potentialBGC	protein_ids	Gene cluster gene accessions
67	lcl|NC_056034.1_cds_XP_042048021.1_12130_lcl|NC_056034.1_cds_XP_042048021.1_12130_1;lcl|NC_056034.1_cds_XP_042051537.1_12131_lcl|NC_056034.1_cds_XP_042051537.1_12131_1;lcl|NC_056034.1_cds_XP_042051999.1_12132_lcl|NC_056034.1_cds_XP_042051999.1_12132_1	XP_042048021.1;XP_042051537.1;XP_042051999.1
68	lcl|NC_056034.1_cds_XP_042050586.1_12878_lcl|NC_056034.1_cds_XP_042050586.1_12878_1;lcl|NC_056034.1_cds_XP_042047530.1_12881_lcl|NC_056034.1_cds_XP_042047530.1_12881_1;lcl|NC_056034.1_cds_XP_042050588.1_12882_lcl|NC_056034.1_cds_XP_042050588.1_12882_1	XP_042047530.1;XP_042050586.1;XP_042050588.1
69	lcl|NC_056034.1_cds_XP_042050616.1_12934_lcl|NC_056034.1_cds_XP_042050616.1_12934_1;lcl|NC_056034.1_cds_XP_042050617.1_12935_lcl|NC_056034.1_cds_XP_042050617.1_12935_1;lcl|NC_056034.1_cds_XP_042050615.1_12936_lcl|NC_056034.1_cds_XP_042050615.1_12936_1;lcl|NC_056034.1_cds_XP_042047803.1_12937_lcl|NC_056034.1_cds_XP_042047803.1_12937_1	XP_042047803.1;XP_042050615.1;XP_042050616.1;XP_042050617.1
70	lcl|NC_056034.1_cds_XP_042047795.1_12953_lcl|NC_056034.1_cds_XP_042047795.1_12953_1;lcl|NC_056034.1_cds_XP_042051687.1_12954_lcl|NC_056034.1_cds_XP_042051687.1_12954_1;lcl|NC_056034.1_cds_XP_042047797.1_12955_lcl|NC_056034.1_cds_XP_042047797.1_12955_1;lcl|NC_056034.1_cds_XP_042050634.1_12956_lcl|NC_056034.1_cds_XP_042050634.1_12956_1	XP_042047795.1;XP_042047797.1;XP_042050634.1;XP_042051687.1
71	lcl|NC_056034.1_cds_XP_042050633.1_12958_lcl|NC_056034.1_cds_XP_042050633.1_12958_1;lcl|NC_056034.1_cds_XP_042052136.1_12959_lcl|NC_056034.1_cds_XP_042052136.1_12959_1;lcl|NC_056034.1_cds_XP_042050635.1_12960_lcl|NC_056034.1_cds_XP_042050635.1_12960_1;lcl|NC_056034.1_cds_XP_042050636.1_12961_lcl|NC_056034.1_cds_XP_042050636.1_12961_1	XP_042050633.1;XP_042050635.1;XP_042050636.1;XP_042052136.1
72	lcl|NC_056034.1_cds_XP_042052169.1_13162_lcl|NC_056034.1_cds_XP_042052169.1_13162_1;lcl|NC_056034.1_cds_XP_042047834.1_13163_lcl|NC_056034.1_cds_XP_042047834.1_13163_1;lcl|NC_056034.1_cds_XP_042051215.1_13164_lcl|NC_056034.1_cds_XP_042051215.1_13164_1	XP_042047834.1;XP_042051215.1;XP_042052169.1
73	lcl|NC_056034.1_cds_XP_042050925.1_13394_lcl|NC_056034.1_cds_XP_042050925.1_13394_1;lcl|NC_056034.1_cds_XP_042050927.1_13395_lcl|NC_056034.1_cds_XP_042050927.1_13395_1;lcl|NC_056034.1_cds_XP_042047303.1_13396_lcl|NC_056034.1_cds_XP_042047303.1_13396_1	XP_042047303.1;XP_042050925.1;XP_042050927.1
74	lcl|NC_056034.1_cds_XP_042047325.1_13511_lcl|NC_056034.1_cds_XP_042047325.1_13511_1;lcl|NC_056034.1_cds_XP_042051742.1_13516_lcl|NC_056034.1_cds_XP_042051742.1_13516_1;lcl|NC_056034.1_cds_XP_042047326.1_13517_lcl|NC_056034.1_cds_XP_042047326.1_13517_1	XP_042047325.1;XP_042047326.1;XP_042051742.1
75	lcl|NC_056034.1_cds_XP_042051185.1_13696_lcl|NC_056034.1_cds_XP_042051185.1_13696_1;lcl|NC_056034.1_cds_XP_042051086.1_13697_lcl|NC_056034.1_cds_XP_042051086.1_13697_1;lcl|NC_056034.1_cds_XP_042051139.1_13698_lcl|NC_056034.1_cds_XP_042051139.1_13698_1	XP_042051086.1;XP_042051139.1;XP_042051185.1
76	lcl|NC_056035.1_cds_XP_042055021.1_13957_lcl|NC_056035.1_cds_XP_042055021.1_13957_1;lcl|NC_056035.1_cds_XP_042052396.1_13958_lcl|NC_056035.1_cds_XP_042052396.1_13958_1;lcl|NC_056035.1_cds_XP_042052397.1_13959_lcl|NC_056035.1_cds_XP_042052397.1_13959_1	XP_042052396.1;XP_042052397.1;XP_042055021.1
77	lcl|NC_056035.1_cds_XP_042053483.1_14261_lcl|NC_056035.1_cds_XP_042053483.1_14261_1;lcl|NC_056035.1_cds_XP_042052588.1_14262_lcl|NC_056035.1_cds_XP_042052588.1_14262_1;lcl|NC_056035.1_cds_XP_042055748.1_14263_lcl|NC_056035.1_cds_XP_042055748.1_14263_1;lcl|NC_056035.1_cds_XP_042052590.1_14264_lcl|NC_056035.1_cds_XP_042052590.1_14264_1	XP_042052588.1;XP_042052590.1;XP_042053483.1;XP_042055748.1
78	lcl|NC_056035.1_cds_XP_042052883.1_14642_lcl|NC_056035.1_cds_XP_042052883.1_14642_1;lcl|NC_056035.1_cds_XP_042052882.1_14643_lcl|NC_056035.1_cds_XP_042052882.1_14643_1;lcl|NC_056035.1_cds_XP_042052884.1_14644_lcl|NC_056035.1_cds_XP_042052884.1_14644_1	XP_042052882.1;XP_042052883.1;XP_042052884.1
79	lcl|NC_056035.1_cds_XP_042056000.1_14659_lcl|NC_056035.1_cds_XP_042056000.1_14659_1;lcl|NC_056035.1_cds_XP_042056938.1_14660_lcl|NC_056035.1_cds_XP_042056938.1_14660_1;lcl|NC_056035.1_cds_XP_042052962.1_14661_lcl|NC_056035.1_cds_XP_042052962.1_14661_1;lcl|NC_056035.1_cds_XP_042052963.1_14662_lcl|NC_056035.1_cds_XP_042052963.1_14662_1;lcl|NC_056035.1_cds_XP_042056542.1_14663_lcl|NC_056035.1_cds_XP_042056542.1_14663_1	XP_042052962.1;XP_042052963.1;XP_042056000.1;XP_042056542.1;XP_042056938.1
80	lcl|NC_056035.1_cds_XP_042053723.1_15636_lcl|NC_056035.1_cds_XP_042053723.1_15636_1;lcl|NC_056035.1_cds_XP_042053724.1_15637_lcl|NC_056035.1_cds_XP_042053724.1_15637_1;lcl|NC_056035.1_cds_XP_042053730.1_15642_lcl|NC_056035.1_cds_XP_042053730.1_15642_1	XP_042053723.1;XP_042053724.1;XP_042053730.1
81	lcl|NC_056035.1_cds_XP_042053828.1_15776_lcl|NC_056035.1_cds_XP_042053828.1_15776_2;lcl|NC_056035.1_cds_XP_042053826.1_15777_lcl|NC_056035.1_cds_XP_042053826.1_15777_1;lcl|NC_056035.1_cds_XP_042054905.1_15778_lcl|NC_056035.1_cds_XP_042054905.1_15778_1	XP_042053826.1;XP_042053828.1;XP_042054905.1
82	lcl|NC_056035.1_cds_XP_042054368.1_16465_lcl|NC_056035.1_cds_XP_042054368.1_16465_1;lcl|NC_056035.1_cds_XP_042054369.1_16466_lcl|NC_056035.1_cds_XP_042054369.1_16466_1;lcl|NC_056035.1_cds_XP_042053217.1_16467_lcl|NC_056035.1_cds_XP_042053217.1_16467_1	XP_042053217.1;XP_042054368.1;XP_042054369.1
83	lcl|NC_056035.1_cds_XP_042054711.1_16888_lcl|NC_056035.1_cds_XP_042054711.1_16888_1;lcl|NC_056035.1_cds_XP_042056378.1_16890_lcl|NC_056035.1_cds_XP_042056378.1_16890_1;lcl|NC_056035.1_cds_XP_042054714.1_16891_lcl|NC_056035.1_cds_XP_042054714.1_16891_1	XP_042054711.1;XP_042054714.1;XP_042056378.1
84	lcl|NC_056035.1_cds_XP_042054784.1_17014_lcl|NC_056035.1_cds_XP_042054784.1_17014_1;lcl|NC_056035.1_cds_XP_042054786.1_17015_lcl|NC_056035.1_cds_XP_042054786.1_17015_1;lcl|NC_056035.1_cds_XP_042054785.1_17016_lcl|NC_056035.1_cds_XP_042054785.1_17016_1	XP_042054784.1;XP_042054785.1;XP_042054786.1
85	lcl|NC_056035.1_cds_XP_042055175.1_17254_lcl|NC_056035.1_cds_XP_042055175.1_17254_1;lcl|NC_056035.1_cds_XP_042055176.1_17255_lcl|NC_056035.1_cds_XP_042055176.1_17255_1;lcl|NC_056035.1_cds_XP_042054881.1_17256_lcl|NC_056035.1_cds_XP_042054881.1_17256_1	XP_042054881.1;XP_042055175.1;XP_042055176.1
86	lcl|NC_056035.1_cds_XP_042055031.1_17341_lcl|NC_056035.1_cds_XP_042055031.1_17341_1;lcl|NC_056035.1_cds_XP_042055987.1_17343_lcl|NC_056035.1_cds_XP_042055987.1_17343_1;lcl|NC_056035.1_cds_XP_042055038.1_17344_lcl|NC_056035.1_cds_XP_042055038.1_17344_1	XP_042055031.1;XP_042055038.1;XP_042055987.1
87	lcl|NC_056035.1_cds_XP_042054537.1_17418_lcl|NC_056035.1_cds_XP_042054537.1_17418_1;lcl|NC_056035.1_cds_XP_042055105.1_17419_lcl|NC_056035.1_cds_XP_042055105.1_17419_1;lcl|NC_056035.1_cds_XP_042055106.1_17420_lcl|NC_056035.1_cds_XP_042055106.1_17420_1;lcl|NC_056035.1_cds_XP_042055107.1_17421_lcl|NC_056035.1_cds_XP_042055107.1_17421_1;lcl|NC_056035.1_cds_XP_042055108.1_17422_lcl|NC_056035.1_cds_XP_042055108.1_17422_1	XP_042054537.1;XP_042055105.1;XP_042055106.1;XP_042055107.1;XP_042055108.1
88	lcl|NC_056035.1_cds_XP_042056502.1_17666_lcl|NC_056035.1_cds_XP_042056502.1_17666_1;lcl|NC_056035.1_cds_XP_042056503.1_17667_lcl|NC_056035.1_cds_XP_042056503.1_17667_1;lcl|NC_056035.1_cds_XP_042056504.1_17668_lcl|NC_056035.1_cds_XP_042056504.1_17668_1	XP_042056502.1;XP_042056503.1;XP_042056504.1
89	lcl|NC_056035.1_cds_XP_042055353.1_17753_lcl|NC_056035.1_cds_XP_042055353.1_17753_1;lcl|NC_056035.1_cds_XP_042055354.1_17754_lcl|NC_056035.1_cds_XP_042055354.1_17754_1;lcl|NC_056035.1_cds_XP_042054395.1_17757_lcl|NC_056035.1_cds_XP_042054395.1_17757_1;lcl|NC_056035.1_cds_XP_042056510.1_17759_lcl|NC_056035.1_cds_XP_042056510.1_17759_1	XP_042054395.1;XP_042055353.1;XP_042055354.1;XP_042056510.1
90	lcl|NC_056035.1_cds_XP_042052710.1_17952_lcl|NC_056035.1_cds_XP_042052710.1_17952_1;lcl|NC_056035.1_cds_XP_042053062.1_17957_lcl|NC_056035.1_cds_XP_042053062.1_17957_1;lcl|NC_056035.1_cds_XP_042055510.1_17958_lcl|NC_056035.1_cds_XP_042055510.1_17958_1	XP_042052710.1;XP_042053062.1;XP_042055510.1
91	lcl|NC_056035.1_cds_XP_042057112.1_18063_lcl|NC_056035.1_cds_XP_042057112.1_18063_1;lcl|NC_056035.1_cds_XP_042055591.1_18064_lcl|NC_056035.1_cds_XP_042055591.1_18064_1;lcl|NC_056035.1_cds_XP_042055592.1_18065_lcl|NC_056035.1_cds_XP_042055592.1_18065_1;lcl|NC_056035.1_cds_XP_042055590.1_18066_lcl|NC_056035.1_cds_XP_042055590.1_18066_1	XP_042055590.1;XP_042055591.1;XP_042055592.1;XP_042057112.1
92	lcl|NC_056035.1_cds_XP_042055602.1_18076_lcl|NC_056035.1_cds_XP_042055602.1_18076_1;lcl|NC_056035.1_cds_XP_042055603.1_18077_lcl|NC_056035.1_cds_XP_042055603.1_18077_1;lcl|NC_056035.1_cds_XP_042053887.1_18078_lcl|NC_056035.1_cds_XP_042053887.1_18078_1	XP_042053887.1;XP_042055602.1;XP_042055603.1
93	lcl|NC_056036.1_cds_XP_042059142.1_18413_lcl|NC_056036.1_cds_XP_042059142.1_18413_1;lcl|NC_056036.1_cds_XP_042059151.1_18414_lcl|NC_056036.1_cds_XP_042059151.1_18414_1;lcl|NC_056036.1_cds_XP_042058185.1_18415_lcl|NC_056036.1_cds_XP_042058185.1_18415_1	XP_042058185.1;XP_042059142.1;XP_042059151.1
94	lcl|NC_056036.1_cds_XP_042058897.1_18626_lcl|NC_056036.1_cds_XP_042058897.1_18626_1;lcl|NC_056036.1_cds_XP_042058300.1_18627_lcl|NC_056036.1_cds_XP_042058300.1_18627_1;lcl|NC_056036.1_cds_XP_042058874.1_18628_lcl|NC_056036.1_cds_XP_042058874.1_18628_1	XP_042058300.1;XP_042058874.1;XP_042058897.1
95	lcl|NC_056036.1_cds_XP_042061035.1_18950_lcl|NC_056036.1_cds_XP_042061035.1_18950_1;lcl|NC_056036.1_cds_XP_042061034.1_18951_lcl|NC_056036.1_cds_XP_042061034.1_18951_1;lcl|NC_056036.1_cds_XP_042061767.1_18952_lcl|NC_056036.1_cds_XP_042061767.1_18952_1	XP_042061034.1;XP_042061035.1;XP_042061767.1
96	lcl|NC_056036.1_cds_XP_042059794.1_19021_lcl|NC_056036.1_cds_XP_042059794.1_19021_1;lcl|NC_056036.1_cds_XP_042059793.1_19022_lcl|NC_056036.1_cds_XP_042059793.1_19022_1;lcl|NC_056036.1_cds_XP_042061435.1_19023_lcl|NC_056036.1_cds_XP_042061435.1_19023_1	XP_042059793.1;XP_042059794.1;XP_042061435.1
97	lcl|NC_056036.1_cds_XP_042061537.1_19113_lcl|NC_056036.1_cds_XP_042061537.1_19113_1;lcl|NC_056036.1_cds_XP_042061536.1_19114_lcl|NC_056036.1_cds_XP_042061536.1_19114_1;lcl|NC_056036.1_cds_XP_042061535.1_19115_lcl|NC_056036.1_cds_XP_042061535.1_19115_1;lcl|NC_056036.1_cds_XP_042059018.1_19116_lcl|NC_056036.1_cds_XP_042059018.1_19116_1	XP_042059018.1;XP_042061535.1;XP_042061536.1;XP_042061537.1
98	lcl|NC_056036.1_cds_XP_042058589.1_19665_lcl|NC_056036.1_cds_XP_042058589.1_19665_1;lcl|NC_056036.1_cds_XP_042059293.1_19666_lcl|NC_056036.1_cds_XP_042059293.1_19666_1;lcl|NC_056036.1_cds_XP_042058935.1_19667_lcl|NC_056036.1_cds_XP_042058935.1_19667_1	XP_042058589.1;XP_042058935.1;XP_042059293.1
99	lcl|NC_056036.1_cds_XP_042060239.1_20185_lcl|NC_056036.1_cds_XP_042060239.1_20185_1;lcl|NC_056036.1_cds_XP_042060242.1_20186_lcl|NC_056036.1_cds_XP_042060242.1_20186_1;lcl|NC_056036.1_cds_XP_042061425.1_20187_lcl|NC_056036.1_cds_XP_042061425.1_20187_1	XP_042060239.1;XP_042060242.1;XP_042061425.1
100	lcl|NC_056036.1_cds_XP_042061847.1_20267_lcl|NC_056036.1_cds_XP_042061847.1_20267_1;lcl|NC_056036.1_cds_XP_042058850.1_20268_lcl|NC_056036.1_cds_XP_042058850.1_20268_1;lcl|NC_056036.1_cds_XP_042058017.1_20269_lcl|NC_056036.1_cds_XP_042058017.1_20269_1	XP_042058017.1;XP_042058850.1;XP_042061847.1
101	lcl|NC_056036.1_cds_XP_042057505.1_20367_lcl|NC_056036.1_cds_XP_042057505.1_20367_1;lcl|NC_056036.1_cds_XP_042058139.1_20368_lcl|NC_056036.1_cds_XP_042058139.1_20368_1;lcl|NC_056036.1_cds_XP_042058571.1_20369_lcl|NC_056036.1_cds_XP_042058571.1_20369_1	XP_042057505.1;XP_042058139.1;XP_042058571.1
102	lcl|NC_056036.1_cds_XP_042060413.1_20488_lcl|NC_056036.1_cds_XP_042060413.1_20488_1;lcl|NC_056036.1_cds_XP_042058941.1_20489_lcl|NC_056036.1_cds_XP_042058941.1_20489_1;lcl|NC_056036.1_cds_XP_042059395.1_20491_lcl|NC_056036.1_cds_XP_042059395.1_20491_1	XP_042058941.1;XP_042059395.1;XP_042060413.1
103	lcl|NC_056036.1_cds_XP_042057834.1_20501_lcl|NC_056036.1_cds_XP_042057834.1_20501_1;lcl|NC_056036.1_cds_XP_042059397.1_20502_lcl|NC_056036.1_cds_XP_042059397.1_20502_1;lcl|NC_056036.1_cds_XP_042060146.1_20503_lcl|NC_056036.1_cds_XP_042060146.1_20503_1	XP_042057834.1;XP_042059397.1;XP_042060146.1
104	lcl|NC_056036.1_cds_XP_042060587.1_20734_lcl|NC_056036.1_cds_XP_042060587.1_20734_1;lcl|NC_056036.1_cds_XP_042060590.1_20735_lcl|NC_056036.1_cds_XP_042060590.1_20735_1;lcl|NC_056036.1_cds_XP_042058561.1_20736_lcl|NC_056036.1_cds_XP_042058561.1_20736_1	XP_042058561.1;XP_042060587.1;XP_042060590.1
105	lcl|NC_056036.1_cds_XP_042059551.1_21089_lcl|NC_056036.1_cds_XP_042059551.1_21089_1;lcl|NC_056036.1_cds_XP_042058985.1_21091_lcl|NC_056036.1_cds_XP_042058985.1_21091_1;lcl|NC_056036.1_cds_XP_042058986.1_21092_lcl|NC_056036.1_cds_XP_042058986.1_21092_1	XP_042058985.1;XP_042058986.1;XP_042059551.1
106	lcl|NC_056036.1_cds_XP_042061377.1_21429_lcl|NC_056036.1_cds_XP_042061377.1_21429_1;lcl|NC_056036.1_cds_XP_042061374.1_21430_lcl|NC_056036.1_cds_XP_042061374.1_21430_1;lcl|NC_056036.1_cds_XP_042059639.1_21431_lcl|NC_056036.1_cds_XP_042059639.1_21431_1;lcl|NC_056036.1_cds_XP_042060959.1_21433_lcl|NC_056036.1_cds_XP_042060959.1_21433_2	XP_042059639.1;XP_042060959.1;XP_042061374.1;XP_042061377.1
107	lcl|NC_056036.1_cds_XP_042061382.1_21445_lcl|NC_056036.1_cds_XP_042061382.1_21445_1;lcl|NC_056036.1_cds_XP_042061383.1_21446_lcl|NC_056036.1_cds_XP_042061383.1_21446_1;lcl|NC_056036.1_cds_XP_042061760.1_21447_lcl|NC_056036.1_cds_XP_042061760.1_21447_1	XP_042061382.1;XP_042061383.1;XP_042061760.1
108	lcl|NC_056036.1_cds_XP_042061645.1_21490_lcl|NC_056036.1_cds_XP_042061645.1_21490_1;lcl|NC_056036.1_cds_XP_042059644.1_21491_lcl|NC_056036.1_cds_XP_042059644.1_21491_1;lcl|NC_056036.1_cds_XP_042059645.1_21492_lcl|NC_056036.1_cds_XP_042059645.1_21492_1	XP_042059644.1;XP_042059645.1;XP_042061645.1
109	lcl|NC_056036.1_cds_XP_042061277.1_21843_lcl|NC_056036.1_cds_XP_042061277.1_21843_1;lcl|NC_056036.1_cds_XP_042061921.1_21844_lcl|NC_056036.1_cds_XP_042061921.1_21844_1;lcl|NC_056036.1_cds_XP_042061197.1_21845_lcl|NC_056036.1_cds_XP_042061197.1_21845_1	XP_042061197.1;XP_042061277.1;XP_042061921.1
110	lcl|NC_056036.1_cds_XP_042058857.1_22043_lcl|NC_056036.1_cds_XP_042058857.1_22043_1;lcl|NC_056036.1_cds_XP_042061938.1_22044_lcl|NC_056036.1_cds_XP_042061938.1_22044_1;lcl|NC_056036.1_cds_XP_042058014.1_22047_lcl|NC_056036.1_cds_XP_042058014.1_22047_1	XP_042058014.1;XP_042058857.1;XP_042061938.1
111	lcl|NC_056036.1_cds_XP_042057779.1_22225_lcl|NC_056036.1_cds_XP_042057779.1_22225_1;lcl|NC_056036.1_cds_XP_042061399.1_22227_lcl|NC_056036.1_cds_XP_042061399.1_22227_1;lcl|NC_056036.1_cds_XP_042057207.1_22228_lcl|NC_056036.1_cds_XP_042057207.1_22228_1	XP_042057207.1;XP_042057779.1;XP_042061399.1
112	lcl|NC_056036.1_cds_XP_042058509.1_22258_lcl|NC_056036.1_cds_XP_042058509.1_22258_1;lcl|NC_056036.1_cds_XP_042058510.1_22259_lcl|NC_056036.1_cds_XP_042058510.1_22259_1;lcl|NC_056036.1_cds_XP_042058184.1_22260_lcl|NC_056036.1_cds_XP_042058184.1_22260_1	XP_042058184.1;XP_042058509.1;XP_042058510.1
113	lcl|NC_056036.1_cds_XP_042057887.1_22503_lcl|NC_056036.1_cds_XP_042057887.1_22503_1;lcl|NC_056036.1_cds_XP_042059749.1_22504_lcl|NC_056036.1_cds_XP_042059749.1_22504_1;lcl|NC_056036.1_cds_XP_042059750.1_22505_lcl|NC_056036.1_cds_XP_042059750.1_22505_1	XP_042057887.1;XP_042059749.1;XP_042059750.1
114	lcl|NC_056037.1_cds_XP_042063353.1_22807_lcl|NC_056037.1_cds_XP_042063353.1_22807_1;lcl|NC_056037.1_cds_XP_042065896.1_22809_lcl|NC_056037.1_cds_XP_042065896.1_22809_1;lcl|NC_056037.1_cds_XP_042064144.1_22810_lcl|NC_056037.1_cds_XP_042064144.1_22810_1	XP_042063353.1;XP_042064144.1;XP_042065896.1
115	lcl|NC_056037.1_cds_XP_042066758.1_23184_lcl|NC_056037.1_cds_XP_042066758.1_23184_1;lcl|NC_056037.1_cds_XP_042064222.1_23185_lcl|NC_056037.1_cds_XP_042064222.1_23185_1;lcl|NC_056037.1_cds_XP_042065010.1_23187_lcl|NC_056037.1_cds_XP_042065010.1_23187_1	XP_042064222.1;XP_042065010.1;XP_042066758.1
116	lcl|NC_056037.1_cds_XP_042066715.1_23658_lcl|NC_056037.1_cds_XP_042066715.1_23658_1;lcl|NC_056037.1_cds_XP_042065154.1_23659_lcl|NC_056037.1_cds_XP_042065154.1_23659_1;lcl|NC_056037.1_cds_XP_042065155.1_23660_lcl|NC_056037.1_cds_XP_042065155.1_23660_1	XP_042065154.1;XP_042065155.1;XP_042066715.1
117	lcl|NC_056037.1_cds_XP_042063032.1_23824_lcl|NC_056037.1_cds_XP_042063032.1_23824_1;lcl|NC_056037.1_cds_XP_042064826.1_23826_lcl|NC_056037.1_cds_XP_042064826.1_23826_1;lcl|NC_056037.1_cds_XP_042065919.1_23827_lcl|NC_056037.1_cds_XP_042065919.1_23827_1	XP_042063032.1;XP_042064826.1;XP_042065919.1
118	lcl|NC_056037.1_cds_XP_042062988.1_24025_lcl|NC_056037.1_cds_XP_042062988.1_24025_1;lcl|NC_056037.1_cds_XP_042062989.1_24026_lcl|NC_056037.1_cds_XP_042062989.1_24026_1;lcl|NC_056037.1_cds_XP_042065244.1_24027_lcl|NC_056037.1_cds_XP_042065244.1_24027_1;lcl|NC_056037.1_cds_XP_042065245.1_24028_lcl|NC_056037.1_cds_XP_042065245.1_24028_1	XP_042062988.1;XP_042062989.1;XP_042065244.1;XP_042065245.1
119	lcl|NC_056037.1_cds_XP_042064951.1_24591_lcl|NC_056037.1_cds_XP_042064951.1_24591_1;lcl|NC_056037.1_cds_XP_042066563.1_24592_lcl|NC_056037.1_cds_XP_042066563.1_24592_1;lcl|NC_056037.1_cds_XP_042066565.1_24593_lcl|NC_056037.1_cds_XP_042066565.1_24593_1	XP_042064951.1;XP_042066563.1;XP_042066565.1
120	lcl|NC_056037.1_cds_XP_042063475.1_24700_lcl|NC_056037.1_cds_XP_042063475.1_24700_1;lcl|NC_056037.1_cds_XP_042066065.1_24702_lcl|NC_056037.1_cds_XP_042066065.1_24702_1;lcl|NC_056037.1_cds_XP_042065318.1_24703_lcl|NC_056037.1_cds_XP_042065318.1_24703_1	XP_042063475.1;XP_042065318.1;XP_042066065.1
121	lcl|NC_056037.1_cds_XP_042062450.1_24736_lcl|NC_056037.1_cds_XP_042062450.1_24736_1;lcl|NC_056037.1_cds_XP_042063145.1_24737_lcl|NC_056037.1_cds_XP_042063145.1_24737_1;lcl|NC_056037.1_cds_XP_042062699.1_24742_lcl|NC_056037.1_cds_XP_042062699.1_24742_1	XP_042062450.1;XP_042062699.1;XP_042063145.1
122	lcl|NC_056037.1_cds_XP_042065448.1_25347_lcl|NC_056037.1_cds_XP_042065448.1_25347_1;lcl|NC_056037.1_cds_XP_042062742.1_25348_lcl|NC_056037.1_cds_XP_042062742.1_25348_1;lcl|NC_056037.1_cds_XP_042065450.1_25349_lcl|NC_056037.1_cds_XP_042065450.1_25349_1	XP_042062742.1;XP_042065448.1;XP_042065450.1
123	lcl|NC_056037.1_cds_XP_042063156.1_25994_lcl|NC_056037.1_cds_XP_042063156.1_25994_1;lcl|NC_056037.1_cds_XP_042065597.1_25995_lcl|NC_056037.1_cds_XP_042065597.1_25995_1;lcl|NC_056037.1_cds_XP_042065599.1_25996_lcl|NC_056037.1_cds_XP_042065599.1_25996_1	XP_042063156.1;XP_042065597.1;XP_042065599.1
124	lcl|NC_056038.1_cds_XP_041989922.1_27406_lcl|NC_056038.1_cds_XP_041989922.1_27406_1;lcl|NC_056038.1_cds_XP_041989873.1_27407_lcl|NC_056038.1_cds_XP_041989873.1_27407_1;lcl|NC_056038.1_cds_XP_041989635.1_27408_lcl|NC_056038.1_cds_XP_041989635.1_27408_1	XP_041989635.1;XP_041989873.1;XP_041989922.1
125	lcl|NC_056038.1_cds_XP_041991422.1_27734_lcl|NC_056038.1_cds_XP_041991422.1_27734_1;lcl|NC_056038.1_cds_XP_041989813.1_27736_lcl|NC_056038.1_cds_XP_041989813.1_27736_1;lcl|NC_056038.1_cds_XP_042067539.1_27737_lcl|NC_056038.1_cds_XP_042067539.1_27737_1;lcl|NC_056038.1_cds_XP_041990524.1_27738_lcl|NC_056038.1_cds_XP_041990524.1_27738_1	XP_041989813.1;XP_041990524.1;XP_041991422.1;XP_042067539.1
126	lcl|NC_056038.1_cds_XP_042068154.1_27864_lcl|NC_056038.1_cds_XP_042068154.1_27864_1;lcl|NC_056038.1_cds_XP_041990197.1_27865_lcl|NC_056038.1_cds_XP_041990197.1_27865_1;lcl|NC_056038.1_cds_XP_041990543.1_27866_lcl|NC_056038.1_cds_XP_041990543.1_27866_1	XP_041990197.1;XP_041990543.1;XP_042068154.1
127	lcl|NC_056038.1_cds_XP_042067597.1_28303_lcl|NC_056038.1_cds_XP_042067597.1_28303_1;lcl|NC_056038.1_cds_XP_042067596.1_28304_lcl|NC_056038.1_cds_XP_042067596.1_28304_1;lcl|NC_056038.1_cds_XP_042067658.1_28305_lcl|NC_056038.1_cds_XP_042067658.1_28305_1	XP_042067596.1;XP_042067597.1;XP_042067658.1
128	lcl|NC_056038.1_cds_XP_042067563.1_28757_lcl|NC_056038.1_cds_XP_042067563.1_28757_1;lcl|NC_056038.1_cds_XP_042067630.1_28758_lcl|NC_056038.1_cds_XP_042067630.1_28758_1;lcl|NC_056038.1_cds_XP_042067594.1_28759_lcl|NC_056038.1_cds_XP_042067594.1_28759_1;lcl|NC_056038.1_cds_XP_042067963.1_28760_lcl|NC_056038.1_cds_XP_042067963.1_28760_1	XP_042067563.1;XP_042067594.1;XP_042067630.1;XP_042067963.1
129	lcl|NC_056038.1_cds_XP_042067180.1_29188_lcl|NC_056038.1_cds_XP_042067180.1_29188_1;lcl|NC_056038.1_cds_XP_041989739.1_29189_lcl|NC_056038.1_cds_XP_041989739.1_29189_1;lcl|NC_056038.1_cds_XP_041989493.1_29190_lcl|NC_056038.1_cds_XP_041989493.1_29190_1	XP_041989493.1;XP_041989739.1;XP_042067180.1
130	lcl|NC_056038.1_cds_XP_041990171.1_29654_lcl|NC_056038.1_cds_XP_041990171.1_29654_1;lcl|NC_056038.1_cds_XP_041990169.1_29655_lcl|NC_056038.1_cds_XP_041990169.1_29655_1;lcl|NC_056038.1_cds_XP_041990170.1_29656_lcl|NC_056038.1_cds_XP_041990170.1_29656_1	XP_041990169.1;XP_041990170.1;XP_041990171.1
131	lcl|NC_056038.1_cds_XP_041989695.1_29748_lcl|NC_056038.1_cds_XP_041989695.1_29748_1;lcl|NC_056038.1_cds_XP_041991276.1_29749_lcl|NC_056038.1_cds_XP_041991276.1_29749_1;lcl|NC_056038.1_cds_XP_041991412.1_29750_lcl|NC_056038.1_cds_XP_041991412.1_29750_1	XP_041989695.1;XP_041991276.1;XP_041991412.1
