potentialBGC	protein_ids	Gene cluster gene accessions
61	lcl|NC_058519.1_cds_XP_044966720.1_8684_lcl|NC_058519.1_cds_XP_044966720.1_8684_1;lcl|NC_058519.1_cds_XP_044970160.1_8685_lcl|NC_058519.1_cds_XP_044970160.1_8685_1;lcl|NC_058519.1_cds_XP_044966721.1_8686_lcl|NC_058519.1_cds_XP_044966721.1_8686_1;lcl|NC_058519.1_cds_XP_044966722.1_8687_lcl|NC_058519.1_cds_XP_044966722.1_8687_1;lcl|NC_058519.1_cds_XP_044966723.1_8688_lcl|NC_058519.1_cds_XP_044966723.1_8688_1;lcl|NC_058519.1_cds_XP_044966724.1_8689_lcl|NC_058519.1_cds_XP_044966724.1_8689_1	XP_044966720.1;XP_044966721.1;XP_044966722.1;XP_044966723.1;XP_044966724.1;XP_044970160.1
62	lcl|NC_058519.1_cds_XP_044966921.1_8957_lcl|NC_058519.1_cds_XP_044966921.1_8957_1;lcl|NC_058519.1_cds_XP_044966920.1_8958_lcl|NC_058519.1_cds_XP_044966920.1_8958_1;lcl|NC_058519.1_cds_XP_044966922.1_8959_lcl|NC_058519.1_cds_XP_044966922.1_8959_1	XP_044966920.1;XP_044966921.1;XP_044966922.1
63	lcl|NC_058519.1_cds_XP_044967182.1_9278_lcl|NC_058519.1_cds_XP_044967182.1_9278_1;lcl|NC_058519.1_cds_XP_044967181.1_9279_lcl|NC_058519.1_cds_XP_044967181.1_9279_1;lcl|NC_058519.1_cds_XP_044967183.1_9280_lcl|NC_058519.1_cds_XP_044967183.1_9280_1	XP_044967181.1;XP_044967182.1;XP_044967183.1
64	lcl|NC_058519.1_cds_XP_044967259.1_9371_lcl|NC_058519.1_cds_XP_044967259.1_9371_1;lcl|NC_058519.1_cds_XP_044970361.1_9372_lcl|NC_058519.1_cds_XP_044970361.1_9372_1;lcl|NC_058519.1_cds_XP_044967260.1_9373_lcl|NC_058519.1_cds_XP_044967260.1_9373_1;lcl|NC_058519.1_cds_XP_044967261.1_9374_lcl|NC_058519.1_cds_XP_044967261.1_9374_1	XP_044967259.1;XP_044967260.1;XP_044967261.1;XP_044970361.1
65	lcl|NC_058519.1_cds_XP_044967289.1_9399_lcl|NC_058519.1_cds_XP_044967289.1_9399_1;lcl|NC_058519.1_cds_XP_044967288.1_9400_lcl|NC_058519.1_cds_XP_044967288.1_9400_1;lcl|NC_058519.1_cds_XP_044967286.1_9401_lcl|NC_058519.1_cds_XP_044967286.1_9401_1	XP_044967286.1;XP_044967288.1;XP_044967289.1
66	lcl|NC_058519.1_cds_XP_044967383.1_9510_lcl|NC_058519.1_cds_XP_044967383.1_9510_2;lcl|NC_058519.1_cds_XP_044970392.1_9513_lcl|NC_058519.1_cds_XP_044970392.1_9513_1;lcl|NC_058519.1_cds_XP_044970394.1_9515_lcl|NC_058519.1_cds_XP_044970394.1_9515_1	XP_044967383.1;XP_044970392.1;XP_044970394.1
67	lcl|NC_058519.1_cds_XP_044970414.1_9560_lcl|NC_058519.1_cds_XP_044970414.1_9560_1;lcl|NC_058519.1_cds_XP_044970416.1_9562_lcl|NC_058519.1_cds_XP_044970416.1_9562_1;lcl|NC_058519.1_cds_XP_044970417.1_9563_lcl|NC_058519.1_cds_XP_044970417.1_9563_1	XP_044970414.1;XP_044970416.1;XP_044970417.1
68	lcl|NC_058519.1_cds_XP_044967687.1_9916_lcl|NC_058519.1_cds_XP_044967687.1_9916_1;lcl|NC_058519.1_cds_XP_044967686.1_9917_lcl|NC_058519.1_cds_XP_044967686.1_9917_1;lcl|NC_058519.1_cds_XP_044967688.1_9918_lcl|NC_058519.1_cds_XP_044967688.1_9918_1;lcl|NC_058519.1_cds_XP_044967689.1_9919_lcl|NC_058519.1_cds_XP_044967689.1_9919_1	XP_044967686.1;XP_044967687.1;XP_044967688.1;XP_044967689.1
69	lcl|NC_058519.1_cds_XP_044967752.1_9997_lcl|NC_058519.1_cds_XP_044967752.1_9997_1;lcl|NC_058519.1_cds_XP_044967753.1_9998_lcl|NC_058519.1_cds_XP_044967753.1_9998_1;lcl|NC_058519.1_cds_XP_044967756.1_9999_lcl|NC_058519.1_cds_XP_044967756.1_9999_1	XP_044967752.1;XP_044967753.1;XP_044967756.1
70	lcl|NC_058519.1_cds_XP_044970550.1_10074_lcl|NC_058519.1_cds_XP_044970550.1_10074_1;lcl|NC_058519.1_cds_XP_044967818.1_10075_lcl|NC_058519.1_cds_XP_044967818.1_10075_1;lcl|NC_058519.1_cds_XP_044967819.1_10076_lcl|NC_058519.1_cds_XP_044967819.1_10076_1	XP_044967818.1;XP_044967819.1;XP_044970550.1
71	lcl|NC_058519.1_cds_XP_044967826.1_10084_lcl|NC_058519.1_cds_XP_044967826.1_10084_1;lcl|NC_058519.1_cds_XP_044967825.1_10085_lcl|NC_058519.1_cds_XP_044967825.1_10085_1;lcl|NC_058519.1_cds_XP_044967829.1_10086_lcl|NC_058519.1_cds_XP_044967829.1_10086_1	XP_044967825.1;XP_044967826.1;XP_044967829.1
72	lcl|NC_058519.1_cds_XP_044968845.1_10113_lcl|NC_058519.1_cds_XP_044968845.1_10113_1;lcl|NC_058519.1_cds_XP_044967851.1_10114_lcl|NC_058519.1_cds_XP_044967851.1_10114_1;lcl|NC_058519.1_cds_XP_044970559.1_10115_lcl|NC_058519.1_cds_XP_044970559.1_10115_1	XP_044967851.1;XP_044968845.1;XP_044970559.1
73	lcl|NC_058519.1_cds_XP_044970611.1_10253_lcl|NC_058519.1_cds_XP_044970611.1_10253_1;lcl|NC_058519.1_cds_XP_044970612.1_10254_lcl|NC_058519.1_cds_XP_044970612.1_10254_1;lcl|NC_058519.1_cds_XP_044967944.1_10256_lcl|NC_058519.1_cds_XP_044967944.1_10256_1	XP_044967944.1;XP_044970611.1;XP_044970612.1
74	lcl|NC_058519.1_cds_XP_044968026.1_10386_lcl|NC_058519.1_cds_XP_044968026.1_10386_1;lcl|NC_058519.1_cds_XP_044968027.1_10387_lcl|NC_058519.1_cds_XP_044968027.1_10387_1;lcl|NC_058519.1_cds_XP_044970666.1_10388_lcl|NC_058519.1_cds_XP_044970666.1_10388_1	XP_044968026.1;XP_044968027.1;XP_044970666.1
75	lcl|NC_058519.1_cds_XP_044968873.1_10404_lcl|NC_058519.1_cds_XP_044968873.1_10404_1;lcl|NC_058519.1_cds_XP_044968875.1_10405_lcl|NC_058519.1_cds_XP_044968875.1_10405_1;lcl|NC_058519.1_cds_XP_044968876.1_10406_lcl|NC_058519.1_cds_XP_044968876.1_10406_1;lcl|NC_058519.1_cds_XP_044968039.1_10407_lcl|NC_058519.1_cds_XP_044968039.1_10407_1	XP_044968039.1;XP_044968873.1;XP_044968875.1;XP_044968876.1
76	lcl|NC_058519.1_cds_XP_044968046.1_10414_lcl|NC_058519.1_cds_XP_044968046.1_10414_1;lcl|NC_058519.1_cds_XP_044968048.1_10415_lcl|NC_058519.1_cds_XP_044968048.1_10415_1;lcl|NC_058519.1_cds_XP_044968049.1_10416_lcl|NC_058519.1_cds_XP_044968049.1_10416_1	XP_044968046.1;XP_044968048.1;XP_044968049.1
77	lcl|NC_058519.1_cds_XP_044968056.1_10423_lcl|NC_058519.1_cds_XP_044968056.1_10423_1;lcl|NC_058519.1_cds_XP_044968057.1_10424_lcl|NC_058519.1_cds_XP_044968057.1_10424_1;lcl|NC_058519.1_cds_XP_044968058.1_10425_lcl|NC_058519.1_cds_XP_044968058.1_10425_1	XP_044968056.1;XP_044968057.1;XP_044968058.1
78	lcl|NC_058519.1_cds_XP_044970674.1_10429_lcl|NC_058519.1_cds_XP_044970674.1_10429_1;lcl|NC_058519.1_cds_XP_044970675.1_10430_lcl|NC_058519.1_cds_XP_044970675.1_10430_1;lcl|NC_058519.1_cds_XP_044970677.1_10432_lcl|NC_058519.1_cds_XP_044970677.1_10432_1	XP_044970674.1;XP_044970675.1;XP_044970677.1
79	lcl|NC_058519.1_cds_XP_044970698.1_10476_lcl|NC_058519.1_cds_XP_044970698.1_10476_1;lcl|NC_058519.1_cds_XP_044970699.1_10477_lcl|NC_058519.1_cds_XP_044970699.1_10477_1;lcl|NC_058519.1_cds_XP_044968084.1_10478_lcl|NC_058519.1_cds_XP_044968084.1_10478_1	XP_044968084.1;XP_044970698.1;XP_044970699.1
80	lcl|NC_058519.1_cds_XP_044968887.1_10496_lcl|NC_058519.1_cds_XP_044968887.1_10496_1;lcl|NC_058519.1_cds_XP_044968888.1_10498_lcl|NC_058519.1_cds_XP_044968888.1_10498_2;lcl|NC_058519.1_cds_XP_044968100.1_10499_lcl|NC_058519.1_cds_XP_044968100.1_10499_1	XP_044968100.1;XP_044968887.1;XP_044968888.1
81	lcl|NC_058519.1_cds_XP_044970744.1_10605_lcl|NC_058519.1_cds_XP_044970744.1_10605_1;lcl|NC_058519.1_cds_XP_044968173.1_10606_lcl|NC_058519.1_cds_XP_044968173.1_10606_1;lcl|NC_058519.1_cds_XP_044968899.1_10607_lcl|NC_058519.1_cds_XP_044968899.1_10607_1	XP_044968173.1;XP_044968899.1;XP_044970744.1
82	lcl|NC_058519.1_cds_XP_044968329.1_10883_lcl|NC_058519.1_cds_XP_044968329.1_10883_1;lcl|NC_058519.1_cds_XP_044970877.1_10885_lcl|NC_058519.1_cds_XP_044970877.1_10885_1;lcl|NC_058519.1_cds_XP_044970878.1_10886_lcl|NC_058519.1_cds_XP_044970878.1_10886_1	XP_044968329.1;XP_044970877.1;XP_044970878.1
83	lcl|NC_058519.1_cds_XP_044968358.1_10919_lcl|NC_058519.1_cds_XP_044968358.1_10919_1;lcl|NC_058519.1_cds_XP_044968926.1_10920_lcl|NC_058519.1_cds_XP_044968926.1_10920_1;lcl|NC_058519.1_cds_XP_044968360.1_10921_lcl|NC_058519.1_cds_XP_044968360.1_10921_1;lcl|NC_058519.1_cds_XP_044970892.1_10926_lcl|NC_058519.1_cds_XP_044970892.1_10926_1	XP_044968358.1;XP_044968360.1;XP_044968926.1;XP_044970892.1
84	lcl|NC_058519.1_cds_XP_044968544.1_11191_lcl|NC_058519.1_cds_XP_044968544.1_11191_1;lcl|NC_058519.1_cds_XP_044968545.1_11192_lcl|NC_058519.1_cds_XP_044968545.1_11192_1;lcl|NC_058519.1_cds_XP_044970989.1_11193_lcl|NC_058519.1_cds_XP_044970989.1_11193_1	XP_044968544.1;XP_044968545.1;XP_044970989.1
85	lcl|NC_058519.1_cds_XP_044968567.1_11220_lcl|NC_058519.1_cds_XP_044968567.1_11220_1;lcl|NC_058519.1_cds_XP_044970996.1_11221_lcl|NC_058519.1_cds_XP_044970996.1_11221_1;lcl|NC_058519.1_cds_XP_044968569.1_11222_lcl|NC_058519.1_cds_XP_044968569.1_11222_1;lcl|NC_058519.1_cds_XP_044968568.1_11223_lcl|NC_058519.1_cds_XP_044968568.1_11223_1;lcl|NC_058519.1_cds_XP_044968571.1_11224_lcl|NC_058519.1_cds_XP_044968571.1_11224_1;lcl|NC_058519.1_cds_XP_044968572.1_11225_lcl|NC_058519.1_cds_XP_044968572.1_11225_1;lcl|NC_058519.1_cds_XP_044968573.1_11226_lcl|NC_058519.1_cds_XP_044968573.1_11226_1;lcl|NC_058519.1_cds_XP_044970997.1_11227_lcl|NC_058519.1_cds_XP_044970997.1_11227_1	XP_044968567.1;XP_044968568.1;XP_044968569.1;XP_044968571.1;XP_044968572.1;XP_044968573.1;XP_044970996.1;XP_044970997.1
86	lcl|NC_058519.1_cds_XP_044968632.1_11316_lcl|NC_058519.1_cds_XP_044968632.1_11316_1;lcl|NC_058519.1_cds_XP_044971034.1_11317_lcl|NC_058519.1_cds_XP_044971034.1_11317_1;lcl|NC_058519.1_cds_XP_044968634.1_11318_lcl|NC_058519.1_cds_XP_044968634.1_11318_1;lcl|NC_058519.1_cds_XP_044971035.1_11320_lcl|NC_058519.1_cds_XP_044971035.1_11320_1	XP_044968632.1;XP_044968634.1;XP_044971034.1;XP_044971035.1
87	lcl|NC_058519.1_cds_XP_044971083.1_11424_lcl|NC_058519.1_cds_XP_044971083.1_11424_1;lcl|NC_058519.1_cds_XP_044968688.1_11425_lcl|NC_058519.1_cds_XP_044968688.1_11425_1;lcl|NC_058519.1_cds_XP_044971085.1_11426_lcl|NC_058519.1_cds_XP_044971085.1_11426_1	XP_044968688.1;XP_044971083.1;XP_044971085.1
88	lcl|NC_058519.1_cds_XP_044971118.1_11514_lcl|NC_058519.1_cds_XP_044971118.1_11514_1;lcl|NC_058519.1_cds_XP_044968995.1_11515_lcl|NC_058519.1_cds_XP_044968995.1_11515_1;lcl|NC_058519.1_cds_XP_044968996.1_11516_lcl|NC_058519.1_cds_XP_044968996.1_11516_1	XP_044968995.1;XP_044968996.1;XP_044971118.1
89	lcl|NC_058520.1_cds_XP_044974360.1_11655_lcl|NC_058520.1_cds_XP_044974360.1_11655_1;lcl|NC_058520.1_cds_XP_044974359.1_11656_lcl|NC_058520.1_cds_XP_044974359.1_11656_1;lcl|NC_058520.1_cds_XP_044974361.1_11657_lcl|NC_058520.1_cds_XP_044974361.1_11657_1	XP_044974359.1;XP_044974360.1;XP_044974361.1
90	lcl|NC_058520.1_cds_XP_044971766.1_11682_lcl|NC_058520.1_cds_XP_044971766.1_11682_1;lcl|NC_058520.1_cds_XP_044974375.1_11683_lcl|NC_058520.1_cds_XP_044974375.1_11683_1;lcl|NC_058520.1_cds_XP_044971838.1_11684_lcl|NC_058520.1_cds_XP_044971838.1_11684_1;lcl|NC_058520.1_cds_XP_044971841.1_11685_lcl|NC_058520.1_cds_XP_044971841.1_11685_1	XP_044971766.1;XP_044971838.1;XP_044971841.1;XP_044974375.1
91	lcl|NC_058520.1_cds_XP_044974379.1_11689_lcl|NC_058520.1_cds_XP_044974379.1_11689_1;lcl|NC_058520.1_cds_XP_044973684.1_11690_lcl|NC_058520.1_cds_XP_044973684.1_11690_1;lcl|NC_058520.1_cds_XP_044973685.1_11691_lcl|NC_058520.1_cds_XP_044973685.1_11691_1;lcl|NC_058520.1_cds_XP_044973687.1_11693_lcl|NC_058520.1_cds_XP_044973687.1_11693_1;lcl|NC_058520.1_cds_XP_044973688.1_11694_lcl|NC_058520.1_cds_XP_044973688.1_11694_1	XP_044973684.1;XP_044973685.1;XP_044973687.1;XP_044973688.1;XP_044974379.1
92	lcl|NC_058520.1_cds_XP_044974461.1_11811_lcl|NC_058520.1_cds_XP_044974461.1_11811_1;lcl|NC_058520.1_cds_XP_044971884.1_11812_lcl|NC_058520.1_cds_XP_044971884.1_11812_1;lcl|NC_058520.1_cds_XP_044974462.1_11813_lcl|NC_058520.1_cds_XP_044974462.1_11813_1;lcl|NC_058520.1_cds_XP_044974463.1_11814_lcl|NC_058520.1_cds_XP_044974463.1_11814_1	XP_044971884.1;XP_044974461.1;XP_044974462.1;XP_044974463.1
93	lcl|NC_058520.1_cds_XP_044971913.1_11942_lcl|NC_058520.1_cds_XP_044971913.1_11942_1;lcl|NC_058520.1_cds_XP_044971915.1_11944_lcl|NC_058520.1_cds_XP_044971915.1_11944_1;lcl|NC_058520.1_cds_XP_044971916.1_11945_lcl|NC_058520.1_cds_XP_044971916.1_11945_1	XP_044971913.1;XP_044971915.1;XP_044971916.1
94	lcl|NC_058520.1_cds_XP_044974591.1_12032_lcl|NC_058520.1_cds_XP_044974591.1_12032_1;lcl|NC_058520.1_cds_XP_044971941.1_12033_lcl|NC_058520.1_cds_XP_044971941.1_12033_1;lcl|NC_058520.1_cds_XP_044974592.1_12034_lcl|NC_058520.1_cds_XP_044974592.1_12034_1	XP_044971941.1;XP_044974591.1;XP_044974592.1
95	lcl|NC_058520.1_cds_XP_044974692.1_12180_lcl|NC_058520.1_cds_XP_044974692.1_12180_1;lcl|NC_058520.1_cds_XP_044974691.1_12181_lcl|NC_058520.1_cds_XP_044974691.1_12181_1;lcl|NC_058520.1_cds_XP_044974693.1_12182_lcl|NC_058520.1_cds_XP_044974693.1_12182_1	XP_044974691.1;XP_044974692.1;XP_044974693.1
96	lcl|NC_058520.1_cds_XP_044973797.1_12321_lcl|NC_058520.1_cds_XP_044973797.1_12321_1;lcl|NC_058520.1_cds_XP_044974793.1_12322_lcl|NC_058520.1_cds_XP_044974793.1_12322_1;lcl|NC_058520.1_cds_XP_044974792.1_12323_lcl|NC_058520.1_cds_XP_044974792.1_12323_3	XP_044973797.1;XP_044974792.1;XP_044974793.1
97	lcl|NC_058520.1_cds_XP_044972213.1_12939_lcl|NC_058520.1_cds_XP_044972213.1_12939_1;lcl|NC_058520.1_cds_XP_044975266.1_12940_lcl|NC_058520.1_cds_XP_044975266.1_12940_1;lcl|NC_058520.1_cds_XP_044975267.1_12942_lcl|NC_058520.1_cds_XP_044975267.1_12942_1	XP_044972213.1;XP_044975266.1;XP_044975267.1
98	lcl|NC_058520.1_cds_XP_044975268.1_12946_lcl|NC_058520.1_cds_XP_044975268.1_12946_1;lcl|NC_058520.1_cds_XP_044975270.1_12947_lcl|NC_058520.1_cds_XP_044975270.1_12947_1;lcl|NC_058520.1_cds_XP_044972217.1_12948_lcl|NC_058520.1_cds_XP_044972217.1_12948_1	XP_044972217.1;XP_044975268.1;XP_044975270.1
99	lcl|NC_058520.1_cds_XP_044972234.1_13011_lcl|NC_058520.1_cds_XP_044972234.1_13011_1;lcl|NC_058520.1_cds_XP_044975319.1_13012_lcl|NC_058520.1_cds_XP_044975319.1_13012_1;lcl|NC_058520.1_cds_XP_044972235.1_13013_lcl|NC_058520.1_cds_XP_044972235.1_13013_1;lcl|NC_058520.1_cds_XP_044972236.1_13014_lcl|NC_058520.1_cds_XP_044972236.1_13014_1	XP_044972234.1;XP_044972235.1;XP_044972236.1;XP_044975319.1
100	lcl|NC_058520.1_cds_XP_044972299.1_13225_lcl|NC_058520.1_cds_XP_044972299.1_13225_1;lcl|NC_058520.1_cds_XP_044975486.1_13226_lcl|NC_058520.1_cds_XP_044975486.1_13226_1;lcl|NC_058520.1_cds_XP_044975487.1_13227_lcl|NC_058520.1_cds_XP_044975487.1_13227_2	XP_044972299.1;XP_044975486.1;XP_044975487.1
101	lcl|NC_058520.1_cds_XP_044975825.1_13630_lcl|NC_058520.1_cds_XP_044975825.1_13630_1;lcl|NC_058520.1_cds_XP_044975826.1_13631_lcl|NC_058520.1_cds_XP_044975826.1_13631_1;lcl|NC_058520.1_cds_XP_044972393.1_13632_lcl|NC_058520.1_cds_XP_044972393.1_13632_1	XP_044972393.1;XP_044975825.1;XP_044975826.1
102	lcl|NC_058520.1_cds_XP_044972424.1_13822_lcl|NC_058520.1_cds_XP_044972424.1_13822_1;lcl|NC_058520.1_cds_XP_044976004.1_13823_lcl|NC_058520.1_cds_XP_044976004.1_13823_1;lcl|NC_058520.1_cds_XP_044976005.1_13825_lcl|NC_058520.1_cds_XP_044976005.1_13825_1;lcl|NC_058520.1_cds_XP_044976006.1_13826_lcl|NC_058520.1_cds_XP_044976006.1_13826_1	XP_044972424.1;XP_044976004.1;XP_044976005.1;XP_044976006.1
103	lcl|NC_058520.1_cds_XP_044972532.1_14338_lcl|NC_058520.1_cds_XP_044972532.1_14338_1;lcl|NC_058520.1_cds_XP_044972534.1_14339_lcl|NC_058520.1_cds_XP_044972534.1_14339_1;lcl|NC_058520.1_cds_XP_044976439.1_14340_lcl|NC_058520.1_cds_XP_044976439.1_14340_1;lcl|NC_058520.1_cds_XP_044972536.1_14342_lcl|NC_058520.1_cds_XP_044972536.1_14342_1;lcl|NC_058520.1_cds_XP_044972537.1_14343_lcl|NC_058520.1_cds_XP_044972537.1_14343_1;lcl|NC_058520.1_cds_XP_044972538.1_14344_lcl|NC_058520.1_cds_XP_044972538.1_14344_1	XP_044972532.1;XP_044972534.1;XP_044972536.1;XP_044972537.1;XP_044972538.1;XP_044976439.1
104	lcl|NC_058520.1_cds_XP_044976446.1_14353_lcl|NC_058520.1_cds_XP_044976446.1_14353_1;lcl|NC_058520.1_cds_XP_044972543.1_14354_lcl|NC_058520.1_cds_XP_044972543.1_14354_2;lcl|NC_058520.1_cds_XP_044972544.1_14355_lcl|NC_058520.1_cds_XP_044972544.1_14355_2;lcl|NC_058520.1_cds_XP_044972545.1_14356_lcl|NC_058520.1_cds_XP_044972545.1_14356_1	XP_044972543.1;XP_044972544.1;XP_044972545.1;XP_044976446.1
105	lcl|NC_058520.1_cds_XP_044976532.1_14467_lcl|NC_058520.1_cds_XP_044976532.1_14467_1;lcl|NC_058520.1_cds_XP_044976533.1_14468_lcl|NC_058520.1_cds_XP_044976533.1_14468_1;lcl|NC_058520.1_cds_XP_044972580.1_14469_lcl|NC_058520.1_cds_XP_044972580.1_14469_1	XP_044972580.1;XP_044976532.1;XP_044976533.1
106	lcl|NC_058520.1_cds_XP_044973967.1_14543_lcl|NC_058520.1_cds_XP_044973967.1_14543_1;lcl|NC_058520.1_cds_XP_044976594.1_14544_lcl|NC_058520.1_cds_XP_044976594.1_14544_1;lcl|NC_058520.1_cds_XP_044976595.1_14546_lcl|NC_058520.1_cds_XP_044976595.1_14546_1	XP_044973967.1;XP_044976594.1;XP_044976595.1
107	lcl|NC_058520.1_cds_XP_044976983.1_15055_lcl|NC_058520.1_cds_XP_044976983.1_15055_3;lcl|NC_058520.1_cds_XP_044972739.1_15056_lcl|NC_058520.1_cds_XP_044972739.1_15056_1;lcl|NC_058520.1_cds_XP_044974007.1_15057_lcl|NC_058520.1_cds_XP_044974007.1_15057_2	XP_044972739.1;XP_044974007.1;XP_044976983.1
108	lcl|NC_058520.1_cds_XP_044972766.1_15133_lcl|NC_058520.1_cds_XP_044972766.1_15133_1;lcl|NC_058520.1_cds_XP_044974012.1_15134_lcl|NC_058520.1_cds_XP_044974012.1_15134_1;lcl|NC_058520.1_cds_XP_044977037.1_15135_lcl|NC_058520.1_cds_XP_044977037.1_15135_1	XP_044972766.1;XP_044974012.1;XP_044977037.1
109	lcl|NC_058520.1_cds_XP_044977059.1_15159_lcl|NC_058520.1_cds_XP_044977059.1_15159_1;lcl|NC_058520.1_cds_XP_044974019.1_15160_lcl|NC_058520.1_cds_XP_044974019.1_15160_1;lcl|NC_058520.1_cds_XP_044977061.1_15161_lcl|NC_058520.1_cds_XP_044977061.1_15161_1	XP_044974019.1;XP_044977059.1;XP_044977061.1
110	lcl|NC_058520.1_cds_XP_044972785.1_15215_lcl|NC_058520.1_cds_XP_044972785.1_15215_1;lcl|NC_058520.1_cds_XP_044972786.1_15216_lcl|NC_058520.1_cds_XP_044972786.1_15216_1;lcl|NC_058520.1_cds_XP_044977100.1_15217_lcl|NC_058520.1_cds_XP_044977100.1_15217_1	XP_044972785.1;XP_044972786.1;XP_044977100.1
111	lcl|NC_058520.1_cds_XP_044977161.1_15301_lcl|NC_058520.1_cds_XP_044977161.1_15301_1;lcl|NC_058520.1_cds_XP_044977166.1_15306_lcl|NC_058520.1_cds_XP_044977166.1_15306_1;lcl|NC_058520.1_cds_XP_044977167.1_15307_lcl|NC_058520.1_cds_XP_044977167.1_15307_1;lcl|NC_058520.1_cds_XP_044977170.1_15309_lcl|NC_058520.1_cds_XP_044977170.1_15309_1	XP_044977161.1;XP_044977166.1;XP_044977167.1;XP_044977170.1
112	lcl|NC_058520.1_cds_XP_044972831.1_15402_lcl|NC_058520.1_cds_XP_044972831.1_15402_1;lcl|NC_058520.1_cds_XP_044977249.1_15403_lcl|NC_058520.1_cds_XP_044977249.1_15403_1;lcl|NC_058520.1_cds_XP_044972832.1_15404_lcl|NC_058520.1_cds_XP_044972832.1_15404_1	XP_044972831.1;XP_044972832.1;XP_044977249.1
113	lcl|NC_058520.1_cds_XP_044977329.1_15521_lcl|NC_058520.1_cds_XP_044977329.1_15521_1;lcl|NC_058520.1_cds_XP_044977332.1_15525_lcl|NC_058520.1_cds_XP_044977332.1_15525_1;lcl|NC_058520.1_cds_XP_044977333.1_15526_lcl|NC_058520.1_cds_XP_044977333.1_15526_1	XP_044977329.1;XP_044977332.1;XP_044977333.1
114	lcl|NC_058520.1_cds_XP_044977539.1_15800_lcl|NC_058520.1_cds_XP_044977539.1_15800_1;lcl|NC_058520.1_cds_XP_044977540.1_15801_lcl|NC_058520.1_cds_XP_044977540.1_15801_1;lcl|NC_058520.1_cds_XP_044972950.1_15802_lcl|NC_058520.1_cds_XP_044972950.1_15802_1;lcl|NC_058520.1_cds_XP_044972952.1_15803_lcl|NC_058520.1_cds_XP_044972952.1_15803_1	XP_044972950.1;XP_044972952.1;XP_044977539.1;XP_044977540.1
115	lcl|NC_058520.1_cds_XP_044972959.1_15813_lcl|NC_058520.1_cds_XP_044972959.1_15813_1;lcl|NC_058520.1_cds_XP_044977546.1_15814_lcl|NC_058520.1_cds_XP_044977546.1_15814_1;lcl|NC_058520.1_cds_XP_044977545.1_15815_lcl|NC_058520.1_cds_XP_044977545.1_15815_1;lcl|NC_058520.1_cds_XP_044977544.1_15816_lcl|NC_058520.1_cds_XP_044977544.1_15816_1;lcl|NC_058520.1_cds_XP_044972961.1_15817_lcl|NC_058520.1_cds_XP_044972961.1_15817_1	XP_044972959.1;XP_044972961.1;XP_044977544.1;XP_044977545.1;XP_044977546.1
116	lcl|NC_058520.1_cds_XP_044973018.1_15977_lcl|NC_058520.1_cds_XP_044973018.1_15977_1;lcl|NC_058520.1_cds_XP_044973019.1_15978_lcl|NC_058520.1_cds_XP_044973019.1_15978_1;lcl|NC_058520.1_cds_XP_044973021.1_15980_lcl|NC_058520.1_cds_XP_044973021.1_15980_1	XP_044973018.1;XP_044973019.1;XP_044973021.1
117	lcl|NC_058520.1_cds_XP_044973023.1_15992_lcl|NC_058520.1_cds_XP_044973023.1_15992_1;lcl|NC_058520.1_cds_XP_044977689.1_16002_lcl|NC_058520.1_cds_XP_044977689.1_16002_1;lcl|NC_058520.1_cds_XP_044977690.1_16003_lcl|NC_058520.1_cds_XP_044977690.1_16003_1	XP_044973023.1;XP_044977689.1;XP_044977690.1
118	lcl|NC_058520.1_cds_XP_044973050.1_16114_lcl|NC_058520.1_cds_XP_044973050.1_16114_1;lcl|NC_058520.1_cds_XP_044973051.1_16115_lcl|NC_058520.1_cds_XP_044973051.1_16115_1;lcl|NC_058520.1_cds_XP_044974078.1_16116_lcl|NC_058520.1_cds_XP_044974078.1_16116_2	XP_044973050.1;XP_044973051.1;XP_044974078.1
119	lcl|NC_058520.1_cds_XP_044978186.1_16659_lcl|NC_058520.1_cds_XP_044978186.1_16659_1;lcl|NC_058520.1_cds_XP_044978187.1_16660_lcl|NC_058520.1_cds_XP_044978187.1_16660_1;lcl|NC_058520.1_cds_XP_044978188.1_16662_lcl|NC_058520.1_cds_XP_044978188.1_16662_1	XP_044978186.1;XP_044978187.1;XP_044978188.1
120	lcl|NC_058520.1_cds_XP_044974138.1_16801_lcl|NC_058520.1_cds_XP_044974138.1_16801_1;lcl|NC_058520.1_cds_XP_044973273.1_16802_lcl|NC_058520.1_cds_XP_044973273.1_16802_1;lcl|NC_058520.1_cds_XP_044978264.1_16803_lcl|NC_058520.1_cds_XP_044978264.1_16803_1;lcl|NC_058520.1_cds_XP_044978265.1_16804_lcl|NC_058520.1_cds_XP_044978265.1_16804_1;lcl|NC_058520.1_cds_XP_044978266.1_16805_lcl|NC_058520.1_cds_XP_044978266.1_16805_1	XP_044973273.1;XP_044974138.1;XP_044978264.1;XP_044978265.1;XP_044978266.1
