potentialBGC,protein_ids,Gene cluster gene accessions
58,lcl|NC_027749.1_cds_XP_013617837.1_10059;lcl|NC_027749.1_cds_XP_013617837.1_10059_1;lcl|NC_027749.1_cds_XP_013617838.1_10062;lcl|NC_027749.1_cds_XP_013617838.1_10062_1;lcl|NC_027749.1_cds_XP_013617839.1_10063;lcl|NC_027749.1_cds_XP_013617839.1_10063_1,XP_013617837.1;XP_013617837.1;XP_013617838.1;XP_013617838.1;XP_013617839.1;XP_013617839.1
59,lcl|NC_027749.1_cds_XP_013618828.1_10114;lcl|NC_027749.1_cds_XP_013618828.1_10114_1;lcl|NC_027749.1_cds_XP_013617849.1_10115;lcl|NC_027749.1_cds_XP_013617849.1_10115_1;lcl|NC_027749.1_cds_XP_013618849.1_10116;lcl|NC_027749.1_cds_XP_013618849.1_10116_1,XP_013618828.1;XP_013618828.1;XP_013617849.1;XP_013617849.1;XP_013618849.1;XP_013618849.1
60,lcl|NC_027749.1_cds_XP_013616689.1_10233;lcl|NC_027749.1_cds_XP_013616689.1_10233_1;lcl|NC_027749.1_cds_XP_013616298.1_10234;lcl|NC_027749.1_cds_XP_013616298.1_10234_1;lcl|NC_027749.1_cds_XP_013615518.1_10235;lcl|NC_027749.1_cds_XP_013615518.1_10235_1,XP_013616689.1;XP_013616689.1;XP_013616298.1;XP_013616298.1;XP_013615518.1;XP_013615518.1
61,lcl|NC_027749.1_cds_XP_013618372.1_10455;lcl|NC_027749.1_cds_XP_013618372.1_10455_1;lcl|NC_027749.1_cds_XP_013615708.1_10456;lcl|NC_027749.1_cds_XP_013615708.1_10456_1;lcl|NC_027749.1_cds_XP_013619332.1_10457;lcl|NC_027749.1_cds_XP_013619332.1_10457_1;lcl|NC_027749.1_cds_XP_013617925.1_10458;lcl|NC_027749.1_cds_XP_013617925.1_10458_1,XP_013618372.1;XP_013618372.1;XP_013615708.1;XP_013615708.1;XP_013619332.1;XP_013619332.1;XP_013617925.1;XP_013617925.1
62,lcl|NC_027749.1_cds_XP_013618070.1_10475;lcl|NC_027749.1_cds_XP_013618070.1_10475_1;lcl|NC_027749.1_cds_XP_013618066.1_10478;lcl|NC_027749.1_cds_XP_013618066.1_10478_1;lcl|NC_027749.1_cds_XP_013621039.1_10479;lcl|NC_027749.1_cds_XP_013621039.1_10479_1,XP_013618070.1;XP_013618070.1;XP_013618066.1;XP_013618066.1;XP_013621039.1;XP_013621039.1
63,lcl|NC_027749.1_cds_XP_013618111.1_10642;lcl|NC_027749.1_cds_XP_013618111.1_10642_1;lcl|NC_027749.1_cds_XP_013618624.1_10643;lcl|NC_027749.1_cds_XP_013618624.1_10643_1;lcl|NC_027749.1_cds_XP_013618995.1_10644;lcl|NC_027749.1_cds_XP_013618995.1_10644_1,XP_013618111.1;XP_013618111.1;XP_013618624.1;XP_013618624.1;XP_013618995.1;XP_013618995.1
64,lcl|NC_027749.1_cds_XP_013618031.1_10808;lcl|NC_027749.1_cds_XP_013618031.1_10808_1;lcl|NC_027749.1_cds_XP_013618034.1_10809;lcl|NC_027749.1_cds_XP_013618034.1_10809_1;lcl|NC_027749.1_cds_XP_013618617.1_10810;lcl|NC_027749.1_cds_XP_013618617.1_10810_1,XP_013618031.1;XP_013618031.1;XP_013618034.1;XP_013618034.1;XP_013618617.1;XP_013618617.1
65,lcl|NC_027750.1_cds_XP_013622716.1_10904;lcl|NC_027750.1_cds_XP_013622716.1_10904_1;lcl|NC_027750.1_cds_XP_013621808.1_10905;lcl|NC_027750.1_cds_XP_013621808.1_10905_1;lcl|NC_027750.1_cds_XP_013629028.1_10906;lcl|NC_027750.1_cds_XP_013629028.1_10906_1,XP_013622716.1;XP_013622716.1;XP_013621808.1;XP_013621808.1;XP_013629028.1;XP_013629028.1
66,lcl|NC_027750.1_cds_XP_013629204.1_11038;lcl|NC_027750.1_cds_XP_013629204.1_11038_1;lcl|NC_027750.1_cds_XP_013629203.1_11039;lcl|NC_027750.1_cds_XP_013629203.1_11039_1;lcl|NC_027750.1_cds_XP_013623610.1_11040;lcl|NC_027750.1_cds_XP_013623610.1_11040_1,XP_013629204.1;XP_013629204.1;XP_013629203.1;XP_013629203.1;XP_013623610.1;XP_013623610.1
67,lcl|NC_027750.1_cds_XP_013622851.1_11287;lcl|NC_027750.1_cds_XP_013622851.1_11287_1;lcl|NC_027750.1_cds_XP_013625257.1_11288;lcl|NC_027750.1_cds_XP_013625257.1_11288_1;lcl|NC_027750.1_cds_XP_013625256.1_11289;lcl|NC_027750.1_cds_XP_013625256.1_11289_1,XP_013622851.1;XP_013622851.1;XP_013625257.1;XP_013625257.1;XP_013625256.1;XP_013625256.1
68,lcl|NC_027750.1_cds_XP_013628691.1_11658;lcl|NC_027750.1_cds_XP_013628691.1_11658_1;lcl|NC_027750.1_cds_XP_013626680.1_11659;lcl|NC_027750.1_cds_XP_013626680.1_11659_1;lcl|NC_027750.1_cds_XP_013625833.1_11660;lcl|NC_027750.1_cds_XP_013625833.1_11660_1;lcl|NC_027750.1_cds_XP_013626347.1_11661;lcl|NC_027750.1_cds_XP_013626347.1_11661_1,XP_013628691.1;XP_013628691.1;XP_013626680.1;XP_013626680.1;XP_013625833.1;XP_013625833.1;XP_013626347.1;XP_013626347.1
69,lcl|NC_027750.1_cds_XP_013625514.1_11677;lcl|NC_027750.1_cds_XP_013625514.1_11677_1;lcl|NC_027750.1_cds_XP_013626009.1_11678;lcl|NC_027750.1_cds_XP_013626009.1_11678_1;lcl|NC_027750.1_cds_XP_013630512.1_11679;lcl|NC_027750.1_cds_XP_013630512.1_11679_1,XP_013625514.1;XP_013625514.1;XP_013626009.1;XP_013626009.1;XP_013630512.1;XP_013630512.1
70,lcl|NC_027750.1_cds_XP_013629870.1_11707;lcl|NC_027750.1_cds_XP_013629870.1_11707_1;lcl|NC_027750.1_cds_XP_013625322.1_11708;lcl|NC_027750.1_cds_XP_013625322.1_11708_1;lcl|NC_027750.1_cds_XP_013628176.1_11709;lcl|NC_027750.1_cds_XP_013628176.1_11709_1,XP_013629870.1;XP_013629870.1;XP_013625322.1;XP_013625322.1;XP_013628176.1;XP_013628176.1
71,lcl|NC_027750.1_cds_XP_013625808.1_11867;lcl|NC_027750.1_cds_XP_013625808.1_11867_1;lcl|NC_027750.1_cds_XP_013623354.1_11868;lcl|NC_027750.1_cds_XP_013623354.1_11868_1;lcl|NC_027750.1_cds_XP_013630209.1_11869;lcl|NC_027750.1_cds_XP_013630209.1_11869_1,XP_013625808.1;XP_013625808.1;XP_013623354.1;XP_013623354.1;XP_013630209.1;XP_013630209.1
72,lcl|NC_027750.1_cds_XP_013621917.1_11894;lcl|NC_027750.1_cds_XP_013621917.1_11894_1;lcl|NC_027750.1_cds_XP_013621916.1_11895;lcl|NC_027750.1_cds_XP_013621916.1_11895_1;lcl|NC_027750.1_cds_XP_013621868.1_11896;lcl|NC_027750.1_cds_XP_013621868.1_11896_1,XP_013621917.1;XP_013621917.1;XP_013621916.1;XP_013621916.1;XP_013621868.1;XP_013621868.1
73,lcl|NC_027750.1_cds_XP_013622584.1_12385;lcl|NC_027750.1_cds_XP_013622584.1_12385_1;lcl|NC_027750.1_cds_XP_013627194.1_12386;lcl|NC_027750.1_cds_XP_013627194.1_12386_1;lcl|NC_027750.1_cds_XP_013623853.1_12387;lcl|NC_027750.1_cds_XP_013623853.1_12387_1;lcl|NC_027750.1_cds_XP_013626420.1_12388;lcl|NC_027750.1_cds_XP_013626420.1_12388_1;lcl|NC_027750.1_cds_XP_013627238.1_12390;lcl|NC_027750.1_cds_XP_013627238.1_12390_1,XP_013622584.1;XP_013622584.1;XP_013627194.1;XP_013627194.1;XP_013623853.1;XP_013623853.1;XP_013626420.1;XP_013626420.1;XP_013627238.1;XP_013627238.1
74,lcl|NC_027750.1_cds_XP_013623420.1_12581;lcl|NC_027750.1_cds_XP_013623420.1_12581_1;lcl|NC_027750.1_cds_XP_013629976.1_12582;lcl|NC_027750.1_cds_XP_013629976.1_12582_1;lcl|NC_027750.1_cds_XP_013627341.1_12583;lcl|NC_027750.1_cds_XP_013627341.1_12583_1,XP_013623420.1;XP_013623420.1;XP_013629976.1;XP_013629976.1;XP_013627341.1;XP_013627341.1
75,lcl|NC_027750.1_cds_XP_013627904.1_12681;lcl|NC_027750.1_cds_XP_013627904.1_12681_1;lcl|NC_027750.1_cds_XP_013626360.1_12682;lcl|NC_027750.1_cds_XP_013626360.1_12682_1;lcl|NC_027750.1_cds_XP_013623894.1_12684;lcl|NC_027750.1_cds_XP_013623894.1_12684_1;lcl|NC_027750.1_cds_XP_013627725.1_12686;lcl|NC_027750.1_cds_XP_013627725.1_12686_1,XP_013627904.1;XP_013627904.1;XP_013626360.1;XP_013626360.1;XP_013623894.1;XP_013623894.1;XP_013627725.1;XP_013627725.1
76,lcl|NC_027750.1_cds_XP_013623509.1_12804;lcl|NC_027750.1_cds_XP_013623509.1_12804_1;lcl|NC_027750.1_cds_XP_013628024.1_12805;lcl|NC_027750.1_cds_XP_013628024.1_12805_1;lcl|NC_027750.1_cds_XP_013623901.1_12806;lcl|NC_027750.1_cds_XP_013623901.1_12806_1;lcl|NC_027750.1_cds_XP_013625377.1_12807;lcl|NC_027750.1_cds_XP_013625377.1_12807_1,XP_013623509.1;XP_013623509.1;XP_013628024.1;XP_013628024.1;XP_013623901.1;XP_013623901.1;XP_013625377.1;XP_013625377.1
77,lcl|NC_027750.1_cds_XP_013625566.1_12810;lcl|NC_027750.1_cds_XP_013625566.1_12810_1;lcl|NC_027750.1_cds_XP_013626079.1_12811;lcl|NC_027750.1_cds_XP_013626079.1_12811_1;lcl|NC_027750.1_cds_XP_013626729.1_12812;lcl|NC_027750.1_cds_XP_013626729.1_12812_1,XP_013625566.1;XP_013625566.1;XP_013626079.1;XP_013626079.1;XP_013626729.1;XP_013626729.1
78,lcl|NC_027750.1_cds_XP_013630774.1_13004;lcl|NC_027750.1_cds_XP_013630774.1_13004_1;lcl|NC_027750.1_cds_XP_013627458.1_13005;lcl|NC_027750.1_cds_XP_013627458.1_13005_1;lcl|NC_027750.1_cds_XP_013627877.1_13006;lcl|NC_027750.1_cds_XP_013627877.1_13006_1,XP_013630774.1;XP_013630774.1;XP_013627458.1;XP_013627458.1;XP_013627877.1;XP_013627877.1
79,lcl|NC_027750.1_cds_XP_013622305.1_13558;lcl|NC_027750.1_cds_XP_013622305.1_13558_2;lcl|NC_027750.1_cds_XP_013627424.1_13559;lcl|NC_027750.1_cds_XP_013627424.1_13559_1;lcl|NC_027750.1_cds_XP_013623546.1_13560;lcl|NC_027750.1_cds_XP_013623546.1_13560_1,XP_013622305.1;XP_013622305.1;XP_013627424.1;XP_013627424.1;XP_013623546.1;XP_013623546.1
80,lcl|NC_027750.1_cds_XP_013623999.1_13772;lcl|NC_027750.1_cds_XP_013623999.1_13772_1;lcl|NC_027750.1_cds_XP_013630323.1_13774;lcl|NC_027750.1_cds_XP_013630323.1_13774_1;lcl|NC_027750.1_cds_XP_013627590.1_13775;lcl|NC_027750.1_cds_XP_013627590.1_13775_1,XP_013623999.1;XP_013623999.1;XP_013630323.1;XP_013630323.1;XP_013627590.1;XP_013627590.1
81,lcl|NC_027750.1_cds_XP_013629463.1_13892;lcl|NC_027750.1_cds_XP_013629463.1_13892_1;lcl|NC_027750.1_cds_XP_013621759.1_13893;lcl|NC_027750.1_cds_XP_013621759.1_13893_1;lcl|NC_027750.1_cds_XP_013626447.1_13895;lcl|NC_027750.1_cds_XP_013626447.1_13895_1,XP_013629463.1;XP_013629463.1;XP_013621759.1;XP_013621759.1;XP_013626447.1;XP_013626447.1
82,lcl|NC_027750.1_cds_XP_013622089.1_13978;lcl|NC_027750.1_cds_XP_013622089.1_13978_1;lcl|NC_027750.1_cds_XP_013625222.1_13979;lcl|NC_027750.1_cds_XP_013625222.1_13979_1;lcl|NC_027750.1_cds_XP_013625223.1_13980;lcl|NC_027750.1_cds_XP_013625223.1_13980_1,XP_013622089.1;XP_013622089.1;XP_013625222.1;XP_013625222.1;XP_013625223.1;XP_013625223.1
83,lcl|NC_027750.1_cds_XP_013630289.1_14104;lcl|NC_027750.1_cds_XP_013630289.1_14104_1;lcl|NC_027750.1_cds_XP_013630290.1_14105;lcl|NC_027750.1_cds_XP_013630290.1_14105_1;lcl|NC_027750.1_cds_XP_013621933.1_14106;lcl|NC_027750.1_cds_XP_013621933.1_14106_1,XP_013630289.1;XP_013630289.1;XP_013630290.1;XP_013630290.1;XP_013621933.1;XP_013621933.1
84,lcl|NC_027750.1_cds_XP_013626273.1_14165;lcl|NC_027750.1_cds_XP_013626273.1_14165_1;lcl|NC_027750.1_cds_XP_013626968.1_14166;lcl|NC_027750.1_cds_XP_013626968.1_14166_1;lcl|NC_027750.1_cds_XP_013621816.1_14168;lcl|NC_027750.1_cds_XP_013621816.1_14168_1,XP_013626273.1;XP_013626273.1;XP_013626968.1;XP_013626968.1;XP_013621816.1;XP_013621816.1
85,lcl|NC_027750.1_cds_XP_013629079.1_14314;lcl|NC_027750.1_cds_XP_013629079.1_14314_1;lcl|NC_027750.1_cds_XP_013624059.1_14315;lcl|NC_027750.1_cds_XP_013624059.1_14315_1;lcl|NC_027750.1_cds_XP_013623631.1_14316;lcl|NC_027750.1_cds_XP_013623631.1_14316_1,XP_013629079.1;XP_013629079.1;XP_013624059.1;XP_013624059.1;XP_013623631.1;XP_013623631.1
86,lcl|NC_027750.1_cds_XP_013621856.1_14390;lcl|NC_027750.1_cds_XP_013621856.1_14390_1;lcl|NC_027750.1_cds_XP_013622543.1_14391;lcl|NC_027750.1_cds_XP_013622543.1_14391_1;lcl|NC_027750.1_cds_XP_013624072.1_14392;lcl|NC_027750.1_cds_XP_013624072.1_14392_1,XP_013621856.1;XP_013621856.1;XP_013622543.1;XP_013622543.1;XP_013624072.1;XP_013624072.1
87,lcl|NC_027750.1_cds_XP_013626937.1_14413;lcl|NC_027750.1_cds_XP_013626937.1_14413_1;lcl|NC_027750.1_cds_XP_013626941.1_14414;lcl|NC_027750.1_cds_XP_013626941.1_14414_1;lcl|NC_027750.1_cds_XP_013626940.1_14415;lcl|NC_027750.1_cds_XP_013626940.1_14415_1,XP_013626937.1;XP_013626937.1;XP_013626941.1;XP_013626941.1;XP_013626940.1;XP_013626940.1
88,lcl|NC_027750.1_cds_XP_013627603.1_14823;lcl|NC_027750.1_cds_XP_013627603.1_14823_1;lcl|NC_027750.1_cds_XP_013624115.1_14824;lcl|NC_027750.1_cds_XP_013624115.1_14824_1;lcl|NC_027750.1_cds_XP_013624116.1_14825;lcl|NC_027750.1_cds_XP_013624116.1_14825_1,XP_013627603.1;XP_013627603.1;XP_013624115.1;XP_013624115.1;XP_013624116.1;XP_013624116.1
89,lcl|NC_027750.1_cds_XP_013627374.1_15124;lcl|NC_027750.1_cds_XP_013627374.1_15124_1;lcl|NC_027750.1_cds_XP_013628385.1_15125;lcl|NC_027750.1_cds_XP_013628385.1_15125_1;lcl|NC_027750.1_cds_XP_013628390.1_15126;lcl|NC_027750.1_cds_XP_013628390.1_15126_1,XP_013627374.1;XP_013627374.1;XP_013628385.1;XP_013628385.1;XP_013628390.1;XP_013628390.1
90,lcl|NC_027750.1_cds_XP_013629397.1_15422;lcl|NC_027750.1_cds_XP_013629397.1_15422_1;lcl|NC_027750.1_cds_XP_013624186.1_15423;lcl|NC_027750.1_cds_XP_013624186.1_15423_1;lcl|NC_027750.1_cds_XP_013628697.1_15424;lcl|NC_027750.1_cds_XP_013628697.1_15424_1,XP_013629397.1;XP_013629397.1;XP_013624186.1;XP_013624186.1;XP_013628697.1;XP_013628697.1
91,lcl|NC_027750.1_cds_XP_013627981.1_15435;lcl|NC_027750.1_cds_XP_013627981.1_15435_1;lcl|NC_027750.1_cds_XP_013627973.1_15437;lcl|NC_027750.1_cds_XP_013627973.1_15437_1;lcl|NC_027750.1_cds_XP_013627980.1_15438;lcl|NC_027750.1_cds_XP_013627980.1_15438_1;lcl|NC_027750.1_cds_XP_013627975.1_15439;lcl|NC_027750.1_cds_XP_013627975.1_15439_1,XP_013627981.1;XP_013627981.1;XP_013627973.1;XP_013627973.1;XP_013627980.1;XP_013627980.1;XP_013627975.1;XP_013627975.1
92,lcl|NC_027750.1_cds_XP_013627608.1_15505;lcl|NC_027750.1_cds_XP_013627608.1_15505_1;lcl|NC_027750.1_cds_XP_013627625.1_15506;lcl|NC_027750.1_cds_XP_013627625.1_15506_1;lcl|NC_027750.1_cds_XP_013627720.1_15507;lcl|NC_027750.1_cds_XP_013627720.1_15507_1;lcl|NC_027750.1_cds_XP_013624198.1_15509;lcl|NC_027750.1_cds_XP_013624198.1_15509_1;lcl|NC_027750.1_cds_XP_013622620.1_15510;lcl|NC_027750.1_cds_XP_013622620.1_15510_1;lcl|NC_027750.1_cds_XP_013624199.1_15511;lcl|NC_027750.1_cds_XP_013624199.1_15511_1,XP_013627608.1;XP_013627608.1;XP_013627625.1;XP_013627625.1;XP_013627720.1;XP_013627720.1;XP_013624198.1;XP_013624198.1;XP_013622620.1;XP_013622620.1;XP_013624199.1;XP_013624199.1
93,lcl|NC_027750.1_cds_XP_013627302.1_15587;lcl|NC_027750.1_cds_XP_013627302.1_15587_1;lcl|NC_027750.1_cds_XP_013627303.1_15588;lcl|NC_027750.1_cds_XP_013627303.1_15588_1;lcl|NC_027750.1_cds_XP_013622801.1_15589;lcl|NC_027750.1_cds_XP_013622801.1_15589_1,XP_013627302.1;XP_013627302.1;XP_013627303.1;XP_013627303.1;XP_013622801.1;XP_013622801.1
94,lcl|NC_027750.1_cds_XP_013627961.1_16053;lcl|NC_027750.1_cds_XP_013627961.1_16053_1;lcl|NC_027750.1_cds_XP_013622358.1_16054;lcl|NC_027750.1_cds_XP_013622358.1_16054_1;lcl|NC_027750.1_cds_XP_013624287.1_16055;lcl|NC_027750.1_cds_XP_013624287.1_16055_1,XP_013627961.1;XP_013627961.1;XP_013622358.1;XP_013622358.1;XP_013624287.1;XP_013624287.1
95,lcl|NC_027750.1_cds_XP_013625144.1_16153;lcl|NC_027750.1_cds_XP_013625144.1_16153_1;lcl|NC_027750.1_cds_XP_013625148.1_16154;lcl|NC_027750.1_cds_XP_013625148.1_16154_1;lcl|NC_027750.1_cds_XP_013625146.1_16155;lcl|NC_027750.1_cds_XP_013625146.1_16155_1,XP_013625144.1;XP_013625144.1;XP_013625148.1;XP_013625148.1;XP_013625146.1;XP_013625146.1
96,lcl|NC_027750.1_cds_XP_013625877.1_16479;lcl|NC_027750.1_cds_XP_013625877.1_16479_1;lcl|NC_027750.1_cds_XP_013623004.1_16480;lcl|NC_027750.1_cds_XP_013623004.1_16480_1;lcl|NC_027750.1_cds_XP_013626584.1_16481;lcl|NC_027750.1_cds_XP_013626584.1_16481_1,XP_013625877.1;XP_013625877.1;XP_013623004.1;XP_013623004.1;XP_013626584.1;XP_013626584.1
97,lcl|NC_027750.1_cds_XP_013627309.1_16505;lcl|NC_027750.1_cds_XP_013627309.1_16505_1;lcl|NC_027750.1_cds_XP_013626609.1_16507;lcl|NC_027750.1_cds_XP_013626609.1_16507_1;lcl|NC_027750.1_cds_XP_013624378.1_16508;lcl|NC_027750.1_cds_XP_013624378.1_16508_1,XP_013627309.1;XP_013627309.1;XP_013626609.1;XP_013626609.1;XP_013624378.1;XP_013624378.1
98,lcl|NC_027750.1_cds_XP_013630101.1_16825;lcl|NC_027750.1_cds_XP_013630101.1_16825_1;lcl|NC_027750.1_cds_XP_013626144.1_16826;lcl|NC_027750.1_cds_XP_013626144.1_16826_1;lcl|NC_027750.1_cds_XP_013622626.1_16827;lcl|NC_027750.1_cds_XP_013622626.1_16827_1,XP_013630101.1;XP_013630101.1;XP_013626144.1;XP_013626144.1;XP_013622626.1;XP_013622626.1
99,lcl|NC_027750.1_cds_XP_013625231.1_17128;lcl|NC_027750.1_cds_XP_013625231.1_17128_1;lcl|NC_027750.1_cds_XP_013625232.1_17129;lcl|NC_027750.1_cds_XP_013625232.1_17129_1;lcl|NC_027750.1_cds_XP_013623709.1_17130;lcl|NC_027750.1_cds_XP_013623709.1_17130_1;lcl|NC_027750.1_cds_XP_013624504.1_17131;lcl|NC_027750.1_cds_XP_013624504.1_17131_1,XP_013625231.1;XP_013625231.1;XP_013625232.1;XP_013625232.1;XP_013623709.1;XP_013623709.1;XP_013624504.1;XP_013624504.1
100,lcl|NC_027750.1_cds_XP_013628324.1_17511;lcl|NC_027750.1_cds_XP_013628324.1_17511_1;lcl|NC_027750.1_cds_XP_013624662.1_17512;lcl|NC_027750.1_cds_XP_013624662.1_17512_1;lcl|NC_027750.1_cds_XP_013623585.1_17513;lcl|NC_027750.1_cds_XP_013623585.1_17513_1,XP_013628324.1;XP_013628324.1;XP_013624662.1;XP_013624662.1;XP_013623585.1;XP_013623585.1
101,lcl|NC_027750.1_cds_XP_013624678.1_17570;lcl|NC_027750.1_cds_XP_013624678.1_17570_1;lcl|NC_027750.1_cds_XP_013630119.1_17571;lcl|NC_027750.1_cds_XP_013630119.1_17571_1;lcl|NC_027750.1_cds_XP_013626151.1_17572;lcl|NC_027750.1_cds_XP_013626151.1_17572_1,XP_013624678.1;XP_013624678.1;XP_013630119.1;XP_013630119.1;XP_013626151.1;XP_013626151.1
102,lcl|NC_027750.1_cds_XP_013623630.1_17889;lcl|NC_027750.1_cds_XP_013623630.1_17889_1;lcl|NC_027750.1_cds_XP_013624734.1_17890;lcl|NC_027750.1_cds_XP_013624734.1_17890_1;lcl|NC_027750.1_cds_XP_013626512.1_17892;lcl|NC_027750.1_cds_XP_013626512.1_17892_1,XP_013623630.1;XP_013623630.1;XP_013624734.1;XP_013624734.1;XP_013626512.1;XP_013626512.1
103,lcl|NC_027750.1_cds_XP_013627934.1_18145;lcl|NC_027750.1_cds_XP_013627934.1_18145_1;lcl|NC_027750.1_cds_XP_013627649.1_18146;lcl|NC_027750.1_cds_XP_013627649.1_18146_1;lcl|NC_027750.1_cds_XP_013624778.1_18147;lcl|NC_027750.1_cds_XP_013624778.1_18147_1;lcl|NC_027750.1_cds_XP_013627922.1_18148;lcl|NC_027750.1_cds_XP_013627922.1_18148_1,XP_013627934.1;XP_013627934.1;XP_013627649.1;XP_013627649.1;XP_013624778.1;XP_013624778.1;XP_013627922.1;XP_013627922.1
104,lcl|NC_027750.1_cds_XP_013624797.1_18223;lcl|NC_027750.1_cds_XP_013624797.1_18223_1;lcl|NC_027750.1_cds_XP_013627200.1_18224;lcl|NC_027750.1_cds_XP_013627200.1_18224_1;lcl|NC_027750.1_cds_XP_013624798.1_18225;lcl|NC_027750.1_cds_XP_013624798.1_18225_1,XP_013624797.1;XP_013624797.1;XP_013627200.1;XP_013627200.1;XP_013624798.1;XP_013624798.1
105,lcl|NC_027750.1_cds_XP_013624814.1_18313;lcl|NC_027750.1_cds_XP_013624814.1_18313_1;lcl|NC_027750.1_cds_XP_013630706.1_18316;lcl|NC_027750.1_cds_XP_013630706.1_18316_1;lcl|NC_027750.1_cds_XP_013630270.1_18317;lcl|NC_027750.1_cds_XP_013630270.1_18317_1,XP_013624814.1;XP_013624814.1;XP_013630706.1;XP_013630706.1;XP_013630270.1;XP_013630270.1
106,lcl|NC_027750.1_cds_XP_013626824.1_18583;lcl|NC_027750.1_cds_XP_013626824.1_18583_1;lcl|NC_027750.1_cds_XP_013626325.1_18586;lcl|NC_027750.1_cds_XP_013626325.1_18586_1;lcl|NC_027750.1_cds_XP_013626632.1_18587;lcl|NC_027750.1_cds_XP_013626632.1_18587_1,XP_013626824.1;XP_013626824.1;XP_013626325.1;XP_013626325.1;XP_013626632.1;XP_013626632.1
107,lcl|NC_027750.1_cds_XP_013624900.1_18723;lcl|NC_027750.1_cds_XP_013624900.1_18723_1;lcl|NC_027750.1_cds_XP_013627744.1_18724;lcl|NC_027750.1_cds_XP_013627744.1_18724_1;lcl|NC_027750.1_cds_XP_013621867.1_18725;lcl|NC_027750.1_cds_XP_013621867.1_18725_1;lcl|NC_027750.1_cds_XP_013630245.1_18726;lcl|NC_027750.1_cds_XP_013630245.1_18726_1,XP_013624900.1;XP_013624900.1;XP_013627744.1;XP_013627744.1;XP_013621867.1;XP_013621867.1;XP_013630245.1;XP_013630245.1
108,lcl|NC_027750.1_cds_XP_013626175.1_18843;lcl|NC_027750.1_cds_XP_013626175.1_18843_1;lcl|NC_027750.1_cds_XP_013622946.1_18845;lcl|NC_027750.1_cds_XP_013622946.1_18845_1;lcl|NC_027750.1_cds_XP_013626200.1_18846;lcl|NC_027750.1_cds_XP_013626200.1_18846_1,XP_013626175.1;XP_013626175.1;XP_013622946.1;XP_013622946.1;XP_013626200.1;XP_013626200.1
109,lcl|NC_027750.1_cds_XP_013625515.1_19161;lcl|NC_027750.1_cds_XP_013625515.1_19161_1;lcl|NC_027750.1_cds_XP_013625530.1_19162;lcl|NC_027750.1_cds_XP_013625530.1_19162_1;lcl|NC_027750.1_cds_XP_013629794.1_19163;lcl|NC_027750.1_cds_XP_013629794.1_19163_1;lcl|NC_027750.1_cds_XP_013629713.1_19166;lcl|NC_027750.1_cds_XP_013629713.1_19166_1,XP_013625515.1;XP_013625515.1;XP_013625530.1;XP_013625530.1;XP_013629794.1;XP_013629794.1;XP_013629713.1;XP_013629713.1
110,lcl|NC_027751.1_cds_XP_013634229.1_19645;lcl|NC_027751.1_cds_XP_013634229.1_19645_1;lcl|NC_027751.1_cds_XP_013637155.1_19646;lcl|NC_027751.1_cds_XP_013637155.1_19646_1;lcl|NC_027751.1_cds_XP_013634387.1_19647;lcl|NC_027751.1_cds_XP_013634387.1_19647_1,XP_013634229.1;XP_013634229.1;XP_013637155.1;XP_013637155.1;XP_013634387.1;XP_013634387.1
111,lcl|NC_027751.1_cds_XP_013635099.1_19880;lcl|NC_027751.1_cds_XP_013635099.1_19880_1;lcl|NC_027751.1_cds_XP_013635099.1_19880;lcl|NC_027751.1_cds_XP_013635099.1_19880_2;lcl|NC_027751.1_cds_XP_013636821.1_19881;lcl|NC_027751.1_cds_XP_013636821.1_19881_1;lcl|NC_027751.1_cds_XP_013636112.1_19882;lcl|NC_027751.1_cds_XP_013636112.1_19882_1,XP_013635099.1;XP_013635099.1;XP_013635099.1;XP_013635099.1;XP_013636821.1;XP_013636821.1;XP_013636112.1;XP_013636112.1
112,lcl|NC_027751.1_cds_XP_013635730.1_19895;lcl|NC_027751.1_cds_XP_013635730.1_19895_1;lcl|NC_027751.1_cds_XP_013632409.1_19896;lcl|NC_027751.1_cds_XP_013632409.1_19896_1;lcl|NC_027751.1_cds_XP_013633855.1_19897;lcl|NC_027751.1_cds_XP_013633855.1_19897_1;lcl|NC_027751.1_cds_XP_013633854.1_19898;lcl|NC_027751.1_cds_XP_013633854.1_19898_1;lcl|NC_027751.1_cds_XP_013633857.1_19899;lcl|NC_027751.1_cds_XP_013633857.1_19899_1;lcl|NC_027751.1_cds_XP_013633856.1_19900;lcl|NC_027751.1_cds_XP_013633856.1_19900_1;lcl|NC_027751.1_cds_XP_013632410.1_19901;lcl|NC_027751.1_cds_XP_013632410.1_19901_1;lcl|NC_027751.1_cds_XP_013634875.1_19902;lcl|NC_027751.1_cds_XP_013634875.1_19902_1,XP_013635730.1;XP_013635730.1;XP_013632409.1;XP_013632409.1;XP_013633855.1;XP_013633855.1;XP_013633854.1;XP_013633854.1;XP_013633857.1;XP_013633857.1;XP_013633856.1;XP_013633856.1;XP_013632410.1;XP_013632410.1;XP_013634875.1;XP_013634875.1
