potentialBGC	protein_ids	Gene cluster gene accessions
62	lcl|NW_015821675.1_cds_XP_016500847.1_14639_lcl|NW_015821675.1_cds_XP_016500847.1_14639_1;lcl|NW_015821675.1_cds_XP_016500846.1_14640_lcl|NW_015821675.1_cds_XP_016500846.1_14640_1;lcl|NW_015821679.1_cds_XP_016500849.1_14641_lcl|NW_015821679.1_cds_XP_016500849.1_14641_1	XP_016500846.1;XP_016500847.1;XP_016500849.1
63	lcl|NW_015821994.1_cds_XP_016500949.1_14729_lcl|NW_015821994.1_cds_XP_016500949.1_14729_1;lcl|NW_015821994.1_cds_XP_016500950.1_14730_lcl|NW_015821994.1_cds_XP_016500950.1_14730_1;lcl|NW_015821994.1_cds_XP_016500955.1_14732_lcl|NW_015821994.1_cds_XP_016500955.1_14732_1	XP_016500949.1;XP_016500950.1;XP_016500955.1
64	lcl|NW_015822259.1_cds_XP_016501042.1_14816_lcl|NW_015822259.1_cds_XP_016501042.1_14816_1;lcl|NW_015822280.1_cds_XP_016501045.1_14818_lcl|NW_015822280.1_cds_XP_016501045.1_14818_1;lcl|NW_015822280.1_cds_XP_016501044.1_14819_lcl|NW_015822280.1_cds_XP_016501044.1_14819_1	XP_016501042.1;XP_016501044.1;XP_016501045.1
65	lcl|NW_015822488.1_cds_XP_016501148.1_14910_lcl|NW_015822488.1_cds_XP_016501148.1_14910_1;lcl|NW_015822488.1_cds_XP_016501147.1_14911_lcl|NW_015822488.1_cds_XP_016501147.1_14911_1;lcl|NW_015822494.1_cds_XP_016501149.1_14912_lcl|NW_015822494.1_cds_XP_016501149.1_14912_1	XP_016501147.1;XP_016501148.1;XP_016501149.1
66	lcl|NW_015822672.1_cds_XP_016501239.1_14991_lcl|NW_015822672.1_cds_XP_016501239.1_14991_1;lcl|NW_015822674.1_cds_XP_016501240.1_14992_lcl|NW_015822674.1_cds_XP_016501240.1_14992_1;lcl|NW_015822683.1_cds_XP_016501242.1_14994_lcl|NW_015822683.1_cds_XP_016501242.1_14994_1	XP_016501239.1;XP_016501240.1;XP_016501242.1
67	lcl|NW_015823203.1_cds_XP_016501400.1_15134_lcl|NW_015823203.1_cds_XP_016501400.1_15134_1;lcl|NW_015823226.1_cds_XP_016501402.1_15136_lcl|NW_015823226.1_cds_XP_016501402.1_15136_1;lcl|NW_015823237.1_cds_XP_016501404.1_15137_lcl|NW_015823237.1_cds_XP_016501404.1_15137_1	XP_016501400.1;XP_016501402.1;XP_016501404.1
68	lcl|NW_015823627.1_cds_XP_016501556.1_15279_lcl|NW_015823627.1_cds_XP_016501556.1_15279_1;lcl|NW_015823631.1_cds_XP_016501562.1_15280_lcl|NW_015823631.1_cds_XP_016501562.1_15280_1;lcl|NW_015823636.1_cds_XP_016501564.1_15281_lcl|NW_015823636.1_cds_XP_016501564.1_15281_1;lcl|NW_015823636.1_cds_XP_016501565.1_15282_lcl|NW_015823636.1_cds_XP_016501565.1_15282_1	XP_016501556.1;XP_016501562.1;XP_016501564.1;XP_016501565.1
69	lcl|NW_015823840.1_cds_XP_016501647.1_15359_lcl|NW_015823840.1_cds_XP_016501647.1_15359_1;lcl|NW_015823842.1_cds_XP_016501649.1_15361_lcl|NW_015823842.1_cds_XP_016501649.1_15361_1;lcl|NW_015823843.1_cds_XP_016501650.1_15362_lcl|NW_015823843.1_cds_XP_016501650.1_15362_1;lcl|NW_015823843.1_cds_XP_016501651.1_15363_lcl|NW_015823843.1_cds_XP_016501651.1_15363_1	XP_016501647.1;XP_016501649.1;XP_016501650.1;XP_016501651.1
70	lcl|NW_015824078.1_cds_XP_016501730.1_15435_lcl|NW_015824078.1_cds_XP_016501730.1_15435_1;lcl|NW_015824084.1_cds_XP_016501731.1_15436_lcl|NW_015824084.1_cds_XP_016501731.1_15436_1;lcl|NW_015824090.1_cds_XP_016501732.1_15437_lcl|NW_015824090.1_cds_XP_016501732.1_15437_1	XP_016501730.1;XP_016501731.1;XP_016501732.1
71	lcl|NW_015824698.1_cds_XP_016502035.1_15716_lcl|NW_015824698.1_cds_XP_016502035.1_15716_1;lcl|NW_015824703.1_cds_XP_016502036.1_15717_lcl|NW_015824703.1_cds_XP_016502036.1_15717_1;lcl|NW_015824705.1_cds_XP_016502037.1_15718_lcl|NW_015824705.1_cds_XP_016502037.1_15718_1	XP_016502035.1;XP_016502036.1;XP_016502037.1
72	lcl|NW_015824818.1_cds_XP_016502086.1_15763_lcl|NW_015824818.1_cds_XP_016502086.1_15763_1;lcl|NW_015824820.1_cds_XP_016502088.1_15764_lcl|NW_015824820.1_cds_XP_016502088.1_15764_1;lcl|NW_015824822.1_cds_XP_016502089.1_15765_lcl|NW_015824822.1_cds_XP_016502089.1_15765_1	XP_016502086.1;XP_016502088.1;XP_016502089.1
73	lcl|NW_015825287.1_cds_XP_016502265.1_15925_lcl|NW_015825287.1_cds_XP_016502265.1_15925_1;lcl|NW_015825289.1_cds_XP_016502268.1_15926_lcl|NW_015825289.1_cds_XP_016502268.1_15926_1;lcl|NW_015825289.1_cds_XP_016502266.1_15927_lcl|NW_015825289.1_cds_XP_016502266.1_15927_1;lcl|NW_015825289.1_cds_XP_016502267.1_15928_lcl|NW_015825289.1_cds_XP_016502267.1_15928_1	XP_016502265.1;XP_016502266.1;XP_016502267.1;XP_016502268.1
74	lcl|NW_015826557.1_cds_XP_016502701.1_16313_lcl|NW_015826557.1_cds_XP_016502701.1_16313_1;lcl|NW_015826562.1_cds_XP_016502703.1_16315_lcl|NW_015826562.1_cds_XP_016502703.1_16315_1;lcl|NW_015826562.1_cds_XP_016502704.1_16316_lcl|NW_015826562.1_cds_XP_016502704.1_16316_1	XP_016502701.1;XP_016502703.1;XP_016502704.1
75	lcl|NW_015827249.1_cds_XP_016503019.1_16599_lcl|NW_015827249.1_cds_XP_016503019.1_16599_1;lcl|NW_015827263.1_cds_XP_016503020.1_16600_lcl|NW_015827263.1_cds_XP_016503020.1_16600_1;lcl|NW_015827288.1_cds_XP_016503021.1_16601_lcl|NW_015827288.1_cds_XP_016503021.1_16601_1	XP_016503019.1;XP_016503020.1;XP_016503021.1
76	lcl|NW_015827391.1_cds_XP_016503066.1_16643_lcl|NW_015827391.1_cds_XP_016503066.1_16643_1;lcl|NW_015827400.1_cds_XP_016503071.1_16645_lcl|NW_015827400.1_cds_XP_016503071.1_16645_1;lcl|NW_015827400.1_cds_XP_016503068.1_16647_lcl|NW_015827400.1_cds_XP_016503068.1_16647_1	XP_016503066.1;XP_016503068.1;XP_016503071.1
77	lcl|NW_015828882.1_cds_XP_016503544.1_17079_lcl|NW_015828882.1_cds_XP_016503544.1_17079_1;lcl|NW_015828889.1_cds_XP_016503546.1_17080_lcl|NW_015828889.1_cds_XP_016503546.1_17080_1;lcl|NW_015828889.1_cds_XP_016503545.1_17081_lcl|NW_015828889.1_cds_XP_016503545.1_17081_1	XP_016503544.1;XP_016503545.1;XP_016503546.1
78	lcl|NW_015829263.1_cds_XP_016503659.1_17188_lcl|NW_015829263.1_cds_XP_016503659.1_17188_1;lcl|NW_015829263.1_cds_XP_016503666.1_17189_lcl|NW_015829263.1_cds_XP_016503666.1_17189_1;lcl|NW_015829263.1_cds_XP_016503662.1_17190_lcl|NW_015829263.1_cds_XP_016503662.1_17190_1	XP_016503659.1;XP_016503662.1;XP_016503666.1
79	lcl|NW_015830227.1_cds_XP_016504064.1_17555_lcl|NW_015830227.1_cds_XP_016504064.1_17555_1;lcl|NW_015830238.1_cds_XP_016504075.1_17557_lcl|NW_015830238.1_cds_XP_016504075.1_17557_1;lcl|NW_015830241.1_cds_XP_016504081.1_17558_lcl|NW_015830241.1_cds_XP_016504081.1_17558_1	XP_016504064.1;XP_016504075.1;XP_016504081.1
80	lcl|NW_015833949.1_cds_XP_016505428.1_18770_lcl|NW_015833949.1_cds_XP_016505428.1_18770_1;lcl|NW_015833988.1_cds_XP_016505431.1_18772_lcl|NW_015833988.1_cds_XP_016505431.1_18772_1;lcl|NW_015833988.1_cds_XP_016505430.1_18774_lcl|NW_015833988.1_cds_XP_016505430.1_18774_1	XP_016505428.1;XP_016505430.1;XP_016505431.1
81	lcl|NW_015834083.1_cds_XP_016505458.1_18798_lcl|NW_015834083.1_cds_XP_016505458.1_18798_1;lcl|NW_015834083.1_cds_XP_016505459.1_18799_lcl|NW_015834083.1_cds_XP_016505459.1_18799_1;lcl|NW_015834092.1_cds_XP_016505460.1_18800_lcl|NW_015834092.1_cds_XP_016505460.1_18800_1	XP_016505458.1;XP_016505459.1;XP_016505460.1
82	lcl|NW_015834565.1_cds_XP_016505655.1_18970_lcl|NW_015834565.1_cds_XP_016505655.1_18970_1;lcl|NW_015834586.1_cds_XP_016505657.1_18971_lcl|NW_015834586.1_cds_XP_016505657.1_18971_1;lcl|NW_015834586.1_cds_XP_016505658.1_18972_lcl|NW_015834586.1_cds_XP_016505658.1_18972_1	XP_016505655.1;XP_016505657.1;XP_016505658.1
83	lcl|NW_015834675.1_cds_XP_016505702.1_19011_lcl|NW_015834675.1_cds_XP_016505702.1_19011_1;lcl|NW_015834677.1_cds_XP_016505707.1_19012_lcl|NW_015834677.1_cds_XP_016505707.1_19012_1;lcl|NW_015834677.1_cds_XP_016505705.1_19013_lcl|NW_015834677.1_cds_XP_016505705.1_19013_1	XP_016505702.1;XP_016505705.1;XP_016505707.1
84	lcl|NW_015836781.1_cds_XP_016506422.1_19649_lcl|NW_015836781.1_cds_XP_016506422.1_19649_1;lcl|NW_015836783.1_cds_XP_016506427.1_19652_lcl|NW_015836783.1_cds_XP_016506427.1_19652_1;lcl|NW_015836783.1_cds_XP_016506428.1_19653_lcl|NW_015836783.1_cds_XP_016506428.1_19653_1;lcl|NW_015836783.1_cds_XP_016506430.1_19654_lcl|NW_015836783.1_cds_XP_016506430.1_19654_1;lcl|NW_015836783.1_cds_XP_016506423.1_19655_lcl|NW_015836783.1_cds_XP_016506423.1_19655_1	XP_016506422.1;XP_016506423.1;XP_016506427.1;XP_016506428.1;XP_016506430.1
85	lcl|NW_015837363.1_cds_XP_016506602.1_19812_lcl|NW_015837363.1_cds_XP_016506602.1_19812_1;lcl|NW_015837363.1_cds_XP_016506601.1_19813_lcl|NW_015837363.1_cds_XP_016506601.1_19813_1;lcl|NW_015837363.1_cds_XP_016506603.1_19814_lcl|NW_015837363.1_cds_XP_016506603.1_19814_1	XP_016506601.1;XP_016506602.1;XP_016506603.1
86	lcl|NW_015837797.1_cds_XP_016506759.1_19955_lcl|NW_015837797.1_cds_XP_016506759.1_19955_1;lcl|NW_015837804.1_cds_XP_016506760.1_19956_lcl|NW_015837804.1_cds_XP_016506760.1_19956_1;lcl|NW_015837815.1_cds_XP_016506761.1_19957_lcl|NW_015837815.1_cds_XP_016506761.1_19957_1	XP_016506759.1;XP_016506760.1;XP_016506761.1
87	lcl|NW_015837833.1_cds_XP_016506776.1_19980_lcl|NW_015837833.1_cds_XP_016506776.1_19980_1;lcl|NW_015837836.1_cds_XP_016506788.1_19981_lcl|NW_015837836.1_cds_XP_016506788.1_19981_1;lcl|NW_015837843.1_cds_XP_016506790.1_19983_lcl|NW_015837843.1_cds_XP_016506790.1_19983_1	XP_016506776.1;XP_016506788.1;XP_016506790.1
88	lcl|NW_015838732.1_cds_XP_016507066.1_20227_lcl|NW_015838732.1_cds_XP_016507066.1_20227_1;lcl|NW_015838735.1_cds_XP_016507067.1_20228_lcl|NW_015838735.1_cds_XP_016507067.1_20228_1;lcl|NW_015838744.1_cds_XP_016507068.1_20229_lcl|NW_015838744.1_cds_XP_016507068.1_20229_1	XP_016507066.1;XP_016507067.1;XP_016507068.1
89	lcl|NW_015838827.1_cds_XP_016507095.1_20253_lcl|NW_015838827.1_cds_XP_016507095.1_20253_1;lcl|NW_015838827.1_cds_XP_016507091.1_20254_lcl|NW_015838827.1_cds_XP_016507091.1_20254_1;lcl|NW_015838827.1_cds_XP_016507092.1_20255_lcl|NW_015838827.1_cds_XP_016507092.1_20255_1	XP_016507091.1;XP_016507092.1;XP_016507095.1
90	lcl|NW_015839346.1_cds_XP_016507264.1_20406_lcl|NW_015839346.1_cds_XP_016507264.1_20406_1;lcl|NW_015839357.1_cds_XP_016507265.1_20407_lcl|NW_015839357.1_cds_XP_016507265.1_20407_1;lcl|NW_015839369.1_cds_XP_016507266.1_20408_lcl|NW_015839369.1_cds_XP_016507266.1_20408_1;lcl|NW_015839370.1_cds_XP_016507267.1_20409_lcl|NW_015839370.1_cds_XP_016507267.1_20409_1	XP_016507264.1;XP_016507265.1;XP_016507266.1;XP_016507267.1
91	lcl|NW_015839833.1_cds_XP_016507419.1_20540_lcl|NW_015839833.1_cds_XP_016507419.1_20540_1;lcl|NW_015839833.1_cds_XP_016507411.1_20541_lcl|NW_015839833.1_cds_XP_016507411.1_20541_1;lcl|NW_015839833.1_cds_XP_016507420.1_20543_lcl|NW_015839833.1_cds_XP_016507420.1_20543_1	XP_016507411.1;XP_016507419.1;XP_016507420.1
92	lcl|NW_015840758.1_cds_XP_016507733.1_20833_lcl|NW_015840758.1_cds_XP_016507733.1_20833_1;lcl|NW_015840769.1_cds_XP_016507739.1_20834_lcl|NW_015840769.1_cds_XP_016507739.1_20834_1;lcl|NW_015840778.1_cds_XP_016507740.1_20836_lcl|NW_015840778.1_cds_XP_016507740.1_20836_1	XP_016507733.1;XP_016507739.1;XP_016507740.1
93	lcl|NW_015841083.1_cds_XP_016507844.1_20927_lcl|NW_015841083.1_cds_XP_016507844.1_20927_1;lcl|NW_015841100.1_cds_XP_016507847.1_20928_lcl|NW_015841100.1_cds_XP_016507847.1_20928_1;lcl|NW_015841103.1_cds_XP_016507849.1_20930_lcl|NW_015841103.1_cds_XP_016507849.1_20930_1	XP_016507844.1;XP_016507847.1;XP_016507849.1
94	lcl|NW_015841314.1_cds_XP_016507936.1_21009_lcl|NW_015841314.1_cds_XP_016507936.1_21009_1;lcl|NW_015841321.1_cds_XP_016507937.1_21010_lcl|NW_015841321.1_cds_XP_016507937.1_21010_1;lcl|NW_015841335.1_cds_XP_016507939.1_21011_lcl|NW_015841335.1_cds_XP_016507939.1_21011_1	XP_016507936.1;XP_016507937.1;XP_016507939.1
95	lcl|NW_015841464.1_cds_XP_016507981.1_21052_lcl|NW_015841464.1_cds_XP_016507981.1_21052_1;lcl|NW_015841478.1_cds_XP_016507984.1_21053_lcl|NW_015841478.1_cds_XP_016507984.1_21053_1;lcl|NW_015841478.1_cds_XP_016507982.1_21054_lcl|NW_015841478.1_cds_XP_016507982.1_21054_1	XP_016507981.1;XP_016507982.1;XP_016507984.1
96	lcl|NW_015842090.1_cds_XP_016508239.1_21282_lcl|NW_015842090.1_cds_XP_016508239.1_21282_1;lcl|NW_015842092.1_cds_XP_016508240.1_21283_lcl|NW_015842092.1_cds_XP_016508240.1_21283_1;lcl|NW_015842092.1_cds_XP_016508241.1_21284_lcl|NW_015842092.1_cds_XP_016508241.1_21284_1;lcl|NW_015842092.1_cds_XP_016508242.1_21285_lcl|NW_015842092.1_cds_XP_016508242.1_21285_1	XP_016508239.1;XP_016508240.1;XP_016508241.1;XP_016508242.1
97	lcl|NW_015842217.1_cds_XP_016508307.1_21342_lcl|NW_015842217.1_cds_XP_016508307.1_21342_1;lcl|NW_015842217.1_cds_XP_016508308.1_21343_lcl|NW_015842217.1_cds_XP_016508308.1_21343_1;lcl|NW_015842217.1_cds_XP_016508298.1_21344_lcl|NW_015842217.1_cds_XP_016508298.1_21344_1;lcl|NW_015842224.1_cds_XP_016508310.1_21346_lcl|NW_015842224.1_cds_XP_016508310.1_21346_1;lcl|NW_015842236.1_cds_XP_016508312.1_21347_lcl|NW_015842236.1_cds_XP_016508312.1_21347_1;lcl|NW_015842236.1_cds_XP_016508311.1_21348_lcl|NW_015842236.1_cds_XP_016508311.1_21348_1;lcl|NW_015842240.1_cds_XP_016508314.1_21349_lcl|NW_015842240.1_cds_XP_016508314.1_21349_1	XP_016508298.1;XP_016508307.1;XP_016508308.1;XP_016508310.1;XP_016508311.1;XP_016508312.1;XP_016508314.1
98	lcl|NW_015842283.1_cds_XP_016508325.1_21359_lcl|NW_015842283.1_cds_XP_016508325.1_21359_1;lcl|NW_015842286.1_cds_XP_016508326.1_21360_lcl|NW_015842286.1_cds_XP_016508326.1_21360_1;lcl|NW_015842290.1_cds_XP_016508332.1_21361_lcl|NW_015842290.1_cds_XP_016508332.1_21361_1	XP_016508325.1;XP_016508326.1;XP_016508332.1
99	lcl|NW_015842387.1_cds_XP_016508374.1_21403_lcl|NW_015842387.1_cds_XP_016508374.1_21403_1;lcl|NW_015842387.1_cds_XP_016508373.1_21404_lcl|NW_015842387.1_cds_XP_016508373.1_21404_1;lcl|NW_015842395.1_cds_XP_016508378.1_21405_lcl|NW_015842395.1_cds_XP_016508378.1_21405_1	XP_016508373.1;XP_016508374.1;XP_016508378.1
100	lcl|NW_015842915.1_cds_XP_016508539.1_21552_lcl|NW_015842915.1_cds_XP_016508539.1_21552_1;lcl|NW_015842915.1_cds_XP_016508540.1_21553_lcl|NW_015842915.1_cds_XP_016508540.1_21553_1;lcl|NW_015842915.1_cds_XP_016508543.1_21554_lcl|NW_015842915.1_cds_XP_016508543.1_21554_1	XP_016508539.1;XP_016508540.1;XP_016508543.1
101	lcl|NW_015843322.1_cds_XP_016508690.1_21685_lcl|NW_015843322.1_cds_XP_016508690.1_21685_1;lcl|NW_015843322.1_cds_XP_016508696.1_21689_lcl|NW_015843322.1_cds_XP_016508696.1_21689_1;lcl|NW_015843322.1_cds_XP_016508694.1_21690_lcl|NW_015843322.1_cds_XP_016508694.1_21690_1	XP_016508690.1;XP_016508694.1;XP_016508696.1
102	lcl|NW_015844058.1_cds_XP_016508905.1_21880_lcl|NW_015844058.1_cds_XP_016508905.1_21880_1;lcl|NW_015844059.1_cds_XP_016508906.1_21881_lcl|NW_015844059.1_cds_XP_016508906.1_21881_1;lcl|NW_015844066.1_cds_XP_016508907.1_21882_lcl|NW_015844066.1_cds_XP_016508907.1_21882_1	XP_016508905.1;XP_016508906.1;XP_016508907.1
103	lcl|NW_015844356.1_cds_XP_016509003.1_21969_lcl|NW_015844356.1_cds_XP_016509003.1_21969_1;lcl|NW_015844362.1_cds_XP_016509005.1_21970_lcl|NW_015844362.1_cds_XP_016509005.1_21970_1;lcl|NW_015844362.1_cds_XP_016509006.1_21971_lcl|NW_015844362.1_cds_XP_016509006.1_21971_1	XP_016509003.1;XP_016509005.1;XP_016509006.1
104	lcl|NW_015845652.1_cds_XP_016509400.1_22336_lcl|NW_015845652.1_cds_XP_016509400.1_22336_1;lcl|NW_015845667.1_cds_XP_016509401.1_22337_lcl|NW_015845667.1_cds_XP_016509401.1_22337_1;lcl|NW_015845671.1_cds_XP_016509402.1_22338_lcl|NW_015845671.1_cds_XP_016509402.1_22338_1	XP_016509400.1;XP_016509401.1;XP_016509402.1
105	lcl|NW_015847174.1_cds_XP_016509939.1_22832_lcl|NW_015847174.1_cds_XP_016509939.1_22832_1;lcl|NW_015847174.1_cds_XP_016509938.1_22833_lcl|NW_015847174.1_cds_XP_016509938.1_22833_1;lcl|NW_015847193.1_cds_XP_016509943.1_22834_lcl|NW_015847193.1_cds_XP_016509943.1_22834_1	XP_016509938.1;XP_016509939.1;XP_016509943.1
106	lcl|NW_015847361.1_cds_XP_016510049.1_22928_lcl|NW_015847361.1_cds_XP_016510049.1_22928_1;lcl|NW_015847361.1_cds_XP_016510048.1_22929_lcl|NW_015847361.1_cds_XP_016510048.1_22929_1;lcl|NW_015847361.1_cds_XP_016510046.1_22930_lcl|NW_015847361.1_cds_XP_016510046.1_22930_1	XP_016510046.1;XP_016510048.1;XP_016510049.1
107	lcl|NW_015847456.1_cds_XP_016510074.1_22953_lcl|NW_015847456.1_cds_XP_016510074.1_22953_1;lcl|NW_015847463.1_cds_XP_016510076.1_22954_lcl|NW_015847463.1_cds_XP_016510076.1_22954_1;lcl|NW_015847463.1_cds_XP_016510077.1_22955_lcl|NW_015847463.1_cds_XP_016510077.1_22955_1	XP_016510074.1;XP_016510076.1;XP_016510077.1
108	lcl|NW_015849056.1_cds_XP_016510665.1_23479_lcl|NW_015849056.1_cds_XP_016510665.1_23479_1;lcl|NW_015849062.1_cds_XP_016510667.1_23481_lcl|NW_015849062.1_cds_XP_016510667.1_23481_1;lcl|NW_015849062.1_cds_XP_016510669.1_23482_lcl|NW_015849062.1_cds_XP_016510669.1_23482_1	XP_016510665.1;XP_016510667.1;XP_016510669.1
109	lcl|NW_015849100.1_cds_XP_016510677.1_23491_lcl|NW_015849100.1_cds_XP_016510677.1_23491_1;lcl|NW_015849104.1_cds_XP_016510681.1_23492_lcl|NW_015849104.1_cds_XP_016510681.1_23492_1;lcl|NW_015849104.1_cds_XP_016510680.1_23493_lcl|NW_015849104.1_cds_XP_016510680.1_23493_1	XP_016510677.1;XP_016510680.1;XP_016510681.1
110	lcl|NW_015849356.1_cds_XP_016510765.1_23570_lcl|NW_015849356.1_cds_XP_016510765.1_23570_1;lcl|NW_015849357.1_cds_XP_016510767.1_23572_lcl|NW_015849357.1_cds_XP_016510767.1_23572_1;lcl|NW_015849357.1_cds_XP_016510768.1_23573_lcl|NW_015849357.1_cds_XP_016510768.1_23573_1	XP_016510765.1;XP_016510767.1;XP_016510768.1
111	lcl|NW_015849405.1_cds_XP_016510775.1_23579_lcl|NW_015849405.1_cds_XP_016510775.1_23579_1;lcl|NW_015849424.1_cds_XP_016510776.1_23580_lcl|NW_015849424.1_cds_XP_016510776.1_23580_1;lcl|NW_015849438.1_cds_XP_016510777.1_23581_lcl|NW_015849438.1_cds_XP_016510777.1_23581_1;lcl|NW_015849452.1_cds_XP_016510780.1_23582_lcl|NW_015849452.1_cds_XP_016510780.1_23582_1	XP_016510775.1;XP_016510776.1;XP_016510777.1;XP_016510780.1
112	lcl|NW_015849530.1_cds_XP_016510809.1_23613_lcl|NW_015849530.1_cds_XP_016510809.1_23613_1;lcl|NW_015849535.1_cds_XP_016510813.1_23614_lcl|NW_015849535.1_cds_XP_016510813.1_23614_1;lcl|NW_015849569.1_cds_XP_016510815.1_23616_lcl|NW_015849569.1_cds_XP_016510815.1_23616_1	XP_016510809.1;XP_016510813.1;XP_016510815.1
113	lcl|NW_015849791.1_cds_XP_016510942.1_23730_lcl|NW_015849791.1_cds_XP_016510942.1_23730_1;lcl|NW_015849816.1_cds_XP_016510944.1_23731_lcl|NW_015849816.1_cds_XP_016510944.1_23731_1;lcl|NW_015849827.1_cds_XP_016510949.1_23736_lcl|NW_015849827.1_cds_XP_016510949.1_23736_1;lcl|NW_015849827.1_cds_XP_016510950.1_23737_lcl|NW_015849827.1_cds_XP_016510950.1_23737_1;lcl|NW_015849827.1_cds_XP_016510951.1_23738_lcl|NW_015849827.1_cds_XP_016510951.1_23738_1;lcl|NW_015849830.1_cds_XP_016510954.1_23739_lcl|NW_015849830.1_cds_XP_016510954.1_23739_1	XP_016510942.1;XP_016510944.1;XP_016510949.1;XP_016510950.1;XP_016510951.1;XP_016510954.1
114	lcl|NW_015851805.1_cds_XP_016511619.1_24341_lcl|NW_015851805.1_cds_XP_016511619.1_24341_1;lcl|NW_015851809.1_cds_XP_016511620.1_24342_lcl|NW_015851809.1_cds_XP_016511620.1_24342_1;lcl|NW_015851810.1_cds_XP_016511622.1_24343_lcl|NW_015851810.1_cds_XP_016511622.1_24343_1	XP_016511619.1;XP_016511620.1;XP_016511622.1
115	lcl|NW_015852079.1_cds_XP_016511693.1_24409_lcl|NW_015852079.1_cds_XP_016511693.1_24409_1;lcl|NW_015852085.1_cds_XP_016511696.1_24411_lcl|NW_015852085.1_cds_XP_016511696.1_24411_1;lcl|NW_015852085.1_cds_XP_016511697.1_24412_lcl|NW_015852085.1_cds_XP_016511697.1_24412_1	XP_016511693.1;XP_016511696.1;XP_016511697.1
116	lcl|NW_015852183.1_cds_XP_016511749.1_24458_lcl|NW_015852183.1_cds_XP_016511749.1_24458_1;lcl|NW_015852183.1_cds_XP_016511750.1_24459_lcl|NW_015852183.1_cds_XP_016511750.1_24459_1;lcl|NW_015852186.1_cds_XP_016511751.1_24460_lcl|NW_015852186.1_cds_XP_016511751.1_24460_1	XP_016511749.1;XP_016511750.1;XP_016511751.1
117	lcl|NW_015853114.1_cds_XP_016512107.1_24782_lcl|NW_015853114.1_cds_XP_016512107.1_24782_1;lcl|NW_015853131.1_cds_XP_016512111.1_24783_lcl|NW_015853131.1_cds_XP_016512111.1_24783_1;lcl|NW_015853131.1_cds_XP_016512112.1_24784_lcl|NW_015853131.1_cds_XP_016512112.1_24784_1	XP_016512107.1;XP_016512111.1;XP_016512112.1
118	lcl|NW_015853317.1_cds_XP_016512215.1_24880_lcl|NW_015853317.1_cds_XP_016512215.1_24880_1;lcl|NW_015853317.1_cds_XP_016512217.1_24881_lcl|NW_015853317.1_cds_XP_016512217.1_24881_1;lcl|NW_015853320.1_cds_XP_016512218.1_24882_lcl|NW_015853320.1_cds_XP_016512218.1_24882_1	XP_016512215.1;XP_016512217.1;XP_016512218.1
119	lcl|NW_015853326.1_cds_XP_016512222.1_24886_lcl|NW_015853326.1_cds_XP_016512222.1_24886_1;lcl|NW_015853326.1_cds_XP_016512223.1_24887_lcl|NW_015853326.1_cds_XP_016512223.1_24887_1;lcl|NW_015853347.1_cds_XP_016512224.1_24888_lcl|NW_015853347.1_cds_XP_016512224.1_24888_1	XP_016512222.1;XP_016512223.1;XP_016512224.1
120	lcl|NW_015853374.1_cds_XP_016512238.1_24900_lcl|NW_015853374.1_cds_XP_016512238.1_24900_1;lcl|NW_015853374.1_cds_XP_016512237.1_24901_lcl|NW_015853374.1_cds_XP_016512237.1_24901_1;lcl|NW_015853380.1_cds_XP_016512239.1_24902_lcl|NW_015853380.1_cds_XP_016512239.1_24902_1;lcl|NW_015853380.1_cds_XP_016512240.1_24903_lcl|NW_015853380.1_cds_XP_016512240.1_24903_1	XP_016512237.1;XP_016512238.1;XP_016512239.1;XP_016512240.1
121	lcl|NW_015854011.1_cds_XP_016512414.1_25059_lcl|NW_015854011.1_cds_XP_016512414.1_25059_1;lcl|NW_015854024.1_cds_XP_016512416.1_25061_lcl|NW_015854024.1_cds_XP_016512416.1_25061_1;lcl|NW_015854024.1_cds_XP_016512417.1_25062_lcl|NW_015854024.1_cds_XP_016512417.1_25062_1	XP_016512414.1;XP_016512416.1;XP_016512417.1
122	lcl|NW_015854242.1_cds_XP_016512487.1_25127_lcl|NW_015854242.1_cds_XP_016512487.1_25127_1;lcl|NW_015854251.1_cds_XP_016512488.1_25128_lcl|NW_015854251.1_cds_XP_016512488.1_25128_1;lcl|NW_015854260.1_cds_XP_016512489.1_25129_lcl|NW_015854260.1_cds_XP_016512489.1_25129_1	XP_016512487.1;XP_016512488.1;XP_016512489.1
123	lcl|NW_015854905.1_cds_XP_016512699.1_25314_lcl|NW_015854905.1_cds_XP_016512699.1_25314_1;lcl|NW_015854905.1_cds_XP_016512700.1_25315_lcl|NW_015854905.1_cds_XP_016512700.1_25315_1;lcl|NW_015854915.1_cds_XP_016512701.1_25316_lcl|NW_015854915.1_cds_XP_016512701.1_25316_1	XP_016512699.1;XP_016512700.1;XP_016512701.1
124	lcl|NW_015854940.1_cds_XP_016512709.1_25324_lcl|NW_015854940.1_cds_XP_016512709.1_25324_1;lcl|NW_015854965.1_cds_XP_016512711.1_25326_lcl|NW_015854965.1_cds_XP_016512711.1_25326_1;lcl|NW_015854965.1_cds_XP_016512712.1_25327_lcl|NW_015854965.1_cds_XP_016512712.1_25327_1	XP_016512709.1;XP_016512711.1;XP_016512712.1
