potentialBGC	protein_ids	Gene cluster gene accessions
61	lcl|NW_023590978.1_cds_XP_012091812.1_14113_lcl|NW_023590978.1_cds_XP_012091812.1_14113_1;lcl|NW_023590978.1_cds_XP_020540994.1_14114_lcl|NW_023590978.1_cds_XP_020540994.1_14114_1;lcl|NW_023590978.1_cds_XP_012091815.2_14115_lcl|NW_023590978.1_cds_XP_012091815.2_14115_1;lcl|NW_023590978.1_cds_XP_012091816.1_14116_lcl|NW_023590978.1_cds_XP_012091816.1_14116_1	XP_012091812.1;XP_012091815.2;XP_012091816.1;XP_020540994.1
62	lcl|NW_023590996.1_cds_XP_020537620.1_14310_lcl|NW_023590996.1_cds_XP_020537620.1_14310_1;lcl|NW_023590996.1_cds_XP_012080201.2_14311_lcl|NW_023590996.1_cds_XP_012080201.2_14311_1;lcl|NW_023590996.1_cds_XP_012080539.3_14312_lcl|NW_023590996.1_cds_XP_012080539.3_14312_1;lcl|NW_023590996.1_cds_XP_012080538.1_14313_lcl|NW_023590996.1_cds_XP_012080538.1_14313_1	XP_012080201.2;XP_012080538.1;XP_012080539.3;XP_020537620.1
63	lcl|NW_023590999.1_cds_XP_037494215.1_14892_lcl|NW_023590999.1_cds_XP_037494215.1_14892_1;lcl|NW_023590999.1_cds_XP_012070076.1_14893_lcl|NW_023590999.1_cds_XP_012070076.1_14893_1;lcl|NW_023590999.1_cds_XP_012070079.1_14897_lcl|NW_023590999.1_cds_XP_012070079.1_14897_1	XP_012070076.1;XP_012070079.1;XP_037494215.1
64	lcl|NW_023590999.1_cds_XP_037494090.1_14938_lcl|NW_023590999.1_cds_XP_037494090.1_14938_1;lcl|NW_023590999.1_cds_XP_037494163.1_14939_lcl|NW_023590999.1_cds_XP_037494163.1_14939_1;lcl|NW_023590999.1_cds_XP_020532914.1_14940_lcl|NW_023590999.1_cds_XP_020532914.1_14940_1;lcl|NW_023590999.1_cds_XP_037494091.1_14941_lcl|NW_023590999.1_cds_XP_037494091.1_14941_1	XP_020532914.1;XP_037494090.1;XP_037494091.1;XP_037494163.1
65	lcl|NW_023590999.1_cds_XP_037494092.1_14977_lcl|NW_023590999.1_cds_XP_037494092.1_14977_1;lcl|NW_023590999.1_cds_XP_037494093.1_14978_lcl|NW_023590999.1_cds_XP_037494093.1_14978_1;lcl|NW_023590999.1_cds_XP_037494094.1_14979_lcl|NW_023590999.1_cds_XP_037494094.1_14979_1;lcl|NW_023590999.1_cds_XP_037494095.1_14980_lcl|NW_023590999.1_cds_XP_037494095.1_14980_1	XP_037494092.1;XP_037494093.1;XP_037494094.1;XP_037494095.1
66	lcl|NW_023591013.1_cds_XP_012091563.1_15289_lcl|NW_023591013.1_cds_XP_012091563.1_15289_1;lcl|NW_023591013.1_cds_XP_012091564.1_15290_lcl|NW_023591013.1_cds_XP_012091564.1_15290_1;lcl|NW_023591013.1_cds_XP_012091565.1_15291_lcl|NW_023591013.1_cds_XP_012091565.1_15291_1;lcl|NW_023591013.1_cds_XP_020541028.1_15292_lcl|NW_023591013.1_cds_XP_020541028.1_15292_1;lcl|NW_023591013.1_cds_XP_020540988.1_15293_lcl|NW_023591013.1_cds_XP_020540988.1_15293_1	XP_012091563.1;XP_012091564.1;XP_012091565.1;XP_020540988.1;XP_020541028.1
67	lcl|NW_023591013.1_cds_XP_012091571.1_15298_lcl|NW_023591013.1_cds_XP_012091571.1_15298_1;lcl|NW_023591013.1_cds_XP_012091575.1_15304_lcl|NW_023591013.1_cds_XP_012091575.1_15304_1;lcl|NW_023591013.1_cds_XP_012091576.1_15305_lcl|NW_023591013.1_cds_XP_012091576.1_15305_1	XP_012091571.1;XP_012091575.1;XP_012091576.1
68	lcl|NW_023591017.1_cds_XP_012072748.1_15363_lcl|NW_023591017.1_cds_XP_012072748.1_15363_1;lcl|NW_023591017.1_cds_XP_012070910.1_15364_lcl|NW_023591017.1_cds_XP_012070910.1_15364_1;lcl|NW_023591017.1_cds_XP_012070898.1_15365_lcl|NW_023591017.1_cds_XP_012070898.1_15365_1	XP_012070898.1;XP_012070910.1;XP_012072748.1
69	lcl|NW_023591017.1_cds_XP_012071792.1_15498_lcl|NW_023591017.1_cds_XP_012071792.1_15498_1;lcl|NW_023591017.1_cds_XP_012071805.1_15499_lcl|NW_023591017.1_cds_XP_012071805.1_15499_1;lcl|NW_023591017.1_cds_XP_037494313.1_15500_lcl|NW_023591017.1_cds_XP_037494313.1_15500_1	XP_012071792.1;XP_012071805.1;XP_037494313.1
70	lcl|NW_023591017.1_cds_XP_012071932.1_15511_lcl|NW_023591017.1_cds_XP_012071932.1_15511_1;lcl|NW_023591017.1_cds_XP_012071944.1_15512_lcl|NW_023591017.1_cds_XP_012071944.1_15512_1;lcl|NW_023591017.1_cds_XP_012071974.1_15513_lcl|NW_023591017.1_cds_XP_012071974.1_15513_1	XP_012071932.1;XP_012071944.1;XP_012071974.1
71	lcl|NW_023591025.1_cds_XP_037494325.1_15551_lcl|NW_023591025.1_cds_XP_037494325.1_15551_1;lcl|NW_023591026.1_cds_XP_012084833.1_15552_lcl|NW_023591026.1_cds_XP_012084833.1_15552_1;lcl|NW_023591026.1_cds_XP_037494327.1_15553_lcl|NW_023591026.1_cds_XP_037494327.1_15553_1;lcl|NW_023591026.1_cds_XP_037494327.1_15553_lcl|NW_023591026.1_cds_XP_037494327.1_15553_2	XP_012084833.1;XP_037494325.1;XP_037494327.1
72	lcl|NW_023591030.1_cds_XP_012067951.1_15595_lcl|NW_023591030.1_cds_XP_012067951.1_15595_1;lcl|NW_023591030.1_cds_XP_012068377.1_15597_lcl|NW_023591030.1_cds_XP_012068377.1_15597_1;lcl|NW_023591030.1_cds_XP_012067947.1_15598_lcl|NW_023591030.1_cds_XP_012067947.1_15598_1;lcl|NW_023591030.1_cds_XP_012067948.1_15599_lcl|NW_023591030.1_cds_XP_012067948.1_15599_1	XP_012067947.1;XP_012067948.1;XP_012067951.1;XP_012068377.1
73	lcl|NW_023591050.1_cds_XP_012068718.1_15908_lcl|NW_023591050.1_cds_XP_012068718.1_15908_1;lcl|NW_023591050.1_cds_XP_037494447.1_15909_lcl|NW_023591050.1_cds_XP_037494447.1_15909_1;lcl|NW_023591050.1_cds_XP_012068036.1_15910_lcl|NW_023591050.1_cds_XP_012068036.1_15910_1;lcl|NW_023591050.1_cds_XP_012068027.1_15911_lcl|NW_023591050.1_cds_XP_012068027.1_15911_1	XP_012068027.1;XP_012068036.1;XP_012068718.1;XP_037494447.1
74	lcl|NW_023591077.1_cds_XP_012082805.1_16193_lcl|NW_023591077.1_cds_XP_012082805.1_16193_1;lcl|NW_023591077.1_cds_XP_037494504.1_16194_lcl|NW_023591077.1_cds_XP_037494504.1_16194_1;lcl|NW_023591077.1_cds_XP_012082807.1_16195_lcl|NW_023591077.1_cds_XP_012082807.1_16195_1	XP_012082805.1;XP_012082807.1;XP_037494504.1
75	lcl|NW_023591077.1_cds_XP_037494529.1_16220_lcl|NW_023591077.1_cds_XP_037494529.1_16220_1;lcl|NW_023591077.1_cds_XP_020533831.2_16221_lcl|NW_023591077.1_cds_XP_020533831.2_16221_1;lcl|NW_023591077.1_cds_XP_037494503.1_16222_lcl|NW_023591077.1_cds_XP_037494503.1_16222_1;lcl|NW_023591077.1_cds_XP_037494503.1_16222_lcl|NW_023591077.1_cds_XP_037494503.1_16222_2	XP_020533831.2;XP_037494503.1;XP_037494529.1
76	lcl|NW_023591077.1_cds_XP_020535356.1_16235_lcl|NW_023591077.1_cds_XP_020535356.1_16235_1;lcl|NW_023591077.1_cds_XP_012073205.1_16236_lcl|NW_023591077.1_cds_XP_012073205.1_16236_1;lcl|NW_023591077.1_cds_XP_012073194.1_16237_lcl|NW_023591077.1_cds_XP_012073194.1_16237_1	XP_012073194.1;XP_012073205.1;XP_020535356.1
77	lcl|NW_023591078.1_cds_XP_012071006.1_16949_lcl|NW_023591078.1_cds_XP_012071006.1_16949_1;lcl|NW_023591078.1_cds_XP_012071008.1_16950_lcl|NW_023591078.1_cds_XP_012071008.1_16950_1;lcl|NW_023591078.1_cds_XP_012071009.2_16951_lcl|NW_023591078.1_cds_XP_012071009.2_16951_1;lcl|NW_023591078.1_cds_XP_012071011.1_16952_lcl|NW_023591078.1_cds_XP_012071011.1_16952_1	XP_012071006.1;XP_012071008.1;XP_012071009.2;XP_012071011.1
78	lcl|NW_023591102.1_cds_XP_020533579.1_17121_lcl|NW_023591102.1_cds_XP_020533579.1_17121_1;lcl|NW_023591102.1_cds_XP_012067316.2_17122_lcl|NW_023591102.1_cds_XP_012067316.2_17122_1;lcl|NW_023591102.1_cds_XP_037494798.1_17123_lcl|NW_023591102.1_cds_XP_037494798.1_17123_1;lcl|NW_023591102.1_cds_XP_012067319.1_17124_lcl|NW_023591102.1_cds_XP_012067319.1_17124_1;lcl|NW_023591102.1_cds_XP_012067320.1_17125_lcl|NW_023591102.1_cds_XP_012067320.1_17125_1;lcl|NW_023591102.1_cds_XP_020533536.1_17126_lcl|NW_023591102.1_cds_XP_020533536.1_17126_1;lcl|NW_023591102.1_cds_XP_037494834.1_17127_lcl|NW_023591102.1_cds_XP_037494834.1_17127_1	XP_012067316.2;XP_012067319.1;XP_012067320.1;XP_020533536.1;XP_020533579.1;XP_037494798.1;XP_037494834.1
79	lcl|NW_023591123.1_cds_XP_012064772.1_17571_lcl|NW_023591123.1_cds_XP_012064772.1_17571_1;lcl|NW_023591123.1_cds_XP_037494907.1_17572_lcl|NW_023591123.1_cds_XP_037494907.1_17572_1;lcl|NW_023591123.1_cds_XP_012092309.1_17573_lcl|NW_023591123.1_cds_XP_012092309.1_17573_1;lcl|NW_023591123.1_cds_XP_037494909.1_17574_lcl|NW_023591123.1_cds_XP_037494909.1_17574_1	XP_012064772.1;XP_012092309.1;XP_037494907.1;XP_037494909.1
80	lcl|NW_023591140.1_cds_NP_001295681.1_17927_lcl|NW_023591140.1_cds_NP_001295681.1_17927_1;lcl|NW_023591140.1_cds_XP_012085820.1_17928_lcl|NW_023591140.1_cds_XP_012085820.1_17928_1;lcl|NW_023591140.1_cds_XP_012085819.1_17929_lcl|NW_023591140.1_cds_XP_012085819.1_17929_1	NP_001295681.1;XP_012085819.1;XP_012085820.1
81	lcl|NW_023591140.1_cds_XP_012085807.1_17941_lcl|NW_023591140.1_cds_XP_012085807.1_17941_1;lcl|NW_023591140.1_cds_XP_037495054.1_17942_lcl|NW_023591140.1_cds_XP_037495054.1_17942_1;lcl|NW_023591140.1_cds_XP_037495056.1_17943_lcl|NW_023591140.1_cds_XP_037495056.1_17943_1	XP_012085807.1;XP_037495054.1;XP_037495056.1
82	lcl|NW_023591140.1_cds_XP_012072404.1_17966_lcl|NW_023591140.1_cds_XP_012072404.1_17966_1;lcl|NW_023591140.1_cds_XP_037494963.1_17967_lcl|NW_023591140.1_cds_XP_037494963.1_17967_1;lcl|NW_023591140.1_cds_XP_037494981.1_17968_lcl|NW_023591140.1_cds_XP_037494981.1_17968_1;lcl|NW_023591140.1_cds_XP_037494979.1_17969_lcl|NW_023591140.1_cds_XP_037494979.1_17969_1;lcl|NW_023591140.1_cds_XP_037494980.1_17970_lcl|NW_023591140.1_cds_XP_037494980.1_17970_1;lcl|NW_023591140.1_cds_XP_012072406.1_17971_lcl|NW_023591140.1_cds_XP_012072406.1_17971_1;lcl|NW_023591140.1_cds_XP_020534983.2_17972_lcl|NW_023591140.1_cds_XP_020534983.2_17972_1;lcl|NW_023591140.1_cds_XP_012072407.1_17973_lcl|NW_023591140.1_cds_XP_012072407.1_17973_1	XP_012072404.1;XP_012072406.1;XP_012072407.1;XP_020534983.2;XP_037494963.1;XP_037494979.1;XP_037494980.1;XP_037494981.1
83	lcl|NW_023591140.1_cds_XP_012087913.1_18218_lcl|NW_023591140.1_cds_XP_012087913.1_18218_1;lcl|NW_023591140.1_cds_XP_037495031.1_18219_lcl|NW_023591140.1_cds_XP_037495031.1_18219_1;lcl|NW_023591140.1_cds_XP_012087910.1_18220_lcl|NW_023591140.1_cds_XP_012087910.1_18220_1	XP_012087910.1;XP_012087913.1;XP_037495031.1
84	lcl|NW_023591153.1_cds_XP_012083283.1_18322_lcl|NW_023591153.1_cds_XP_012083283.1_18322_1;lcl|NW_023591153.1_cds_XP_012083284.1_18323_lcl|NW_023591153.1_cds_XP_012083284.1_18323_1;lcl|NW_023591153.1_cds_XP_012083286.1_18325_lcl|NW_023591153.1_cds_XP_012083286.1_18325_1;lcl|NW_023591153.1_cds_XP_012083290.1_18326_lcl|NW_023591153.1_cds_XP_012083290.1_18326_1	XP_012083283.1;XP_012083284.1;XP_012083286.1;XP_012083290.1
85	lcl|NW_023591184.1_cds_XP_012081265.1_18721_lcl|NW_023591184.1_cds_XP_012081265.1_18721_1;lcl|NW_023591184.1_cds_XP_012081266.1_18722_lcl|NW_023591184.1_cds_XP_012081266.1_18722_1;lcl|NW_023591184.1_cds_XP_012081267.1_18723_lcl|NW_023591184.1_cds_XP_012081267.1_18723_1	XP_012081265.1;XP_012081266.1;XP_012081267.1
86	lcl|NW_023591186.1_cds_XP_012067827.1_18754_lcl|NW_023591186.1_cds_XP_012067827.1_18754_1;lcl|NW_023591186.1_cds_XP_037495166.1_18755_lcl|NW_023591186.1_cds_XP_037495166.1_18755_1;lcl|NW_023591186.1_cds_XP_012068359.2_18756_lcl|NW_023591186.1_cds_XP_012068359.2_18756_1	XP_012067827.1;XP_012068359.2;XP_037495166.1
87	lcl|NW_023591195.1_cds_XP_012065453.1_18882_lcl|NW_023591195.1_cds_XP_012065453.1_18882_1;lcl|NW_023591195.1_cds_XP_012065430.1_18883_lcl|NW_023591195.1_cds_XP_012065430.1_18883_1;lcl|NW_023591197.1_cds_XP_012090474.1_18884_lcl|NW_023591197.1_cds_XP_012090474.1_18884_1;lcl|NW_023591197.1_cds_XP_012064794.2_18885_lcl|NW_023591197.1_cds_XP_012064794.2_18885_1;lcl|NW_023591197.1_cds_XP_012064794.2_18885_lcl|NW_023591197.1_cds_XP_012064794.2_18885_2	XP_012064794.2;XP_012065430.1;XP_012065453.1;XP_012090474.1
88	lcl|NW_023591244.1_cds_XP_037495475.1_19626_lcl|NW_023591244.1_cds_XP_037495475.1_19626_1;lcl|NW_023591244.1_cds_XP_037495475.1_19626_lcl|NW_023591244.1_cds_XP_037495475.1_19626_2;lcl|NW_023591244.1_cds_XP_037495475.1_19626_lcl|NW_023591244.1_cds_XP_037495475.1_19626_3;lcl|NW_023591244.1_cds_XP_037495476.1_19627_lcl|NW_023591244.1_cds_XP_037495476.1_19627_1;lcl|NW_023591244.1_cds_XP_037495477.1_19628_lcl|NW_023591244.1_cds_XP_037495477.1_19628_1;lcl|NW_023591244.1_cds_XP_037495478.1_19629_lcl|NW_023591244.1_cds_XP_037495478.1_19629_1;lcl|NW_023591244.1_cds_XP_037495479.1_19630_lcl|NW_023591244.1_cds_XP_037495479.1_19630_1;lcl|NW_023591244.1_cds_XP_037495479.1_19630_lcl|NW_023591244.1_cds_XP_037495479.1_19630_2;lcl|NW_023591244.1_cds_XP_037495479.1_19630_lcl|NW_023591244.1_cds_XP_037495479.1_19630_3;lcl|NW_023591244.1_cds_XP_037495455.1_19631_lcl|NW_023591244.1_cds_XP_037495455.1_19631_1;lcl|NW_023591244.1_cds_XP_037495480.1_19632_lcl|NW_023591244.1_cds_XP_037495480.1_19632_1;lcl|NW_023591244.1_cds_XP_037495480.1_19632_lcl|NW_023591244.1_cds_XP_037495480.1_19632_2;lcl|NW_023591244.1_cds_XP_037495481.1_19633_lcl|NW_023591244.1_cds_XP_037495481.1_19633_1	XP_037495455.1;XP_037495475.1;XP_037495476.1;XP_037495477.1;XP_037495478.1;XP_037495479.1;XP_037495480.1;XP_037495481.1
89	lcl|NW_023591281.1_cds_XP_012086611.1_20151_lcl|NW_023591281.1_cds_XP_012086611.1_20151_1;lcl|NW_023591281.1_cds_XP_012086610.1_20152_lcl|NW_023591281.1_cds_XP_012086610.1_20152_1;lcl|NW_023591281.1_cds_XP_012086609.1_20153_lcl|NW_023591281.1_cds_XP_012086609.1_20153_1	XP_012086609.1;XP_012086610.1;XP_012086611.1
90	lcl|NW_023591281.1_cds_XP_020539516.1_20155_lcl|NW_023591281.1_cds_XP_020539516.1_20155_1;lcl|NW_023591281.1_cds_XP_012086607.1_20156_lcl|NW_023591281.1_cds_XP_012086607.1_20156_1;lcl|NW_023591281.1_cds_XP_012086606.1_20157_lcl|NW_023591281.1_cds_XP_012086606.1_20157_1	XP_012086606.1;XP_012086607.1;XP_020539516.1
91	lcl|NW_023591289.1_cds_XP_012090618.1_20182_lcl|NW_023591289.1_cds_XP_012090618.1_20182_1;lcl|NW_023591289.1_cds_XP_012090617.1_20183_lcl|NW_023591289.1_cds_XP_012090617.1_20183_1;lcl|NW_023591289.1_cds_XP_012090615.1_20184_lcl|NW_023591289.1_cds_XP_012090615.1_20184_1;lcl|NW_023591289.1_cds_XP_012090613.1_20185_lcl|NW_023591289.1_cds_XP_012090613.1_20185_1	XP_012090613.1;XP_012090615.1;XP_012090617.1;XP_012090618.1
92	lcl|NW_023591308.1_cds_XP_020539624.1_20553_lcl|NW_023591308.1_cds_XP_020539624.1_20553_1;lcl|NW_023591308.1_cds_XP_012087106.1_20554_lcl|NW_023591308.1_cds_XP_012087106.1_20554_1;lcl|NW_023591308.1_cds_XP_020539625.1_20555_lcl|NW_023591308.1_cds_XP_020539625.1_20555_1	XP_012087106.1;XP_020539624.1;XP_020539625.1
93	lcl|NW_023591313.1_cds_XP_012089521.3_20602_lcl|NW_023591313.1_cds_XP_012089521.3_20602_1;lcl|NW_023591313.1_cds_XP_012089542.3_20603_lcl|NW_023591313.1_cds_XP_012089542.3_20603_1;lcl|NW_023591316.1_cds_XP_012080236.1_20606_lcl|NW_023591316.1_cds_XP_012080236.1_20606_1	XP_012080236.1;XP_012089521.3;XP_012089542.3
94	lcl|NW_023591334.1_cds_XP_012072338.2_20747_lcl|NW_023591334.1_cds_XP_012072338.2_20747_1;lcl|NW_023591334.1_cds_XP_037495706.1_20748_lcl|NW_023591334.1_cds_XP_037495706.1_20748_1;lcl|NW_023591334.1_cds_XP_037495705.1_20749_lcl|NW_023591334.1_cds_XP_037495705.1_20749_2;lcl|NW_023591334.1_cds_XP_012072342.1_20750_lcl|NW_023591334.1_cds_XP_012072342.1_20750_1;lcl|NW_023591334.1_cds_XP_012072344.2_20751_lcl|NW_023591334.1_cds_XP_012072344.2_20751_1;lcl|NW_023591334.1_cds_XP_012072344.2_20751_lcl|NW_023591334.1_cds_XP_012072344.2_20751_2	XP_012072338.2;XP_012072342.1;XP_012072344.2;XP_037495705.1;XP_037495706.1
95	lcl|NW_023591335.1_cds_XP_020534622.1_20837_lcl|NW_023591335.1_cds_XP_020534622.1_20837_1;lcl|NW_023591335.1_cds_XP_012074684.1_20838_lcl|NW_023591335.1_cds_XP_012074684.1_20838_2;lcl|NW_023591336.1_cds_XP_020533322.2_20839_lcl|NW_023591336.1_cds_XP_020533322.2_20839_1;lcl|NW_023591336.1_cds_XP_012066838.1_20840_lcl|NW_023591336.1_cds_XP_012066838.1_20840_1	XP_012066838.1;XP_012074684.1;XP_020533322.2;XP_020534622.1
96	lcl|NW_023591336.1_cds_XP_020533318.2_20844_lcl|NW_023591336.1_cds_XP_020533318.2_20844_1;lcl|NW_023591336.1_cds_NP_001295668.1_20845_lcl|NW_023591336.1_cds_NP_001295668.1_20845_1;lcl|NW_023591336.1_cds_XP_012066833.1_20846_lcl|NW_023591336.1_cds_XP_012066833.1_20846_1;lcl|NW_023591336.1_cds_XP_037495724.1_20847_lcl|NW_023591336.1_cds_XP_037495724.1_20847_1	NP_001295668.1;XP_012066833.1;XP_020533318.2;XP_037495724.1
97	lcl|NW_023591363.1_cds_XP_037495810.1_21137_lcl|NW_023591363.1_cds_XP_037495810.1_21137_1;lcl|NW_023591364.1_cds_XP_037495811.1_21138_lcl|NW_023591364.1_cds_XP_037495811.1_21138_1;lcl|NW_023591364.1_cds_XP_012074764.1_21139_lcl|NW_023591364.1_cds_XP_012074764.1_21139_1	XP_012074764.1;XP_037495810.1;XP_037495811.1
98	lcl|NW_023591379.1_cds_XP_037495900.1_21494_lcl|NW_023591379.1_cds_XP_037495900.1_21494_1;lcl|NW_023591379.1_cds_XP_037495901.1_21495_lcl|NW_023591379.1_cds_XP_037495901.1_21495_1;lcl|NW_023591379.1_cds_XP_037495927.1_21496_lcl|NW_023591379.1_cds_XP_037495927.1_21496_1;lcl|NW_023591379.1_cds_XP_037495928.1_21497_lcl|NW_023591379.1_cds_XP_037495928.1_21497_1;lcl|NW_023591379.1_cds_XP_012077838.1_21498_lcl|NW_023591379.1_cds_XP_012077838.1_21498_1;lcl|NW_023591379.1_cds_XP_012077846.1_21499_lcl|NW_023591379.1_cds_XP_012077846.1_21499_1	XP_012077838.1;XP_012077846.1;XP_037495900.1;XP_037495901.1;XP_037495927.1;XP_037495928.1
99	lcl|NW_023591379.1_cds_XP_037495919.1_21504_lcl|NW_023591379.1_cds_XP_037495919.1_21504_1;lcl|NW_023591379.1_cds_XP_037495904.1_21505_lcl|NW_023591379.1_cds_XP_037495904.1_21505_1;lcl|NW_023591379.1_cds_XP_037495905.1_21506_lcl|NW_023591379.1_cds_XP_037495905.1_21506_1;lcl|NW_023591379.1_cds_XP_012077835.2_21507_lcl|NW_023591379.1_cds_XP_012077835.2_21507_1	XP_012077835.2;XP_037495904.1;XP_037495905.1;XP_037495919.1
100	lcl|NW_023591387.1_cds_XP_012086832.1_21738_lcl|NW_023591387.1_cds_XP_012086832.1_21738_1;lcl|NW_023591387.1_cds_XP_012086833.1_21739_lcl|NW_023591387.1_cds_XP_012086833.1_21739_1;lcl|NW_023591387.1_cds_XP_012086836.1_21741_lcl|NW_023591387.1_cds_XP_012086836.1_21741_1	XP_012086832.1;XP_012086833.1;XP_012086836.1
101	lcl|NW_023591395.1_cds_XP_012079381.1_21839_lcl|NW_023591395.1_cds_XP_012079381.1_21839_1;lcl|NW_023591395.1_cds_XP_012079380.1_21840_lcl|NW_023591395.1_cds_XP_012079380.1_21840_1;lcl|NW_023591395.1_cds_XP_012079378.1_21841_lcl|NW_023591395.1_cds_XP_012079378.1_21841_1	XP_012079378.1;XP_012079380.1;XP_012079381.1
102	lcl|NW_023591402.1_cds_XP_012079699.1_21879_lcl|NW_023591402.1_cds_XP_012079699.1_21879_1;lcl|NW_023591402.1_cds_XP_020537386.2_21880_lcl|NW_023591402.1_cds_XP_020537386.2_21880_2;lcl|NW_023591402.1_cds_XP_037496028.1_21881_lcl|NW_023591402.1_cds_XP_037496028.1_21881_1;lcl|NW_023591402.1_cds_XP_012079704.1_21882_lcl|NW_023591402.1_cds_XP_012079704.1_21882_1	XP_012079699.1;XP_012079704.1;XP_020537386.2;XP_037496028.1
103	lcl|NW_023591411.1_cds_XP_012089454.1_22146_lcl|NW_023591411.1_cds_XP_012089454.1_22146_1;lcl|NW_023591411.1_cds_XP_037496100.1_22147_lcl|NW_023591411.1_cds_XP_037496100.1_22147_1;lcl|NW_023591411.1_cds_XP_020540483.1_22148_lcl|NW_023591411.1_cds_XP_020540483.1_22148_1	XP_012089454.1;XP_020540483.1;XP_037496100.1
104	lcl|NW_023591411.1_cds_XP_037496104.1_22211_lcl|NW_023591411.1_cds_XP_037496104.1_22211_1;lcl|NW_023591411.1_cds_XP_012089189.1_22212_lcl|NW_023591411.1_cds_XP_012089189.1_22212_1;lcl|NW_023591411.1_cds_XP_020540264.2_22213_lcl|NW_023591411.1_cds_XP_020540264.2_22213_1;lcl|NW_023591411.1_cds_XP_020540401.2_22214_lcl|NW_023591411.1_cds_XP_020540401.2_22214_1	XP_012089189.1;XP_020540264.2;XP_020540401.2;XP_037496104.1
105	lcl|NW_023591416.1_cds_XP_012082964.1_22783_lcl|NW_023591416.1_cds_XP_012082964.1_22783_1;lcl|NW_023591416.1_cds_XP_012082965.1_22784_lcl|NW_023591416.1_cds_XP_012082965.1_22784_1;lcl|NW_023591416.1_cds_XP_012082966.1_22785_lcl|NW_023591416.1_cds_XP_012082966.1_22785_1	XP_012082964.1;XP_012082965.1;XP_012082966.1
106	lcl|NW_023591416.1_cds_XP_012074366.1_22866_lcl|NW_023591416.1_cds_XP_012074366.1_22866_1;lcl|NW_023591416.1_cds_XP_012074367.1_22867_lcl|NW_023591416.1_cds_XP_012074367.1_22867_1;lcl|NW_023591416.1_cds_XP_037496205.1_22868_lcl|NW_023591416.1_cds_XP_037496205.1_22868_1	XP_012074366.1;XP_012074367.1;XP_037496205.1
107	lcl|NW_023591417.1_cds_XP_012074291.1_23070_lcl|NW_023591417.1_cds_XP_012074291.1_23070_1;lcl|NW_023591417.1_cds_XP_012074292.1_23071_lcl|NW_023591417.1_cds_XP_012074292.1_23071_1;lcl|NW_023591417.1_cds_XP_012074416.2_23072_lcl|NW_023591417.1_cds_XP_012074416.2_23072_1;lcl|NW_023591417.1_cds_XP_012074417.1_23073_lcl|NW_023591417.1_cds_XP_012074417.1_23073_1;lcl|NW_023591417.1_cds_XP_012074293.1_23074_lcl|NW_023591417.1_cds_XP_012074293.1_23074_1	XP_012074291.1;XP_012074292.1;XP_012074293.1;XP_012074416.2;XP_012074417.1
108	lcl|NW_023591417.1_cds_XP_020532610.1_23140_lcl|NW_023591417.1_cds_XP_020532610.1_23140_1;lcl|NW_023591417.1_cds_XP_037496318.1_23141_lcl|NW_023591417.1_cds_XP_037496318.1_23141_1;lcl|NW_023591417.1_cds_XP_012064660.2_23142_lcl|NW_023591417.1_cds_XP_012064660.2_23142_1;lcl|NW_023591417.1_cds_XP_037496308.1_23143_lcl|NW_023591417.1_cds_XP_037496308.1_23143_1	XP_012064660.2;XP_020532610.1;XP_037496308.1;XP_037496318.1
109	lcl|NW_023591420.1_cds_XP_037496340.1_23248_lcl|NW_023591420.1_cds_XP_037496340.1_23248_1;lcl|NW_023591420.1_cds_XP_012078236.1_23249_lcl|NW_023591420.1_cds_XP_012078236.1_23249_1;lcl|NW_023591420.1_cds_XP_012078237.2_23250_lcl|NW_023591420.1_cds_XP_012078237.2_23250_1	XP_012078236.1;XP_012078237.2;XP_037496340.1
110	lcl|NW_023591426.1_cds_XP_020533649.1_23305_lcl|NW_023591426.1_cds_XP_020533649.1_23305_1;lcl|NW_023591426.1_cds_XP_012067682.1_23306_lcl|NW_023591426.1_cds_XP_012067682.1_23306_1;lcl|NW_023591426.1_cds_XP_012067683.1_23307_lcl|NW_023591426.1_cds_XP_012067683.1_23307_1	XP_012067682.1;XP_012067683.1;XP_020533649.1
111	lcl|NW_023591441.1_cds_XP_037496367.1_23430_lcl|NW_023591441.1_cds_XP_037496367.1_23430_1;lcl|NW_023591441.1_cds_XP_037496369.1_23431_lcl|NW_023591441.1_cds_XP_037496369.1_23431_1;lcl|NW_023591441.1_cds_XP_037496370.1_23432_lcl|NW_023591441.1_cds_XP_037496370.1_23432_1	XP_037496367.1;XP_037496369.1;XP_037496370.1
112	lcl|NW_023591463.1_cds_XP_012065203.1_23870_lcl|NW_023591463.1_cds_XP_012065203.1_23870_1;lcl|NW_023591466.1_cds_XP_037496550.1_23871_lcl|NW_023591466.1_cds_XP_037496550.1_23871_1;lcl|NW_023591466.1_cds_XP_012092392.2_23872_lcl|NW_023591466.1_cds_XP_012092392.2_23872_1	XP_012065203.1;XP_012092392.2;XP_037496550.1
113	lcl|NW_023591474.1_cds_XP_037496593.1_24226_lcl|NW_023591474.1_cds_XP_037496593.1_24226_1;lcl|NW_023591474.1_cds_XP_012075912.1_24227_lcl|NW_023591474.1_cds_XP_012075912.1_24227_1;lcl|NW_023591474.1_cds_XP_012075923.2_24228_lcl|NW_023591474.1_cds_XP_012075923.2_24228_1	XP_012075912.1;XP_012075923.2;XP_037496593.1
