potentialBGC	protein_ids	Gene cluster gene accessions
63	lcl|NW_006238921.1_cds_XP_006298985.2_11153_lcl|NW_006238921.1_cds_XP_006298985.2_11153_1;lcl|NW_006238921.1_cds_XP_006297320.1_11154_lcl|NW_006238921.1_cds_XP_006297320.1_11154_1;lcl|NW_006238921.1_cds_XP_006298086.1_11155_lcl|NW_006238921.1_cds_XP_006298086.1_11155_1	XP_006297320.1;XP_006298086.1;XP_006298985.2
64	lcl|NW_006238921.1_cds_XP_006298223.1_11464_lcl|NW_006238921.1_cds_XP_006298223.1_11464_1;lcl|NW_006238921.1_cds_XP_006297417.2_11465_lcl|NW_006238921.1_cds_XP_006297417.2_11465_1;lcl|NW_006238921.1_cds_XP_006299512.1_11466_lcl|NW_006238921.1_cds_XP_006299512.1_11466_1	XP_006297417.2;XP_006298223.1;XP_006299512.1
65	lcl|NW_006238921.1_cds_XP_006298250.2_11754_lcl|NW_006238921.1_cds_XP_006298250.2_11754_1;lcl|NW_006238921.1_cds_XP_006298007.2_11756_lcl|NW_006238921.1_cds_XP_006298007.2_11756_1;lcl|NW_006238921.1_cds_XP_006298434.2_11757_lcl|NW_006238921.1_cds_XP_006298434.2_11757_1	XP_006298007.2;XP_006298250.2;XP_006298434.2
66	lcl|NW_006238921.1_cds_XP_006298609.1_11941_lcl|NW_006238921.1_cds_XP_006298609.1_11941_1;lcl|NW_006238921.1_cds_XP_006299601.1_11942_lcl|NW_006238921.1_cds_XP_006299601.1_11942_1;lcl|NW_006238921.1_cds_XP_006299940.1_11943_lcl|NW_006238921.1_cds_XP_006299940.1_11943_1	XP_006298609.1;XP_006299601.1;XP_006299940.1
67	lcl|NW_006238921.1_cds_XP_006297681.1_12012_lcl|NW_006238921.1_cds_XP_006297681.1_12012_1;lcl|NW_006238921.1_cds_XP_006299781.2_12013_lcl|NW_006238921.1_cds_XP_006299781.2_12013_1;lcl|NW_006238921.1_cds_XP_006299768.1_12014_lcl|NW_006238921.1_cds_XP_006299768.1_12014_1	XP_006297681.1;XP_006299768.1;XP_006299781.2
68	lcl|NW_006238921.1_cds_XP_023641362.1_12025_lcl|NW_006238921.1_cds_XP_023641362.1_12025_1;lcl|NW_006238921.1_cds_XP_006298691.1_12026_lcl|NW_006238921.1_cds_XP_006298691.1_12026_1;lcl|NW_006238921.1_cds_XP_006296683.1_12027_lcl|NW_006238921.1_cds_XP_006296683.1_12027_1;lcl|NW_006238921.1_cds_XP_006299834.1_12028_lcl|NW_006238921.1_cds_XP_006299834.1_12028_1	XP_006296683.1;XP_006298691.1;XP_006299834.1;XP_023641362.1
69	lcl|NW_006238921.1_cds_XP_006297643.1_12095_lcl|NW_006238921.1_cds_XP_006297643.1_12095_1;lcl|NW_006238921.1_cds_XP_006300091.1_12097_lcl|NW_006238921.1_cds_XP_006300091.1_12097_1;lcl|NW_006238921.1_cds_XP_023641377.1_12098_lcl|NW_006238921.1_cds_XP_023641377.1_12098_1	XP_006297643.1;XP_006300091.1;XP_023641377.1
70	lcl|NW_006238921.1_cds_XP_006299118.1_12102_lcl|NW_006238921.1_cds_XP_006299118.1_12102_1;lcl|NW_006238921.1_cds_XP_006297015.1_12103_lcl|NW_006238921.1_cds_XP_006297015.1_12103_1;lcl|NW_006238921.1_cds_XP_006296681.1_12104_lcl|NW_006238921.1_cds_XP_006296681.1_12104_1	XP_006296681.1;XP_006297015.1;XP_006299118.1
71	lcl|NW_006238921.1_cds_XP_006297780.1_12153_lcl|NW_006238921.1_cds_XP_006297780.1_12153_1;lcl|NW_006238921.1_cds_XP_006299531.1_12154_lcl|NW_006238921.1_cds_XP_006299531.1_12154_2;lcl|NW_006238921.1_cds_XP_006298308.1_12155_lcl|NW_006238921.1_cds_XP_006298308.1_12155_1	XP_006297780.1;XP_006298308.1;XP_006299531.1
72	lcl|NW_006238921.1_cds_XP_023641898.1_12414_lcl|NW_006238921.1_cds_XP_023641898.1_12414_1;lcl|NW_006238921.1_cds_XP_006299347.1_12415_lcl|NW_006238921.1_cds_XP_006299347.1_12415_1;lcl|NW_006238921.1_cds_XP_006299270.2_12416_lcl|NW_006238921.1_cds_XP_006299270.2_12416_1;lcl|NW_006238921.1_cds_XP_006297303.1_12417_lcl|NW_006238921.1_cds_XP_006297303.1_12417_2	XP_006297303.1;XP_006299270.2;XP_006299347.1;XP_023641898.1
73	lcl|NW_006238921.1_cds_XP_006299194.1_12618_lcl|NW_006238921.1_cds_XP_006299194.1_12618_1;lcl|NW_006238921.1_cds_XP_006297568.1_12619_lcl|NW_006238921.1_cds_XP_006297568.1_12619_1;lcl|NW_006238921.1_cds_XP_006299420.1_12620_lcl|NW_006238921.1_cds_XP_006299420.1_12620_1	XP_006297568.1;XP_006299194.1;XP_006299420.1
74	lcl|NW_006238921.1_cds_XP_006297625.1_13310_lcl|NW_006238921.1_cds_XP_006297625.1_13310_1;lcl|NW_006238921.1_cds_XP_006298283.1_13311_lcl|NW_006238921.1_cds_XP_006298283.1_13311_1;lcl|NW_006238921.1_cds_XP_006299416.1_13312_lcl|NW_006238921.1_cds_XP_006299416.1_13312_1	XP_006297625.1;XP_006298283.1;XP_006299416.1
75	lcl|NW_006238920.1_cds_XP_006293849.2_13643_lcl|NW_006238920.1_cds_XP_006293849.2_13643_1;lcl|NW_006238920.1_cds_XP_006294031.1_13644_lcl|NW_006238920.1_cds_XP_006294031.1_13644_1;lcl|NW_006238920.1_cds_XP_006293683.1_13645_lcl|NW_006238920.1_cds_XP_006293683.1_13645_1;lcl|NW_006238920.1_cds_XP_006295944.1_13646_lcl|NW_006238920.1_cds_XP_006295944.1_13646_1;lcl|NW_006238920.1_cds_XP_023639551.1_13647_lcl|NW_006238920.1_cds_XP_023639551.1_13647_1	XP_006293683.1;XP_006293849.2;XP_006294031.1;XP_006295944.1;XP_023639551.1
76	lcl|NW_006238920.1_cds_XP_006293370.1_13679_lcl|NW_006238920.1_cds_XP_006293370.1_13679_1;lcl|NW_006238920.1_cds_XP_006293655.1_13680_lcl|NW_006238920.1_cds_XP_006293655.1_13680_1;lcl|NW_006238920.1_cds_XP_023639498.1_13681_lcl|NW_006238920.1_cds_XP_023639498.1_13681_1	XP_006293370.1;XP_006293655.1;XP_023639498.1
77	lcl|NW_006238920.1_cds_XP_006294473.1_14125_lcl|NW_006238920.1_cds_XP_006294473.1_14125_1;lcl|NW_006238920.1_cds_XP_006296260.2_14126_lcl|NW_006238920.1_cds_XP_006296260.2_14126_1;lcl|NW_006238920.1_cds_XP_006293960.1_14127_lcl|NW_006238920.1_cds_XP_006293960.1_14127_1	XP_006293960.1;XP_006294473.1;XP_006296260.2
78	lcl|NW_006238920.1_cds_XP_006295626.1_14512_lcl|NW_006238920.1_cds_XP_006295626.1_14512_2;lcl|NW_006238920.1_cds_XP_006294934.1_14513_lcl|NW_006238920.1_cds_XP_006294934.1_14513_1;lcl|NW_006238920.1_cds_XP_006296244.1_14514_lcl|NW_006238920.1_cds_XP_006296244.1_14514_1	XP_006294934.1;XP_006295626.1;XP_006296244.1
79	lcl|NW_006238920.1_cds_XP_006295621.2_14611_lcl|NW_006238920.1_cds_XP_006295621.2_14611_1;lcl|NW_006238920.1_cds_XP_023639929.1_14612_lcl|NW_006238920.1_cds_XP_023639929.1_14612_1;lcl|NW_006238920.1_cds_XP_023639930.1_14613_lcl|NW_006238920.1_cds_XP_023639930.1_14613_1;lcl|NW_006238920.1_cds_XP_023639932.1_14614_lcl|NW_006238920.1_cds_XP_023639932.1_14614_1;lcl|NW_006238920.1_cds_XP_023639934.1_14615_lcl|NW_006238920.1_cds_XP_023639934.1_14615_1;lcl|NW_006238920.1_cds_XP_023639933.1_14616_lcl|NW_006238920.1_cds_XP_023639933.1_14616_1;lcl|NW_006238920.1_cds_XP_023639879.1_14617_lcl|NW_006238920.1_cds_XP_023639879.1_14617_1	XP_006295621.2;XP_023639879.1;XP_023639929.1;XP_023639930.1;XP_023639932.1;XP_023639933.1;XP_023639934.1
80	lcl|NW_006238920.1_cds_XP_023639768.1_14624_lcl|NW_006238920.1_cds_XP_023639768.1_14624_1;lcl|NW_006238920.1_cds_XP_023639968.1_14625_lcl|NW_006238920.1_cds_XP_023639968.1_14625_1;lcl|NW_006238920.1_cds_XP_023639969.1_14626_lcl|NW_006238920.1_cds_XP_023639969.1_14626_1;lcl|NW_006238920.1_cds_XP_006294828.1_14627_lcl|NW_006238920.1_cds_XP_006294828.1_14627_1;lcl|NW_006238920.1_cds_XP_023640029.1_14628_lcl|NW_006238920.1_cds_XP_023640029.1_14628_1;lcl|NW_006238920.1_cds_XP_023639833.1_14629_lcl|NW_006238920.1_cds_XP_023639833.1_14629_1;lcl|NW_006238920.1_cds_XP_023639834.1_14630_lcl|NW_006238920.1_cds_XP_023639834.1_14630_1;lcl|NW_006238920.1_cds_XP_023639908.1_14631_lcl|NW_006238920.1_cds_XP_023639908.1_14631_1;lcl|NW_006238920.1_cds_XP_023639909.1_14632_lcl|NW_006238920.1_cds_XP_023639909.1_14632_1;lcl|NW_006238920.1_cds_XP_023640127.1_14633_lcl|NW_006238920.1_cds_XP_023640127.1_14633_1;lcl|NW_006238920.1_cds_XP_023640128.1_14634_lcl|NW_006238920.1_cds_XP_023640128.1_14634_1	XP_006294828.1;XP_023639768.1;XP_023639833.1;XP_023639834.1;XP_023639908.1;XP_023639909.1;XP_023639968.1;XP_023639969.1;XP_023640029.1;XP_023640127.1;XP_023640128.1
81	lcl|NW_006238920.1_cds_XP_023640134.1_14637_lcl|NW_006238920.1_cds_XP_023640134.1_14637_1;lcl|NW_006238920.1_cds_XP_006295594.1_14638_lcl|NW_006238920.1_cds_XP_006295594.1_14638_1;lcl|NW_006238920.1_cds_XP_023639919.1_14639_lcl|NW_006238920.1_cds_XP_023639919.1_14639_1;lcl|NW_006238920.1_cds_XP_006294799.1_14640_lcl|NW_006238920.1_cds_XP_006294799.1_14640_1	XP_006294799.1;XP_006295594.1;XP_023639919.1;XP_023640134.1
82	lcl|NW_006238920.1_cds_XP_006296371.1_14744_lcl|NW_006238920.1_cds_XP_006296371.1_14744_1;lcl|NW_006238920.1_cds_XP_006294185.1_14745_lcl|NW_006238920.1_cds_XP_006294185.1_14745_1;lcl|NW_006238920.1_cds_XP_006296466.2_14746_lcl|NW_006238920.1_cds_XP_006296466.2_14746_1;lcl|NW_006238920.1_cds_XP_006294181.1_14747_lcl|NW_006238920.1_cds_XP_006294181.1_14747_1;lcl|NW_006238920.1_cds_XP_006296469.1_14748_lcl|NW_006238920.1_cds_XP_006296469.1_14748_1	XP_006294181.1;XP_006294185.1;XP_006296371.1;XP_006296466.2;XP_006296469.1
83	lcl|NW_006238920.1_cds_XP_006294819.1_14822_lcl|NW_006238920.1_cds_XP_006294819.1_14822_1;lcl|NW_006238920.1_cds_XP_023639987.1_14823_lcl|NW_006238920.1_cds_XP_023639987.1_14823_1;lcl|NW_006238920.1_cds_XP_006296089.1_14824_lcl|NW_006238920.1_cds_XP_006296089.1_14824_1	XP_006294819.1;XP_006296089.1;XP_023639987.1
84	lcl|NW_006238920.1_cds_XP_006293452.1_14915_lcl|NW_006238920.1_cds_XP_006293452.1_14915_1;lcl|NW_006238920.1_cds_XP_006294295.1_14916_lcl|NW_006238920.1_cds_XP_006294295.1_14916_1;lcl|NW_006238920.1_cds_XP_023640625.1_14917_lcl|NW_006238920.1_cds_XP_023640625.1_14917_1;lcl|NW_006238920.1_cds_XP_023640383.1_14918_lcl|NW_006238920.1_cds_XP_023640383.1_14918_1	XP_006293452.1;XP_006294295.1;XP_023640383.1;XP_023640625.1
85	lcl|NW_006238920.1_cds_XP_006295771.1_15886_lcl|NW_006238920.1_cds_XP_006295771.1_15886_1;lcl|NW_006238920.1_cds_XP_006294026.1_15887_lcl|NW_006238920.1_cds_XP_006294026.1_15887_1;lcl|NW_006238920.1_cds_XP_006293846.1_15888_lcl|NW_006238920.1_cds_XP_006293846.1_15888_1	XP_006293846.1;XP_006294026.1;XP_006295771.1
86	lcl|NW_006238920.1_cds_XP_006296115.2_15896_lcl|NW_006238920.1_cds_XP_006296115.2_15896_1;lcl|NW_006238920.1_cds_XP_023640774.1_15897_lcl|NW_006238920.1_cds_XP_023640774.1_15897_1;lcl|NW_006238920.1_cds_XP_006294150.1_15899_lcl|NW_006238920.1_cds_XP_006294150.1_15899_1;lcl|NW_006238920.1_cds_XP_023640149.1_15900_lcl|NW_006238920.1_cds_XP_023640149.1_15900_1	XP_006294150.1;XP_006296115.2;XP_023640149.1;XP_023640774.1
87	lcl|NW_006238920.1_cds_XP_006294357.1_16215_lcl|NW_006238920.1_cds_XP_006294357.1_16215_1;lcl|NW_006238920.1_cds_XP_006296154.2_16216_lcl|NW_006238920.1_cds_XP_006296154.2_16216_1;lcl|NW_006238920.1_cds_XP_006293886.1_16217_lcl|NW_006238920.1_cds_XP_006293886.1_16217_1	XP_006293886.1;XP_006294357.1;XP_006296154.2
88	lcl|NW_006238920.1_cds_XP_006294851.1_16300_lcl|NW_006238920.1_cds_XP_006294851.1_16300_1;lcl|NW_006238920.1_cds_XP_006293901.1_16301_lcl|NW_006238920.1_cds_XP_006293901.1_16301_1;lcl|NW_006238920.1_cds_XP_023640999.1_16302_lcl|NW_006238920.1_cds_XP_023640999.1_16302_1	XP_006293901.1;XP_006294851.1;XP_023640999.1
89	lcl|NW_006238920.1_cds_XP_006294098.1_16547_lcl|NW_006238920.1_cds_XP_006294098.1_16547_1;lcl|NW_006238920.1_cds_XP_006294097.1_16548_lcl|NW_006238920.1_cds_XP_006294097.1_16548_1;lcl|NW_006238920.1_cds_XP_023639451.1_16549_lcl|NW_006238920.1_cds_XP_023639451.1_16549_1	XP_006294097.1;XP_006294098.1;XP_023639451.1
90	lcl|NW_006238920.1_cds_XP_006295606.1_16666_lcl|NW_006238920.1_cds_XP_006295606.1_16666_1;lcl|NW_006238920.1_cds_XP_006295779.1_16667_lcl|NW_006238920.1_cds_XP_006295779.1_16667_1;lcl|NW_006238920.1_cds_XP_006296295.1_16668_lcl|NW_006238920.1_cds_XP_006296295.1_16668_1	XP_006295606.1;XP_006295779.1;XP_006296295.1
91	lcl|NW_006238920.1_cds_XP_023640711.1_16673_lcl|NW_006238920.1_cds_XP_023640711.1_16673_1;lcl|NW_006238920.1_cds_XP_006295709.2_16675_lcl|NW_006238920.1_cds_XP_006295709.2_16675_1;lcl|NW_006238920.1_cds_XP_006296119.1_16678_lcl|NW_006238920.1_cds_XP_006296119.1_16678_1;lcl|NW_006238920.1_cds_XP_023640812.1_16679_lcl|NW_006238920.1_cds_XP_023640812.1_16679_1	XP_006295709.2;XP_006296119.1;XP_023640711.1;XP_023640812.1
92	lcl|NW_006238920.1_cds_XP_023640491.1_16870_lcl|NW_006238920.1_cds_XP_023640491.1_16870_1;lcl|NW_006238920.1_cds_XP_006294575.1_16871_lcl|NW_006238920.1_cds_XP_006294575.1_16871_1;lcl|NW_006238920.1_cds_XP_006296220.1_16872_lcl|NW_006238920.1_cds_XP_006296220.1_16872_1	XP_006294575.1;XP_006296220.1;XP_023640491.1
93	lcl|NW_006238920.1_cds_XP_023640104.1_16880_lcl|NW_006238920.1_cds_XP_023640104.1_16880_1;lcl|NW_006238920.1_cds_XP_006295876.1_16881_lcl|NW_006238920.1_cds_XP_006295876.1_16881_1;lcl|NW_006238920.1_cds_XP_023640626.1_16882_lcl|NW_006238920.1_cds_XP_023640626.1_16882_1	XP_006295876.1;XP_023640104.1;XP_023640626.1
94	lcl|NW_006238920.1_cds_XP_006296393.1_16907_lcl|NW_006238920.1_cds_XP_006296393.1_16907_1;lcl|NW_006238920.1_cds_XP_023640992.1_16908_lcl|NW_006238920.1_cds_XP_023640992.1_16908_1;lcl|NW_006238920.1_cds_XP_023640992.1_16908_lcl|NW_006238920.1_cds_XP_023640992.1_16908_2;lcl|NW_006238920.1_cds_XP_006294413.1_16909_lcl|NW_006238920.1_cds_XP_006294413.1_16909_1	XP_006294413.1;XP_006296393.1;XP_023640992.1
95	lcl|NW_006238919.1_cds_XP_006290926.1_17518_lcl|NW_006238919.1_cds_XP_006290926.1_17518_1;lcl|NW_006238919.1_cds_XP_006291919.1_17519_lcl|NW_006238919.1_cds_XP_006291919.1_17519_1;lcl|NW_006238919.1_cds_XP_023638822.1_17520_lcl|NW_006238919.1_cds_XP_023638822.1_17520_1	XP_006290926.1;XP_006291919.1;XP_023638822.1
96	lcl|NW_006238919.1_cds_XP_006292348.2_17728_lcl|NW_006238919.1_cds_XP_006292348.2_17728_1;lcl|NW_006238919.1_cds_XP_006290953.1_17729_lcl|NW_006238919.1_cds_XP_006290953.1_17729_1;lcl|NW_006238919.1_cds_XP_006292848.1_17730_lcl|NW_006238919.1_cds_XP_006292848.1_17730_1;lcl|NW_006238919.1_cds_XP_006292275.1_17731_lcl|NW_006238919.1_cds_XP_006292275.1_17731_1	XP_006290953.1;XP_006292275.1;XP_006292348.2;XP_006292848.1
97	lcl|NW_006238919.1_cds_XP_006290914.1_17792_lcl|NW_006238919.1_cds_XP_006290914.1_17792_1;lcl|NW_006238919.1_cds_XP_006291573.1_17793_lcl|NW_006238919.1_cds_XP_006291573.1_17793_1;lcl|NW_006238919.1_cds_XP_006291556.1_17794_lcl|NW_006238919.1_cds_XP_006291556.1_17794_1	XP_006290914.1;XP_006291556.1;XP_006291573.1
98	lcl|NW_006238919.1_cds_XP_006293065.1_17864_lcl|NW_006238919.1_cds_XP_006293065.1_17864_1;lcl|NW_006238919.1_cds_XP_023638061.1_17865_lcl|NW_006238919.1_cds_XP_023638061.1_17865_1;lcl|NW_006238919.1_cds_XP_006291222.1_17866_lcl|NW_006238919.1_cds_XP_006291222.1_17866_1	XP_006291222.1;XP_006293065.1;XP_023638061.1
99	lcl|NW_006238919.1_cds_XP_006290837.1_18192_lcl|NW_006238919.1_cds_XP_006290837.1_18192_1;lcl|NW_006238919.1_cds_XP_006291277.1_18193_lcl|NW_006238919.1_cds_XP_006291277.1_18193_1;lcl|NW_006238919.1_cds_XP_006291010.2_18195_lcl|NW_006238919.1_cds_XP_006291010.2_18195_1	XP_006290837.1;XP_006291010.2;XP_006291277.1
100	lcl|NW_006238919.1_cds_XP_023638271.1_18620_lcl|NW_006238919.1_cds_XP_023638271.1_18620_1;lcl|NW_006238919.1_cds_XP_023638653.1_18621_lcl|NW_006238919.1_cds_XP_023638653.1_18621_1;lcl|NW_006238919.1_cds_XP_023638654.1_18622_lcl|NW_006238919.1_cds_XP_023638654.1_18622_1	XP_023638271.1;XP_023638653.1;XP_023638654.1
101	lcl|NW_006238919.1_cds_XP_006290694.2_18684_lcl|NW_006238919.1_cds_XP_006290694.2_18684_1;lcl|NW_006238919.1_cds_XP_023638604.1_18685_lcl|NW_006238919.1_cds_XP_023638604.1_18685_1;lcl|NW_006238919.1_cds_XP_023638598.1_18686_lcl|NW_006238919.1_cds_XP_023638598.1_18686_1	XP_006290694.2;XP_023638598.1;XP_023638604.1
102	lcl|NW_006238919.1_cds_XP_006292640.2_18766_lcl|NW_006238919.1_cds_XP_006292640.2_18766_1;lcl|NW_006238919.1_cds_XP_006290806.1_18767_lcl|NW_006238919.1_cds_XP_006290806.1_18767_1;lcl|NW_006238919.1_cds_XP_006291536.1_18768_lcl|NW_006238919.1_cds_XP_006291536.1_18768_1	XP_006290806.1;XP_006291536.1;XP_006292640.2
103	lcl|NW_006238919.1_cds_XP_006292547.1_19141_lcl|NW_006238919.1_cds_XP_006292547.1_19141_1;lcl|NW_006238919.1_cds_XP_006292805.1_19142_lcl|NW_006238919.1_cds_XP_006292805.1_19142_1;lcl|NW_006238919.1_cds_XP_023638938.1_19144_lcl|NW_006238919.1_cds_XP_023638938.1_19144_1	XP_006292547.1;XP_006292805.1;XP_023638938.1
104	lcl|NW_006238919.1_cds_XP_006290766.1_19169_lcl|NW_006238919.1_cds_XP_006290766.1_19169_1;lcl|NW_006238919.1_cds_XP_006291658.1_19171_lcl|NW_006238919.1_cds_XP_006291658.1_19171_1;lcl|NW_006238919.1_cds_XP_023638346.1_19178_lcl|NW_006238919.1_cds_XP_023638346.1_19178_1	XP_006290766.1;XP_006291658.1;XP_023638346.1
105	lcl|NW_006238919.1_cds_XP_006293338.2_19189_lcl|NW_006238919.1_cds_XP_006293338.2_19189_1;lcl|NW_006238919.1_cds_XP_023638941.1_19190_lcl|NW_006238919.1_cds_XP_023638941.1_19190_1;lcl|NW_006238919.1_cds_XP_006293138.1_19191_lcl|NW_006238919.1_cds_XP_006293138.1_19191_1	XP_006293138.1;XP_006293338.2;XP_023638941.1
106	lcl|NW_006238919.1_cds_XP_006293052.1_19553_lcl|NW_006238919.1_cds_XP_006293052.1_19553_1;lcl|NW_006238919.1_cds_XP_006292269.1_19554_lcl|NW_006238919.1_cds_XP_006292269.1_19554_1;lcl|NW_006238919.1_cds_XP_006290465.1_19555_lcl|NW_006238919.1_cds_XP_006290465.1_19555_1	XP_006290465.1;XP_006292269.1;XP_006293052.1
107	lcl|NW_006238919.1_cds_XP_006291866.1_19876_lcl|NW_006238919.1_cds_XP_006291866.1_19876_1;lcl|NW_006238919.1_cds_XP_006291460.1_19877_lcl|NW_006238919.1_cds_XP_006291460.1_19877_1;lcl|NW_006238919.1_cds_XP_006292901.1_19878_lcl|NW_006238919.1_cds_XP_006292901.1_19878_1	XP_006291460.1;XP_006291866.1;XP_006292901.1
108	lcl|NW_006238919.1_cds_XP_006291246.1_19992_lcl|NW_006238919.1_cds_XP_006291246.1_19992_1;lcl|NW_006238919.1_cds_XP_023638756.1_19993_lcl|NW_006238919.1_cds_XP_023638756.1_19993_1;lcl|NW_006238919.1_cds_XP_006291776.1_19994_lcl|NW_006238919.1_cds_XP_006291776.1_19994_1	XP_006291246.1;XP_006291776.1;XP_023638756.1
109	lcl|NW_006238919.1_cds_XP_006290579.1_20827_lcl|NW_006238919.1_cds_XP_006290579.1_20827_1;lcl|NW_006238919.1_cds_XP_023638978.1_20828_lcl|NW_006238919.1_cds_XP_023638978.1_20828_1;lcl|NW_006238918.1_cds_XP_006287754.1_20829_lcl|NW_006238918.1_cds_XP_006287754.1_20829_1;lcl|NW_006238918.1_cds_XP_006287816.1_20830_lcl|NW_006238918.1_cds_XP_006287816.1_20830_1	XP_006287754.1;XP_006287816.1;XP_006290579.1;XP_023638978.1
110	lcl|NW_006238918.1_cds_XP_006287256.1_20918_lcl|NW_006238918.1_cds_XP_006287256.1_20918_1;lcl|NW_006238918.1_cds_XP_006288058.1_20919_lcl|NW_006238918.1_cds_XP_006288058.1_20919_1;lcl|NW_006238918.1_cds_XP_006288746.1_20920_lcl|NW_006238918.1_cds_XP_006288746.1_20920_1;lcl|NW_006238918.1_cds_XP_006288649.1_20922_lcl|NW_006238918.1_cds_XP_006288649.1_20922_1;lcl|NW_006238918.1_cds_XP_006289577.1_20923_lcl|NW_006238918.1_cds_XP_006289577.1_20923_1	XP_006287256.1;XP_006288058.1;XP_006288649.1;XP_006288746.1;XP_006289577.1
111	lcl|NW_006238918.1_cds_XP_006289761.1_21129_lcl|NW_006238918.1_cds_XP_006289761.1_21129_1;lcl|NW_006238918.1_cds_XP_006287785.1_21130_lcl|NW_006238918.1_cds_XP_006287785.1_21130_1;lcl|NW_006238918.1_cds_XP_006287011.1_21131_lcl|NW_006238918.1_cds_XP_006287011.1_21131_1	XP_006287011.1;XP_006287785.1;XP_006289761.1
112	lcl|NW_006238918.1_cds_XP_023637205.1_21355_lcl|NW_006238918.1_cds_XP_023637205.1_21355_1;lcl|NW_006238918.1_cds_XP_023637206.1_21356_lcl|NW_006238918.1_cds_XP_023637206.1_21356_1;lcl|NW_006238918.1_cds_XP_006288738.1_21357_lcl|NW_006238918.1_cds_XP_006288738.1_21357_1	XP_006288738.1;XP_023637205.1;XP_023637206.1
113	lcl|NW_006238918.1_cds_XP_006287196.1_21440_lcl|NW_006238918.1_cds_XP_006287196.1_21440_2;lcl|NW_006238918.1_cds_XP_006290197.1_21441_lcl|NW_006238918.1_cds_XP_006290197.1_21441_1;lcl|NW_006238918.1_cds_XP_006288477.1_21442_lcl|NW_006238918.1_cds_XP_006288477.1_21442_1	XP_006287196.1;XP_006288477.1;XP_006290197.1
114	lcl|NW_006238918.1_cds_XP_006289291.1_22489_lcl|NW_006238918.1_cds_XP_006289291.1_22489_1;lcl|NW_006238918.1_cds_XP_006288442.1_22490_lcl|NW_006238918.1_cds_XP_006288442.1_22490_1;lcl|NW_006238918.1_cds_XP_006288492.1_22491_lcl|NW_006238918.1_cds_XP_006288492.1_22491_1	XP_006288442.1;XP_006288492.1;XP_006289291.1
115	lcl|NW_006238918.1_cds_XP_006286712.1_22536_lcl|NW_006238918.1_cds_XP_006286712.1_22536_1;lcl|NW_006238918.1_cds_XP_023636879.1_22537_lcl|NW_006238918.1_cds_XP_023636879.1_22537_1;lcl|NW_006238918.1_cds_XP_006287400.1_22538_lcl|NW_006238918.1_cds_XP_006287400.1_22538_1	XP_006286712.1;XP_006287400.1;XP_023636879.1
116	lcl|NW_006238918.1_cds_XP_006287848.1_22601_lcl|NW_006238918.1_cds_XP_006287848.1_22601_1;lcl|NW_006238918.1_cds_XP_006287794.1_22602_lcl|NW_006238918.1_cds_XP_006287794.1_22602_1;lcl|NW_006238918.1_cds_XP_006288208.1_22603_lcl|NW_006238918.1_cds_XP_006288208.1_22603_1	XP_006287794.1;XP_006287848.1;XP_006288208.1
117	lcl|NW_006238918.1_cds_XP_006288778.1_23877_lcl|NW_006238918.1_cds_XP_006288778.1_23877_1;lcl|NW_006238918.1_cds_XP_006289540.1_23878_lcl|NW_006238918.1_cds_XP_006289540.1_23878_1;lcl|NW_006238918.1_cds_XP_006287532.1_23879_lcl|NW_006238918.1_cds_XP_006287532.1_23879_1;lcl|NW_006238918.1_cds_XP_006289955.1_23880_lcl|NW_006238918.1_cds_XP_006289955.1_23880_1	XP_006287532.1;XP_006288778.1;XP_006289540.1;XP_006289955.1
118	lcl|NW_006238918.1_cds_XP_006290071.1_23891_lcl|NW_006238918.1_cds_XP_006290071.1_23891_1;lcl|NW_006238918.1_cds_XP_006288188.2_23892_lcl|NW_006238918.1_cds_XP_006288188.2_23892_1;lcl|NW_006238918.1_cds_XP_006286572.1_23893_lcl|NW_006238918.1_cds_XP_006286572.1_23893_1;lcl|NW_006238918.1_cds_XP_006289688.1_23894_lcl|NW_006238918.1_cds_XP_006289688.1_23894_1;lcl|NW_006238918.1_cds_XP_006287497.1_23895_lcl|NW_006238918.1_cds_XP_006287497.1_23895_1	XP_006286572.1;XP_006287497.1;XP_006288188.2;XP_006289688.1;XP_006290071.1
119	lcl|NW_006238918.1_cds_XP_006287646.1_24026_lcl|NW_006238918.1_cds_XP_006287646.1_24026_1;lcl|NW_006238918.1_cds_XP_006290011.1_24029_lcl|NW_006238918.1_cds_XP_006290011.1_24029_1;lcl|NW_006238918.1_cds_XP_006289703.2_24030_lcl|NW_006238918.1_cds_XP_006289703.2_24030_1	XP_006287646.1;XP_006289703.2;XP_006290011.1
120	lcl|NW_006238918.1_cds_XP_006286675.1_24403_lcl|NW_006238918.1_cds_XP_006286675.1_24403_1;lcl|NW_006238918.1_cds_XP_006289482.1_24404_lcl|NW_006238918.1_cds_XP_006289482.1_24404_1;lcl|NW_006238918.1_cds_XP_006287940.1_24405_lcl|NW_006238918.1_cds_XP_006287940.1_24405_1	XP_006286675.1;XP_006287940.1;XP_006289482.1
