potentialBGC	protein_ids	Gene cluster gene accessions
61	lcl|NC_015441.3_cds_XP_025886474.1_13807_lcl|NC_015441.3_cds_XP_025886474.1_13807_1;lcl|NC_015441.3_cds_NP_001333830.1_13809_lcl|NC_015441.3_cds_NP_001333830.1_13809_1;lcl|NC_015441.3_cds_XP_004237278.1_13811_lcl|NC_015441.3_cds_XP_004237278.1_13811_1;lcl|NC_015441.3_cds_XP_004237239.1_13812_lcl|NC_015441.3_cds_XP_004237239.1_13812_1	NP_001333830.1;XP_004237239.1;XP_004237278.1;XP_025886474.1
62	lcl|NC_015441.3_cds_XP_010319993.1_13831_lcl|NC_015441.3_cds_XP_010319993.1_13831_1;lcl|NC_015441.3_cds_XP_010319992.1_13832_lcl|NC_015441.3_cds_XP_010319992.1_13832_1;lcl|NC_015441.3_cds_XP_010319884.1_13833_lcl|NC_015441.3_cds_XP_010319884.1_13833_1	XP_010319884.1;XP_010319992.1;XP_010319993.1
63	lcl|NC_015441.3_cds_XP_019069114.1_14318_lcl|NC_015441.3_cds_XP_019069114.1_14318_1;lcl|NC_015441.3_cds_XP_004237589.2_14320_lcl|NC_015441.3_cds_XP_004237589.2_14320_1;lcl|NC_015441.3_cds_NP_001289822.2_14321_lcl|NC_015441.3_cds_NP_001289822.2_14321_1	NP_001289822.2;XP_004237589.2;XP_019069114.1
64	lcl|NC_015441.3_cds_XP_004237900.1_14771_lcl|NC_015441.3_cds_XP_004237900.1_14771_1;lcl|NC_015441.3_cds_XP_025886590.1_14772_lcl|NC_015441.3_cds_XP_025886590.1_14772_1;lcl|NC_015441.3_cds_XP_019069170.1_14773_lcl|NC_015441.3_cds_XP_019069170.1_14773_1;lcl|NC_015441.3_cds_NP_001335219.1_14774_lcl|NC_015441.3_cds_NP_001335219.1_14774_1;lcl|NC_015441.3_cds_XP_004238523.2_14775_lcl|NC_015441.3_cds_XP_004238523.2_14775_1	NP_001335219.1;XP_004237900.1;XP_004238523.2;XP_019069170.1;XP_025886590.1
65	lcl|NC_015441.3_cds_NP_001234418.1_14832_lcl|NC_015441.3_cds_NP_001234418.1_14832_1;lcl|NC_015441.3_cds_XP_004237935.1_14833_lcl|NC_015441.3_cds_XP_004237935.1_14833_1;lcl|NC_015441.3_cds_XP_004237936.1_14834_lcl|NC_015441.3_cds_XP_004237936.1_14834_1	NP_001234418.1;XP_004237935.1;XP_004237936.1
66	lcl|NC_015441.3_cds_NP_001234251.1_15178_lcl|NC_015441.3_cds_NP_001234251.1_15178_1;lcl|NC_015441.3_cds_XP_004238137.1_15179_lcl|NC_015441.3_cds_XP_004238137.1_15179_1;lcl|NC_015441.3_cds_XP_004238138.1_15180_lcl|NC_015441.3_cds_XP_004238138.1_15180_1	NP_001234251.1;XP_004238137.1;XP_004238138.1
67	lcl|NC_015441.3_cds_XP_004238599.1_15364_lcl|NC_015441.3_cds_XP_004238599.1_15364_1;lcl|NC_015441.3_cds_XP_004238247.1_15365_lcl|NC_015441.3_cds_XP_004238247.1_15365_1;lcl|NC_015441.3_cds_XP_004238248.1_15366_lcl|NC_015441.3_cds_XP_004238248.1_15366_1	XP_004238247.1;XP_004238248.1;XP_004238599.1
68	lcl|NC_015441.3_cds_NP_001317037.1_15611_lcl|NC_015441.3_cds_NP_001317037.1_15611_1;lcl|NC_015441.3_cds_NP_001317038.1_15612_lcl|NC_015441.3_cds_NP_001317038.1_15612_1;lcl|NC_015441.3_cds_XP_019068762.1_15613_lcl|NC_015441.3_cds_XP_019068762.1_15613_1;lcl|NC_015441.3_cds_NP_001316365.1_15614_lcl|NC_015441.3_cds_NP_001316365.1_15614_1	NP_001316365.1;NP_001317037.1;NP_001317038.1;XP_019068762.1
69	lcl|NC_015442.3_cds_XP_010320604.2_15849_lcl|NC_015442.3_cds_XP_010320604.2_15849_1;lcl|NC_015442.3_cds_XP_004238696.1_15850_lcl|NC_015442.3_cds_XP_004238696.1_15850_1;lcl|NC_015442.3_cds_XP_004238697.1_15851_lcl|NC_015442.3_cds_XP_004238697.1_15851_1;lcl|NC_015442.3_cds_XP_004238698.1_15852_lcl|NC_015442.3_cds_XP_004238698.1_15852_1;lcl|NC_015442.3_cds_NP_001307053.1_15853_lcl|NC_015442.3_cds_NP_001307053.1_15853_1;lcl|NC_015442.3_cds_XP_004238700.1_15854_lcl|NC_015442.3_cds_XP_004238700.1_15854_1;lcl|NC_015442.3_cds_XP_004239356.2_15855_lcl|NC_015442.3_cds_XP_004239356.2_15855_1;lcl|NC_015442.3_cds_NP_001307048.1_15856_lcl|NC_015442.3_cds_NP_001307048.1_15856_1	NP_001307048.1;NP_001307053.1;XP_004238696.1;XP_004238697.1;XP_004238698.1;XP_004238700.1;XP_004239356.2;XP_010320604.2
70	lcl|NC_015442.3_cds_XP_004238730.1_15904_lcl|NC_015442.3_cds_XP_004238730.1_15904_1;lcl|NC_015442.3_cds_XP_004238732.1_15908_lcl|NC_015442.3_cds_XP_004238732.1_15908_1;lcl|NC_015442.3_cds_XP_004238733.1_15909_lcl|NC_015442.3_cds_XP_004238733.1_15909_1	XP_004238730.1;XP_004238732.1;XP_004238733.1
71	lcl|NC_015442.3_cds_XP_004238765.1_15965_lcl|NC_015442.3_cds_XP_004238765.1_15965_1;lcl|NC_015442.3_cds_XP_004238766.1_15966_lcl|NC_015442.3_cds_XP_004238766.1_15966_1;lcl|NC_015442.3_cds_XP_004239377.1_15967_lcl|NC_015442.3_cds_XP_004239377.1_15967_1	XP_004238765.1;XP_004238766.1;XP_004239377.1
72	lcl|NC_015442.3_cds_XP_010320663.2_15979_lcl|NC_015442.3_cds_XP_010320663.2_15979_1;lcl|NC_015442.3_cds_XP_004238772.1_15980_lcl|NC_015442.3_cds_XP_004238772.1_15980_1;lcl|NC_015442.3_cds_NP_001289829.1_15981_lcl|NC_015442.3_cds_NP_001289829.1_15981_1;lcl|NC_015442.3_cds_XP_010320666.1_15982_lcl|NC_015442.3_cds_XP_010320666.1_15982_1	NP_001289829.1;XP_004238772.1;XP_010320663.2;XP_010320666.1
73	lcl|NC_015442.3_cds_XP_004238882.1_16164_lcl|NC_015442.3_cds_XP_004238882.1_16164_1;lcl|NC_015442.3_cds_XP_004238883.1_16165_lcl|NC_015442.3_cds_XP_004238883.1_16165_1;lcl|NC_015442.3_cds_XP_004239406.1_16166_lcl|NC_015442.3_cds_XP_004239406.1_16166_1	XP_004238882.1;XP_004238883.1;XP_004239406.1
74	lcl|NC_015442.3_cds_XP_004238963.1_16306_lcl|NC_015442.3_cds_XP_004238963.1_16306_1;lcl|NC_015442.3_cds_XP_004238964.1_16307_lcl|NC_015442.3_cds_XP_004238964.1_16307_1;lcl|NC_015442.3_cds_XP_004238966.1_16309_lcl|NC_015442.3_cds_XP_004238966.1_16309_1	XP_004238963.1;XP_004238964.1;XP_004238966.1
75	lcl|NC_015442.3_cds_XP_019069536.1_16387_lcl|NC_015442.3_cds_XP_019069536.1_16387_1;lcl|NC_015442.3_cds_XP_010320811.1_16388_lcl|NC_015442.3_cds_XP_010320811.1_16388_1;lcl|NC_015442.3_cds_XP_004239441.1_16389_lcl|NC_015442.3_cds_XP_004239441.1_16389_1;lcl|NC_015442.3_cds_XP_004239004.1_16390_lcl|NC_015442.3_cds_XP_004239004.1_16390_1	XP_004239004.1;XP_004239441.1;XP_010320811.1;XP_019069536.1
76	lcl|NC_015442.3_cds_XP_004239037.1_16481_lcl|NC_015442.3_cds_XP_004239037.1_16481_1;lcl|NC_015442.3_cds_XP_004239039.1_16483_lcl|NC_015442.3_cds_XP_004239039.1_16483_1;lcl|NC_015442.3_cds_XP_004239042.1_16485_lcl|NC_015442.3_cds_XP_004239042.1_16485_1	XP_004239037.1;XP_004239039.1;XP_004239042.1
77	lcl|NC_015442.3_cds_XP_004239175.1_16759_lcl|NC_015442.3_cds_XP_004239175.1_16759_1;lcl|NC_015442.3_cds_XP_004239499.2_16760_lcl|NC_015442.3_cds_XP_004239499.2_16760_1;lcl|NC_015442.3_cds_XP_004239176.1_16761_lcl|NC_015442.3_cds_XP_004239176.1_16761_1	XP_004239175.1;XP_004239176.1;XP_004239499.2
78	lcl|NC_015442.3_cds_XP_010321270.1_17176_lcl|NC_015442.3_cds_XP_010321270.1_17176_1;lcl|NC_015442.3_cds_XP_004239607.1_17177_lcl|NC_015442.3_cds_XP_004239607.1_17177_1;lcl|NC_015442.3_cds_XP_010321271.1_17178_lcl|NC_015442.3_cds_XP_010321271.1_17178_1;lcl|NC_015442.3_cds_XP_010321272.1_17179_lcl|NC_015442.3_cds_XP_010321272.1_17179_1	XP_004239607.1;XP_010321270.1;XP_010321271.1;XP_010321272.1
79	lcl|NC_015442.3_cds_XP_004239990.1_17602_lcl|NC_015442.3_cds_XP_004239990.1_17602_1;lcl|NC_015442.3_cds_XP_004240241.1_17603_lcl|NC_015442.3_cds_XP_004240241.1_17603_1;lcl|NC_015442.3_cds_XP_019069520.2_17604_lcl|NC_015442.3_cds_XP_019069520.2_17604_1	XP_004239990.1;XP_004240241.1;XP_019069520.2
80	lcl|NC_015442.3_cds_XP_004239909.1_17729_lcl|NC_015442.3_cds_XP_004239909.1_17729_1;lcl|NC_015442.3_cds_NP_001308059.1_17730_lcl|NC_015442.3_cds_NP_001308059.1_17730_1;lcl|NC_015442.3_cds_XP_004239907.1_17731_lcl|NC_015442.3_cds_XP_004239907.1_17731_1;lcl|NC_015442.3_cds_XP_025887037.1_17732_lcl|NC_015442.3_cds_XP_025887037.1_17732_1	NP_001308059.1;XP_004239907.1;XP_004239909.1;XP_025887037.1
81	lcl|NC_015442.3_cds_XP_010321597.1_17798_lcl|NC_015442.3_cds_XP_010321597.1_17798_1;lcl|NC_015442.3_cds_XP_004240214.1_17799_lcl|NC_015442.3_cds_XP_004240214.1_17799_1;lcl|NC_015442.3_cds_NP_001234036.2_17800_lcl|NC_015442.3_cds_NP_001234036.2_17800_1;lcl|NC_015442.3_cds_XP_004239868.1_17802_lcl|NC_015442.3_cds_XP_004239868.1_17802_1	NP_001234036.2;XP_004239868.1;XP_004240214.1;XP_010321597.1
82	lcl|NC_015442.3_cds_NP_001310228.1_18029_lcl|NC_015442.3_cds_NP_001310228.1_18029_1;lcl|NC_015442.3_cds_XP_004239715.2_18030_lcl|NC_015442.3_cds_XP_004239715.2_18030_1;lcl|NC_015442.3_cds_XP_004239712.1_18031_lcl|NC_015442.3_cds_XP_004239712.1_18031_1	NP_001310228.1;XP_004239712.1;XP_004239715.2
83	lcl|NC_015443.3_cds_XP_004240490.1_18452_lcl|NC_015443.3_cds_XP_004240490.1_18452_1;lcl|NC_015443.3_cds_XP_004240492.1_18453_lcl|NC_015443.3_cds_XP_004240492.1_18453_1;lcl|NC_015443.3_cds_XP_004240493.1_18454_lcl|NC_015443.3_cds_XP_004240493.1_18454_1;lcl|NC_015443.3_cds_XP_010321825.1_18455_lcl|NC_015443.3_cds_XP_010321825.1_18455_1	XP_004240490.1;XP_004240492.1;XP_004240493.1;XP_010321825.1
84	lcl|NC_015443.3_cds_XP_004240525.1_18510_lcl|NC_015443.3_cds_XP_004240525.1_18510_1;lcl|NC_015443.3_cds_XP_004240527.1_18511_lcl|NC_015443.3_cds_XP_004240527.1_18511_1;lcl|NC_015443.3_cds_XP_004240528.1_18512_lcl|NC_015443.3_cds_XP_004240528.1_18512_1	XP_004240525.1;XP_004240527.1;XP_004240528.1
85	lcl|NC_015443.3_cds_XP_004240753.1_18762_lcl|NC_015443.3_cds_XP_004240753.1_18762_1;lcl|NC_015443.3_cds_XP_019069808.1_18763_lcl|NC_015443.3_cds_XP_019069808.1_18763_1;lcl|NC_015443.3_cds_XP_004240800.1_18764_lcl|NC_015443.3_cds_XP_004240800.1_18764_1;lcl|NC_015443.3_cds_XP_004240752.1_18765_lcl|NC_015443.3_cds_XP_004240752.1_18765_1;lcl|NC_015443.3_cds_XP_019069750.1_18766_lcl|NC_015443.3_cds_XP_019069750.1_18766_1	XP_004240752.1;XP_004240753.1;XP_004240800.1;XP_019069750.1;XP_019069808.1
86	lcl|NC_015443.3_cds_NP_001333234.1_18772_lcl|NC_015443.3_cds_NP_001333234.1_18772_1;lcl|NC_015443.3_cds_XP_019069809.1_18773_lcl|NC_015443.3_cds_XP_019069809.1_18773_1;lcl|NC_015443.3_cds_XP_004240748.1_18774_lcl|NC_015443.3_cds_XP_004240748.1_18774_1	NP_001333234.1;XP_004240748.1;XP_019069809.1
87	lcl|NC_015443.3_cds_XP_004240739.1_18794_lcl|NC_015443.3_cds_XP_004240739.1_18794_1;lcl|NC_015443.3_cds_XP_004240738.1_18796_lcl|NC_015443.3_cds_XP_004240738.1_18796_1;lcl|NC_015443.3_cds_XP_019069810.1_18798_lcl|NC_015443.3_cds_XP_019069810.1_18798_1	XP_004240738.1;XP_004240739.1;XP_019069810.1
88	lcl|NC_015443.3_cds_XP_010322201.2_19154_lcl|NC_015443.3_cds_XP_010322201.2_19154_1;lcl|NC_015443.3_cds_XP_004240943.1_19155_lcl|NC_015443.3_cds_XP_004240943.1_19155_1;lcl|NC_015443.3_cds_XP_004240944.1_19156_lcl|NC_015443.3_cds_XP_004240944.1_19156_1	XP_004240943.1;XP_004240944.1;XP_010322201.2
89	lcl|NC_015443.3_cds_NP_001295880.1_19339_lcl|NC_015443.3_cds_NP_001295880.1_19339_1;lcl|NC_015443.3_cds_NP_001289843.2_19340_lcl|NC_015443.3_cds_NP_001289843.2_19340_1;lcl|NC_015443.3_cds_XP_004241152.2_19342_lcl|NC_015443.3_cds_XP_004241152.2_19342_1	NP_001289843.2;NP_001295880.1;XP_004241152.2
90	lcl|NC_015443.3_cds_XP_004242037.1_19441_lcl|NC_015443.3_cds_XP_004242037.1_19441_1;lcl|NC_015443.3_cds_NP_001307303.1_19442_lcl|NC_015443.3_cds_NP_001307303.1_19442_1;lcl|NC_015443.3_cds_XP_004242036.1_19443_lcl|NC_015443.3_cds_XP_004242036.1_19443_1	NP_001307303.1;XP_004242036.1;XP_004242037.1
91	lcl|NC_015443.3_cds_XP_004241964.1_19585_lcl|NC_015443.3_cds_XP_004241964.1_19585_1;lcl|NC_015443.3_cds_XP_004241962.1_19586_lcl|NC_015443.3_cds_XP_004241962.1_19586_1;lcl|NC_015443.3_cds_XP_019070125.1_19587_lcl|NC_015443.3_cds_XP_019070125.1_19587_1;lcl|NC_015443.3_cds_XP_004242273.1_19589_lcl|NC_015443.3_cds_XP_004242273.1_19589_1	XP_004241962.1;XP_004241964.1;XP_004242273.1;XP_019070125.1
92	lcl|NC_015443.3_cds_XP_004241948.1_19609_lcl|NC_015443.3_cds_XP_004241948.1_19609_1;lcl|NC_015443.3_cds_XP_004241947.1_19610_lcl|NC_015443.3_cds_XP_004241947.1_19610_1;lcl|NC_015443.3_cds_XP_004241946.1_19615_lcl|NC_015443.3_cds_XP_004241946.1_19615_1	XP_004241946.1;XP_004241947.1;XP_004241948.1
93	lcl|NC_015443.3_cds_XP_004241917.1_19788_lcl|NC_015443.3_cds_XP_004241917.1_19788_1;lcl|NC_015443.3_cds_XP_004241876.1_19789_lcl|NC_015443.3_cds_XP_004241876.1_19789_1;lcl|NC_015443.3_cds_XP_004242256.1_19790_lcl|NC_015443.3_cds_XP_004242256.1_19790_1	XP_004241876.1;XP_004241917.1;XP_004242256.1
94	lcl|NC_015443.3_cds_XP_010322775.1_19824_lcl|NC_015443.3_cds_XP_010322775.1_19824_1;lcl|NC_015443.3_cds_XP_004241846.1_19825_lcl|NC_015443.3_cds_XP_004241846.1_19825_1;lcl|NC_015443.3_cds_XP_004241845.1_19826_lcl|NC_015443.3_cds_XP_004241845.1_19826_1;lcl|NC_015443.3_cds_XP_019069910.1_19827_lcl|NC_015443.3_cds_XP_019069910.1_19827_1	XP_004241845.1;XP_004241846.1;XP_010322775.1;XP_019069910.1
95	lcl|NC_015443.3_cds_XP_004241387.1_20696_lcl|NC_015443.3_cds_XP_004241387.1_20696_1;lcl|NC_015443.3_cds_XP_004241386.1_20697_lcl|NC_015443.3_cds_XP_004241386.1_20697_1;lcl|NC_015443.3_cds_XP_004241385.1_20698_lcl|NC_015443.3_cds_XP_004241385.1_20698_1	XP_004241385.1;XP_004241386.1;XP_004241387.1
96	lcl|NC_015443.3_cds_XP_019070044.1_20814_lcl|NC_015443.3_cds_XP_019070044.1_20814_1;lcl|NC_015443.3_cds_XP_004241318.2_20815_lcl|NC_015443.3_cds_XP_004241318.2_20815_1;lcl|NC_015443.3_cds_NP_001233974.2_20816_lcl|NC_015443.3_cds_NP_001233974.2_20816_1	NP_001233974.2;XP_004241318.2;XP_019070044.1
97	lcl|NC_015443.3_cds_XP_004241181.1_21070_lcl|NC_015443.3_cds_XP_004241181.1_21070_1;lcl|NC_015443.3_cds_XP_004242066.1_21073_lcl|NC_015443.3_cds_XP_004242066.1_21073_1;lcl|NC_015443.3_cds_XP_004241180.2_21074_lcl|NC_015443.3_cds_XP_004241180.2_21074_1	XP_004241180.2;XP_004241181.1;XP_004242066.1
98	lcl|NC_015443.3_cds_XP_004242500.1_21146_lcl|NC_015443.3_cds_XP_004242500.1_21146_1;lcl|NC_015443.3_cds_XP_004242498.1_21147_lcl|NC_015443.3_cds_XP_004242498.1_21147_1;lcl|NC_015443.3_cds_XP_004242550.1_21148_lcl|NC_015443.3_cds_XP_004242550.1_21148_1	XP_004242498.1;XP_004242500.1;XP_004242550.1
99	lcl|NC_015443.3_cds_XP_004242493.1_21157_lcl|NC_015443.3_cds_XP_004242493.1_21157_1;lcl|NC_015443.3_cds_XP_004242490.1_21158_lcl|NC_015443.3_cds_XP_004242490.1_21158_1;lcl|NC_015443.3_cds_XP_004242491.1_21159_lcl|NC_015443.3_cds_XP_004242491.1_21159_1	XP_004242490.1;XP_004242491.1;XP_004242493.1
100	lcl|NC_015444.3_cds_XP_004242647.1_21633_lcl|NC_015444.3_cds_XP_004242647.1_21633_1;lcl|NC_015444.3_cds_XP_010323231.1_21635_lcl|NC_015444.3_cds_XP_010323231.1_21635_1;lcl|NC_015444.3_cds_XP_004243000.1_21636_lcl|NC_015444.3_cds_XP_004243000.1_21636_1	XP_004242647.1;XP_004243000.1;XP_010323231.1
101	lcl|NC_015444.3_cds_XP_004242717.1_21754_lcl|NC_015444.3_cds_XP_004242717.1_21754_1;lcl|NC_015444.3_cds_XP_025887983.1_21755_lcl|NC_015444.3_cds_XP_025887983.1_21755_1;lcl|NC_015444.3_cds_XP_004242718.1_21756_lcl|NC_015444.3_cds_XP_004242718.1_21756_1;lcl|NC_015444.3_cds_XP_004242719.1_21757_lcl|NC_015444.3_cds_XP_004242719.1_21757_1	XP_004242717.1;XP_004242718.1;XP_004242719.1;XP_025887983.1
102	lcl|NC_015444.3_cds_XP_004242721.1_21760_lcl|NC_015444.3_cds_XP_004242721.1_21760_1;lcl|NC_015444.3_cds_XP_004243024.1_21761_lcl|NC_015444.3_cds_XP_004243024.1_21761_1;lcl|NC_015444.3_cds_XP_010323271.1_21762_lcl|NC_015444.3_cds_XP_010323271.1_21762_2	XP_004242721.1;XP_004243024.1;XP_010323271.1
103	lcl|NC_015444.3_cds_XP_025887988.1_22321_lcl|NC_015444.3_cds_XP_025887988.1_22321_1;lcl|NC_015444.3_cds_XP_004243149.1_22322_lcl|NC_015444.3_cds_XP_004243149.1_22322_1;lcl|NC_015444.3_cds_XP_025887736.1_22323_lcl|NC_015444.3_cds_XP_025887736.1_22323_1	XP_004243149.1;XP_025887736.1;XP_025887988.1
104	lcl|NC_015444.3_cds_XP_010324170.1_22353_lcl|NC_015444.3_cds_XP_010324170.1_22353_1;lcl|NC_015444.3_cds_XP_010324071.1_22355_lcl|NC_015444.3_cds_XP_010324071.1_22355_1;lcl|NC_015444.3_cds_XP_010324168.1_22356_lcl|NC_015444.3_cds_XP_010324168.1_22356_1	XP_010324071.1;XP_010324168.1;XP_010324170.1
105	lcl|NC_015444.3_cds_XP_019070265.1_22482_lcl|NC_015444.3_cds_XP_019070265.1_22482_1;lcl|NC_015444.3_cds_XP_004243725.1_22483_lcl|NC_015444.3_cds_XP_004243725.1_22483_1;lcl|NC_015444.3_cds_XP_004243943.1_22485_lcl|NC_015444.3_cds_XP_004243943.1_22485_1	XP_004243725.1;XP_004243943.1;XP_019070265.1
106	lcl|NC_015444.3_cds_XP_019070266.1_22493_lcl|NC_015444.3_cds_XP_019070266.1_22493_1;lcl|NC_015444.3_cds_XP_010324012.1_22494_lcl|NC_015444.3_cds_XP_010324012.1_22494_1;lcl|NC_015444.3_cds_XP_004243719.1_22495_lcl|NC_015444.3_cds_XP_004243719.1_22495_1	XP_004243719.1;XP_010324012.1;XP_019070266.1
107	lcl|NC_015444.3_cds_XP_004243893.1_22721_lcl|NC_015444.3_cds_XP_004243893.1_22721_1;lcl|NC_015444.3_cds_XP_004243624.1_22722_lcl|NC_015444.3_cds_XP_004243624.1_22722_1;lcl|NC_015444.3_cds_XP_019070278.1_22723_lcl|NC_015444.3_cds_XP_019070278.1_22723_1	XP_004243624.1;XP_004243893.1;XP_019070278.1
108	lcl|NC_015444.3_cds_XP_004243575.1_22823_lcl|NC_015444.3_cds_XP_004243575.1_22823_1;lcl|NC_015444.3_cds_XP_004243574.1_22824_lcl|NC_015444.3_cds_XP_004243574.1_22824_1;lcl|NC_015444.3_cds_XP_010323900.1_22825_lcl|NC_015444.3_cds_XP_010323900.1_22825_1	XP_004243574.1;XP_004243575.1;XP_010323900.1
109	lcl|NC_015444.3_cds_XP_004243854.1_22989_lcl|NC_015444.3_cds_XP_004243854.1_22989_1;lcl|NC_015444.3_cds_XP_004243483.1_22990_lcl|NC_015444.3_cds_XP_004243483.1_22990_1;lcl|NC_015444.3_cds_XP_004243853.1_22991_lcl|NC_015444.3_cds_XP_004243853.1_22991_1;lcl|NC_015444.3_cds_XP_004243852.1_22992_lcl|NC_015444.3_cds_XP_004243852.1_22992_1	XP_004243483.1;XP_004243852.1;XP_004243853.1;XP_004243854.1
110	lcl|NC_015444.3_cds_XP_004243233.1_23481_lcl|NC_015444.3_cds_XP_004243233.1_23481_1;lcl|NC_015444.3_cds_XP_004243232.1_23482_lcl|NC_015444.3_cds_XP_004243232.1_23482_1;lcl|NC_015444.3_cds_XP_010323638.1_23484_lcl|NC_015444.3_cds_XP_010323638.1_23484_1	XP_004243232.1;XP_004243233.1;XP_010323638.1
111	lcl|NC_015444.3_cds_XP_004243208.1_23513_lcl|NC_015444.3_cds_XP_004243208.1_23513_1;lcl|NC_015444.3_cds_NP_001266266.1_23514_lcl|NC_015444.3_cds_NP_001266266.1_23514_1;lcl|NC_015444.3_cds_XP_025887907.1_23515_lcl|NC_015444.3_cds_XP_025887907.1_23515_1;lcl|NC_015444.3_cds_XP_004243206.1_23516_lcl|NC_015444.3_cds_XP_004243206.1_23516_1;lcl|NC_015444.3_cds_XP_004243204.1_23518_lcl|NC_015444.3_cds_XP_004243204.1_23518_1	NP_001266266.1;XP_004243204.1;XP_004243206.1;XP_004243208.1;XP_025887907.1
112	lcl|NC_015444.3_cds_NP_001315978.1_23712_lcl|NC_015444.3_cds_NP_001315978.1_23712_1;lcl|NC_015444.3_cds_XP_004244242.1_23713_lcl|NC_015444.3_cds_XP_004244242.1_23713_1;lcl|NC_015444.3_cds_XP_004244241.1_23714_lcl|NC_015444.3_cds_XP_004244241.1_23714_1;lcl|NC_015444.3_cds_NP_001234500.1_23716_lcl|NC_015444.3_cds_NP_001234500.1_23716_1	NP_001234500.1;NP_001315978.1;XP_004244241.1;XP_004244242.1
113	lcl|NC_015445.3_cds_XP_004244436.1_24320_lcl|NC_015445.3_cds_XP_004244436.1_24320_1;lcl|NC_015445.3_cds_NP_001317921.1_24321_lcl|NC_015445.3_cds_NP_001317921.1_24321_1;lcl|NC_015445.3_cds_XP_025888303.1_24322_lcl|NC_015445.3_cds_XP_025888303.1_24322_1;lcl|NC_015445.3_cds_XP_004244441.1_24323_lcl|NC_015445.3_cds_XP_004244441.1_24323_1	NP_001317921.1;XP_004244436.1;XP_004244441.1;XP_025888303.1
114	lcl|NC_015445.3_cds_XP_010324500.1_24329_lcl|NC_015445.3_cds_XP_010324500.1_24329_1;lcl|NC_015445.3_cds_XP_010324501.1_24330_lcl|NC_015445.3_cds_XP_010324501.1_24330_1;lcl|NC_015445.3_cds_XP_025888372.1_24331_lcl|NC_015445.3_cds_XP_025888372.1_24331_1	XP_010324500.1;XP_010324501.1;XP_025888372.1
115	lcl|NC_015445.3_cds_XP_004244750.1_24748_lcl|NC_015445.3_cds_XP_004244750.1_24748_1;lcl|NC_015445.3_cds_XP_004244751.1_24749_lcl|NC_015445.3_cds_XP_004244751.1_24749_1;lcl|NC_015445.3_cds_XP_004244752.1_24750_lcl|NC_015445.3_cds_XP_004244752.1_24750_1;lcl|NC_015445.3_cds_XP_004244753.1_24751_lcl|NC_015445.3_cds_XP_004244753.1_24751_1	XP_004244750.1;XP_004244751.1;XP_004244752.1;XP_004244753.1
116	lcl|NC_015445.3_cds_XP_004244969.1_24900_lcl|NC_015445.3_cds_XP_004244969.1_24900_1;lcl|NC_015445.3_cds_XP_010324918.1_24901_lcl|NC_015445.3_cds_XP_010324918.1_24901_1;lcl|NC_015445.3_cds_NP_001334070.1_24902_lcl|NC_015445.3_cds_NP_001334070.1_24902_1	NP_001334070.1;XP_004244969.1;XP_010324918.1
117	lcl|NC_015445.3_cds_XP_004245150.1_25491_lcl|NC_015445.3_cds_XP_004245150.1_25491_1;lcl|NC_015445.3_cds_XP_004245392.1_25492_lcl|NC_015445.3_cds_XP_004245392.1_25492_1;lcl|NC_015445.3_cds_XP_004245151.1_25493_lcl|NC_015445.3_cds_XP_004245151.1_25493_1;lcl|NC_015445.3_cds_XP_019070930.1_25494_lcl|NC_015445.3_cds_XP_019070930.1_25494_1;lcl|NC_015445.3_cds_XP_004245152.1_25495_lcl|NC_015445.3_cds_XP_004245152.1_25495_1;lcl|NC_015445.3_cds_XP_004245153.1_25496_lcl|NC_015445.3_cds_XP_004245153.1_25496_1	XP_004245150.1;XP_004245151.1;XP_004245152.1;XP_004245153.1;XP_004245392.1;XP_019070930.1
118	lcl|NC_015445.3_cds_XP_004245178.2_25547_lcl|NC_015445.3_cds_XP_004245178.2_25547_1;lcl|NC_015445.3_cds_XP_004245179.1_25548_lcl|NC_015445.3_cds_XP_004245179.1_25548_1;lcl|NC_015445.3_cds_XP_010325102.1_25549_lcl|NC_015445.3_cds_XP_010325102.1_25549_1	XP_004245178.2;XP_004245179.1;XP_010325102.1
119	lcl|NC_015445.3_cds_XP_004245405.1_25633_lcl|NC_015445.3_cds_XP_004245405.1_25633_1;lcl|NC_015445.3_cds_XP_004245218.1_25634_lcl|NC_015445.3_cds_XP_004245218.1_25634_1;lcl|NC_015445.3_cds_XP_019070954.1_25635_lcl|NC_015445.3_cds_XP_019070954.1_25635_1	XP_004245218.1;XP_004245405.1;XP_019070954.1
120	lcl|NC_015445.3_cds_NP_001316916.1_25757_lcl|NC_015445.3_cds_NP_001316916.1_25757_1;lcl|NC_015445.3_cds_XP_004245281.1_25758_lcl|NC_015445.3_cds_XP_004245281.1_25758_1;lcl|NC_015445.3_cds_NP_001233845.1_25759_lcl|NC_015445.3_cds_NP_001233845.1_25759_1	NP_001233845.1;NP_001316916.1;XP_004245281.1
121	lcl|NC_015445.3_cds_XP_019070619.1_25800_lcl|NC_015445.3_cds_XP_019070619.1_25800_1;lcl|NC_015445.3_cds_XP_025888419.1_25805_lcl|NC_015445.3_cds_XP_025888419.1_25805_1;lcl|NC_015445.3_cds_XP_019070852.2_25806_lcl|NC_015445.3_cds_XP_019070852.2_25806_1	XP_019070619.1;XP_019070852.2;XP_025888419.1
