potentialBGC	protein_ids	Gene cluster gene accessions
66	lcl|NC_050098.1_cds_NP_001140648.1_15870_lcl|NC_050098.1_cds_NP_001140648.1_15870_1;lcl|NC_050098.1_cds_NP_001148071.2_15871_lcl|NC_050098.1_cds_NP_001148071.2_15871_1;lcl|NC_050098.1_cds_XP_035822449.1_15872_lcl|NC_050098.1_cds_XP_035822449.1_15872_1	NP_001140648.1;NP_001148071.2;XP_035822449.1
67	lcl|NC_050098.1_cds_NP_001150919.1_16517_lcl|NC_050098.1_cds_NP_001150919.1_16517_1;lcl|NC_050098.1_cds_XP_008673874.1_16518_lcl|NC_050098.1_cds_XP_008673874.1_16518_1;lcl|NC_050098.1_cds_NP_001343544.1_16521_lcl|NC_050098.1_cds_NP_001343544.1_16521_1	NP_001150919.1;NP_001343544.1;XP_008673874.1
68	lcl|NC_050098.1_cds_XP_008674545.1_18228_lcl|NC_050098.1_cds_XP_008674545.1_18228_1;lcl|NC_050098.1_cds_NP_001140649.1_18229_lcl|NC_050098.1_cds_NP_001140649.1_18229_1;lcl|NC_050098.1_cds_NP_001147776.1_18231_lcl|NC_050098.1_cds_NP_001147776.1_18231_1	NP_001140649.1;NP_001147776.1;XP_008674545.1
69	lcl|NC_050098.1_cds_XP_020405542.1_18840_lcl|NC_050098.1_cds_XP_020405542.1_18840_1;lcl|NC_050098.1_cds_NP_001105228.2_18841_lcl|NC_050098.1_cds_NP_001105228.2_18841_1;lcl|NC_050098.1_cds_NP_001144236.2_18842_lcl|NC_050098.1_cds_NP_001144236.2_18842_1	NP_001105228.2;NP_001144236.2;XP_020405542.1
70	lcl|NC_050098.1_cds_NP_001130939.2_18988_lcl|NC_050098.1_cds_NP_001130939.2_18988_1;lcl|NC_050098.1_cds_XP_008676217.1_18989_lcl|NC_050098.1_cds_XP_008676217.1_18989_1;lcl|NC_050098.1_cds_NP_001131485.1_18990_lcl|NC_050098.1_cds_NP_001131485.1_18990_1	NP_001130939.2;NP_001131485.1;XP_008676217.1
71	lcl|NC_050098.1_cds_XP_035821842.1_19058_lcl|NC_050098.1_cds_XP_035821842.1_19058_2;lcl|NC_050098.1_cds_NP_001353705.1_19059_lcl|NC_050098.1_cds_NP_001353705.1_19059_2;lcl|NC_050098.1_cds_NP_001152024.1_19060_lcl|NC_050098.1_cds_NP_001152024.1_19060_1	NP_001152024.1;NP_001353705.1;XP_035821842.1
72	lcl|NC_050098.1_cds_NP_001142392.1_19427_lcl|NC_050098.1_cds_NP_001142392.1_19427_1;lcl|NC_050098.1_cds_NP_001304104.1_19428_lcl|NC_050098.1_cds_NP_001304104.1_19428_1;lcl|NC_050098.1_cds_XP_008674933.1_19429_lcl|NC_050098.1_cds_XP_008674933.1_19429_1;lcl|NC_050098.1_cds_XP_008674934.1_19430_lcl|NC_050098.1_cds_XP_008674934.1_19430_1;lcl|NC_050098.1_cds_NP_001147651.1_19431_lcl|NC_050098.1_cds_NP_001147651.1_19431_1	NP_001142392.1;NP_001147651.1;NP_001304104.1;XP_008674933.1;XP_008674934.1
73	lcl|NC_050098.1_cds_XP_035822302.1_19686_lcl|NC_050098.1_cds_XP_035822302.1_19686_1;lcl|NC_050098.1_cds_NP_001148822.1_19687_lcl|NC_050098.1_cds_NP_001148822.1_19687_1;lcl|NC_050098.1_cds_NP_001169566.1_19688_lcl|NC_050098.1_cds_NP_001169566.1_19688_1	NP_001148822.1;NP_001169566.1;XP_035822302.1
74	lcl|NC_050098.1_cds_NP_001150202.1_19693_lcl|NC_050098.1_cds_NP_001150202.1_19693_1;lcl|NC_050098.1_cds_NP_001104940.2_19694_lcl|NC_050098.1_cds_NP_001104940.2_19694_1;lcl|NC_050098.1_cds_NP_001341509.1_19695_lcl|NC_050098.1_cds_NP_001341509.1_19695_1	NP_001104940.2;NP_001150202.1;NP_001341509.1
75	lcl|NC_050098.1_cds_NP_001106250.1_19803_lcl|NC_050098.1_cds_NP_001106250.1_19803_1;lcl|NC_050098.1_cds_NP_001348454.1_19804_lcl|NC_050098.1_cds_NP_001348454.1_19804_1;lcl|NC_050098.1_cds_XP_020406064.1_19805_lcl|NC_050098.1_cds_XP_020406064.1_19805_1;lcl|NC_050098.1_cds_NP_001307040.1_19806_lcl|NC_050098.1_cds_NP_001307040.1_19806_1;lcl|NC_050098.1_cds_NP_001152022.1_19807_lcl|NC_050098.1_cds_NP_001152022.1_19807_1	NP_001106250.1;NP_001152022.1;NP_001307040.1;NP_001348454.1;XP_020406064.1
76	lcl|NC_050098.1_cds_XP_008675135.1_20118_lcl|NC_050098.1_cds_XP_008675135.1_20118_1;lcl|NC_050098.1_cds_XP_035822488.1_20119_lcl|NC_050098.1_cds_XP_035822488.1_20119_1;lcl|NC_050098.1_cds_XP_020406093.2_20121_lcl|NC_050098.1_cds_XP_020406093.2_20121_1;lcl|NC_050098.1_cds_XP_020406094.1_20122_lcl|NC_050098.1_cds_XP_020406094.1_20122_1;lcl|NC_050098.1_cds_XP_008676309.1_20123_lcl|NC_050098.1_cds_XP_008676309.1_20123_1	XP_008675135.1;XP_008676309.1;XP_020406093.2;XP_020406094.1;XP_035822488.1
77	lcl|NC_050098.1_cds_NP_001346387.1_20499_lcl|NC_050098.1_cds_NP_001346387.1_20499_1;lcl|NC_050098.1_cds_XP_008675297.1_20500_lcl|NC_050098.1_cds_XP_008675297.1_20500_1;lcl|NC_050098.1_cds_XP_008675295.3_20501_lcl|NC_050098.1_cds_XP_008675295.3_20501_1	NP_001346387.1;XP_008675295.3;XP_008675297.1
78	lcl|NC_050098.1_cds_NP_001354123.1_20523_lcl|NC_050098.1_cds_NP_001354123.1_20523_1;lcl|NC_050098.1_cds_NP_001149890.1_20524_lcl|NC_050098.1_cds_NP_001149890.1_20524_1;lcl|NC_050098.1_cds_NP_001152626.1_20526_lcl|NC_050098.1_cds_NP_001152626.1_20526_1	NP_001149890.1;NP_001152626.1;NP_001354123.1
79	lcl|NC_050098.1_cds_XP_020406168.1_20921_lcl|NC_050098.1_cds_XP_020406168.1_20921_1;lcl|NC_050098.1_cds_XP_008675440.1_20922_lcl|NC_050098.1_cds_XP_008675440.1_20922_1;lcl|NC_050098.1_cds_XP_020406787.1_20923_lcl|NC_050098.1_cds_XP_020406787.1_20923_1	XP_008675440.1;XP_020406168.1;XP_020406787.1
80	lcl|NC_050098.1_cds_XP_008676388.1_21069_lcl|NC_050098.1_cds_XP_008676388.1_21069_1;lcl|NC_050098.1_cds_NP_001151088.1_21070_lcl|NC_050098.1_cds_NP_001151088.1_21070_1;lcl|NC_050098.1_cds_XP_008675495.1_21071_lcl|NC_050098.1_cds_XP_008675495.1_21071_1;lcl|NC_050098.1_cds_XP_008675496.1_21072_lcl|NC_050098.1_cds_XP_008675496.1_21072_1	NP_001151088.1;XP_008675495.1;XP_008675496.1;XP_008676388.1
81	lcl|NC_050099.1_cds_XP_008677907.1_21576_lcl|NC_050099.1_cds_XP_008677907.1_21576_1;lcl|NC_050099.1_cds_NP_001306690.1_21577_lcl|NC_050099.1_cds_NP_001306690.1_21577_1;lcl|NC_050099.1_cds_NP_001144409.2_21578_lcl|NC_050099.1_cds_NP_001144409.2_21578_1	NP_001144409.2;NP_001306690.1;XP_008677907.1
82	lcl|NC_050099.1_cds_XP_008677982.1_21744_lcl|NC_050099.1_cds_XP_008677982.1_21744_1;lcl|NC_050099.1_cds_XP_008677983.1_21745_lcl|NC_050099.1_cds_XP_008677983.1_21745_1;lcl|NC_050099.1_cds_XP_020407377.2_21746_lcl|NC_050099.1_cds_XP_020407377.2_21746_1	XP_008677982.1;XP_008677983.1;XP_020407377.2
83	lcl|NC_050099.1_cds_NP_001169021.1_22164_lcl|NC_050099.1_cds_NP_001169021.1_22164_1;lcl|NC_050099.1_cds_NP_001151987.2_22166_lcl|NC_050099.1_cds_NP_001151987.2_22166_1;lcl|NC_050099.1_cds_XP_008680179.1_22167_lcl|NC_050099.1_cds_XP_008680179.1_22167_1	NP_001151987.2;NP_001169021.1;XP_008680179.1
84	lcl|NC_050099.1_cds_NP_001146165.1_22604_lcl|NC_050099.1_cds_NP_001146165.1_22604_1;lcl|NC_050099.1_cds_NP_001130879.2_22605_lcl|NC_050099.1_cds_NP_001130879.2_22605_1;lcl|NC_050099.1_cds_XP_035823488.1_22606_lcl|NC_050099.1_cds_XP_035823488.1_22606_1	NP_001130879.2;NP_001146165.1;XP_035823488.1
85	lcl|NC_050099.1_cds_NP_001307406.1_22659_lcl|NC_050099.1_cds_NP_001307406.1_22659_1;lcl|NC_050099.1_cds_NP_001159214.1_22660_lcl|NC_050099.1_cds_NP_001159214.1_22660_1;lcl|NC_050099.1_cds_XP_008678318.1_22661_lcl|NC_050099.1_cds_XP_008678318.1_22661_1	NP_001159214.1;NP_001307406.1;XP_008678318.1
86	lcl|NC_050099.1_cds_NP_001140310.1_22998_lcl|NC_050099.1_cds_NP_001140310.1_22998_1;lcl|NC_050099.1_cds_XP_035822622.1_22999_lcl|NC_050099.1_cds_XP_035822622.1_22999_1;lcl|NC_050099.1_cds_XP_008678435.1_23000_lcl|NC_050099.1_cds_XP_008678435.1_23000_1	NP_001140310.1;XP_008678435.1;XP_035822622.1
87	lcl|NC_050099.1_cds_NP_001334144.1_23041_lcl|NC_050099.1_cds_NP_001334144.1_23041_1;lcl|NC_050099.1_cds_XP_008678460.1_23042_lcl|NC_050099.1_cds_XP_008678460.1_23042_1;lcl|NC_050099.1_cds_NP_001151453.1_23043_lcl|NC_050099.1_cds_NP_001151453.1_23043_1	NP_001151453.1;NP_001334144.1;XP_008678460.1
88	lcl|NC_050099.1_cds_NP_001148058.2_24036_lcl|NC_050099.1_cds_NP_001148058.2_24036_1;lcl|NC_050099.1_cds_NP_001146368.1_24037_lcl|NC_050099.1_cds_NP_001146368.1_24037_1;lcl|NC_050099.1_cds_NP_001141000.1_24038_lcl|NC_050099.1_cds_NP_001141000.1_24038_1	NP_001141000.1;NP_001146368.1;NP_001148058.2
89	lcl|NC_050099.1_cds_NP_001356175.1_24542_lcl|NC_050099.1_cds_NP_001356175.1_24542_1;lcl|NC_050099.1_cds_NP_001309035.1_24543_lcl|NC_050099.1_cds_NP_001309035.1_24543_1;lcl|NC_050099.1_cds_XP_020407810.1_24544_lcl|NC_050099.1_cds_XP_020407810.1_24544_1	NP_001309035.1;NP_001356175.1;XP_020407810.1
90	lcl|NC_050099.1_cds_XP_008679157.1_24856_lcl|NC_050099.1_cds_XP_008679157.1_24856_1;lcl|NC_050099.1_cds_NP_001147570.2_24857_lcl|NC_050099.1_cds_NP_001147570.2_24857_1;lcl|NC_050099.1_cds_NP_001170071.2_24858_lcl|NC_050099.1_cds_NP_001170071.2_24858_1	NP_001147570.2;NP_001170071.2;XP_008679157.1
91	lcl|NC_050099.1_cds_NP_001130621.1_24937_lcl|NC_050099.1_cds_NP_001130621.1_24937_1;lcl|NC_050099.1_cds_NP_001140667.1_24938_lcl|NC_050099.1_cds_NP_001140667.1_24938_1;lcl|NC_050099.1_cds_XP_008679177.1_24939_lcl|NC_050099.1_cds_XP_008679177.1_24939_1	NP_001130621.1;NP_001140667.1;XP_008679177.1
92	lcl|NC_050099.1_cds_NP_001151405.1_25479_lcl|NC_050099.1_cds_NP_001151405.1_25479_1;lcl|NC_050099.1_cds_NP_001152091.1_25480_lcl|NC_050099.1_cds_NP_001152091.1_25480_1;lcl|NC_050099.1_cds_NP_001130656.1_25481_lcl|NC_050099.1_cds_NP_001130656.1_25481_1;lcl|NC_050099.1_cds_XP_035822507.1_25482_lcl|NC_050099.1_cds_XP_035822507.1_25482_1	NP_001130656.1;NP_001151405.1;NP_001152091.1;XP_035822507.1
93	lcl|NC_050099.1_cds_XP_035822679.1_25639_lcl|NC_050099.1_cds_XP_035822679.1_25639_1;lcl|NC_050099.1_cds_NP_001159305.1_25640_lcl|NC_050099.1_cds_NP_001159305.1_25640_1;lcl|NC_050099.1_cds_NP_001309417.1_25641_lcl|NC_050099.1_cds_NP_001309417.1_25641_1	NP_001159305.1;NP_001309417.1;XP_035822679.1
94	lcl|NC_050099.1_cds_XP_020407873.1_25644_lcl|NC_050099.1_cds_XP_020407873.1_25644_1;lcl|NC_050099.1_cds_NP_001306672.1_25645_lcl|NC_050099.1_cds_NP_001306672.1_25645_1;lcl|NC_050099.1_cds_NP_001140664.1_25646_lcl|NC_050099.1_cds_NP_001140664.1_25646_1;lcl|NC_050099.1_cds_XP_023158160.1_25647_lcl|NC_050099.1_cds_XP_023158160.1_25647_1	NP_001140664.1;NP_001306672.1;XP_020407873.1;XP_023158160.1
95	lcl|NC_050099.1_cds_NP_001152451.1_25957_lcl|NC_050099.1_cds_NP_001152451.1_25957_1;lcl|NC_050099.1_cds_NP_001152511.1_25958_lcl|NC_050099.1_cds_NP_001152511.1_25958_1;lcl|NC_050099.1_cds_NP_001304109.1_25962_lcl|NC_050099.1_cds_NP_001304109.1_25962_1	NP_001152451.1;NP_001152511.1;NP_001304109.1
96	lcl|NC_050099.1_cds_XP_020407542.1_26588_lcl|NC_050099.1_cds_XP_020407542.1_26588_1;lcl|NC_050099.1_cds_NP_001132879.1_26589_lcl|NC_050099.1_cds_NP_001132879.1_26589_1;lcl|NC_050099.1_cds_NP_001358445.1_26590_lcl|NC_050099.1_cds_NP_001358445.1_26590_1;lcl|NC_050099.1_cds_NP_001170283.1_26592_lcl|NC_050099.1_cds_NP_001170283.1_26592_1	NP_001132879.1;NP_001170283.1;NP_001358445.1;XP_020407542.1
97	lcl|NC_050099.1_cds_XP_008679863.1_26776_lcl|NC_050099.1_cds_XP_008679863.1_26776_1;lcl|NC_050099.1_cds_XP_020407948.1_26777_lcl|NC_050099.1_cds_XP_020407948.1_26777_1;lcl|NC_050099.1_cds_XP_008680868.1_26778_lcl|NC_050099.1_cds_XP_008680868.1_26778_1	XP_008679863.1;XP_008680868.1;XP_020407948.1
98	lcl|NC_050099.1_cds_NP_001141219.2_27175_lcl|NC_050099.1_cds_NP_001141219.2_27175_1;lcl|NC_050099.1_cds_NP_001131216.1_27176_lcl|NC_050099.1_cds_NP_001131216.1_27176_1;lcl|NC_050099.1_cds_NP_001149399.2_27177_lcl|NC_050099.1_cds_NP_001149399.2_27177_1	NP_001131216.1;NP_001141219.2;NP_001149399.2
99	lcl|NC_050100.1_cds_NP_001146038.1_27429_lcl|NC_050100.1_cds_NP_001146038.1_27429_1;lcl|NC_050100.1_cds_NP_001358921.1_27430_lcl|NC_050100.1_cds_NP_001358921.1_27430_1;lcl|NC_050100.1_cds_NP_001144797.2_27431_lcl|NC_050100.1_cds_NP_001144797.2_27431_1	NP_001144797.2;NP_001146038.1;NP_001358921.1
100	lcl|NC_050100.1_cds_NP_001147733.2_27478_lcl|NC_050100.1_cds_NP_001147733.2_27478_1;lcl|NC_050100.1_cds_NP_001151403.2_27479_lcl|NC_050100.1_cds_NP_001151403.2_27479_1;lcl|NC_050100.1_cds_NP_001130717.1_27480_lcl|NC_050100.1_cds_NP_001130717.1_27480_1	NP_001130717.1;NP_001147733.2;NP_001151403.2
101	lcl|NC_050100.1_cds_NP_001168235.1_27608_lcl|NC_050100.1_cds_NP_001168235.1_27608_1;lcl|NC_050100.1_cds_NP_001344694.1_27609_lcl|NC_050100.1_cds_NP_001344694.1_27609_1;lcl|NC_050100.1_cds_XP_008681530.1_27610_lcl|NC_050100.1_cds_XP_008681530.1_27610_1;lcl|NC_050100.1_cds_XP_023158199.1_27611_lcl|NC_050100.1_cds_XP_023158199.1_27611_1	NP_001168235.1;NP_001344694.1;XP_008681530.1;XP_023158199.1
102	lcl|NC_050100.1_cds_XP_020393449.1_28035_lcl|NC_050100.1_cds_XP_020393449.1_28035_1;lcl|NC_050100.1_cds_XP_008644484.3_28036_lcl|NC_050100.1_cds_XP_008644484.3_28036_1;lcl|NC_050100.1_cds_XP_008644485.2_28037_lcl|NC_050100.1_cds_XP_008644485.2_28037_1	XP_008644484.3;XP_008644485.2;XP_020393449.1
103	lcl|NC_050100.1_cds_NP_001131211.1_28909_lcl|NC_050100.1_cds_NP_001131211.1_28909_1;lcl|NC_050100.1_cds_NP_001150331.2_28910_lcl|NC_050100.1_cds_NP_001150331.2_28910_1;lcl|NC_050100.1_cds_XP_035814874.1_28912_lcl|NC_050100.1_cds_XP_035814874.1_28912_1;lcl|NC_050100.1_cds_XP_008644752.3_28913_lcl|NC_050100.1_cds_XP_008644752.3_28913_1	NP_001131211.1;NP_001150331.2;XP_008644752.3;XP_035814874.1
104	lcl|NC_050100.1_cds_XP_020393640.1_30563_lcl|NC_050100.1_cds_XP_020393640.1_30563_1;lcl|NC_050100.1_cds_XP_008645310.1_30564_lcl|NC_050100.1_cds_XP_008645310.1_30564_1;lcl|NC_050100.1_cds_NP_001150045.1_30565_lcl|NC_050100.1_cds_NP_001150045.1_30565_1	NP_001150045.1;XP_008645310.1;XP_020393640.1
105	lcl|NC_050100.1_cds_NP_001150000.1_30924_lcl|NC_050100.1_cds_NP_001150000.1_30924_1;lcl|NC_050100.1_cds_XP_008645458.1_30925_lcl|NC_050100.1_cds_XP_008645458.1_30925_1;lcl|NC_050100.1_cds_XP_020393677.1_30926_lcl|NC_050100.1_cds_XP_020393677.1_30926_1;lcl|NC_050100.1_cds_NP_001183362.1_30927_lcl|NC_050100.1_cds_NP_001183362.1_30927_1	NP_001150000.1;NP_001183362.1;XP_008645458.1;XP_020393677.1
106	lcl|NC_050100.1_cds_XP_008645710.2_31541_lcl|NC_050100.1_cds_XP_008645710.2_31541_1;lcl|NC_050100.1_cds_NP_001358783.1_31542_lcl|NC_050100.1_cds_NP_001358783.1_31542_1;lcl|NC_050100.1_cds_XP_008645715.1_31545_lcl|NC_050100.1_cds_XP_008645715.1_31545_1;lcl|NC_050100.1_cds_NP_001309950.1_31546_lcl|NC_050100.1_cds_NP_001309950.1_31546_1	NP_001309950.1;NP_001358783.1;XP_008645710.2;XP_008645715.1
107	lcl|NC_050100.1_cds_XP_020408722.1_31814_lcl|NC_050100.1_cds_XP_020408722.1_31814_1;lcl|NC_050100.1_cds_NP_001137114.1_31815_lcl|NC_050100.1_cds_NP_001137114.1_31815_1;lcl|NC_050100.1_cds_XP_035823664.1_31816_lcl|NC_050100.1_cds_XP_035823664.1_31816_1;lcl|NC_050100.1_cds_XP_020394156.1_31817_lcl|NC_050100.1_cds_XP_020394156.1_31817_1;lcl|NC_050100.1_cds_XP_020394157.1_31818_lcl|NC_050100.1_cds_XP_020394157.1_31818_1;lcl|NC_050100.1_cds_XP_008645821.1_31819_lcl|NC_050100.1_cds_XP_008645821.1_31819_1;lcl|NC_050100.1_cds_XP_008645820.1_31820_lcl|NC_050100.1_cds_XP_008645820.1_31820_1;lcl|NC_050100.1_cds_XP_008645819.1_31821_lcl|NC_050100.1_cds_XP_008645819.1_31821_1;lcl|NC_050100.1_cds_XP_008645818.1_31822_lcl|NC_050100.1_cds_XP_008645818.1_31822_1	NP_001137114.1;XP_008645818.1;XP_008645819.1;XP_008645820.1;XP_008645821.1;XP_020394156.1;XP_020394157.1;XP_020408722.1;XP_035823664.1
108	lcl|NC_050100.1_cds_NP_001344082.1_31940_lcl|NC_050100.1_cds_NP_001344082.1_31940_1;lcl|NC_050100.1_cds_XP_020393347.1_31941_lcl|NC_050100.1_cds_XP_020393347.1_31941_1;lcl|NC_050100.1_cds_NP_001152315.1_31945_lcl|NC_050100.1_cds_NP_001152315.1_31945_1	NP_001152315.1;NP_001344082.1;XP_020393347.1
109	lcl|NC_050100.1_cds_NP_001131423.1_32112_lcl|NC_050100.1_cds_NP_001131423.1_32112_1;lcl|NC_050100.1_cds_NP_001151151.2_32119_lcl|NC_050100.1_cds_NP_001151151.2_32119_1;lcl|NC_050100.1_cds_NP_001159182.1_32120_lcl|NC_050100.1_cds_NP_001159182.1_32120_1	NP_001131423.1;NP_001151151.2;NP_001159182.1
110	lcl|NC_050100.1_cds_XP_008646050.1_32616_lcl|NC_050100.1_cds_XP_008646050.1_32616_1;lcl|NC_050100.1_cds_NP_001141030.1_32617_lcl|NC_050100.1_cds_NP_001141030.1_32617_1;lcl|NC_050100.1_cds_NP_001307820.1_32618_lcl|NC_050100.1_cds_NP_001307820.1_32618_1	NP_001141030.1;NP_001307820.1;XP_008646050.1
111	lcl|NC_050100.1_cds_XP_035815209.1_33216_lcl|NC_050100.1_cds_XP_035815209.1_33216_1;lcl|NC_050100.1_cds_XP_035815208.1_33217_lcl|NC_050100.1_cds_XP_035815208.1_33217_1;lcl|NC_050100.1_cds_NP_001150135.1_33218_lcl|NC_050100.1_cds_NP_001150135.1_33218_1	NP_001150135.1;XP_035815208.1;XP_035815209.1
112	lcl|NC_050100.1_cds_XP_023155980.1_33224_lcl|NC_050100.1_cds_XP_023155980.1_33224_1;lcl|NC_050100.1_cds_XP_008646272.2_33225_lcl|NC_050100.1_cds_XP_008646272.2_33225_1;lcl|NC_050100.1_cds_NP_001131913.2_33226_lcl|NC_050100.1_cds_NP_001131913.2_33226_1	NP_001131913.2;XP_008646272.2;XP_023155980.1
113	lcl|NC_050100.1_cds_NP_001300779.1_33767_lcl|NC_050100.1_cds_NP_001300779.1_33767_1;lcl|NC_050100.1_cds_NP_001131193.1_33768_lcl|NC_050100.1_cds_NP_001131193.1_33768_1;lcl|NC_050100.1_cds_NP_001357835.1_33769_lcl|NC_050100.1_cds_NP_001357835.1_33769_1	NP_001131193.1;NP_001300779.1;NP_001357835.1
114	lcl|NC_050100.1_cds_XP_008646454.1_33899_lcl|NC_050100.1_cds_XP_008646454.1_33899_1;lcl|NC_050100.1_cds_XP_023155800.1_33900_lcl|NC_050100.1_cds_XP_023155800.1_33900_1;lcl|NC_050100.1_cds_XP_023155804.1_33901_lcl|NC_050100.1_cds_XP_023155804.1_33901_1;lcl|NC_050100.1_cds_XP_023155801.1_33902_lcl|NC_050100.1_cds_XP_023155801.1_33902_1;lcl|NC_050100.1_cds_XP_035814631.1_33903_lcl|NC_050100.1_cds_XP_035814631.1_33903_1	XP_008646454.1;XP_023155800.1;XP_023155801.1;XP_023155804.1;XP_035814631.1
115	lcl|NC_050101.1_cds_NP_001344475.1_34000_lcl|NC_050101.1_cds_NP_001344475.1_34000_1;lcl|NC_050101.1_cds_NP_001131754.2_34001_lcl|NC_050101.1_cds_NP_001131754.2_34001_1;lcl|NC_050101.1_cds_NP_001143222.1_34002_lcl|NC_050101.1_cds_NP_001143222.1_34002_1	NP_001131754.2;NP_001143222.1;NP_001344475.1
116	lcl|NC_050101.1_cds_NP_001309282.1_34029_lcl|NC_050101.1_cds_NP_001309282.1_34029_1;lcl|NC_050101.1_cds_NP_001306643.1_34030_lcl|NC_050101.1_cds_NP_001306643.1_34030_1;lcl|NC_050101.1_cds_NP_001339083.1_34031_lcl|NC_050101.1_cds_NP_001339083.1_34031_1;lcl|NC_050101.1_cds_NP_001130851.1_34032_lcl|NC_050101.1_cds_NP_001130851.1_34032_1	NP_001130851.1;NP_001306643.1;NP_001309282.1;NP_001339083.1
117	lcl|NC_050101.1_cds_XP_020395319.1_34084_lcl|NC_050101.1_cds_XP_020395319.1_34084_1;lcl|NC_050101.1_cds_NP_001145155.2_34085_lcl|NC_050101.1_cds_NP_001145155.2_34085_1;lcl|NC_050101.1_cds_NP_001144804.1_34086_lcl|NC_050101.1_cds_NP_001144804.1_34086_1	NP_001144804.1;NP_001145155.2;XP_020395319.1
118	lcl|NC_050101.1_cds_XP_008648422.1_34091_lcl|NC_050101.1_cds_XP_008648422.1_34091_1;lcl|NC_050101.1_cds_XP_023156167.1_34095_lcl|NC_050101.1_cds_XP_023156167.1_34095_1;lcl|NC_050101.1_cds_XP_020395290.1_34096_lcl|NC_050101.1_cds_XP_020395290.1_34096_1	XP_008648422.1;XP_020395290.1;XP_023156167.1
119	lcl|NC_050101.1_cds_XP_008648699.2_34708_lcl|NC_050101.1_cds_XP_008648699.2_34708_1;lcl|NC_050101.1_cds_XP_008648698.2_34709_lcl|NC_050101.1_cds_XP_008648698.2_34709_1;lcl|NC_050101.1_cds_XP_035815810.1_34710_lcl|NC_050101.1_cds_XP_035815810.1_34710_1	XP_008648698.2;XP_008648699.2;XP_035815810.1
120	lcl|NC_050101.1_cds_NP_001149448.1_34921_lcl|NC_050101.1_cds_NP_001149448.1_34921_1;lcl|NC_050101.1_cds_XP_008648775.1_34922_lcl|NC_050101.1_cds_XP_008648775.1_34922_1;lcl|NC_050101.1_cds_NP_001141335.2_34923_lcl|NC_050101.1_cds_NP_001141335.2_34923_1;lcl|NC_050101.1_cds_XP_035815832.1_34924_lcl|NC_050101.1_cds_XP_035815832.1_34924_1	NP_001141335.2;NP_001149448.1;XP_008648775.1;XP_035815832.1
121	lcl|NC_050101.1_cds_NP_001336914.1_35075_lcl|NC_050101.1_cds_NP_001336914.1_35075_1;lcl|NC_050101.1_cds_NP_001168581.1_35076_lcl|NC_050101.1_cds_NP_001168581.1_35076_1;lcl|NC_050101.1_cds_NP_001106252.1_35077_lcl|NC_050101.1_cds_NP_001106252.1_35077_1	NP_001106252.1;NP_001168581.1;NP_001336914.1
122	lcl|NC_050101.1_cds_XP_008648925.1_35448_lcl|NC_050101.1_cds_XP_008648925.1_35448_1;lcl|NC_050101.1_cds_XP_008648926.1_35449_lcl|NC_050101.1_cds_XP_008648926.1_35449_1;lcl|NC_050101.1_cds_NP_001152550.2_35450_lcl|NC_050101.1_cds_NP_001152550.2_35450_1	NP_001152550.2;XP_008648925.1;XP_008648926.1
123	lcl|NC_050101.1_cds_NP_001358780.1_35589_lcl|NC_050101.1_cds_NP_001358780.1_35589_1;lcl|NC_050101.1_cds_NP_001182809.1_35591_lcl|NC_050101.1_cds_NP_001182809.1_35591_1;lcl|NC_050101.1_cds_NP_001356760.1_35592_lcl|NC_050101.1_cds_NP_001356760.1_35592_1;lcl|NC_050101.1_cds_NP_001150204.1_35593_lcl|NC_050101.1_cds_NP_001150204.1_35593_1	NP_001150204.1;NP_001182809.1;NP_001356760.1;NP_001358780.1
124	lcl|NC_050101.1_cds_XP_008649024.1_35734_lcl|NC_050101.1_cds_XP_008649024.1_35734_1;lcl|NC_050101.1_cds_XP_008647966.1_35735_lcl|NC_050101.1_cds_XP_008647966.1_35735_1;lcl|NC_050101.1_cds_NP_001169073.1_35736_lcl|NC_050101.1_cds_NP_001169073.1_35736_1	NP_001169073.1;XP_008647966.1;XP_008649024.1
125	lcl|NC_050101.1_cds_XP_008649032.1_35771_lcl|NC_050101.1_cds_XP_008649032.1_35771_1;lcl|NC_050101.1_cds_XP_008649032.1_35771_lcl|NC_050101.1_cds_XP_008649032.1_35771_2;lcl|NC_050101.1_cds_XP_008649033.1_35772_lcl|NC_050101.1_cds_XP_008649033.1_35772_1;lcl|NC_050101.1_cds_NP_001142279.1_35773_lcl|NC_050101.1_cds_NP_001142279.1_35773_1	NP_001142279.1;XP_008649032.1;XP_008649033.1
126	lcl|NC_050101.1_cds_NP_001132053.1_35778_lcl|NC_050101.1_cds_NP_001132053.1_35778_1;lcl|NC_050101.1_cds_XP_023156131.1_35779_lcl|NC_050101.1_cds_XP_023156131.1_35779_1;lcl|NC_050101.1_cds_XP_008649038.1_35780_lcl|NC_050101.1_cds_XP_008649038.1_35780_1	NP_001132053.1;XP_008649038.1;XP_023156131.1
127	lcl|NC_050101.1_cds_XP_008647565.1_35819_lcl|NC_050101.1_cds_XP_008647565.1_35819_1;lcl|NC_050101.1_cds_XP_020394962.1_35820_lcl|NC_050101.1_cds_XP_020394962.1_35820_1;lcl|NC_050101.1_cds_NP_001167954.1_35821_lcl|NC_050101.1_cds_NP_001167954.1_35821_1	NP_001167954.1;XP_008647565.1;XP_020394962.1
