potentialBGC	protein_ids	Gene cluster gene accessions
64	lcl|NC_080042.1_cds_XP_057447908.1_15761_lcl|NC_080042.1_cds_XP_057447908.1_15761_1;lcl|NC_080042.1_cds_XP_057447911.1_15762_lcl|NC_080042.1_cds_XP_057447911.1_15762_1;lcl|NC_080042.1_cds_XP_057447914.1_15763_lcl|NC_080042.1_cds_XP_057447914.1_15763_1	XP_057447908.1;XP_057447911.1;XP_057447914.1
65	lcl|NC_080042.1_cds_XP_057448049.1_15906_lcl|NC_080042.1_cds_XP_057448049.1_15906_1;lcl|NC_080042.1_cds_XP_057448052.1_15907_lcl|NC_080042.1_cds_XP_057448052.1_15907_1;lcl|NC_080042.1_cds_XP_057448050.1_15908_lcl|NC_080042.1_cds_XP_057448050.1_15908_1	XP_057448049.1;XP_057448050.1;XP_057448052.1
66	lcl|NC_080042.1_cds_XP_057448056.1_15911_lcl|NC_080042.1_cds_XP_057448056.1_15911_1;lcl|NC_080042.1_cds_XP_057448057.1_15912_lcl|NC_080042.1_cds_XP_057448057.1_15912_2;lcl|NC_080042.1_cds_XP_057448058.1_15913_lcl|NC_080042.1_cds_XP_057448058.1_15913_1;lcl|NC_080042.1_cds_XP_057444803.1_15919_lcl|NC_080042.1_cds_XP_057444803.1_15919_1	XP_057444803.1;XP_057448056.1;XP_057448057.1;XP_057448058.1
67	lcl|NC_080042.1_cds_XP_057444814.1_16029_lcl|NC_080042.1_cds_XP_057444814.1_16029_1;lcl|NC_080042.1_cds_XP_057443599.1_16030_lcl|NC_080042.1_cds_XP_057443599.1_16030_1;lcl|NC_080042.1_cds_XP_057448156.1_16031_lcl|NC_080042.1_cds_XP_057448156.1_16031_1	XP_057443599.1;XP_057444814.1;XP_057448156.1
68	lcl|NC_080042.1_cds_XP_057448197.1_16075_lcl|NC_080042.1_cds_XP_057448197.1_16075_1;lcl|NC_080042.1_cds_XP_057448198.1_16076_lcl|NC_080042.1_cds_XP_057448198.1_16076_1;lcl|NC_080042.1_cds_XP_057448199.1_16077_lcl|NC_080042.1_cds_XP_057448199.1_16077_1	XP_057448197.1;XP_057448198.1;XP_057448199.1
69	lcl|NC_080042.1_cds_XP_057448576.1_16478_lcl|NC_080042.1_cds_XP_057448576.1_16478_1;lcl|NC_080042.1_cds_XP_057448575.1_16479_lcl|NC_080042.1_cds_XP_057448575.1_16479_1;lcl|NC_080042.1_cds_XP_057448577.1_16480_lcl|NC_080042.1_cds_XP_057448577.1_16480_1;lcl|NC_080042.1_cds_XP_057448578.1_16481_lcl|NC_080042.1_cds_XP_057448578.1_16481_1	XP_057448575.1;XP_057448576.1;XP_057448577.1;XP_057448578.1
70	lcl|NC_080042.1_cds_XP_057448789.1_16727_lcl|NC_080042.1_cds_XP_057448789.1_16727_1;lcl|NC_080042.1_cds_XP_057448788.1_16728_lcl|NC_080042.1_cds_XP_057448788.1_16728_1;lcl|NC_080042.1_cds_XP_057448787.1_16729_lcl|NC_080042.1_cds_XP_057448787.1_16729_1	XP_057448787.1;XP_057448788.1;XP_057448789.1
71	lcl|NC_080042.1_cds_XP_057448893.1_16839_lcl|NC_080042.1_cds_XP_057448893.1_16839_1;lcl|NC_080042.1_cds_XP_057448894.1_16840_lcl|NC_080042.1_cds_XP_057448894.1_16840_1;lcl|NC_080042.1_cds_XP_057448895.1_16841_lcl|NC_080042.1_cds_XP_057448895.1_16841_1	XP_057448893.1;XP_057448894.1;XP_057448895.1
72	lcl|NC_080042.1_cds_XP_057449177.1_17151_lcl|NC_080042.1_cds_XP_057449177.1_17151_1;lcl|NC_080042.1_cds_XP_057449174.1_17152_lcl|NC_080042.1_cds_XP_057449174.1_17152_1;lcl|NC_080042.1_cds_XP_057449175.1_17153_lcl|NC_080042.1_cds_XP_057449175.1_17153_1	XP_057449174.1;XP_057449175.1;XP_057449177.1
73	lcl|NC_080042.1_cds_XP_057449396.1_17404_lcl|NC_080042.1_cds_XP_057449396.1_17404_2;lcl|NC_080042.1_cds_XP_057449399.1_17405_lcl|NC_080042.1_cds_XP_057449399.1_17405_1;lcl|NC_080042.1_cds_XP_057449398.1_17406_lcl|NC_080042.1_cds_XP_057449398.1_17406_1;lcl|NC_080042.1_cds_XP_057444962.1_17407_lcl|NC_080042.1_cds_XP_057444962.1_17407_1	XP_057444962.1;XP_057449396.1;XP_057449398.1;XP_057449399.1
74	lcl|NC_080042.1_cds_XP_057449409.1_17428_lcl|NC_080042.1_cds_XP_057449409.1_17428_1;lcl|NC_080042.1_cds_XP_057444971.1_17429_lcl|NC_080042.1_cds_XP_057444971.1_17429_1;lcl|NC_080042.1_cds_XP_057449410.1_17430_lcl|NC_080042.1_cds_XP_057449410.1_17430_1;lcl|NC_080042.1_cds_XP_057449415.1_17431_lcl|NC_080042.1_cds_XP_057449415.1_17431_1	XP_057444971.1;XP_057449409.1;XP_057449410.1;XP_057449415.1
75	lcl|NC_080042.1_cds_XP_057449469.1_17499_lcl|NC_080042.1_cds_XP_057449469.1_17499_1;lcl|NC_080042.1_cds_XP_057449471.1_17501_lcl|NC_080042.1_cds_XP_057449471.1_17501_1;lcl|NC_080042.1_cds_XP_057449473.1_17502_lcl|NC_080042.1_cds_XP_057449473.1_17502_1;lcl|NC_080042.1_cds_XP_057449474.1_17503_lcl|NC_080042.1_cds_XP_057449474.1_17503_2	XP_057449469.1;XP_057449471.1;XP_057449473.1;XP_057449474.1
76	lcl|NC_080042.1_cds_XP_057449526.1_17556_lcl|NC_080042.1_cds_XP_057449526.1_17556_1;lcl|NC_080042.1_cds_XP_057443712.1_17557_lcl|NC_080042.1_cds_XP_057443712.1_17557_1;lcl|NC_080042.1_cds_XP_057449528.1_17559_lcl|NC_080042.1_cds_XP_057449528.1_17559_1;lcl|NC_080042.1_cds_XP_057449529.1_17560_lcl|NC_080042.1_cds_XP_057449529.1_17560_1;lcl|NC_080042.1_cds_XP_057449531.1_17562_lcl|NC_080042.1_cds_XP_057449531.1_17562_1	XP_057443712.1;XP_057449526.1;XP_057449528.1;XP_057449529.1;XP_057449531.1
77	lcl|NC_080042.1_cds_XP_057449571.1_17600_lcl|NC_080042.1_cds_XP_057449571.1_17600_4;lcl|NC_080042.1_cds_XP_057449572.1_17601_lcl|NC_080042.1_cds_XP_057449572.1_17601_1;lcl|NC_080042.1_cds_XP_057449573.1_17602_lcl|NC_080042.1_cds_XP_057449573.1_17602_1;lcl|NC_080042.1_cds_XP_057449574.1_17603_lcl|NC_080042.1_cds_XP_057449574.1_17603_1	XP_057449571.1;XP_057449572.1;XP_057449573.1;XP_057449574.1
78	lcl|NC_080042.1_cds_XP_057449867.1_17937_lcl|NC_080042.1_cds_XP_057449867.1_17937_1;lcl|NC_080042.1_cds_XP_057449868.1_17938_lcl|NC_080042.1_cds_XP_057449868.1_17938_1;lcl|NC_080042.1_cds_XP_057449869.1_17939_lcl|NC_080042.1_cds_XP_057449869.1_17939_1	XP_057449867.1;XP_057449868.1;XP_057449869.1
79	lcl|NC_080042.1_cds_XP_057450180.1_18279_lcl|NC_080042.1_cds_XP_057450180.1_18279_2;lcl|NC_080042.1_cds_XP_057450181.1_18280_lcl|NC_080042.1_cds_XP_057450181.1_18280_1;lcl|NC_080042.1_cds_XP_057450182.1_18281_lcl|NC_080042.1_cds_XP_057450182.1_18281_1	XP_057450180.1;XP_057450181.1;XP_057450182.1
80	lcl|NC_080043.1_cds_XP_057450651.1_18941_lcl|NC_080043.1_cds_XP_057450651.1_18941_1;lcl|NC_080043.1_cds_XP_057457769.1_18942_lcl|NC_080043.1_cds_XP_057457769.1_18942_1;lcl|NC_080043.1_cds_XP_057454661.1_18943_lcl|NC_080043.1_cds_XP_057454661.1_18943_1	XP_057450651.1;XP_057454661.1;XP_057457769.1
81	lcl|NC_080043.1_cds_XP_057457405.1_19086_lcl|NC_080043.1_cds_XP_057457405.1_19086_1;lcl|NC_080043.1_cds_XP_057450790.1_19087_lcl|NC_080043.1_cds_XP_057450790.1_19087_1;lcl|NC_080043.1_cds_XP_057459000.1_19088_lcl|NC_080043.1_cds_XP_057459000.1_19088_1	XP_057450790.1;XP_057457405.1;XP_057459000.1
82	lcl|NC_080043.1_cds_XP_057450874.1_19145_lcl|NC_080043.1_cds_XP_057450874.1_19145_1;lcl|NC_080043.1_cds_XP_057457548.1_19146_lcl|NC_080043.1_cds_XP_057457548.1_19146_1;lcl|NC_080043.1_cds_XP_057457546.1_19147_lcl|NC_080043.1_cds_XP_057457546.1_19147_1	XP_057450874.1;XP_057457546.1;XP_057457548.1
83	lcl|NC_080043.1_cds_XP_057457878.1_19153_lcl|NC_080043.1_cds_XP_057457878.1_19153_1;lcl|NC_080043.1_cds_XP_057458585.1_19154_lcl|NC_080043.1_cds_XP_057458585.1_19154_1;lcl|NC_080043.1_cds_XP_057458491.1_19155_lcl|NC_080043.1_cds_XP_057458491.1_19155_1	XP_057457878.1;XP_057458491.1;XP_057458585.1
84	lcl|NC_080043.1_cds_XP_057456170.1_19246_lcl|NC_080043.1_cds_XP_057456170.1_19246_1;lcl|NC_080043.1_cds_XP_057458429.1_19247_lcl|NC_080043.1_cds_XP_057458429.1_19247_1;lcl|NC_080043.1_cds_XP_057458540.1_19253_lcl|NC_080043.1_cds_XP_057458540.1_19253_1	XP_057456170.1;XP_057458429.1;XP_057458540.1
85	lcl|NC_080043.1_cds_XP_057450440.1_19275_lcl|NC_080043.1_cds_XP_057450440.1_19275_1;lcl|NC_080043.1_cds_XP_057459191.1_19276_lcl|NC_080043.1_cds_XP_057459191.1_19276_1;lcl|NC_080043.1_cds_XP_057458646.1_19277_lcl|NC_080043.1_cds_XP_057458646.1_19277_1;lcl|NC_080043.1_cds_XP_057458645.1_19278_lcl|NC_080043.1_cds_XP_057458645.1_19278_1;lcl|NC_080043.1_cds_XP_057458648.1_19279_lcl|NC_080043.1_cds_XP_057458648.1_19279_1	XP_057450440.1;XP_057458645.1;XP_057458646.1;XP_057458648.1;XP_057459191.1
86	lcl|NC_080043.1_cds_XP_057451052.1_19483_lcl|NC_080043.1_cds_XP_057451052.1_19483_1;lcl|NC_080043.1_cds_XP_057451051.1_19484_lcl|NC_080043.1_cds_XP_057451051.1_19484_1;lcl|NC_080043.1_cds_XP_057451050.1_19485_lcl|NC_080043.1_cds_XP_057451050.1_19485_1	XP_057451050.1;XP_057451051.1;XP_057451052.1
87	lcl|NC_080043.1_cds_XP_057457472.1_19567_lcl|NC_080043.1_cds_XP_057457472.1_19567_1;lcl|NC_080043.1_cds_XP_057455756.1_19568_lcl|NC_080043.1_cds_XP_057455756.1_19568_4;lcl|NC_080043.1_cds_XP_057455757.1_19569_lcl|NC_080043.1_cds_XP_057455757.1_19569_1	XP_057455756.1;XP_057455757.1;XP_057457472.1
88	lcl|NC_080043.1_cds_XP_057457279.1_19586_lcl|NC_080043.1_cds_XP_057457279.1_19586_1;lcl|NC_080043.1_cds_XP_057450777.1_19587_lcl|NC_080043.1_cds_XP_057450777.1_19587_1;lcl|NC_080043.1_cds_XP_057450776.1_19588_lcl|NC_080043.1_cds_XP_057450776.1_19588_1	XP_057450776.1;XP_057450777.1;XP_057457279.1
89	lcl|NC_080043.1_cds_XP_057451765.1_19654_lcl|NC_080043.1_cds_XP_057451765.1_19654_1;lcl|NC_080043.1_cds_XP_057451766.1_19655_lcl|NC_080043.1_cds_XP_057451766.1_19655_1;lcl|NC_080043.1_cds_XP_057451767.1_19656_lcl|NC_080043.1_cds_XP_057451767.1_19656_1;lcl|NC_080043.1_cds_XP_057453589.1_19657_lcl|NC_080043.1_cds_XP_057453589.1_19657_1	XP_057451765.1;XP_057451766.1;XP_057451767.1;XP_057453589.1
90	lcl|NC_080043.1_cds_XP_057458071.1_19662_lcl|NC_080043.1_cds_XP_057458071.1_19662_1;lcl|NC_080043.1_cds_XP_057451248.1_19663_lcl|NC_080043.1_cds_XP_057451248.1_19663_1;lcl|NC_080043.1_cds_XP_057451249.1_19664_lcl|NC_080043.1_cds_XP_057451249.1_19664_1	XP_057451248.1;XP_057451249.1;XP_057458071.1
91	lcl|NC_080043.1_cds_XP_057457940.1_19868_lcl|NC_080043.1_cds_XP_057457940.1_19868_1;lcl|NC_080043.1_cds_XP_057451808.1_19870_lcl|NC_080043.1_cds_XP_057451808.1_19870_1;lcl|NC_080043.1_cds_XP_057457355.1_19871_lcl|NC_080043.1_cds_XP_057457355.1_19871_1	XP_057451808.1;XP_057457355.1;XP_057457940.1
92	lcl|NC_080043.1_cds_XP_057458092.1_19886_lcl|NC_080043.1_cds_XP_057458092.1_19886_1;lcl|NC_080043.1_cds_XP_057451820.1_19888_lcl|NC_080043.1_cds_XP_057451820.1_19888_1;lcl|NC_080043.1_cds_XP_057457298.1_19889_lcl|NC_080043.1_cds_XP_057457298.1_19889_1	XP_057451820.1;XP_057457298.1;XP_057458092.1
93	lcl|NC_080043.1_cds_XP_057450589.1_21100_lcl|NC_080043.1_cds_XP_057450589.1_21100_2;lcl|NC_080043.1_cds_XP_057458085.1_21101_lcl|NC_080043.1_cds_XP_057458085.1_21101_1;lcl|NC_080043.1_cds_XP_057458031.1_21102_lcl|NC_080043.1_cds_XP_057458031.1_21102_1	XP_057450589.1;XP_057458031.1;XP_057458085.1
94	lcl|NC_080043.1_cds_XP_057459055.1_21140_lcl|NC_080043.1_cds_XP_057459055.1_21140_1;lcl|NC_080043.1_cds_XP_057459216.1_21141_lcl|NC_080043.1_cds_XP_057459216.1_21141_1;lcl|NC_080043.1_cds_XP_057457352.1_21142_lcl|NC_080043.1_cds_XP_057457352.1_21142_2;lcl|NC_080043.1_cds_XP_057457149.1_21143_lcl|NC_080043.1_cds_XP_057457149.1_21143_1	XP_057457149.1;XP_057457352.1;XP_057459055.1;XP_057459216.1
95	lcl|NC_080043.1_cds_XP_057452029.1_21165_lcl|NC_080043.1_cds_XP_057452029.1_21165_1;lcl|NC_080043.1_cds_XP_057459077.1_21166_lcl|NC_080043.1_cds_XP_057459077.1_21166_1;lcl|NC_080043.1_cds_XP_057457408.1_21167_lcl|NC_080043.1_cds_XP_057457408.1_21167_1	XP_057452029.1;XP_057457408.1;XP_057459077.1
96	lcl|NC_080043.1_cds_XP_057450600.1_21465_lcl|NC_080043.1_cds_XP_057450600.1_21465_1;lcl|NC_080043.1_cds_XP_057458225.1_21466_lcl|NC_080043.1_cds_XP_057458225.1_21466_1;lcl|NC_080043.1_cds_XP_057457699.1_21467_lcl|NC_080043.1_cds_XP_057457699.1_21467_1	XP_057450600.1;XP_057457699.1;XP_057458225.1
97	lcl|NC_080043.1_cds_XP_057450684.1_22079_lcl|NC_080043.1_cds_XP_057450684.1_22079_1;lcl|NC_080043.1_cds_XP_057450688.1_22080_lcl|NC_080043.1_cds_XP_057450688.1_22080_1;lcl|NC_080043.1_cds_XP_057450687.1_22081_lcl|NC_080043.1_cds_XP_057450687.1_22081_1	XP_057450684.1;XP_057450687.1;XP_057450688.1
98	lcl|NC_080043.1_cds_XP_057452313.1_22097_lcl|NC_080043.1_cds_XP_057452313.1_22097_1;lcl|NC_080043.1_cds_XP_057452314.1_22098_lcl|NC_080043.1_cds_XP_057452314.1_22098_1;lcl|NC_080043.1_cds_XP_057452315.1_22099_lcl|NC_080043.1_cds_XP_057452315.1_22099_1	XP_057452313.1;XP_057452314.1;XP_057452315.1
99	lcl|NC_080043.1_cds_XP_057450902.1_22182_lcl|NC_080043.1_cds_XP_057450902.1_22182_1;lcl|NC_080043.1_cds_XP_057452354.1_22185_lcl|NC_080043.1_cds_XP_057452354.1_22185_1;lcl|NC_080043.1_cds_XP_057450909.1_22186_lcl|NC_080043.1_cds_XP_057450909.1_22186_1	XP_057450902.1;XP_057450909.1;XP_057452354.1
100	lcl|NC_080043.1_cds_XP_057451237.1_22298_lcl|NC_080043.1_cds_XP_057451237.1_22298_1;lcl|NC_080043.1_cds_XP_057451238.1_22300_lcl|NC_080043.1_cds_XP_057451238.1_22300_1;lcl|NC_080043.1_cds_XP_057451239.1_22301_lcl|NC_080043.1_cds_XP_057451239.1_22301_1;lcl|NC_080043.1_cds_XP_057451240.1_22302_lcl|NC_080043.1_cds_XP_057451240.1_22302_1	XP_057451237.1;XP_057451238.1;XP_057451239.1;XP_057451240.1
101	lcl|NC_080043.1_cds_XP_057451631.1_22615_lcl|NC_080043.1_cds_XP_057451631.1_22615_1;lcl|NC_080043.1_cds_XP_057452553.1_22616_lcl|NC_080043.1_cds_XP_057452553.1_22616_1;lcl|NC_080043.1_cds_XP_057452554.1_22617_lcl|NC_080043.1_cds_XP_057452554.1_22617_1;lcl|NC_080043.1_cds_XP_057452555.1_22618_lcl|NC_080043.1_cds_XP_057452555.1_22618_1;lcl|NC_080043.1_cds_XP_057451633.1_22619_lcl|NC_080043.1_cds_XP_057451633.1_22619_1;lcl|NC_080043.1_cds_XP_057451645.1_22620_lcl|NC_080043.1_cds_XP_057451645.1_22620_1	XP_057451631.1;XP_057451633.1;XP_057451645.1;XP_057452553.1;XP_057452554.1;XP_057452555.1
102	lcl|NC_080043.1_cds_XP_057454010.1_23528_lcl|NC_080043.1_cds_XP_057454010.1_23528_1;lcl|NC_080043.1_cds_XP_057454012.1_23529_lcl|NC_080043.1_cds_XP_057454012.1_23529_1;lcl|NC_080043.1_cds_XP_057454013.1_23530_lcl|NC_080043.1_cds_XP_057454013.1_23530_1	XP_057454010.1;XP_057454012.1;XP_057454013.1
103	lcl|NC_080043.1_cds_XP_057454245.1_23786_lcl|NC_080043.1_cds_XP_057454245.1_23786_1;lcl|NC_080043.1_cds_XP_057454247.1_23787_lcl|NC_080043.1_cds_XP_057454247.1_23787_1;lcl|NC_080043.1_cds_XP_057454248.1_23788_lcl|NC_080043.1_cds_XP_057454248.1_23788_1	XP_057454245.1;XP_057454247.1;XP_057454248.1
104	lcl|NC_080043.1_cds_XP_057454322.1_23867_lcl|NC_080043.1_cds_XP_057454322.1_23867_2;lcl|NC_080043.1_cds_XP_057454324.1_23868_lcl|NC_080043.1_cds_XP_057454324.1_23868_2;lcl|NC_080043.1_cds_XP_057452873.1_23869_lcl|NC_080043.1_cds_XP_057452873.1_23869_1	XP_057452873.1;XP_057454322.1;XP_057454324.1
105	lcl|NC_080043.1_cds_XP_057454551.1_24064_lcl|NC_080043.1_cds_XP_057454551.1_24064_1;lcl|NC_080043.1_cds_XP_057454552.1_24065_lcl|NC_080043.1_cds_XP_057454552.1_24065_1;lcl|NC_080043.1_cds_XP_057454553.1_24066_lcl|NC_080043.1_cds_XP_057454553.1_24066_1	XP_057454551.1;XP_057454552.1;XP_057454553.1
106	lcl|NC_080043.1_cds_XP_057454554.1_24068_lcl|NC_080043.1_cds_XP_057454554.1_24068_1;lcl|NC_080043.1_cds_XP_057454565.1_24069_lcl|NC_080043.1_cds_XP_057454565.1_24069_1;lcl|NC_080043.1_cds_XP_057454558.1_24070_lcl|NC_080043.1_cds_XP_057454558.1_24070_1;lcl|NC_080043.1_cds_XP_057454556.1_24071_lcl|NC_080043.1_cds_XP_057454556.1_24071_1;lcl|NC_080043.1_cds_XP_057452900.1_24072_lcl|NC_080043.1_cds_XP_057452900.1_24072_1;lcl|NC_080043.1_cds_XP_057454557.1_24073_lcl|NC_080043.1_cds_XP_057454557.1_24073_1;lcl|NC_080043.1_cds_XP_057454564.1_24074_lcl|NC_080043.1_cds_XP_057454564.1_24074_1	XP_057452900.1;XP_057454554.1;XP_057454556.1;XP_057454557.1;XP_057454558.1;XP_057454564.1;XP_057454565.1
107	lcl|NC_080043.1_cds_XP_057454562.1_24077_lcl|NC_080043.1_cds_XP_057454562.1_24077_1;lcl|NC_080043.1_cds_XP_057454561.1_24078_lcl|NC_080043.1_cds_XP_057454561.1_24078_1;lcl|NC_080043.1_cds_XP_057454563.1_24079_lcl|NC_080043.1_cds_XP_057454563.1_24079_1;lcl|NC_080043.1_cds_XP_057452901.1_24080_lcl|NC_080043.1_cds_XP_057452901.1_24080_1	XP_057452901.1;XP_057454561.1;XP_057454562.1;XP_057454563.1
108	lcl|NC_080043.1_cds_XP_057454609.1_24122_lcl|NC_080043.1_cds_XP_057454609.1_24122_3;lcl|NC_080043.1_cds_XP_057454610.1_24123_lcl|NC_080043.1_cds_XP_057454610.1_24123_1;lcl|NC_080043.1_cds_XP_057452905.1_24124_lcl|NC_080043.1_cds_XP_057452905.1_24124_1	XP_057452905.1;XP_057454609.1;XP_057454610.1
109	lcl|NC_080043.1_cds_XP_057454938.1_24451_lcl|NC_080043.1_cds_XP_057454938.1_24451_1;lcl|NC_080043.1_cds_XP_057454939.1_24452_lcl|NC_080043.1_cds_XP_057454939.1_24452_1;lcl|NC_080043.1_cds_XP_057454937.1_24453_lcl|NC_080043.1_cds_XP_057454937.1_24453_1	XP_057454937.1;XP_057454938.1;XP_057454939.1
110	lcl|NC_080043.1_cds_XP_057455277.1_24800_lcl|NC_080043.1_cds_XP_057455277.1_24800_1;lcl|NC_080043.1_cds_XP_057450921.1_24801_lcl|NC_080043.1_cds_XP_057450921.1_24801_1;lcl|NC_080043.1_cds_XP_057450922.1_24804_lcl|NC_080043.1_cds_XP_057450922.1_24804_1	XP_057450921.1;XP_057450922.1;XP_057455277.1
111	lcl|NC_080043.1_cds_XP_057455295.1_24810_lcl|NC_080043.1_cds_XP_057455295.1_24810_1;lcl|NC_080043.1_cds_XP_057453025.1_24811_lcl|NC_080043.1_cds_XP_057453025.1_24811_1;lcl|NC_080043.1_cds_XP_057455296.1_24812_lcl|NC_080043.1_cds_XP_057455296.1_24812_1	XP_057453025.1;XP_057455295.1;XP_057455296.1
112	lcl|NC_080043.1_cds_XP_057455514.1_25024_lcl|NC_080043.1_cds_XP_057455514.1_25024_1;lcl|NC_080043.1_cds_XP_057455515.1_25025_lcl|NC_080043.1_cds_XP_057455515.1_25025_1;lcl|NC_080043.1_cds_XP_057455517.1_25026_lcl|NC_080043.1_cds_XP_057455517.1_25026_1;lcl|NC_080043.1_cds_XP_057455516.1_25027_lcl|NC_080043.1_cds_XP_057455516.1_25027_1	XP_057455514.1;XP_057455515.1;XP_057455516.1;XP_057455517.1
113	lcl|NC_080043.1_cds_XP_057455654.1_25173_lcl|NC_080043.1_cds_XP_057455654.1_25173_1;lcl|NC_080043.1_cds_XP_057455655.1_25174_lcl|NC_080043.1_cds_XP_057455655.1_25174_1;lcl|NC_080043.1_cds_XP_057455656.1_25175_lcl|NC_080043.1_cds_XP_057455656.1_25175_1	XP_057455654.1;XP_057455655.1;XP_057455656.1
114	lcl|NC_080043.1_cds_XP_057455935.1_25498_lcl|NC_080043.1_cds_XP_057455935.1_25498_1;lcl|NC_080043.1_cds_XP_057455937.1_25499_lcl|NC_080043.1_cds_XP_057455937.1_25499_1;lcl|NC_080043.1_cds_XP_057455936.1_25500_lcl|NC_080043.1_cds_XP_057455936.1_25500_1;lcl|NC_080043.1_cds_XP_057455938.1_25501_lcl|NC_080043.1_cds_XP_057455938.1_25501_1	XP_057455935.1;XP_057455936.1;XP_057455937.1;XP_057455938.1
115	lcl|NC_080043.1_cds_XP_057456000.1_25562_lcl|NC_080043.1_cds_XP_057456000.1_25562_1;lcl|NC_080043.1_cds_XP_057456001.1_25563_lcl|NC_080043.1_cds_XP_057456001.1_25563_1;lcl|NC_080043.1_cds_XP_057456004.1_25564_lcl|NC_080043.1_cds_XP_057456004.1_25564_1;lcl|NC_080043.1_cds_XP_057453120.1_25565_lcl|NC_080043.1_cds_XP_057453120.1_25565_1;lcl|NC_080043.1_cds_XP_057456003.1_25566_lcl|NC_080043.1_cds_XP_057456003.1_25566_1;lcl|NC_080043.1_cds_XP_057456002.1_25567_lcl|NC_080043.1_cds_XP_057456002.1_25567_1	XP_057453120.1;XP_057456000.1;XP_057456001.1;XP_057456002.1;XP_057456003.1;XP_057456004.1
116	lcl|NC_080043.1_cds_XP_057451112.1_25805_lcl|NC_080043.1_cds_XP_057451112.1_25805_1;lcl|NC_080043.1_cds_XP_057456228.1_25806_lcl|NC_080043.1_cds_XP_057456228.1_25806_1;lcl|NC_080043.1_cds_XP_057453145.1_25807_lcl|NC_080043.1_cds_XP_057453145.1_25807_1	XP_057451112.1;XP_057453145.1;XP_057456228.1
117	lcl|NC_080043.1_cds_XP_057456337.1_25910_lcl|NC_080043.1_cds_XP_057456337.1_25910_1;lcl|NC_080043.1_cds_XP_057456341.1_25913_lcl|NC_080043.1_cds_XP_057456341.1_25913_2;lcl|NC_080043.1_cds_XP_057456342.1_25914_lcl|NC_080043.1_cds_XP_057456342.1_25914_1;lcl|NC_080043.1_cds_XP_057456343.1_25915_lcl|NC_080043.1_cds_XP_057456343.1_25915_1	XP_057456337.1;XP_057456341.1;XP_057456342.1;XP_057456343.1
118	lcl|NC_080043.1_cds_XP_057456410.1_25988_lcl|NC_080043.1_cds_XP_057456410.1_25988_1;lcl|NC_080043.1_cds_XP_057456411.1_25990_lcl|NC_080043.1_cds_XP_057456411.1_25990_1;lcl|NC_080043.1_cds_XP_057456412.1_25991_lcl|NC_080043.1_cds_XP_057456412.1_25991_1;lcl|NC_080043.1_cds_XP_057456415.1_25992_lcl|NC_080043.1_cds_XP_057456415.1_25992_1;lcl|NC_080043.1_cds_XP_057456416.1_25993_lcl|NC_080043.1_cds_XP_057456416.1_25993_1;lcl|NC_080043.1_cds_XP_057456414.1_25994_lcl|NC_080043.1_cds_XP_057456414.1_25994_1;lcl|NC_080043.1_cds_XP_057456418.1_25995_lcl|NC_080043.1_cds_XP_057456418.1_25995_1;lcl|NC_080043.1_cds_XP_057456419.1_25996_lcl|NC_080043.1_cds_XP_057456419.1_25996_1	XP_057456410.1;XP_057456411.1;XP_057456412.1;XP_057456414.1;XP_057456415.1;XP_057456416.1;XP_057456418.1;XP_057456419.1
119	lcl|NC_080043.1_cds_XP_057456503.1_26090_lcl|NC_080043.1_cds_XP_057456503.1_26090_1;lcl|NC_080043.1_cds_XP_057456504.1_26091_lcl|NC_080043.1_cds_XP_057456504.1_26091_1;lcl|NC_080043.1_cds_XP_057456506.1_26092_lcl|NC_080043.1_cds_XP_057456506.1_26092_1	XP_057456503.1;XP_057456504.1;XP_057456506.1
120	lcl|NC_080043.1_cds_XP_057456515.1_26101_lcl|NC_080043.1_cds_XP_057456515.1_26101_1;lcl|NC_080043.1_cds_XP_057453173.1_26102_lcl|NC_080043.1_cds_XP_057453173.1_26102_1;lcl|NC_080043.1_cds_XP_057453174.1_26103_lcl|NC_080043.1_cds_XP_057453174.1_26103_1	XP_057453173.1;XP_057453174.1;XP_057456515.1
121	lcl|NC_080043.1_cds_XP_057456783.1_26388_lcl|NC_080043.1_cds_XP_057456783.1_26388_1;lcl|NC_080043.1_cds_XP_057456784.1_26389_lcl|NC_080043.1_cds_XP_057456784.1_26389_1;lcl|NC_080043.1_cds_XP_057456778.1_26390_lcl|NC_080043.1_cds_XP_057456778.1_26390_1	XP_057456778.1;XP_057456783.1;XP_057456784.1
122	lcl|NC_080043.1_cds_XP_057456875.1_26495_lcl|NC_080043.1_cds_XP_057456875.1_26495_1;lcl|NC_080043.1_cds_XP_057456877.1_26496_lcl|NC_080043.1_cds_XP_057456877.1_26496_1;lcl|NC_080043.1_cds_XP_057456876.1_26497_lcl|NC_080043.1_cds_XP_057456876.1_26497_1	XP_057456875.1;XP_057456876.1;XP_057456877.1
123	lcl|NC_080043.1_cds_XP_057457060.1_26682_lcl|NC_080043.1_cds_XP_057457060.1_26682_1;lcl|NC_080043.1_cds_XP_057457061.1_26683_lcl|NC_080043.1_cds_XP_057457061.1_26683_1;lcl|NC_080043.1_cds_XP_057451201.1_26684_lcl|NC_080043.1_cds_XP_057451201.1_26684_1	XP_057451201.1;XP_057457060.1;XP_057457061.1
