potentialBGC	protein_ids	Gene cluster gene accessions
75	lcl|CM034150.1_cds_KAH9321321.1_16359_lcl|CM034150.1_cds_KAH9321321.1_16359_1;lcl|CM034150.1_cds_KAH9321322.1_16360_lcl|CM034150.1_cds_KAH9321322.1_16360_1;lcl|CM034150.1_cds_KAH9321323.1_16361_lcl|CM034150.1_cds_KAH9321323.1_16361_1	
76	lcl|CM034150.1_cds_KAH9321412.1_16452_lcl|CM034150.1_cds_KAH9321412.1_16452_1;lcl|CM034150.1_cds_KAH9321416.1_16456_lcl|CM034150.1_cds_KAH9321416.1_16456_1;lcl|CM034150.1_cds_KAH9321417.1_16457_lcl|CM034150.1_cds_KAH9321417.1_16457_1;lcl|CM034150.1_cds_KAH9321418.1_16458_lcl|CM034150.1_cds_KAH9321418.1_16458_1	
77	lcl|CM034150.1_cds_KAH9321541.1_16582_lcl|CM034150.1_cds_KAH9321541.1_16582_1;lcl|CM034150.1_cds_KAH9321544.1_16585_lcl|CM034150.1_cds_KAH9321544.1_16585_1;lcl|CM034150.1_cds_KAH9321545.1_16586_lcl|CM034150.1_cds_KAH9321545.1_16586_1	
78	lcl|CM034150.1_cds_KAH9321724.1_16766_lcl|CM034150.1_cds_KAH9321724.1_16766_1;lcl|CM034150.1_cds_KAH9321726.1_16768_lcl|CM034150.1_cds_KAH9321726.1_16768_1;lcl|CM034150.1_cds_KAH9321728.1_16770_lcl|CM034150.1_cds_KAH9321728.1_16770_1	
79	lcl|CM034150.1_cds_KAH9322171.1_17227_lcl|CM034150.1_cds_KAH9322171.1_17227_1;lcl|CM034150.1_cds_KAH9322173.1_17229_lcl|CM034150.1_cds_KAH9322173.1_17229_1;lcl|CM034150.1_cds_KAH9322174.1_17230_lcl|CM034150.1_cds_KAH9322174.1_17230_1;lcl|CM034150.1_cds_KAH9322175.1_17231_lcl|CM034150.1_cds_KAH9322175.1_17231_1	
80	lcl|CM034150.1_cds_KAH9322800.1_17870_lcl|CM034150.1_cds_KAH9322800.1_17870_1;lcl|CM034150.1_cds_KAH9322801.1_17871_lcl|CM034150.1_cds_KAH9322801.1_17871_1;lcl|CM034150.1_cds_KAH9322802.1_17872_lcl|CM034150.1_cds_KAH9322802.1_17872_1	
81	lcl|CM034150.1_cds_KAH9322820.1_17890_lcl|CM034150.1_cds_KAH9322820.1_17890_1;lcl|CM034150.1_cds_KAH9322821.1_17891_lcl|CM034150.1_cds_KAH9322821.1_17891_1;lcl|CM034150.1_cds_KAH9322823.1_17893_lcl|CM034150.1_cds_KAH9322823.1_17893_1	
82	lcl|CM034150.1_cds_KAH9322834.1_17904_lcl|CM034150.1_cds_KAH9322834.1_17904_1;lcl|CM034150.1_cds_KAH9322841.1_17911_lcl|CM034150.1_cds_KAH9322841.1_17911_1;lcl|CM034150.1_cds_KAH9322842.1_17912_lcl|CM034150.1_cds_KAH9322842.1_17912_1	
83	lcl|CM034150.1_cds_KAH9322869.1_17940_lcl|CM034150.1_cds_KAH9322869.1_17940_1;lcl|CM034150.1_cds_KAH9322871.1_17942_lcl|CM034150.1_cds_KAH9322871.1_17942_1;lcl|CM034150.1_cds_KAH9322872.1_17943_lcl|CM034150.1_cds_KAH9322872.1_17943_1	
84	lcl|CM034150.1_cds_KAH9323114.1_18189_lcl|CM034150.1_cds_KAH9323114.1_18189_1;lcl|CM034150.1_cds_KAH9323117.1_18192_lcl|CM034150.1_cds_KAH9323117.1_18192_1;lcl|CM034150.1_cds_KAH9323118.1_18193_lcl|CM034150.1_cds_KAH9323118.1_18193_1	
85	lcl|CM034150.1_cds_KAH9323358.1_18437_lcl|CM034150.1_cds_KAH9323358.1_18437_1;lcl|CM034150.1_cds_KAH9323359.1_18438_lcl|CM034150.1_cds_KAH9323359.1_18438_1;lcl|CM034150.1_cds_KAH9323360.1_18439_lcl|CM034150.1_cds_KAH9323360.1_18439_1	
86	lcl|CM034150.1_cds_KAH9323423.1_18502_lcl|CM034150.1_cds_KAH9323423.1_18502_1;lcl|CM034150.1_cds_KAH9323424.1_18503_lcl|CM034150.1_cds_KAH9323424.1_18503_1;lcl|CM034150.1_cds_KAH9323428.1_18507_lcl|CM034150.1_cds_KAH9323428.1_18507_1;lcl|CM034150.1_cds_KAH9323430.1_18509_lcl|CM034150.1_cds_KAH9323430.1_18509_1;lcl|CM034150.1_cds_KAH9323431.1_18510_lcl|CM034150.1_cds_KAH9323431.1_18510_1	
87	lcl|CM034150.1_cds_KAH9323489.1_18568_lcl|CM034150.1_cds_KAH9323489.1_18568_1;lcl|CM034150.1_cds_KAH9323490.1_18569_lcl|CM034150.1_cds_KAH9323490.1_18569_1;lcl|CM034150.1_cds_KAH9323491.1_18570_lcl|CM034150.1_cds_KAH9323491.1_18570_1	
88	lcl|CM034150.1_cds_KAH9323551.1_18632_lcl|CM034150.1_cds_KAH9323551.1_18632_1;lcl|CM034150.1_cds_KAH9324024.1_18633_lcl|CM034150.1_cds_KAH9324024.1_18633_1;lcl|CM034150.1_cds_KAH9323552.1_18634_lcl|CM034150.1_cds_KAH9323552.1_18634_1;lcl|CM034150.1_cds_KAH9323553.1_18635_lcl|CM034150.1_cds_KAH9323553.1_18635_1	
89	lcl|CM034151.1_cds_KAH9317461.1_19687_lcl|CM034151.1_cds_KAH9317461.1_19687_1;lcl|CM034151.1_cds_KAH9320345.1_19688_lcl|CM034151.1_cds_KAH9320345.1_19688_1;lcl|CM034151.1_cds_KAH9317462.1_19689_lcl|CM034151.1_cds_KAH9317462.1_19689_1	
90	lcl|CM034151.1_cds_KAH9317468.1_19695_lcl|CM034151.1_cds_KAH9317468.1_19695_1;lcl|CM034151.1_cds_KAH9317469.1_19696_lcl|CM034151.1_cds_KAH9317469.1_19696_1;lcl|CM034151.1_cds_KAH9317473.1_19701_lcl|CM034151.1_cds_KAH9317473.1_19701_1	
91	lcl|CM034151.1_cds_KAH9317497.1_19725_lcl|CM034151.1_cds_KAH9317497.1_19725_1;lcl|CM034151.1_cds_KAH9317498.1_19726_lcl|CM034151.1_cds_KAH9317498.1_19726_1;lcl|CM034151.1_cds_KAH9317499.1_19727_lcl|CM034151.1_cds_KAH9317499.1_19727_1	
92	lcl|CM034151.1_cds_KAH9317666.1_19895_lcl|CM034151.1_cds_KAH9317666.1_19895_1;lcl|CM034151.1_cds_KAH9317667.1_19896_lcl|CM034151.1_cds_KAH9317667.1_19896_1;lcl|CM034151.1_cds_KAH9317668.1_19897_lcl|CM034151.1_cds_KAH9317668.1_19897_1;lcl|CM034151.1_cds_KAH9317670.1_19899_lcl|CM034151.1_cds_KAH9317670.1_19899_1	
93	lcl|CM034151.1_cds_KAH9317821.1_20052_lcl|CM034151.1_cds_KAH9317821.1_20052_1;lcl|CM034151.1_cds_KAH9317822.1_20053_lcl|CM034151.1_cds_KAH9317822.1_20053_1;lcl|CM034151.1_cds_KAH9317823.1_20054_lcl|CM034151.1_cds_KAH9317823.1_20054_1	
94	lcl|CM034151.1_cds_KAH9318135.1_20380_lcl|CM034151.1_cds_KAH9318135.1_20380_1;lcl|CM034151.1_cds_KAH9318136.1_20381_lcl|CM034151.1_cds_KAH9318136.1_20381_1;lcl|CM034151.1_cds_KAH9318137.1_20382_lcl|CM034151.1_cds_KAH9318137.1_20382_1	
95	lcl|CM034151.1_cds_KAH9318303.1_20553_lcl|CM034151.1_cds_KAH9318303.1_20553_1;lcl|CM034151.1_cds_KAH9318305.1_20555_lcl|CM034151.1_cds_KAH9318305.1_20555_1;lcl|CM034151.1_cds_KAH9318306.1_20556_lcl|CM034151.1_cds_KAH9318306.1_20556_1	
96	lcl|CM034151.1_cds_KAH9318569.1_20823_lcl|CM034151.1_cds_KAH9318569.1_20823_1;lcl|CM034151.1_cds_KAH9318570.1_20824_lcl|CM034151.1_cds_KAH9318570.1_20824_1;lcl|CM034151.1_cds_KAH9318571.1_20825_lcl|CM034151.1_cds_KAH9318571.1_20825_1	
97	lcl|CM034151.1_cds_KAH9318783.1_21042_lcl|CM034151.1_cds_KAH9318783.1_21042_1;lcl|CM034151.1_cds_KAH9318784.1_21043_lcl|CM034151.1_cds_KAH9318784.1_21043_1;lcl|CM034151.1_cds_KAH9318785.1_21044_lcl|CM034151.1_cds_KAH9318785.1_21044_1	
98	lcl|CM034151.1_cds_KAH9318793.1_21052_lcl|CM034151.1_cds_KAH9318793.1_21052_1;lcl|CM034151.1_cds_KAH9318802.1_21061_lcl|CM034151.1_cds_KAH9318802.1_21061_1;lcl|CM034151.1_cds_KAH9318803.1_21062_lcl|CM034151.1_cds_KAH9318803.1_21062_1	
99	lcl|CM034151.1_cds_KAH9319216.1_21487_lcl|CM034151.1_cds_KAH9319216.1_21487_1;lcl|CM034151.1_cds_KAH9319218.1_21489_lcl|CM034151.1_cds_KAH9319218.1_21489_1;lcl|CM034151.1_cds_KAH9319219.1_21490_lcl|CM034151.1_cds_KAH9319219.1_21490_1	
100	lcl|CM034151.1_cds_KAH9319508.1_21790_lcl|CM034151.1_cds_KAH9319508.1_21790_1;lcl|CM034151.1_cds_KAH9319509.1_21791_lcl|CM034151.1_cds_KAH9319509.1_21791_1;lcl|CM034151.1_cds_KAH9319510.1_21792_lcl|CM034151.1_cds_KAH9319510.1_21792_1	
101	lcl|CM034151.1_cds_KAH9319632.1_21916_lcl|CM034151.1_cds_KAH9319632.1_21916_1;lcl|CM034151.1_cds_KAH9319633.1_21917_lcl|CM034151.1_cds_KAH9319633.1_21917_1;lcl|CM034151.1_cds_KAH9319634.1_21918_lcl|CM034151.1_cds_KAH9319634.1_21918_1	
102	lcl|CM034151.1_cds_KAH9320228.1_22524_lcl|CM034151.1_cds_KAH9320228.1_22524_1;lcl|CM034151.1_cds_KAH9320229.1_22525_lcl|CM034151.1_cds_KAH9320229.1_22525_1;lcl|CM034151.1_cds_KAH9320231.1_22527_lcl|CM034151.1_cds_KAH9320231.1_22527_1	
103	lcl|CM034152.1_cds_KAH9313810.1_22977_lcl|CM034152.1_cds_KAH9313810.1_22977_1;lcl|CM034152.1_cds_KAH9313811.1_22978_lcl|CM034152.1_cds_KAH9313811.1_22978_1;lcl|CM034152.1_cds_KAH9313812.1_22979_lcl|CM034152.1_cds_KAH9313812.1_22979_1	
104	lcl|CM034152.1_cds_KAH9313875.1_23061_lcl|CM034152.1_cds_KAH9313875.1_23061_1;lcl|CM034152.1_cds_KAH9313876.1_23062_lcl|CM034152.1_cds_KAH9313876.1_23062_1;lcl|CM034152.1_cds_KAH9313878.1_23064_lcl|CM034152.1_cds_KAH9313878.1_23064_1	
105	lcl|CM034152.1_cds_KAH9313924.1_23110_lcl|CM034152.1_cds_KAH9313924.1_23110_1;lcl|CM034152.1_cds_KAH9313925.1_23111_lcl|CM034152.1_cds_KAH9313925.1_23111_1;lcl|CM034152.1_cds_KAH9313926.1_23112_lcl|CM034152.1_cds_KAH9313926.1_23112_1	
106	lcl|CM034152.1_cds_KAH9313975.1_23161_lcl|CM034152.1_cds_KAH9313975.1_23161_1;lcl|CM034152.1_cds_KAH9313976.1_23162_lcl|CM034152.1_cds_KAH9313976.1_23162_1;lcl|CM034152.1_cds_KAH9313977.1_23163_lcl|CM034152.1_cds_KAH9313977.1_23163_1	
107	lcl|CM034152.1_cds_KAH9314054.1_23240_lcl|CM034152.1_cds_KAH9314054.1_23240_1;lcl|CM034152.1_cds_KAH9314055.1_23241_lcl|CM034152.1_cds_KAH9314055.1_23241_1;lcl|CM034152.1_cds_KAH9314056.1_23242_lcl|CM034152.1_cds_KAH9314056.1_23242_1;lcl|CM034152.1_cds_KAH9314058.1_23244_lcl|CM034152.1_cds_KAH9314058.1_23244_1	
108	lcl|CM034152.1_cds_KAH9314089.1_23275_lcl|CM034152.1_cds_KAH9314089.1_23275_1;lcl|CM034152.1_cds_KAH9314091.1_23277_lcl|CM034152.1_cds_KAH9314091.1_23277_1;lcl|CM034152.1_cds_KAH9314092.1_23278_lcl|CM034152.1_cds_KAH9314092.1_23278_1	
109	lcl|CM034152.1_cds_KAH9314300.1_23487_lcl|CM034152.1_cds_KAH9314300.1_23487_1;lcl|CM034152.1_cds_KAH9314301.1_23488_lcl|CM034152.1_cds_KAH9314301.1_23488_1;lcl|CM034152.1_cds_KAH9314302.1_23489_lcl|CM034152.1_cds_KAH9314302.1_23489_1	
110	lcl|CM034152.1_cds_KAH9314605.1_23797_lcl|CM034152.1_cds_KAH9314605.1_23797_1;lcl|CM034152.1_cds_KAH9314607.1_23799_lcl|CM034152.1_cds_KAH9314607.1_23799_1;lcl|CM034152.1_cds_KAH9314610.1_23802_lcl|CM034152.1_cds_KAH9314610.1_23802_1	
111	lcl|CM034152.1_cds_KAH9314816.1_24011_lcl|CM034152.1_cds_KAH9314816.1_24011_1;lcl|CM034152.1_cds_KAH9314817.1_24012_lcl|CM034152.1_cds_KAH9314817.1_24012_1;lcl|CM034152.1_cds_KAH9314820.1_24015_lcl|CM034152.1_cds_KAH9314820.1_24015_1	
112	lcl|CM034152.1_cds_KAH9314931.1_24127_lcl|CM034152.1_cds_KAH9314931.1_24127_1;lcl|CM034152.1_cds_KAH9314936.1_24132_lcl|CM034152.1_cds_KAH9314936.1_24132_1;lcl|CM034152.1_cds_KAH9314939.1_24135_lcl|CM034152.1_cds_KAH9314939.1_24135_1	
113	lcl|CM034152.1_cds_KAH9315064.1_24263_lcl|CM034152.1_cds_KAH9315064.1_24263_1;lcl|CM034152.1_cds_KAH9315065.1_24264_lcl|CM034152.1_cds_KAH9315065.1_24264_1;lcl|CM034152.1_cds_KAH9315069.1_24268_lcl|CM034152.1_cds_KAH9315069.1_24268_1	
114	lcl|CM034152.1_cds_KAH9315117.1_24317_lcl|CM034152.1_cds_KAH9315117.1_24317_1;lcl|CM034152.1_cds_KAH9315118.1_24318_lcl|CM034152.1_cds_KAH9315118.1_24318_1;lcl|CM034152.1_cds_KAH9315119.1_24319_lcl|CM034152.1_cds_KAH9315119.1_24319_1	
115	lcl|CM034152.1_cds_KAH9315302.1_24503_lcl|CM034152.1_cds_KAH9315302.1_24503_1;lcl|CM034152.1_cds_KAH9315303.1_24504_lcl|CM034152.1_cds_KAH9315303.1_24504_1;lcl|CM034152.1_cds_KAH9315304.1_24505_lcl|CM034152.1_cds_KAH9315304.1_24505_1;lcl|CM034152.1_cds_KAH9315305.1_24506_lcl|CM034152.1_cds_KAH9315305.1_24506_1;lcl|CM034152.1_cds_KAH9315306.1_24507_lcl|CM034152.1_cds_KAH9315306.1_24507_1	
116	lcl|CM034152.1_cds_KAH9315333.1_24534_lcl|CM034152.1_cds_KAH9315333.1_24534_1;lcl|CM034152.1_cds_KAH9315335.1_24536_lcl|CM034152.1_cds_KAH9315335.1_24536_1;lcl|CM034152.1_cds_KAH9315337.1_24538_lcl|CM034152.1_cds_KAH9315337.1_24538_1;lcl|CM034152.1_cds_KAH9315341.1_24542_lcl|CM034152.1_cds_KAH9315341.1_24542_1;lcl|CM034152.1_cds_KAH9315342.1_24543_lcl|CM034152.1_cds_KAH9315342.1_24543_1	
117	lcl|CM034152.1_cds_KAH9315462.1_24674_lcl|CM034152.1_cds_KAH9315462.1_24674_1;lcl|CM034152.1_cds_KAH9315465.1_24677_lcl|CM034152.1_cds_KAH9315465.1_24677_1;lcl|CM034152.1_cds_KAH9315466.1_24678_lcl|CM034152.1_cds_KAH9315466.1_24678_1	
118	lcl|CM034152.1_cds_KAH9315468.1_24680_lcl|CM034152.1_cds_KAH9315468.1_24680_1;lcl|CM034152.1_cds_KAH9315472.1_24684_lcl|CM034152.1_cds_KAH9315472.1_24684_1;lcl|CM034152.1_cds_KAH9315475.1_24687_lcl|CM034152.1_cds_KAH9315475.1_24687_1	
119	lcl|CM034152.1_cds_KAH9315959.1_25183_lcl|CM034152.1_cds_KAH9315959.1_25183_1;lcl|CM034152.1_cds_KAH9315960.1_25184_lcl|CM034152.1_cds_KAH9315960.1_25184_1;lcl|CM034152.1_cds_KAH9315964.1_25189_lcl|CM034152.1_cds_KAH9315964.1_25189_1;lcl|CM034152.1_cds_KAH9315965.1_25190_lcl|CM034152.1_cds_KAH9315965.1_25190_1	
120	lcl|CM034153.1_cds_KAH9310662.1_26322_lcl|CM034153.1_cds_KAH9310662.1_26322_1;lcl|CM034153.1_cds_KAH9310666.1_26326_lcl|CM034153.1_cds_KAH9310666.1_26326_1;lcl|CM034153.1_cds_KAH9310667.1_26327_lcl|CM034153.1_cds_KAH9310667.1_26327_1;lcl|CM034153.1_cds_KAH9310668.1_26328_lcl|CM034153.1_cds_KAH9310668.1_26328_1	
121	lcl|CM034153.1_cds_KAH9310797.1_26458_lcl|CM034153.1_cds_KAH9310797.1_26458_1;lcl|CM034153.1_cds_KAH9310798.1_26459_lcl|CM034153.1_cds_KAH9310798.1_26459_1;lcl|CM034153.1_cds_KAH9310799.1_26460_lcl|CM034153.1_cds_KAH9310799.1_26460_1	
122	lcl|CM034153.1_cds_KAH9311051.1_26720_lcl|CM034153.1_cds_KAH9311051.1_26720_1;lcl|CM034153.1_cds_KAH9311052.1_26721_lcl|CM034153.1_cds_KAH9311052.1_26721_1;lcl|CM034153.1_cds_KAH9311054.1_26723_lcl|CM034153.1_cds_KAH9311054.1_26723_1	
123	lcl|CM034153.1_cds_KAH9311251.1_26922_lcl|CM034153.1_cds_KAH9311251.1_26922_1;lcl|CM034153.1_cds_KAH9311252.1_26923_lcl|CM034153.1_cds_KAH9311252.1_26923_1;lcl|CM034153.1_cds_KAH9311254.1_26925_lcl|CM034153.1_cds_KAH9311254.1_26925_1;lcl|CM034153.1_cds_KAH9311256.1_26927_lcl|CM034153.1_cds_KAH9311256.1_26927_1	
124	lcl|CM034153.1_cds_KAH9311619.1_27307_lcl|CM034153.1_cds_KAH9311619.1_27307_1;lcl|CM034153.1_cds_KAH9311620.1_27308_lcl|CM034153.1_cds_KAH9311620.1_27308_1;lcl|CM034153.1_cds_KAH9311622.1_27310_lcl|CM034153.1_cds_KAH9311622.1_27310_1	
125	lcl|CM034153.1_cds_KAH9311807.1_27498_lcl|CM034153.1_cds_KAH9311807.1_27498_1;lcl|CM034153.1_cds_KAH9311808.1_27499_lcl|CM034153.1_cds_KAH9311808.1_27499_1;lcl|CM034153.1_cds_KAH9311809.1_27500_lcl|CM034153.1_cds_KAH9311809.1_27500_1	
126	lcl|CM034153.1_cds_KAH9311880.1_27571_lcl|CM034153.1_cds_KAH9311880.1_27571_1;lcl|CM034153.1_cds_KAH9311883.1_27574_lcl|CM034153.1_cds_KAH9311883.1_27574_1;lcl|CM034153.1_cds_KAH9311886.1_27577_lcl|CM034153.1_cds_KAH9311886.1_27577_1	
127	lcl|CM034153.1_cds_KAH9312295.1_28014_lcl|CM034153.1_cds_KAH9312295.1_28014_1;lcl|CM034153.1_cds_KAH9312301.1_28020_lcl|CM034153.1_cds_KAH9312301.1_28020_1;lcl|CM034153.1_cds_KAH9312304.1_28023_lcl|CM034153.1_cds_KAH9312304.1_28023_1	
128	lcl|CM034154.1_cds_KAH9296778.1_29173_lcl|CM034154.1_cds_KAH9296778.1_29173_1;lcl|CM034154.1_cds_KAH9296780.1_29175_lcl|CM034154.1_cds_KAH9296780.1_29175_1;lcl|CM034154.1_cds_KAH9296781.1_29176_lcl|CM034154.1_cds_KAH9296781.1_29176_1	
129	lcl|CM034154.1_cds_KAH9296790.1_29186_lcl|CM034154.1_cds_KAH9296790.1_29186_1;lcl|CM034154.1_cds_KAH9296793.1_29189_lcl|CM034154.1_cds_KAH9296793.1_29189_1;lcl|CM034154.1_cds_KAH9296795.1_29191_lcl|CM034154.1_cds_KAH9296795.1_29191_1;lcl|CM034154.1_cds_KAH9296796.1_29192_lcl|CM034154.1_cds_KAH9296796.1_29192_1;lcl|CM034154.1_cds_KAH9296800.1_29196_lcl|CM034154.1_cds_KAH9296800.1_29196_1	
130	lcl|CM034154.1_cds_KAH9296983.1_29380_lcl|CM034154.1_cds_KAH9296983.1_29380_1;lcl|CM034154.1_cds_KAH9296984.1_29381_lcl|CM034154.1_cds_KAH9296984.1_29381_1;lcl|CM034154.1_cds_KAH9296985.1_29382_lcl|CM034154.1_cds_KAH9296985.1_29382_1	
131	lcl|CM034154.1_cds_KAH9297155.1_29563_lcl|CM034154.1_cds_KAH9297155.1_29563_1;lcl|CM034154.1_cds_KAH9297158.1_29566_lcl|CM034154.1_cds_KAH9297158.1_29566_1;lcl|CM034154.1_cds_KAH9297159.1_29567_lcl|CM034154.1_cds_KAH9297159.1_29567_1	
132	lcl|CM034154.1_cds_KAH9297339.1_29747_lcl|CM034154.1_cds_KAH9297339.1_29747_1;lcl|CM034154.1_cds_KAH9297340.1_29748_lcl|CM034154.1_cds_KAH9297340.1_29748_1;lcl|CM034154.1_cds_KAH9297342.1_29750_lcl|CM034154.1_cds_KAH9297342.1_29750_1	
133	lcl|CM034154.1_cds_KAH9297633.1_30046_lcl|CM034154.1_cds_KAH9297633.1_30046_1;lcl|CM034154.1_cds_KAH9297635.1_30048_lcl|CM034154.1_cds_KAH9297635.1_30048_1;lcl|CM034154.1_cds_KAH9297637.1_30050_lcl|CM034154.1_cds_KAH9297637.1_30050_1	
134	lcl|CM034154.1_cds_KAH9298635.1_31085_lcl|CM034154.1_cds_KAH9298635.1_31085_1;lcl|CM034154.1_cds_KAH9298648.1_31098_lcl|CM034154.1_cds_KAH9298648.1_31098_1;lcl|CM034154.1_cds_KAH9298655.1_31105_lcl|CM034154.1_cds_KAH9298655.1_31105_1	
135	lcl|CM034154.1_cds_KAH9298754.1_31205_lcl|CM034154.1_cds_KAH9298754.1_31205_1;lcl|CM034154.1_cds_KAH9298755.1_31206_lcl|CM034154.1_cds_KAH9298755.1_31206_1;lcl|CM034154.1_cds_KAH9298756.1_31207_lcl|CM034154.1_cds_KAH9298756.1_31207_1	
136	lcl|CM034154.1_cds_KAH9298785.1_31237_lcl|CM034154.1_cds_KAH9298785.1_31237_1;lcl|CM034154.1_cds_KAH9298786.1_31238_lcl|CM034154.1_cds_KAH9298786.1_31238_1;lcl|CM034154.1_cds_KAH9298788.1_31240_lcl|CM034154.1_cds_KAH9298788.1_31240_1	
137	lcl|CM034154.1_cds_KAH9299307.1_31769_lcl|CM034154.1_cds_KAH9299307.1_31769_1;lcl|CM034154.1_cds_KAH9299308.1_31770_lcl|CM034154.1_cds_KAH9299308.1_31770_1;lcl|CM034154.1_cds_KAH9299311.1_31773_lcl|CM034154.1_cds_KAH9299311.1_31773_1	
138	lcl|CM034154.1_cds_KAH9299731.1_32194_lcl|CM034154.1_cds_KAH9299731.1_32194_1;lcl|CM034154.1_cds_KAH9299732.1_32195_lcl|CM034154.1_cds_KAH9299732.1_32195_1;lcl|CM034154.1_cds_KAH9299733.1_32196_lcl|CM034154.1_cds_KAH9299733.1_32196_1	
139	lcl|CM034155.1_cds_KAH9287513.1_32418_lcl|CM034155.1_cds_KAH9287513.1_32418_1;lcl|CM034155.1_cds_KAH9287516.1_32421_lcl|CM034155.1_cds_KAH9287516.1_32421_1;lcl|CM034155.1_cds_KAH9287522.1_32427_lcl|CM034155.1_cds_KAH9287522.1_32427_1	
140	lcl|CM034155.1_cds_KAH9287749.1_32655_lcl|CM034155.1_cds_KAH9287749.1_32655_1;lcl|CM034155.1_cds_KAH9287753.1_32659_lcl|CM034155.1_cds_KAH9287753.1_32659_1;lcl|CM034155.1_cds_KAH9287755.1_32661_lcl|CM034155.1_cds_KAH9287755.1_32661_1	
141	lcl|CM034155.1_cds_KAH9287817.1_32724_lcl|CM034155.1_cds_KAH9287817.1_32724_1;lcl|CM034155.1_cds_KAH9287818.1_32725_lcl|CM034155.1_cds_KAH9287818.1_32725_1;lcl|CM034155.1_cds_KAH9287819.1_32726_lcl|CM034155.1_cds_KAH9287819.1_32726_1	
142	lcl|CM034155.1_cds_KAH9288158.1_33075_lcl|CM034155.1_cds_KAH9288158.1_33075_1;lcl|CM034155.1_cds_KAH9288159.1_33076_lcl|CM034155.1_cds_KAH9288159.1_33076_1;lcl|CM034155.1_cds_KAH9288160.1_33077_lcl|CM034155.1_cds_KAH9288160.1_33077_1	
143	lcl|CM034155.1_cds_KAH9288449.1_33384_lcl|CM034155.1_cds_KAH9288449.1_33384_1;lcl|CM034155.1_cds_KAH9288451.1_33386_lcl|CM034155.1_cds_KAH9288451.1_33386_1;lcl|CM034155.1_cds_KAH9288452.1_33387_lcl|CM034155.1_cds_KAH9288452.1_33387_1	
144	lcl|CM034155.1_cds_KAH9288495.1_33430_lcl|CM034155.1_cds_KAH9288495.1_33430_1;lcl|CM034155.1_cds_KAH9288496.1_33431_lcl|CM034155.1_cds_KAH9288496.1_33431_1;lcl|CM034155.1_cds_KAH9288497.1_33432_lcl|CM034155.1_cds_KAH9288497.1_33432_1	
145	lcl|CM034155.1_cds_KAH9288585.1_33520_lcl|CM034155.1_cds_KAH9288585.1_33520_1;lcl|CM034155.1_cds_KAH9288587.1_33522_lcl|CM034155.1_cds_KAH9288587.1_33522_1;lcl|CM034155.1_cds_KAH9288588.1_33523_lcl|CM034155.1_cds_KAH9288588.1_33523_1	
146	lcl|CM034155.1_cds_KAH9288869.1_33815_lcl|CM034155.1_cds_KAH9288869.1_33815_1;lcl|CM034155.1_cds_KAH9288870.1_33816_lcl|CM034155.1_cds_KAH9288870.1_33816_1;lcl|CM034155.1_cds_KAH9288872.1_33818_lcl|CM034155.1_cds_KAH9288872.1_33818_1;lcl|CM034155.1_cds_KAH9288873.1_33819_lcl|CM034155.1_cds_KAH9288873.1_33819_1	
147	lcl|CM034155.1_cds_KAH9288947.1_33896_lcl|CM034155.1_cds_KAH9288947.1_33896_1;lcl|CM034155.1_cds_KAH9288948.1_33897_lcl|CM034155.1_cds_KAH9288948.1_33897_1;lcl|CM034155.1_cds_KAH9288950.1_33899_lcl|CM034155.1_cds_KAH9288950.1_33899_1;lcl|CM034155.1_cds_KAH9288951.1_33900_lcl|CM034155.1_cds_KAH9288951.1_33900_1	
148	lcl|CM034155.1_cds_KAH9289023.1_33973_lcl|CM034155.1_cds_KAH9289023.1_33973_1;lcl|CM034155.1_cds_KAH9289024.1_33974_lcl|CM034155.1_cds_KAH9289024.1_33974_1;lcl|CM034155.1_cds_KAH9289025.1_33975_lcl|CM034155.1_cds_KAH9289025.1_33975_1;lcl|CM034155.1_cds_KAH9289026.1_33976_lcl|CM034155.1_cds_KAH9289026.1_33976_1;lcl|CM034155.1_cds_KAH9289027.1_33977_lcl|CM034155.1_cds_KAH9289027.1_33977_1	
149	lcl|CM034155.1_cds_KAH9289149.1_34102_lcl|CM034155.1_cds_KAH9289149.1_34102_1;lcl|CM034155.1_cds_KAH9289152.1_34105_lcl|CM034155.1_cds_KAH9289152.1_34105_1;lcl|CM034155.1_cds_KAH9289157.1_34110_lcl|CM034155.1_cds_KAH9289157.1_34110_1	
150	lcl|CM034155.1_cds_KAH9289370.1_34335_lcl|CM034155.1_cds_KAH9289370.1_34335_1;lcl|CM034155.1_cds_KAH9289373.1_34338_lcl|CM034155.1_cds_KAH9289373.1_34338_1;lcl|CM034155.1_cds_KAH9289374.1_34339_lcl|CM034155.1_cds_KAH9289374.1_34339_1	
151	lcl|CM034155.1_cds_KAH9289596.1_34580_lcl|CM034155.1_cds_KAH9289596.1_34580_1;lcl|CM034155.1_cds_KAH9289598.1_34582_lcl|CM034155.1_cds_KAH9289598.1_34582_1;lcl|CM034155.1_cds_KAH9289599.1_34583_lcl|CM034155.1_cds_KAH9289599.1_34583_1	
