potentialBGC	protein_ids	Gene cluster gene accessions
62	lcl|NC_039359.1_cds_XP_026451405.1_12059_lcl|NC_039359.1_cds_XP_026451405.1_12059_1;lcl|NC_039359.1_cds_XP_026451406.1_12060_lcl|NC_039359.1_cds_XP_026451406.1_12060_1;lcl|NC_039359.1_cds_XP_026451407.1_12061_lcl|NC_039359.1_cds_XP_026451407.1_12061_1;lcl|NC_039359.1_cds_XP_026451408.1_12062_lcl|NC_039359.1_cds_XP_026451408.1_12062_1;lcl|NC_039359.1_cds_XP_026448165.1_12063_lcl|NC_039359.1_cds_XP_026448165.1_12063_1	XP_026448165.1;XP_026451405.1;XP_026451406.1;XP_026451407.1;XP_026451408.1
63	lcl|NC_039359.1_cds_XP_026448665.1_12745_lcl|NC_039359.1_cds_XP_026448665.1_12745_1;lcl|NC_039359.1_cds_XP_026451555.1_12746_lcl|NC_039359.1_cds_XP_026451555.1_12746_1;lcl|NC_039359.1_cds_XP_026453123.1_12747_lcl|NC_039359.1_cds_XP_026453123.1_12747_1	XP_026448665.1;XP_026451555.1;XP_026453123.1
64	lcl|NC_039359.1_cds_XP_026448764.1_12901_lcl|NC_039359.1_cds_XP_026448764.1_12901_1;lcl|NC_039359.1_cds_XP_026448765.1_12902_lcl|NC_039359.1_cds_XP_026448765.1_12902_2;lcl|NC_039359.1_cds_XP_026451587.1_12903_lcl|NC_039359.1_cds_XP_026451587.1_12903_1	XP_026448764.1;XP_026448765.1;XP_026451587.1
65	lcl|NC_039359.1_cds_XP_026448816.1_13020_lcl|NC_039359.1_cds_XP_026448816.1_13020_1;lcl|NC_039359.1_cds_XP_026448817.1_13021_lcl|NC_039359.1_cds_XP_026448817.1_13021_1;lcl|NC_039359.1_cds_XP_026448818.1_13023_lcl|NC_039359.1_cds_XP_026448818.1_13023_1	XP_026448816.1;XP_026448817.1;XP_026448818.1
66	lcl|NC_039359.1_cds_XP_026448890.1_13141_lcl|NC_039359.1_cds_XP_026448890.1_13141_1;lcl|NC_039359.1_cds_XP_026448889.1_13142_lcl|NC_039359.1_cds_XP_026448889.1_13142_1;lcl|NC_039359.1_cds_XP_026453225.1_13143_lcl|NC_039359.1_cds_XP_026453225.1_13143_1	XP_026448889.1;XP_026448890.1;XP_026453225.1
67	lcl|NC_039359.1_cds_XP_026449121.1_13548_lcl|NC_039359.1_cds_XP_026449121.1_13548_1;lcl|NC_039359.1_cds_XP_026449122.1_13549_lcl|NC_039359.1_cds_XP_026449122.1_13549_1;lcl|NC_039359.1_cds_XP_026453306.1_13550_lcl|NC_039359.1_cds_XP_026453306.1_13550_1	XP_026449121.1;XP_026449122.1;XP_026453306.1
68	lcl|NC_039359.1_cds_XP_026451805.1_13582_lcl|NC_039359.1_cds_XP_026451805.1_13582_1;lcl|NC_039359.1_cds_XP_026449137.1_13583_lcl|NC_039359.1_cds_XP_026449137.1_13583_1;lcl|NC_039359.1_cds_XP_026451806.1_13584_lcl|NC_039359.1_cds_XP_026451806.1_13584_1	XP_026449137.1;XP_026451805.1;XP_026451806.1
69	lcl|NC_039359.1_cds_XP_026453311.1_13591_lcl|NC_039359.1_cds_XP_026453311.1_13591_1;lcl|NC_039359.1_cds_XP_026453312.1_13592_lcl|NC_039359.1_cds_XP_026453312.1_13592_1;lcl|NC_039359.1_cds_XP_026453313.1_13594_lcl|NC_039359.1_cds_XP_026453313.1_13594_1	XP_026453311.1;XP_026453312.1;XP_026453313.1
70	lcl|NC_039359.1_cds_XP_026451833.1_13677_lcl|NC_039359.1_cds_XP_026451833.1_13677_1;lcl|NC_039359.1_cds_XP_026451835.1_13678_lcl|NC_039359.1_cds_XP_026451835.1_13678_1;lcl|NC_039359.1_cds_XP_026451836.1_13679_lcl|NC_039359.1_cds_XP_026451836.1_13679_1;lcl|NC_039359.1_cds_XP_026451837.1_13680_lcl|NC_039359.1_cds_XP_026451837.1_13680_1	XP_026451833.1;XP_026451835.1;XP_026451836.1;XP_026451837.1
71	lcl|NC_039359.1_cds_XP_026451925.1_13891_lcl|NC_039359.1_cds_XP_026451925.1_13891_1;lcl|NC_039359.1_cds_XP_026451926.1_13892_lcl|NC_039359.1_cds_XP_026451926.1_13892_1;lcl|NC_039359.1_cds_XP_026453371.1_13893_lcl|NC_039359.1_cds_XP_026453371.1_13893_1	XP_026451925.1;XP_026451926.1;XP_026453371.1
72	lcl|NC_039359.1_cds_XP_026451955.1_13975_lcl|NC_039359.1_cds_XP_026451955.1_13975_1;lcl|NC_039359.1_cds_XP_026451956.1_13976_lcl|NC_039359.1_cds_XP_026451956.1_13976_1;lcl|NC_039359.1_cds_XP_026451957.1_13977_lcl|NC_039359.1_cds_XP_026451957.1_13977_1;lcl|NC_039359.1_cds_XP_026453388.1_13978_lcl|NC_039359.1_cds_XP_026453388.1_13978_1;lcl|NC_039359.1_cds_XP_026451958.1_13979_lcl|NC_039359.1_cds_XP_026451958.1_13979_1	XP_026451955.1;XP_026451956.1;XP_026451957.1;XP_026451958.1;XP_026453388.1
73	lcl|NC_039359.1_cds_XP_026449673.1_14426_lcl|NC_039359.1_cds_XP_026449673.1_14426_1;lcl|NC_039359.1_cds_XP_026449674.1_14427_lcl|NC_039359.1_cds_XP_026449674.1_14427_1;lcl|NC_039359.1_cds_XP_026449681.1_14428_lcl|NC_039359.1_cds_XP_026449681.1_14428_1	XP_026449673.1;XP_026449674.1;XP_026449681.1
74	lcl|NC_039359.1_cds_XP_026453492.1_14902_lcl|NC_039359.1_cds_XP_026453492.1_14902_1;lcl|NC_039359.1_cds_XP_026453491.1_14903_lcl|NC_039359.1_cds_XP_026453491.1_14903_1;lcl|NC_039359.1_cds_XP_026450037.1_14904_lcl|NC_039359.1_cds_XP_026450037.1_14904_1	XP_026450037.1;XP_026453491.1;XP_026453492.1
75	lcl|NC_039359.1_cds_XP_026452229.1_15191_lcl|NC_039359.1_cds_XP_026452229.1_15191_1;lcl|NC_039359.1_cds_XP_026450217.1_15192_lcl|NC_039359.1_cds_XP_026450217.1_15192_1;lcl|NC_039359.1_cds_XP_026452230.1_15193_lcl|NC_039359.1_cds_XP_026452230.1_15193_1	XP_026450217.1;XP_026452229.1;XP_026452230.1
76	lcl|NC_039359.1_cds_XP_026452307.1_15429_lcl|NC_039359.1_cds_XP_026452307.1_15429_1;lcl|NC_039359.1_cds_XP_026452308.1_15430_lcl|NC_039359.1_cds_XP_026452308.1_15430_1;lcl|NC_039359.1_cds_XP_026452309.1_15431_lcl|NC_039359.1_cds_XP_026452309.1_15431_1;lcl|NC_039359.1_cds_XP_026452310.1_15432_lcl|NC_039359.1_cds_XP_026452310.1_15432_1	XP_026452307.1;XP_026452308.1;XP_026452309.1;XP_026452310.1
77	lcl|NC_039359.1_cds_XP_026453607.1_15474_lcl|NC_039359.1_cds_XP_026453607.1_15474_1;lcl|NC_039359.1_cds_XP_026452336.1_15476_lcl|NC_039359.1_cds_XP_026452336.1_15476_1;lcl|NC_039359.1_cds_XP_026452337.1_15477_lcl|NC_039359.1_cds_XP_026452337.1_15477_1;lcl|NC_039359.1_cds_XP_026453609.1_15478_lcl|NC_039359.1_cds_XP_026453609.1_15478_1;lcl|NC_039359.1_cds_XP_026452338.1_15479_lcl|NC_039359.1_cds_XP_026452338.1_15479_1;lcl|NC_039359.1_cds_XP_026453610.1_15480_lcl|NC_039359.1_cds_XP_026453610.1_15480_1;lcl|NC_039359.1_cds_XP_026452339.1_15481_lcl|NC_039359.1_cds_XP_026452339.1_15481_1	XP_026452336.1;XP_026452337.1;XP_026452338.1;XP_026452339.1;XP_026453607.1;XP_026453609.1;XP_026453610.1
78	lcl|NC_039359.1_cds_XP_026450368.1_15507_lcl|NC_039359.1_cds_XP_026450368.1_15507_1;lcl|NC_039359.1_cds_XP_026450369.1_15508_lcl|NC_039359.1_cds_XP_026450369.1_15508_1;lcl|NC_039359.1_cds_XP_026450370.1_15509_lcl|NC_039359.1_cds_XP_026450370.1_15509_1	XP_026450368.1;XP_026450369.1;XP_026450370.1
79	lcl|NC_039359.1_cds_XP_026452365.1_15536_lcl|NC_039359.1_cds_XP_026452365.1_15536_1;lcl|NC_039359.1_cds_XP_026452366.1_15537_lcl|NC_039359.1_cds_XP_026452366.1_15537_1;lcl|NC_039359.1_cds_XP_026452367.1_15538_lcl|NC_039359.1_cds_XP_026452367.1_15538_1;lcl|NC_039359.1_cds_XP_026452368.1_15539_lcl|NC_039359.1_cds_XP_026452368.1_15539_1	XP_026452365.1;XP_026452366.1;XP_026452367.1;XP_026452368.1
80	lcl|NC_039359.1_cds_XP_026450499.1_15730_lcl|NC_039359.1_cds_XP_026450499.1_15730_1;lcl|NC_039359.1_cds_XP_026450498.1_15731_lcl|NC_039359.1_cds_XP_026450498.1_15731_1;lcl|NC_039359.1_cds_XP_026450500.1_15732_lcl|NC_039359.1_cds_XP_026450500.1_15732_1	XP_026450498.1;XP_026450499.1;XP_026450500.1
81	lcl|NC_039360.1_cds_XP_026458457.1_16022_lcl|NC_039360.1_cds_XP_026458457.1_16022_1;lcl|NC_039360.1_cds_XP_026453843.1_16023_lcl|NC_039360.1_cds_XP_026453843.1_16023_1;lcl|NC_039360.1_cds_XP_026453844.1_16024_lcl|NC_039360.1_cds_XP_026453844.1_16024_1	XP_026453843.1;XP_026453844.1;XP_026458457.1
82	lcl|NC_039360.1_cds_XP_026453866.1_16052_lcl|NC_039360.1_cds_XP_026453866.1_16052_1;lcl|NC_039360.1_cds_XP_026460109.1_16053_lcl|NC_039360.1_cds_XP_026460109.1_16053_1;lcl|NC_039360.1_cds_XP_026453868.1_16054_lcl|NC_039360.1_cds_XP_026453868.1_16054_1;lcl|NC_039360.1_cds_XP_026453867.1_16055_lcl|NC_039360.1_cds_XP_026453867.1_16055_1	XP_026453866.1;XP_026453867.1;XP_026453868.1;XP_026460109.1
83	lcl|NC_039360.1_cds_XP_026460142.1_16176_lcl|NC_039360.1_cds_XP_026460142.1_16176_1;lcl|NC_039360.1_cds_XP_026460141.1_16177_lcl|NC_039360.1_cds_XP_026460141.1_16177_1;lcl|NC_039360.1_cds_XP_026458502.1_16178_lcl|NC_039360.1_cds_XP_026458502.1_16178_1	XP_026458502.1;XP_026460141.1;XP_026460142.1
84	lcl|NC_039360.1_cds_XP_026453967.1_16227_lcl|NC_039360.1_cds_XP_026453967.1_16227_1;lcl|NC_039360.1_cds_XP_026453968.1_16228_lcl|NC_039360.1_cds_XP_026453968.1_16228_1;lcl|NC_039360.1_cds_XP_026453970.1_16229_lcl|NC_039360.1_cds_XP_026453970.1_16229_1	XP_026453967.1;XP_026453968.1;XP_026453970.1
85	lcl|NC_039360.1_cds_XP_026454141.1_16495_lcl|NC_039360.1_cds_XP_026454141.1_16495_1;lcl|NC_039360.1_cds_XP_026454142.1_16496_lcl|NC_039360.1_cds_XP_026454142.1_16496_1;lcl|NC_039360.1_cds_XP_026454143.1_16497_lcl|NC_039360.1_cds_XP_026454143.1_16497_1;lcl|NC_039360.1_cds_XP_026454144.1_16498_lcl|NC_039360.1_cds_XP_026454144.1_16498_1	XP_026454141.1;XP_026454142.1;XP_026454143.1;XP_026454144.1
86	lcl|NC_039360.1_cds_XP_026460227.1_16795_lcl|NC_039360.1_cds_XP_026460227.1_16795_1;lcl|NC_039360.1_cds_XP_026458659.1_16796_lcl|NC_039360.1_cds_XP_026458659.1_16796_1;lcl|NC_039360.1_cds_XP_026454356.1_16797_lcl|NC_039360.1_cds_XP_026454356.1_16797_1;lcl|NC_039360.1_cds_XP_026458660.1_16798_lcl|NC_039360.1_cds_XP_026458660.1_16798_1	XP_026454356.1;XP_026458659.1;XP_026458660.1;XP_026460227.1
87	lcl|NC_039360.1_cds_XP_026458683.1_16894_lcl|NC_039360.1_cds_XP_026458683.1_16894_1;lcl|NC_039360.1_cds_XP_026458684.1_16895_lcl|NC_039360.1_cds_XP_026458684.1_16895_1;lcl|NC_039360.1_cds_XP_026458685.1_16896_lcl|NC_039360.1_cds_XP_026458685.1_16896_1	XP_026458683.1;XP_026458684.1;XP_026458685.1
88	lcl|NC_039360.1_cds_XP_026458713.1_17027_lcl|NC_039360.1_cds_XP_026458713.1_17027_1;lcl|NC_039360.1_cds_XP_026454520.1_17028_lcl|NC_039360.1_cds_XP_026454520.1_17028_1;lcl|NC_039360.1_cds_XP_026458714.1_17029_lcl|NC_039360.1_cds_XP_026458714.1_17029_1;lcl|NC_039360.1_cds_XP_026458715.1_17030_lcl|NC_039360.1_cds_XP_026458715.1_17030_1	XP_026454520.1;XP_026458713.1;XP_026458714.1;XP_026458715.1
89	lcl|NC_039360.1_cds_XP_026458749.1_17188_lcl|NC_039360.1_cds_XP_026458749.1_17188_1;lcl|NC_039360.1_cds_XP_026458750.1_17190_lcl|NC_039360.1_cds_XP_026458750.1_17190_1;lcl|NC_039360.1_cds_XP_026454643.1_17191_lcl|NC_039360.1_cds_XP_026454643.1_17191_1	XP_026454643.1;XP_026458749.1;XP_026458750.1
90	lcl|NC_039360.1_cds_XP_026454804.1_17427_lcl|NC_039360.1_cds_XP_026454804.1_17427_1;lcl|NC_039360.1_cds_XP_026460310.1_17428_lcl|NC_039360.1_cds_XP_026460310.1_17428_1;lcl|NC_039360.1_cds_XP_026458805.1_17429_lcl|NC_039360.1_cds_XP_026458805.1_17429_1	XP_026454804.1;XP_026458805.1;XP_026460310.1
91	lcl|NC_039360.1_cds_XP_026454865.1_17509_lcl|NC_039360.1_cds_XP_026454865.1_17509_1;lcl|NC_039360.1_cds_XP_026454866.1_17510_lcl|NC_039360.1_cds_XP_026454866.1_17510_1;lcl|NC_039360.1_cds_XP_026458824.1_17511_lcl|NC_039360.1_cds_XP_026458824.1_17511_1	XP_026454865.1;XP_026454866.1;XP_026458824.1
92	lcl|NC_039360.1_cds_XP_026455056.1_17779_lcl|NC_039360.1_cds_XP_026455056.1_17779_1;lcl|NC_039360.1_cds_XP_026455057.1_17781_lcl|NC_039360.1_cds_XP_026455057.1_17781_1;lcl|NC_039360.1_cds_XP_026455058.1_17782_lcl|NC_039360.1_cds_XP_026455058.1_17782_1	XP_026455056.1;XP_026455057.1;XP_026455058.1
93	lcl|NC_039360.1_cds_XP_026458916.1_17988_lcl|NC_039360.1_cds_XP_026458916.1_17988_1;lcl|NC_039360.1_cds_XP_026455225.1_17989_lcl|NC_039360.1_cds_XP_026455225.1_17989_1;lcl|NC_039360.1_cds_XP_026455226.1_17990_lcl|NC_039360.1_cds_XP_026455226.1_17990_1;lcl|NC_039360.1_cds_XP_026455228.1_17992_lcl|NC_039360.1_cds_XP_026455228.1_17992_1	XP_026455225.1;XP_026455226.1;XP_026455228.1;XP_026458916.1
94	lcl|NC_039360.1_cds_XP_026455775.1_18773_lcl|NC_039360.1_cds_XP_026455775.1_18773_1;lcl|NC_039360.1_cds_XP_026455776.1_18774_lcl|NC_039360.1_cds_XP_026455776.1_18774_1;lcl|NC_039360.1_cds_XP_026459097.1_18775_lcl|NC_039360.1_cds_XP_026459097.1_18775_1	XP_026455775.1;XP_026455776.1;XP_026459097.1
95	lcl|NC_039360.1_cds_XP_026456079.1_19181_lcl|NC_039360.1_cds_XP_026456079.1_19181_1;lcl|NC_039360.1_cds_XP_026457928.1_19182_lcl|NC_039360.1_cds_XP_026457928.1_19182_1;lcl|NC_039360.1_cds_XP_026456080.1_19183_lcl|NC_039360.1_cds_XP_026456080.1_19183_1	XP_026456079.1;XP_026456080.1;XP_026457928.1
96	lcl|NC_039360.1_cds_XP_026456500.1_19725_lcl|NC_039360.1_cds_XP_026456500.1_19725_1;lcl|NC_039360.1_cds_XP_026456502.1_19726_lcl|NC_039360.1_cds_XP_026456502.1_19726_1;lcl|NC_039360.1_cds_XP_026456501.1_19727_lcl|NC_039360.1_cds_XP_026456501.1_19727_1	XP_026456500.1;XP_026456501.1;XP_026456502.1
97	lcl|NC_039360.1_cds_XP_026456511.1_19747_lcl|NC_039360.1_cds_XP_026456511.1_19747_1;lcl|NC_039360.1_cds_XP_026456512.1_19748_lcl|NC_039360.1_cds_XP_026456512.1_19748_1;lcl|NC_039360.1_cds_XP_026456513.1_19749_lcl|NC_039360.1_cds_XP_026456513.1_19749_1	XP_026456511.1;XP_026456512.1;XP_026456513.1
98	lcl|NC_039360.1_cds_XP_026456544.1_19788_lcl|NC_039360.1_cds_XP_026456544.1_19788_1;lcl|NC_039360.1_cds_XP_026456543.1_19789_lcl|NC_039360.1_cds_XP_026456543.1_19789_1;lcl|NC_039360.1_cds_XP_026459330.1_19791_lcl|NC_039360.1_cds_XP_026459330.1_19791_1	XP_026456543.1;XP_026456544.1;XP_026459330.1
99	lcl|NC_039360.1_cds_XP_026456645.1_19922_lcl|NC_039360.1_cds_XP_026456645.1_19922_1;lcl|NC_039360.1_cds_XP_026460617.1_19923_lcl|NC_039360.1_cds_XP_026460617.1_19923_1;lcl|NC_039360.1_cds_XP_026456647.1_19924_lcl|NC_039360.1_cds_XP_026456647.1_19924_1	XP_026456645.1;XP_026456647.1;XP_026460617.1
100	lcl|NC_039360.1_cds_XP_026456971.1_20372_lcl|NC_039360.1_cds_XP_026456971.1_20372_1;lcl|NC_039360.1_cds_XP_026456973.1_20373_lcl|NC_039360.1_cds_XP_026456973.1_20373_1;lcl|NC_039360.1_cds_XP_026456976.1_20374_lcl|NC_039360.1_cds_XP_026456976.1_20374_1	XP_026456971.1;XP_026456973.1;XP_026456976.1
101	lcl|NC_039360.1_cds_XP_026459540.1_20573_lcl|NC_039360.1_cds_XP_026459540.1_20573_1;lcl|NC_039360.1_cds_XP_026457088.1_20576_lcl|NC_039360.1_cds_XP_026457088.1_20576_1;lcl|NC_039360.1_cds_XP_026459542.1_20578_lcl|NC_039360.1_cds_XP_026459542.1_20578_1;lcl|NC_039360.1_cds_XP_026457089.1_20579_lcl|NC_039360.1_cds_XP_026457089.1_20579_1;lcl|NC_039360.1_cds_XP_026457090.1_20580_lcl|NC_039360.1_cds_XP_026457090.1_20580_1	XP_026457088.1;XP_026457089.1;XP_026457090.1;XP_026459540.1;XP_026459542.1
102	lcl|NC_039360.1_cds_XP_026459627.1_20843_lcl|NC_039360.1_cds_XP_026459627.1_20843_1;lcl|NC_039360.1_cds_XP_026457244.1_20844_lcl|NC_039360.1_cds_XP_026457244.1_20844_1;lcl|NC_039360.1_cds_XP_026460752.1_20845_lcl|NC_039360.1_cds_XP_026460752.1_20845_1	XP_026457244.1;XP_026459627.1;XP_026460752.1
103	lcl|NC_039360.1_cds_XP_026459634.1_20872_lcl|NC_039360.1_cds_XP_026459634.1_20872_1;lcl|NC_039360.1_cds_XP_026460753.1_20873_lcl|NC_039360.1_cds_XP_026460753.1_20873_1;lcl|NC_039360.1_cds_XP_026459635.1_20878_lcl|NC_039360.1_cds_XP_026459635.1_20878_1	XP_026459634.1;XP_026459635.1;XP_026460753.1
104	lcl|NC_039360.1_cds_XP_026457299.1_20924_lcl|NC_039360.1_cds_XP_026457299.1_20924_1;lcl|NC_039360.1_cds_XP_026457305.1_20925_lcl|NC_039360.1_cds_XP_026457305.1_20925_1;lcl|NC_039360.1_cds_XP_026457306.1_20926_lcl|NC_039360.1_cds_XP_026457306.1_20926_1	XP_026457299.1;XP_026457305.1;XP_026457306.1
105	lcl|NC_039360.1_cds_XP_026459781.1_21434_lcl|NC_039360.1_cds_XP_026459781.1_21434_1;lcl|NC_039360.1_cds_XP_026459782.1_21435_lcl|NC_039360.1_cds_XP_026459782.1_21435_1;lcl|NC_039360.1_cds_XP_026457680.1_21436_lcl|NC_039360.1_cds_XP_026457680.1_21436_1	XP_026457680.1;XP_026459781.1;XP_026459782.1
106	lcl|NC_039360.1_cds_XP_026457710.1_21484_lcl|NC_039360.1_cds_XP_026457710.1_21484_1;lcl|NC_039360.1_cds_XP_026457712.1_21485_lcl|NC_039360.1_cds_XP_026457712.1_21485_1;lcl|NC_039360.1_cds_XP_026457711.1_21486_lcl|NC_039360.1_cds_XP_026457711.1_21486_1	XP_026457710.1;XP_026457711.1;XP_026457712.1
107	lcl|NC_039360.1_cds_XP_026457756.1_21552_lcl|NC_039360.1_cds_XP_026457756.1_21552_1;lcl|NC_039360.1_cds_XP_026457757.1_21553_lcl|NC_039360.1_cds_XP_026457757.1_21553_1;lcl|NC_039360.1_cds_XP_026457755.1_21554_lcl|NC_039360.1_cds_XP_026457755.1_21554_1	XP_026457755.1;XP_026457756.1;XP_026457757.1
108	lcl|NC_039360.1_cds_XP_026457991.1_21862_lcl|NC_039360.1_cds_XP_026457991.1_21862_1;lcl|NC_039360.1_cds_XP_026457992.1_21863_lcl|NC_039360.1_cds_XP_026457992.1_21863_1;lcl|NC_039360.1_cds_XP_026460864.1_21864_lcl|NC_039360.1_cds_XP_026460864.1_21864_1	XP_026457991.1;XP_026457992.1;XP_026460864.1
109	lcl|NC_039360.1_cds_XP_026458122.1_22058_lcl|NC_039360.1_cds_XP_026458122.1_22058_1;lcl|NC_039360.1_cds_XP_026460894.1_22059_lcl|NC_039360.1_cds_XP_026460894.1_22059_1;lcl|NC_039360.1_cds_XP_026459943.1_22060_lcl|NC_039360.1_cds_XP_026459943.1_22060_1;lcl|NC_039360.1_cds_XP_026458123.1_22061_lcl|NC_039360.1_cds_XP_026458123.1_22061_1	XP_026458122.1;XP_026458123.1;XP_026459943.1;XP_026460894.1
110	lcl|NC_039360.1_cds_XP_026460900.1_22127_lcl|NC_039360.1_cds_XP_026460900.1_22127_1;lcl|NC_039360.1_cds_XP_026460902.1_22128_lcl|NC_039360.1_cds_XP_026460902.1_22128_1;lcl|NC_039360.1_cds_XP_026460901.1_22129_lcl|NC_039360.1_cds_XP_026460901.1_22129_1;lcl|NC_039360.1_cds_XP_026460903.1_22130_lcl|NC_039360.1_cds_XP_026460903.1_22130_1	XP_026460900.1;XP_026460901.1;XP_026460902.1;XP_026460903.1
111	lcl|NC_039360.1_cds_XP_026458188.1_22143_lcl|NC_039360.1_cds_XP_026458188.1_22143_1;lcl|NC_039360.1_cds_XP_026460904.1_22144_lcl|NC_039360.1_cds_XP_026460904.1_22144_1;lcl|NC_039360.1_cds_XP_026458189.1_22145_lcl|NC_039360.1_cds_XP_026458189.1_22145_1	XP_026458188.1;XP_026458189.1;XP_026460904.1
112	lcl|NC_039360.1_cds_XP_026458193.1_22149_lcl|NC_039360.1_cds_XP_026458193.1_22149_1;lcl|NC_039360.1_cds_XP_026458194.1_22150_lcl|NC_039360.1_cds_XP_026458194.1_22150_1;lcl|NC_039360.1_cds_XP_026458196.1_22151_lcl|NC_039360.1_cds_XP_026458196.1_22151_1	XP_026458193.1;XP_026458194.1;XP_026458196.1
113	lcl|NC_039360.1_cds_XP_026460933.1_22347_lcl|NC_039360.1_cds_XP_026460933.1_22347_1;lcl|NC_039360.1_cds_XP_026458332.1_22348_lcl|NC_039360.1_cds_XP_026458332.1_22348_1;lcl|NC_039360.1_cds_XP_026460011.1_22354_lcl|NC_039360.1_cds_XP_026460011.1_22354_1	XP_026458332.1;XP_026460011.1;XP_026460933.1
114	lcl|NC_039360.1_cds_XP_026460037.1_22423_lcl|NC_039360.1_cds_XP_026460037.1_22423_1;lcl|NC_039360.1_cds_XP_026460038.1_22424_lcl|NC_039360.1_cds_XP_026460038.1_22424_1;lcl|NC_039360.1_cds_XP_026460040.1_22426_lcl|NC_039360.1_cds_XP_026460040.1_22426_1	XP_026460037.1;XP_026460038.1;XP_026460040.1
115	lcl|NC_039361.1_cds_XP_026379901.1_22957_lcl|NC_039361.1_cds_XP_026379901.1_22957_1;lcl|NC_039361.1_cds_XP_026379902.1_22959_lcl|NC_039361.1_cds_XP_026379902.1_22959_1;lcl|NC_039361.1_cds_XP_026379903.1_22960_lcl|NC_039361.1_cds_XP_026379903.1_22960_1;lcl|NC_039361.1_cds_XP_026377690.1_22961_lcl|NC_039361.1_cds_XP_026377690.1_22961_1	XP_026377690.1;XP_026379901.1;XP_026379902.1;XP_026379903.1
116	lcl|NC_039361.1_cds_XP_026377707.1_22994_lcl|NC_039361.1_cds_XP_026377707.1_22994_1;lcl|NC_039361.1_cds_XP_026377708.1_22995_lcl|NC_039361.1_cds_XP_026377708.1_22995_1;lcl|NC_039361.1_cds_XP_026379007.1_22998_lcl|NC_039361.1_cds_XP_026379007.1_22998_1	XP_026377707.1;XP_026377708.1;XP_026379007.1
117	lcl|NC_039361.1_cds_XP_026380102.1_23310_lcl|NC_039361.1_cds_XP_026380102.1_23310_1;lcl|NC_039361.1_cds_XP_026380103.1_23311_lcl|NC_039361.1_cds_XP_026380103.1_23311_1;lcl|NC_039361.1_cds_XP_026380105.1_23312_lcl|NC_039361.1_cds_XP_026380105.1_23312_1;lcl|NC_039361.1_cds_XP_026380104.1_23313_lcl|NC_039361.1_cds_XP_026380104.1_23313_1	XP_026380102.1;XP_026380103.1;XP_026380104.1;XP_026380105.1
118	lcl|NC_039361.1_cds_XP_026377829.1_23320_lcl|NC_039361.1_cds_XP_026377829.1_23320_1;lcl|NC_039361.1_cds_XP_026380112.1_23321_lcl|NC_039361.1_cds_XP_026380112.1_23321_1;lcl|NC_039361.1_cds_XP_026377830.1_23322_lcl|NC_039361.1_cds_XP_026377830.1_23322_1;lcl|NC_039361.1_cds_XP_026377831.1_23323_lcl|NC_039361.1_cds_XP_026377831.1_23323_1;lcl|NC_039361.1_cds_XP_026380113.1_23324_lcl|NC_039361.1_cds_XP_026380113.1_23324_1	XP_026377829.1;XP_026377830.1;XP_026377831.1;XP_026380112.1;XP_026380113.1
119	lcl|NC_039361.1_cds_XP_026379093.1_23544_lcl|NC_039361.1_cds_XP_026379093.1_23544_1;lcl|NC_039361.1_cds_XP_026377902.1_23547_lcl|NC_039361.1_cds_XP_026377902.1_23547_1;lcl|NC_039361.1_cds_XP_026377903.1_23548_lcl|NC_039361.1_cds_XP_026377903.1_23548_1;lcl|NC_039361.1_cds_XP_026380243.1_23549_lcl|NC_039361.1_cds_XP_026380243.1_23549_1	XP_026377902.1;XP_026377903.1;XP_026379093.1;XP_026380243.1
120	lcl|NC_039361.1_cds_XP_026380841.1_24459_lcl|NC_039361.1_cds_XP_026380841.1_24459_1;lcl|NC_039361.1_cds_XP_026380843.1_24463_lcl|NC_039361.1_cds_XP_026380843.1_24463_1;lcl|NC_039361.1_cds_XP_026378138.1_24464_lcl|NC_039361.1_cds_XP_026378138.1_24464_1	XP_026378138.1;XP_026380841.1;XP_026380843.1
121	lcl|NC_039361.1_cds_XP_026380848.1_24470_lcl|NC_039361.1_cds_XP_026380848.1_24470_1;lcl|NC_039361.1_cds_XP_026379253.1_24471_lcl|NC_039361.1_cds_XP_026379253.1_24471_1;lcl|NC_039361.1_cds_XP_026378141.1_24472_lcl|NC_039361.1_cds_XP_026378141.1_24472_1	XP_026378141.1;XP_026379253.1;XP_026380848.1
122	lcl|NC_039361.1_cds_XP_026379288.1_24719_lcl|NC_039361.1_cds_XP_026379288.1_24719_1;lcl|NC_039361.1_cds_XP_026379289.1_24720_lcl|NC_039361.1_cds_XP_026379289.1_24720_1;lcl|NC_039361.1_cds_XP_026381025.1_24722_lcl|NC_039361.1_cds_XP_026381025.1_24722_1;lcl|NC_039361.1_cds_XP_026381026.1_24723_lcl|NC_039361.1_cds_XP_026381026.1_24723_1	XP_026379288.1;XP_026379289.1;XP_026381025.1;XP_026381026.1
123	lcl|NC_039361.1_cds_XP_026381087.1_24808_lcl|NC_039361.1_cds_XP_026381087.1_24808_1;lcl|NC_039361.1_cds_XP_026381088.1_24809_lcl|NC_039361.1_cds_XP_026381088.1_24809_1;lcl|NC_039361.1_cds_XP_026381089.1_24810_lcl|NC_039361.1_cds_XP_026381089.1_24810_1	XP_026381087.1;XP_026381088.1;XP_026381089.1
