potentialBGC	protein_ids	Gene cluster gene accessions
60	lcl|NW_006238994.1_cds_XP_006345420.1_9237_lcl|NW_006238994.1_cds_XP_006345420.1_9237_1;lcl|NW_006238994.1_cds_XP_006345421.1_9238_lcl|NW_006238994.1_cds_XP_006345421.1_9238_1;lcl|NW_006238994.1_cds_XP_006345422.1_9239_lcl|NW_006238994.1_cds_XP_006345422.1_9239_1;lcl|NW_006238994.1_cds_XP_006345423.1_9240_lcl|NW_006238994.1_cds_XP_006345423.1_9240_1;lcl|NW_006238994.1_cds_XP_006345424.1_9241_lcl|NW_006238994.1_cds_XP_006345424.1_9241_1	XP_006345420.1;XP_006345421.1;XP_006345422.1;XP_006345423.1;XP_006345424.1
61	lcl|NW_006238999.1_cds_XP_006345840.1_9735_lcl|NW_006238999.1_cds_XP_006345840.1_9735_1;lcl|NW_006238999.1_cds_XP_006345994.1_9736_lcl|NW_006238999.1_cds_XP_006345994.1_9736_1;lcl|NW_006238999.1_cds_XP_006345841.1_9737_lcl|NW_006238999.1_cds_XP_006345841.1_9737_1;lcl|NW_006238999.1_cds_XP_006345995.1_9738_lcl|NW_006238999.1_cds_XP_006345995.1_9738_1	XP_006345840.1;XP_006345841.1;XP_006345994.1;XP_006345995.1
62	lcl|NW_006238999.1_cds_XP_006345847.1_9747_lcl|NW_006238999.1_cds_XP_006345847.1_9747_1;lcl|NW_006238999.1_cds_XP_006345849.1_9748_lcl|NW_006238999.1_cds_XP_006345849.1_9748_1;lcl|NW_006238999.1_cds_XP_006345855.2_9755_lcl|NW_006238999.1_cds_XP_006345855.2_9755_1;lcl|NW_006238999.1_cds_XP_006345856.1_9756_lcl|NW_006238999.1_cds_XP_006345856.1_9756_1	XP_006345847.1;XP_006345849.1;XP_006345855.2;XP_006345856.1
63	lcl|NW_006238999.1_cds_XP_006345866.1_9771_lcl|NW_006238999.1_cds_XP_006345866.1_9771_1;lcl|NW_006238999.1_cds_XP_006346001.1_9772_lcl|NW_006238999.1_cds_XP_006346001.1_9772_1;lcl|NW_006238999.1_cds_XP_006345867.1_9773_lcl|NW_006238999.1_cds_XP_006345867.1_9773_1	XP_006345866.1;XP_006345867.1;XP_006346001.1
64	lcl|NW_006238999.1_cds_XP_006345922.1_9846_lcl|NW_006238999.1_cds_XP_006345922.1_9846_1;lcl|NW_006238999.1_cds_XP_015163522.1_9847_lcl|NW_006238999.1_cds_XP_015163522.1_9847_1;lcl|NW_006238999.1_cds_XP_006345923.1_9848_lcl|NW_006238999.1_cds_XP_006345923.1_9848_1	XP_006345922.1;XP_006345923.1;XP_015163522.1
65	lcl|NW_006239005.1_cds_XP_015163835.1_10646_lcl|NW_006239005.1_cds_XP_015163835.1_10646_1;lcl|NW_006239005.1_cds_NP_001274794.1_10647_lcl|NW_006239005.1_cds_NP_001274794.1_10647_1;lcl|NW_006239005.1_cds_XP_006346647.1_10648_lcl|NW_006239005.1_cds_XP_006346647.1_10648_1;lcl|NW_006239005.1_cds_XP_006346648.2_10649_lcl|NW_006239005.1_cds_XP_006346648.2_10649_1	NP_001274794.1;XP_006346647.1;XP_006346648.2;XP_015163835.1
66	lcl|NW_006239007.1_cds_XP_006346672.1_10749_lcl|NW_006239007.1_cds_XP_006346672.1_10749_1;lcl|NW_006239007.1_cds_XP_015163879.1_10750_lcl|NW_006239007.1_cds_XP_015163879.1_10750_1;lcl|NW_006239007.1_cds_XP_006346673.1_10752_lcl|NW_006239007.1_cds_XP_006346673.1_10752_1	XP_006346672.1;XP_006346673.1;XP_015163879.1
67	lcl|NW_006239008.1_cds_XP_006346689.1_10773_lcl|NW_006239008.1_cds_XP_006346689.1_10773_1;lcl|NW_006239008.1_cds_XP_006346693.1_10774_lcl|NW_006239008.1_cds_XP_006346693.1_10774_1;lcl|NW_006239008.1_cds_XP_006346701.1_10776_lcl|NW_006239008.1_cds_XP_006346701.1_10776_1	XP_006346689.1;XP_006346693.1;XP_006346701.1
68	lcl|NW_006239008.1_cds_XP_015163891.1_10779_lcl|NW_006239008.1_cds_XP_015163891.1_10779_1;lcl|NW_006239008.1_cds_XP_006346696.1_10781_lcl|NW_006239008.1_cds_XP_006346696.1_10781_1;lcl|NW_006239008.1_cds_XP_006346697.1_10782_lcl|NW_006239008.1_cds_XP_006346697.1_10782_1	XP_006346696.1;XP_006346697.1;XP_015163891.1
69	lcl|NW_006239010.1_cds_NP_001274912.1_10878_lcl|NW_006239010.1_cds_NP_001274912.1_10878_1;lcl|NW_006239010.1_cds_XP_006346738.1_10879_lcl|NW_006239010.1_cds_XP_006346738.1_10879_1;lcl|NW_006239010.1_cds_XP_006346740.1_10880_lcl|NW_006239010.1_cds_XP_006346740.1_10880_1	NP_001274912.1;XP_006346738.1;XP_006346740.1
70	lcl|NW_006239015.1_cds_XP_006347071.1_11320_lcl|NW_006239015.1_cds_XP_006347071.1_11320_1;lcl|NW_006239015.1_cds_XP_015164152.1_11321_lcl|NW_006239015.1_cds_XP_015164152.1_11321_1;lcl|NW_006239015.1_cds_XP_006347072.1_11322_lcl|NW_006239015.1_cds_XP_006347072.1_11322_1	XP_006347071.1;XP_006347072.1;XP_015164152.1
71	lcl|NW_006239015.1_cds_XP_006347074.1_11326_lcl|NW_006239015.1_cds_XP_006347074.1_11326_1;lcl|NW_006239015.1_cds_XP_006347075.1_11327_lcl|NW_006239015.1_cds_XP_006347075.1_11327_1;lcl|NW_006239015.1_cds_XP_006347076.1_11328_lcl|NW_006239015.1_cds_XP_006347076.1_11328_1	XP_006347074.1;XP_006347075.1;XP_006347076.1
72	lcl|NW_006239017.1_cds_XP_006347265.2_11550_lcl|NW_006239017.1_cds_XP_006347265.2_11550_1;lcl|NW_006239017.1_cds_NP_001275043.1_11551_lcl|NW_006239017.1_cds_NP_001275043.1_11551_1;lcl|NW_006239017.1_cds_XP_006347270.1_11552_lcl|NW_006239017.1_cds_XP_006347270.1_11552_1	NP_001275043.1;XP_006347265.2;XP_006347270.1
73	lcl|NW_006239019.1_cds_XP_006347684.1_12064_lcl|NW_006239019.1_cds_XP_006347684.1_12064_1;lcl|NW_006239019.1_cds_XP_006347686.1_12065_lcl|NW_006239019.1_cds_XP_006347686.1_12065_1;lcl|NW_006239019.1_cds_XP_006347685.1_12066_lcl|NW_006239019.1_cds_XP_006347685.1_12066_1	XP_006347684.1;XP_006347685.1;XP_006347686.1
74	lcl|NW_006239019.1_cds_XP_015164413.1_12193_lcl|NW_006239019.1_cds_XP_015164413.1_12193_1;lcl|NW_006239019.1_cds_XP_006347796.1_12194_lcl|NW_006239019.1_cds_XP_006347796.1_12194_1;lcl|NW_006239019.1_cds_XP_006347797.1_12195_lcl|NW_006239019.1_cds_XP_006347797.1_12195_1	XP_006347796.1;XP_006347797.1;XP_015164413.1
75	lcl|NW_006239023.1_cds_XP_006348194.2_12700_lcl|NW_006239023.1_cds_XP_006348194.2_12700_1;lcl|NW_006239023.1_cds_XP_006348214.2_12701_lcl|NW_006239023.1_cds_XP_006348214.2_12701_1;lcl|NW_006239023.1_cds_XP_015164585.1_12702_lcl|NW_006239023.1_cds_XP_015164585.1_12702_1;lcl|NW_006239023.1_cds_XP_006348217.1_12703_lcl|NW_006239023.1_cds_XP_006348217.1_12703_1;lcl|NW_006239023.1_cds_XP_015164543.1_12704_lcl|NW_006239023.1_cds_XP_015164543.1_12704_2;lcl|NW_006239023.1_cds_XP_006348219.1_12705_lcl|NW_006239023.1_cds_XP_006348219.1_12705_1;lcl|NW_006239023.1_cds_XP_015164586.1_12706_lcl|NW_006239023.1_cds_XP_015164586.1_12706_1;lcl|NW_006239023.1_cds_XP_006348220.1_12707_lcl|NW_006239023.1_cds_XP_006348220.1_12707_1	XP_006348194.2;XP_006348214.2;XP_006348217.1;XP_006348219.1;XP_006348220.1;XP_015164543.1;XP_015164585.1;XP_015164586.1
76	lcl|NW_006239025.1_cds_XP_006348263.1_12776_lcl|NW_006239025.1_cds_XP_006348263.1_12776_1;lcl|NW_006239025.1_cds_XP_006348266.1_12778_lcl|NW_006239025.1_cds_XP_006348266.1_12778_1;lcl|NW_006239025.1_cds_XP_006348267.1_12779_lcl|NW_006239025.1_cds_XP_006348267.1_12779_1;lcl|NW_006239025.1_cds_XP_006348393.1_12780_lcl|NW_006239025.1_cds_XP_006348393.1_12780_1	XP_006348263.1;XP_006348266.1;XP_006348267.1;XP_006348393.1
77	lcl|NW_006239026.1_cds_XP_006348545.1_13133_lcl|NW_006239026.1_cds_XP_006348545.1_13133_1;lcl|NW_006239026.1_cds_XP_006348547.1_13135_lcl|NW_006239026.1_cds_XP_006348547.1_13135_1;lcl|NW_006239026.1_cds_XP_006348548.1_13136_lcl|NW_006239026.1_cds_XP_006348548.1_13136_1	XP_006348545.1;XP_006348547.1;XP_006348548.1
78	lcl|NW_006239027.1_cds_XP_006348723.1_13369_lcl|NW_006239027.1_cds_XP_006348723.1_13369_1;lcl|NW_006239027.1_cds_XP_015164762.1_13370_lcl|NW_006239027.1_cds_XP_015164762.1_13370_1;lcl|NW_006239027.1_cds_XP_006348724.1_13371_lcl|NW_006239027.1_cds_XP_006348724.1_13371_1	XP_006348723.1;XP_006348724.1;XP_015164762.1
79	lcl|NW_006239028.1_cds_XP_006348884.1_13517_lcl|NW_006239028.1_cds_XP_006348884.1_13517_1;lcl|NW_006239028.1_cds_XP_006348885.1_13518_lcl|NW_006239028.1_cds_XP_006348885.1_13518_1;lcl|NW_006239028.1_cds_XP_006348887.2_13519_lcl|NW_006239028.1_cds_XP_006348887.2_13519_1	XP_006348884.1;XP_006348885.1;XP_006348887.2
80	lcl|NW_006239028.1_cds_XP_006348905.2_13543_lcl|NW_006239028.1_cds_XP_006348905.2_13543_1;lcl|NW_006239028.1_cds_XP_006348980.1_13544_lcl|NW_006239028.1_cds_XP_006348980.1_13544_1;lcl|NW_006239028.1_cds_XP_015164879.1_13545_lcl|NW_006239028.1_cds_XP_015164879.1_13545_1;lcl|NW_006239028.1_cds_XP_015164881.1_13546_lcl|NW_006239028.1_cds_XP_015164881.1_13546_1;lcl|NW_006239028.1_cds_XP_015164880.1_13547_lcl|NW_006239028.1_cds_XP_015164880.1_13547_1;lcl|NW_006239028.1_cds_XP_015164840.1_13548_lcl|NW_006239028.1_cds_XP_015164840.1_13548_1	XP_006348905.2;XP_006348980.1;XP_015164840.1;XP_015164879.1;XP_015164880.1;XP_015164881.1
81	lcl|NW_006239028.1_cds_XP_006348989.1_13625_lcl|NW_006239028.1_cds_XP_006348989.1_13625_1;lcl|NW_006239028.1_cds_NP_001275265.1_13626_lcl|NW_006239028.1_cds_NP_001275265.1_13626_1;lcl|NW_006239028.1_cds_XP_006348956.1_13627_lcl|NW_006239028.1_cds_XP_006348956.1_13627_1;lcl|NW_006239028.1_cds_XP_015164845.1_13628_lcl|NW_006239028.1_cds_XP_015164845.1_13628_1;lcl|NW_006239028.1_cds_XP_006348957.1_13629_lcl|NW_006239028.1_cds_XP_006348957.1_13629_1;lcl|NW_006239028.1_cds_XP_006348958.1_13630_lcl|NW_006239028.1_cds_XP_006348958.1_13630_1	NP_001275265.1;XP_006348956.1;XP_006348957.1;XP_006348958.1;XP_006348989.1;XP_015164845.1
82	lcl|NW_006239029.1_cds_XP_015164949.1_13799_lcl|NW_006239029.1_cds_XP_015164949.1_13799_1;lcl|NW_006239029.1_cds_XP_015164916.1_13800_lcl|NW_006239029.1_cds_XP_015164916.1_13800_1;lcl|NW_006239029.1_cds_XP_015164954.1_13802_lcl|NW_006239029.1_cds_XP_015164954.1_13802_1;lcl|NW_006239029.1_cds_XP_015164953.1_13803_lcl|NW_006239029.1_cds_XP_015164953.1_13803_1	XP_015164916.1;XP_015164949.1;XP_015164953.1;XP_015164954.1
83	lcl|NW_006239029.1_cds_XP_015164952.1_13806_lcl|NW_006239029.1_cds_XP_015164952.1_13806_1;lcl|NW_006239029.1_cds_XP_006349112.2_13807_lcl|NW_006239029.1_cds_XP_006349112.2_13807_1;lcl|NW_006239029.1_cds_XP_006349115.1_13809_lcl|NW_006239029.1_cds_XP_006349115.1_13809_1	XP_006349112.2;XP_006349115.1;XP_015164952.1
84	lcl|NW_006239030.1_cds_XP_006349250.2_13855_lcl|NW_006239030.1_cds_XP_006349250.2_13855_1;lcl|NW_006239030.1_cds_XP_006349161.1_13856_lcl|NW_006239030.1_cds_XP_006349161.1_13856_1;lcl|NW_006239030.1_cds_XP_006349162.1_13857_lcl|NW_006239030.1_cds_XP_006349162.1_13857_1	XP_006349161.1;XP_006349162.1;XP_006349250.2
85	lcl|NW_006239030.1_cds_XP_006349218.1_13932_lcl|NW_006239030.1_cds_XP_006349218.1_13932_1;lcl|NW_006239030.1_cds_XP_006349219.1_13933_lcl|NW_006239030.1_cds_XP_006349219.1_13933_1;lcl|NW_006239030.1_cds_XP_006349220.1_13934_lcl|NW_006239030.1_cds_XP_006349220.1_13934_1	XP_006349218.1;XP_006349219.1;XP_006349220.1
86	lcl|NW_006239031.1_cds_XP_015165048.1_14143_lcl|NW_006239031.1_cds_XP_015165048.1_14143_1;lcl|NW_006239031.1_cds_XP_015165002.1_14144_lcl|NW_006239031.1_cds_XP_015165002.1_14144_1;lcl|NW_006239031.1_cds_XP_006349384.1_14145_lcl|NW_006239031.1_cds_XP_006349384.1_14145_1	XP_006349384.1;XP_015165002.1;XP_015165048.1
87	lcl|NW_006239032.1_cds_XP_006349526.1_14190_lcl|NW_006239032.1_cds_XP_006349526.1_14190_2;lcl|NW_006239032.1_cds_XP_006349441.1_14191_lcl|NW_006239032.1_cds_XP_006349441.1_14191_1;lcl|NW_006239032.1_cds_NP_001275296.1_14192_lcl|NW_006239032.1_cds_NP_001275296.1_14192_1;lcl|NW_006239032.1_cds_XP_006349443.1_14193_lcl|NW_006239032.1_cds_XP_006349443.1_14193_1	NP_001275296.1;XP_006349441.1;XP_006349443.1;XP_006349526.1
88	lcl|NW_006239037.1_cds_XP_006349764.2_14499_lcl|NW_006239037.1_cds_XP_006349764.2_14499_1;lcl|NW_006239037.1_cds_XP_006349691.1_14500_lcl|NW_006239037.1_cds_XP_006349691.1_14500_1;lcl|NW_006239037.1_cds_XP_006349693.1_14502_lcl|NW_006239037.1_cds_XP_006349693.1_14502_1	XP_006349691.1;XP_006349693.1;XP_006349764.2
89	lcl|NW_006239037.1_cds_XP_006349710.1_14528_lcl|NW_006239037.1_cds_XP_006349710.1_14528_1;lcl|NW_006239037.1_cds_XP_006349711.1_14529_lcl|NW_006239037.1_cds_XP_006349711.1_14529_1;lcl|NW_006239037.1_cds_XP_006349712.1_14530_lcl|NW_006239037.1_cds_XP_006349712.1_14530_1	XP_006349710.1;XP_006349711.1;XP_006349712.1
90	lcl|NW_006239040.1_cds_XP_006350022.1_14915_lcl|NW_006239040.1_cds_XP_006350022.1_14915_1;lcl|NW_006239040.1_cds_XP_015165301.1_14916_lcl|NW_006239040.1_cds_XP_015165301.1_14916_1;lcl|NW_006239040.1_cds_XP_006350132.1_14917_lcl|NW_006239040.1_cds_XP_006350132.1_14917_1	XP_006350022.1;XP_006350132.1;XP_015165301.1
91	lcl|NW_006239040.1_cds_XP_006350019.1_14921_lcl|NW_006239040.1_cds_XP_006350019.1_14921_1;lcl|NW_006239040.1_cds_XP_006350133.1_14922_lcl|NW_006239040.1_cds_XP_006350133.1_14922_1;lcl|NW_006239040.1_cds_XP_006350018.1_14923_lcl|NW_006239040.1_cds_XP_006350018.1_14923_1;lcl|NW_006239040.1_cds_XP_015165323.1_14924_lcl|NW_006239040.1_cds_XP_015165323.1_14924_1	XP_006350018.1;XP_006350019.1;XP_006350133.1;XP_015165323.1
92	lcl|NW_006239040.1_cds_XP_015165326.1_14979_lcl|NW_006239040.1_cds_XP_015165326.1_14979_1;lcl|NW_006239040.1_cds_XP_006350139.1_14980_lcl|NW_006239040.1_cds_XP_006350139.1_14980_1;lcl|NW_006239040.1_cds_XP_015165308.1_14981_lcl|NW_006239040.1_cds_XP_015165308.1_14981_1	XP_006350139.1;XP_015165308.1;XP_015165326.1
93	lcl|NW_006239040.1_cds_XP_006350111.1_15064_lcl|NW_006239040.1_cds_XP_006350111.1_15064_1;lcl|NW_006239040.1_cds_XP_015165314.1_15065_lcl|NW_006239040.1_cds_XP_015165314.1_15065_1;lcl|NW_006239040.1_cds_XP_015165315.1_15066_lcl|NW_006239040.1_cds_XP_015165315.1_15066_1	XP_006350111.1;XP_015165314.1;XP_015165315.1
94	lcl|NW_006239043.1_cds_XP_006350187.1_15137_lcl|NW_006239043.1_cds_XP_006350187.1_15137_1;lcl|NW_006239043.1_cds_XP_006350188.1_15138_lcl|NW_006239043.1_cds_XP_006350188.1_15138_1;lcl|NW_006239043.1_cds_XP_006350189.1_15139_lcl|NW_006239043.1_cds_XP_006350189.1_15139_1	XP_006350187.1;XP_006350188.1;XP_006350189.1
95	lcl|NW_006239043.1_cds_XP_015165396.1_15146_lcl|NW_006239043.1_cds_XP_015165396.1_15146_1;lcl|NW_006239043.1_cds_XP_006350194.1_15147_lcl|NW_006239043.1_cds_XP_006350194.1_15147_1;lcl|NW_006239043.1_cds_XP_006350195.1_15148_lcl|NW_006239043.1_cds_XP_006350195.1_15148_1	XP_006350194.1;XP_006350195.1;XP_015165396.1
96	lcl|NW_006239048.1_cds_XP_006350421.1_15438_lcl|NW_006239048.1_cds_XP_006350421.1_15438_1;lcl|NW_006239048.1_cds_XP_006350422.1_15439_lcl|NW_006239048.1_cds_XP_006350422.1_15439_1;lcl|NW_006239048.1_cds_XP_006350424.1_15441_lcl|NW_006239048.1_cds_XP_006350424.1_15441_1	XP_006350421.1;XP_006350422.1;XP_006350424.1
97	lcl|NW_006239052.1_cds_XP_015165642.1_15748_lcl|NW_006239052.1_cds_XP_015165642.1_15748_1;lcl|NW_006239052.1_cds_XP_006350727.1_15749_lcl|NW_006239052.1_cds_XP_006350727.1_15749_1;lcl|NW_006239052.1_cds_XP_006350728.2_15750_lcl|NW_006239052.1_cds_XP_006350728.2_15750_1	XP_006350727.1;XP_006350728.2;XP_015165642.1
98	lcl|NW_006239054.1_cds_XP_006351029.2_16073_lcl|NW_006239054.1_cds_XP_006351029.2_16073_1;lcl|NW_006239054.1_cds_XP_006350941.1_16074_lcl|NW_006239054.1_cds_XP_006350941.1_16074_1;lcl|NW_006239054.1_cds_XP_006350942.1_16075_lcl|NW_006239054.1_cds_XP_006350942.1_16075_1;lcl|NW_006239054.1_cds_XP_006351030.1_16076_lcl|NW_006239054.1_cds_XP_006351030.1_16076_1;lcl|NW_006239054.1_cds_XP_006350943.1_16077_lcl|NW_006239054.1_cds_XP_006350943.1_16077_1	XP_006350941.1;XP_006350942.1;XP_006350943.1;XP_006351029.2;XP_006351030.1
99	lcl|NW_006239057.1_cds_XP_006351258.1_16472_lcl|NW_006239057.1_cds_XP_006351258.1_16472_1;lcl|NW_006239057.1_cds_XP_006351259.1_16473_lcl|NW_006239057.1_cds_XP_006351259.1_16473_1;lcl|NW_006239057.1_cds_XP_006351261.1_16474_lcl|NW_006239057.1_cds_XP_006351261.1_16474_1	XP_006351258.1;XP_006351259.1;XP_006351261.1
100	lcl|NW_006239059.1_cds_XP_006351603.1_16883_lcl|NW_006239059.1_cds_XP_006351603.1_16883_1;lcl|NW_006239059.1_cds_XP_015166033.1_16884_lcl|NW_006239059.1_cds_XP_015166033.1_16884_1;lcl|NW_006239059.1_cds_XP_006351604.1_16885_lcl|NW_006239059.1_cds_XP_006351604.1_16885_1;lcl|NW_006239059.1_cds_XP_006351605.2_16886_lcl|NW_006239059.1_cds_XP_006351605.2_16886_1	XP_006351603.1;XP_006351604.1;XP_006351605.2;XP_015166033.1
101	lcl|NW_006239060.1_cds_XP_006351653.1_16959_lcl|NW_006239060.1_cds_XP_006351653.1_16959_1;lcl|NW_006239060.1_cds_XP_006351654.1_16960_lcl|NW_006239060.1_cds_XP_006351654.1_16960_1;lcl|NW_006239060.1_cds_XP_015166067.1_16961_lcl|NW_006239060.1_cds_XP_015166067.1_16961_1	XP_006351653.1;XP_006351654.1;XP_015166067.1
102	lcl|NW_006239061.1_cds_XP_006351797.1_17154_lcl|NW_006239061.1_cds_XP_006351797.1_17154_1;lcl|NW_006239061.1_cds_XP_006351798.1_17155_lcl|NW_006239061.1_cds_XP_006351798.1_17155_1;lcl|NW_006239061.1_cds_XP_006351799.1_17156_lcl|NW_006239061.1_cds_XP_006351799.1_17156_1	XP_006351797.1;XP_006351798.1;XP_006351799.1
103	lcl|NW_006239064.1_cds_XP_006352056.1_17428_lcl|NW_006239064.1_cds_XP_006352056.1_17428_1;lcl|NW_006239064.1_cds_XP_006351982.1_17430_lcl|NW_006239064.1_cds_XP_006351982.1_17430_1;lcl|NW_006239064.1_cds_XP_006351981.1_17431_lcl|NW_006239064.1_cds_XP_006351981.1_17431_1;lcl|NW_006239064.1_cds_XP_006351980.1_17432_lcl|NW_006239064.1_cds_XP_006351980.1_17432_1	XP_006351980.1;XP_006351981.1;XP_006351982.1;XP_006352056.1
104	lcl|NW_006239072.1_cds_XP_006352576.1_18088_lcl|NW_006239072.1_cds_XP_006352576.1_18088_1;lcl|NW_006239072.1_cds_XP_006352577.1_18089_lcl|NW_006239072.1_cds_XP_006352577.1_18089_1;lcl|NW_006239072.1_cds_XP_006352578.2_18090_lcl|NW_006239072.1_cds_XP_006352578.2_18090_1	XP_006352576.1;XP_006352577.1;XP_006352578.2
105	lcl|NW_006239073.1_cds_XP_006352693.2_18224_lcl|NW_006239073.1_cds_XP_006352693.2_18224_1;lcl|NW_006239073.1_cds_XP_006352694.2_18225_lcl|NW_006239073.1_cds_XP_006352694.2_18225_1;lcl|NW_006239073.1_cds_XP_015166490.1_18226_lcl|NW_006239073.1_cds_XP_015166490.1_18226_1;lcl|NW_006239073.1_cds_XP_006352695.1_18227_lcl|NW_006239073.1_cds_XP_006352695.1_18227_1	XP_006352693.2;XP_006352694.2;XP_006352695.1;XP_015166490.1
106	lcl|NW_006239073.1_cds_XP_006352698.1_18232_lcl|NW_006239073.1_cds_XP_006352698.1_18232_1;lcl|NW_006239073.1_cds_XP_006352699.1_18233_lcl|NW_006239073.1_cds_XP_006352699.1_18233_1;lcl|NW_006239073.1_cds_XP_015166520.1_18234_lcl|NW_006239073.1_cds_XP_015166520.1_18234_1;lcl|NW_006239073.1_cds_XP_006352700.1_18235_lcl|NW_006239073.1_cds_XP_006352700.1_18235_1;lcl|NW_006239073.1_cds_XP_015166491.1_18236_lcl|NW_006239073.1_cds_XP_015166491.1_18236_1	XP_006352698.1;XP_006352699.1;XP_006352700.1;XP_015166491.1;XP_015166520.1
107	lcl|NW_006239074.1_cds_NP_001284559.1_18427_lcl|NW_006239074.1_cds_NP_001284559.1_18427_1;lcl|NW_006239074.1_cds_XP_006352855.1_18428_lcl|NW_006239074.1_cds_XP_006352855.1_18428_1;lcl|NW_006239074.1_cds_XP_006352856.1_18429_lcl|NW_006239074.1_cds_XP_006352856.1_18429_1	NP_001284559.1;XP_006352855.1;XP_006352856.1
108	lcl|NW_006239074.1_cds_XP_015166594.1_18445_lcl|NW_006239074.1_cds_XP_015166594.1_18445_1;lcl|NW_006239074.1_cds_XP_006352866.1_18446_lcl|NW_006239074.1_cds_XP_006352866.1_18446_1;lcl|NW_006239074.1_cds_XP_006352867.1_18447_lcl|NW_006239074.1_cds_XP_006352867.1_18447_1;lcl|NW_006239074.1_cds_XP_015166593.1_18448_lcl|NW_006239074.1_cds_XP_015166593.1_18448_1;lcl|NW_006239074.1_cds_XP_006352868.1_18449_lcl|NW_006239074.1_cds_XP_006352868.1_18449_1	XP_006352866.1;XP_006352867.1;XP_006352868.1;XP_015166593.1;XP_015166594.1
109	lcl|NW_006239074.1_cds_XP_015166582.1_18554_lcl|NW_006239074.1_cds_XP_015166582.1_18554_1;lcl|NW_006239074.1_cds_XP_015166582.1_18554_lcl|NW_006239074.1_cds_XP_015166582.1_18554_2;lcl|NW_006239074.1_cds_XP_015166582.1_18554_lcl|NW_006239074.1_cds_XP_015166582.1_18554_3;lcl|NW_006239074.1_cds_XP_006352943.1_18555_lcl|NW_006239074.1_cds_XP_006352943.1_18555_1;lcl|NW_006239074.1_cds_XP_006352944.1_18556_lcl|NW_006239074.1_cds_XP_006352944.1_18556_1	XP_006352943.1;XP_006352944.1;XP_015166582.1
110	lcl|NW_006239075.1_cds_XP_006353008.1_18630_lcl|NW_006239075.1_cds_XP_006353008.1_18630_1;lcl|NW_006239075.1_cds_XP_006353084.2_18631_lcl|NW_006239075.1_cds_XP_006353084.2_18631_1;lcl|NW_006239075.1_cds_XP_015166621.1_18634_lcl|NW_006239075.1_cds_XP_015166621.1_18634_1	XP_006353008.1;XP_006353084.2;XP_015166621.1
111	lcl|NW_006239078.1_cds_XP_006353144.1_18797_lcl|NW_006239078.1_cds_XP_006353144.1_18797_1;lcl|NW_006239078.1_cds_XP_006353145.1_18798_lcl|NW_006239078.1_cds_XP_006353145.1_18798_1;lcl|NW_006239078.1_cds_XP_006353146.1_18799_lcl|NW_006239078.1_cds_XP_006353146.1_18799_1	XP_006353144.1;XP_006353145.1;XP_006353146.1
112	lcl|NW_006239081.1_cds_XP_006353545.1_19282_lcl|NW_006239081.1_cds_XP_006353545.1_19282_1;lcl|NW_006239081.1_cds_XP_006353546.1_19283_lcl|NW_006239081.1_cds_XP_006353546.1_19283_1;lcl|NW_006239081.1_cds_XP_006353547.1_19284_lcl|NW_006239081.1_cds_XP_006353547.1_19284_1	XP_006353545.1;XP_006353546.1;XP_006353547.1
113	lcl|NW_006239083.1_cds_XP_006353717.1_19461_lcl|NW_006239083.1_cds_XP_006353717.1_19461_1;lcl|NW_006239083.1_cds_XP_006353718.1_19462_lcl|NW_006239083.1_cds_XP_006353718.1_19462_1;lcl|NW_006239083.1_cds_XP_006353700.1_19463_lcl|NW_006239083.1_cds_XP_006353700.1_19463_1	XP_006353700.1;XP_006353717.1;XP_006353718.1
114	lcl|NW_006239085.1_cds_XP_006353806.2_19582_lcl|NW_006239085.1_cds_XP_006353806.2_19582_1;lcl|NW_006239085.1_cds_XP_006353818.2_19583_lcl|NW_006239085.1_cds_XP_006353818.2_19583_1;lcl|NW_006239085.1_cds_XP_006353807.1_19584_lcl|NW_006239085.1_cds_XP_006353807.1_19584_1;lcl|NW_006239085.1_cds_XP_006353819.1_19585_lcl|NW_006239085.1_cds_XP_006353819.1_19585_1	XP_006353806.2;XP_006353807.1;XP_006353818.2;XP_006353819.1
115	lcl|NW_006239085.1_cds_XP_006353810.1_19589_lcl|NW_006239085.1_cds_XP_006353810.1_19589_1;lcl|NW_006239085.1_cds_XP_015166962.1_19591_lcl|NW_006239085.1_cds_XP_015166962.1_19591_1;lcl|NW_006239085.1_cds_XP_006353820.1_19592_lcl|NW_006239085.1_cds_XP_006353820.1_19592_1;lcl|NW_006239085.1_cds_XP_006353821.1_19593_lcl|NW_006239085.1_cds_XP_006353821.1_19593_1;lcl|NW_006239085.1_cds_XP_006353822.1_19594_lcl|NW_006239085.1_cds_XP_006353822.1_19594_1	XP_006353810.1;XP_006353820.1;XP_006353821.1;XP_006353822.1;XP_015166962.1
116	lcl|NW_006239092.1_cds_XP_006353987.1_19844_lcl|NW_006239092.1_cds_XP_006353987.1_19844_1;lcl|NW_006239092.1_cds_XP_015167092.1_19845_lcl|NW_006239092.1_cds_XP_015167092.1_19845_1;lcl|NW_006239092.1_cds_XP_006353989.1_19846_lcl|NW_006239092.1_cds_XP_006353989.1_19846_1;lcl|NW_006239092.1_cds_XP_006353991.1_19847_lcl|NW_006239092.1_cds_XP_006353991.1_19847_1	XP_006353987.1;XP_006353989.1;XP_006353991.1;XP_015167092.1
