potentialBGC	protein_ids	Gene cluster gene accessions
63	lcl|NC_063260.1_cds_XP_002509556.1_15601_lcl|NC_063260.1_cds_XP_002509556.1_15601_1;lcl|NC_063260.1_cds_XP_002509557.2_15602_lcl|NC_063260.1_cds_XP_002509557.2_15602_2;lcl|NC_063260.1_cds_XP_002509558.1_15603_lcl|NC_063260.1_cds_XP_002509558.1_15603_1	XP_002509556.1;XP_002509557.2;XP_002509558.1
64	lcl|NC_063260.1_cds_XP_002509596.2_15650_lcl|NC_063260.1_cds_XP_002509596.2_15650_3;lcl|NC_063260.1_cds_XP_048230118.1_15651_lcl|NC_063260.1_cds_XP_048230118.1_15651_1;lcl|NC_063260.1_cds_XP_002509597.2_15652_lcl|NC_063260.1_cds_XP_002509597.2_15652_1;lcl|NC_063260.1_cds_XP_002509598.2_15653_lcl|NC_063260.1_cds_XP_002509598.2_15653_1	XP_002509596.2;XP_002509597.2;XP_002509598.2;XP_048230118.1
65	lcl|NC_063260.1_cds_XP_002509620.1_15699_lcl|NC_063260.1_cds_XP_002509620.1_15699_1;lcl|NC_063260.1_cds_XP_002509621.2_15700_lcl|NC_063260.1_cds_XP_002509621.2_15700_1;lcl|NC_063260.1_cds_XP_002509623.2_15704_lcl|NC_063260.1_cds_XP_002509623.2_15704_1	XP_002509620.1;XP_002509621.2;XP_002509623.2
66	lcl|NC_063260.1_cds_XP_002509645.2_15738_lcl|NC_063260.1_cds_XP_002509645.2_15738_1;lcl|NC_063260.1_cds_XP_002509646.1_15739_lcl|NC_063260.1_cds_XP_002509646.1_15739_1;lcl|NC_063260.1_cds_XP_002509647.1_15740_lcl|NC_063260.1_cds_XP_002509647.1_15740_1;lcl|NC_063260.1_cds_XP_025012094.1_15741_lcl|NC_063260.1_cds_XP_025012094.1_15741_1	XP_002509645.2;XP_002509646.1;XP_002509647.1;XP_025012094.1
67	lcl|NC_063260.1_cds_XP_002509687.1_15790_lcl|NC_063260.1_cds_XP_002509687.1_15790_1;lcl|NC_063260.1_cds_XP_002509690.1_15791_lcl|NC_063260.1_cds_XP_002509690.1_15791_1;lcl|NC_063260.1_cds_XP_002509692.1_15792_lcl|NC_063260.1_cds_XP_002509692.1_15792_1;lcl|NC_063260.1_cds_XP_002509693.1_15793_lcl|NC_063260.1_cds_XP_002509693.1_15793_1;lcl|NC_063260.1_cds_XP_015570806.2_15794_lcl|NC_063260.1_cds_XP_015570806.2_15794_1	XP_002509687.1;XP_002509690.1;XP_002509692.1;XP_002509693.1;XP_015570806.2
68	lcl|NC_063260.1_cds_XP_002509955.2_16145_lcl|NC_063260.1_cds_XP_002509955.2_16145_1;lcl|NC_063260.1_cds_XP_002509956.2_16146_lcl|NC_063260.1_cds_XP_002509956.2_16146_1;lcl|NC_063260.1_cds_NP_001310699.1_16147_lcl|NC_063260.1_cds_NP_001310699.1_16147_1	NP_001310699.1;XP_002509955.2;XP_002509956.2
69	lcl|NC_063260.1_cds_XP_002509967.1_16156_lcl|NC_063260.1_cds_XP_002509967.1_16156_1;lcl|NC_063260.1_cds_XP_002509968.2_16157_lcl|NC_063260.1_cds_XP_002509968.2_16157_1;lcl|NC_063260.1_cds_XP_002509972.3_16162_lcl|NC_063260.1_cds_XP_002509972.3_16162_1	XP_002509967.1;XP_002509968.2;XP_002509972.3
70	lcl|NC_063260.1_cds_XP_002518875.2_16219_lcl|NC_063260.1_cds_XP_002518875.2_16219_1;lcl|NC_063260.1_cds_XP_002518876.1_16220_lcl|NC_063260.1_cds_XP_002518876.1_16220_1;lcl|NC_063260.1_cds_XP_002518877.1_16221_lcl|NC_063260.1_cds_XP_002518877.1_16221_1	XP_002518875.2;XP_002518876.1;XP_002518877.1
71	lcl|NC_063260.1_cds_XP_002518909.2_16255_lcl|NC_063260.1_cds_XP_002518909.2_16255_1;lcl|NC_063260.1_cds_XP_002518910.1_16256_lcl|NC_063260.1_cds_XP_002518910.1_16256_1;lcl|NC_063260.1_cds_XP_002518911.1_16257_lcl|NC_063260.1_cds_XP_002518911.1_16257_1;lcl|NC_063260.1_cds_XP_002518913.1_16258_lcl|NC_063260.1_cds_XP_002518913.1_16258_1;lcl|NC_063260.1_cds_XP_002518914.1_16259_lcl|NC_063260.1_cds_XP_002518914.1_16259_1;lcl|NC_063260.1_cds_XP_048229594.1_16260_lcl|NC_063260.1_cds_XP_048229594.1_16260_1;lcl|NC_063260.1_cds_XP_002518916.1_16261_lcl|NC_063260.1_cds_XP_002518916.1_16261_1	XP_002518909.2;XP_002518910.1;XP_002518911.1;XP_002518913.1;XP_002518914.1;XP_002518916.1;XP_048229594.1
72	lcl|NC_063260.1_cds_XP_002519900.4_16506_lcl|NC_063260.1_cds_XP_002519900.4_16506_1;lcl|NC_063260.1_cds_XP_002519899.2_16507_lcl|NC_063260.1_cds_XP_002519899.2_16507_1;lcl|NC_063260.1_cds_XP_015575108.1_16508_lcl|NC_063260.1_cds_XP_015575108.1_16508_1;lcl|NC_063260.1_cds_XP_025013246.1_16509_lcl|NC_063260.1_cds_XP_025013246.1_16509_1	XP_002519899.2;XP_002519900.4;XP_015575108.1;XP_025013246.1
73	lcl|NC_063260.1_cds_XP_015579943.1_16650_lcl|NC_063260.1_cds_XP_015579943.1_16650_1;lcl|NC_063260.1_cds_XP_048230569.1_16651_lcl|NC_063260.1_cds_XP_048230569.1_16651_1;lcl|NC_063260.1_cds_XP_015579955.3_16652_lcl|NC_063260.1_cds_XP_015579955.3_16652_1	XP_015579943.1;XP_015579955.3;XP_048230569.1
74	lcl|NC_063260.1_cds_XP_048229473.1_17065_lcl|NC_063260.1_cds_XP_048229473.1_17065_1;lcl|NC_063260.1_cds_XP_015578186.2_17066_lcl|NC_063260.1_cds_XP_015578186.2_17066_1;lcl|NC_063260.1_cds_XP_002524700.2_17067_lcl|NC_063260.1_cds_XP_002524700.2_17067_1	XP_002524700.2;XP_015578186.2;XP_048229473.1
75	lcl|NC_063260.1_cds_NP_001310649.1_17132_lcl|NC_063260.1_cds_NP_001310649.1_17132_1;lcl|NC_063260.1_cds_XP_015574208.2_17133_lcl|NC_063260.1_cds_XP_015574208.2_17133_1;lcl|NC_063260.1_cds_XP_002518578.3_17134_lcl|NC_063260.1_cds_XP_002518578.3_17134_1	NP_001310649.1;XP_002518578.3;XP_015574208.2
76	lcl|NC_063260.1_cds_XP_048229658.1_17153_lcl|NC_063260.1_cds_XP_048229658.1_17153_1;lcl|NC_063260.1_cds_XP_048229658.1_17153_lcl|NC_063260.1_cds_XP_048229658.1_17153_2;lcl|NC_063260.1_cds_XP_048229658.1_17153_lcl|NC_063260.1_cds_XP_048229658.1_17153_3;lcl|NC_063260.1_cds_XP_048229656.1_17154_lcl|NC_063260.1_cds_XP_048229656.1_17154_1;lcl|NC_063260.1_cds_XP_048229656.1_17154_lcl|NC_063260.1_cds_XP_048229656.1_17154_2;lcl|NC_063260.1_cds_XP_048229657.1_17155_lcl|NC_063260.1_cds_XP_048229657.1_17155_1	XP_048229656.1;XP_048229657.1;XP_048229658.1
77	lcl|NC_063260.1_cds_XP_002518425.1_17335_lcl|NC_063260.1_cds_XP_002518425.1_17335_2;lcl|NC_063260.1_cds_XP_002518424.1_17336_lcl|NC_063260.1_cds_XP_002518424.1_17336_1;lcl|NC_063260.1_cds_XP_048229859.1_17337_lcl|NC_063260.1_cds_XP_048229859.1_17337_1	XP_002518424.1;XP_002518425.1;XP_048229859.1
78	lcl|NC_063261.1_cds_XP_048231877.1_17817_lcl|NC_063261.1_cds_XP_048231877.1_17817_1;lcl|NC_063261.1_cds_XP_015573868.1_17818_lcl|NC_063261.1_cds_XP_015573868.1_17818_1;lcl|NC_063261.1_cds_XP_015573870.1_17819_lcl|NC_063261.1_cds_XP_015573870.1_17819_1;lcl|NC_063261.1_cds_XP_015573869.1_17820_lcl|NC_063261.1_cds_XP_015573869.1_17820_1;lcl|NC_063261.1_cds_XP_025012861.1_17821_lcl|NC_063261.1_cds_XP_025012861.1_17821_1	XP_015573868.1;XP_015573869.1;XP_015573870.1;XP_025012861.1;XP_048231877.1
79	lcl|NC_063261.1_cds_XP_015580110.1_17875_lcl|NC_063261.1_cds_XP_015580110.1_17875_1;lcl|NC_063261.1_cds_XP_002527935.1_17876_lcl|NC_063261.1_cds_XP_002527935.1_17876_1;lcl|NC_063261.1_cds_XP_015583949.2_17879_lcl|NC_063261.1_cds_XP_015583949.2_17879_1	XP_002527935.1;XP_015580110.1;XP_015583949.2
80	lcl|NC_063261.1_cds_XP_002533881.1_18034_lcl|NC_063261.1_cds_XP_002533881.1_18034_1;lcl|NC_063261.1_cds_XP_002533882.2_18035_lcl|NC_063261.1_cds_XP_002533882.2_18035_1;lcl|NC_063261.1_cds_XP_048231734.1_18036_lcl|NC_063261.1_cds_XP_048231734.1_18036_1;lcl|NC_063261.1_cds_XP_015583669.1_18037_lcl|NC_063261.1_cds_XP_015583669.1_18037_1	XP_002533881.1;XP_002533882.2;XP_015583669.1;XP_048231734.1
81	lcl|NC_063261.1_cds_XP_015578866.2_18202_lcl|NC_063261.1_cds_XP_015578866.2_18202_1;lcl|NC_063261.1_cds_XP_002525869.1_18203_lcl|NC_063261.1_cds_XP_002525869.1_18203_1;lcl|NC_063261.1_cds_XP_048231735.1_18205_lcl|NC_063261.1_cds_XP_048231735.1_18205_1	XP_002525869.1;XP_015578866.2;XP_048231735.1
82	lcl|NC_063261.1_cds_XP_048232183.1_18415_lcl|NC_063261.1_cds_XP_048232183.1_18415_1;lcl|NC_063261.1_cds_XP_048231285.1_18416_lcl|NC_063261.1_cds_XP_048231285.1_18416_1;lcl|NC_063261.1_cds_XP_048231923.1_18417_lcl|NC_063261.1_cds_XP_048231923.1_18417_1	XP_048231285.1;XP_048231923.1;XP_048232183.1
83	lcl|NC_063261.1_cds_XP_048231693.1_18865_lcl|NC_063261.1_cds_XP_048231693.1_18865_1;lcl|NC_063261.1_cds_XP_002518790.2_18866_lcl|NC_063261.1_cds_XP_002518790.2_18866_1;lcl|NC_063261.1_cds_XP_002518791.1_18867_lcl|NC_063261.1_cds_XP_002518791.1_18867_1	XP_002518790.2;XP_002518791.1;XP_048231693.1
84	lcl|NC_063261.1_cds_XP_002520775.1_19103_lcl|NC_063261.1_cds_XP_002520775.1_19103_1;lcl|NC_063261.1_cds_XP_002520774.2_19104_lcl|NC_063261.1_cds_XP_002520774.2_19104_4;lcl|NC_063261.1_cds_XP_025013398.2_19105_lcl|NC_063261.1_cds_XP_025013398.2_19105_1;lcl|NC_063261.1_cds_XP_025013398.2_19105_lcl|NC_063261.1_cds_XP_025013398.2_19105_2	XP_002520774.2;XP_002520775.1;XP_025013398.2
85	lcl|NC_063261.1_cds_XP_048231307.1_19284_lcl|NC_063261.1_cds_XP_048231307.1_19284_1;lcl|NC_063261.1_cds_XP_048231695.1_19285_lcl|NC_063261.1_cds_XP_048231695.1_19285_1;lcl|NC_063261.1_cds_XP_015577887.2_19286_lcl|NC_063261.1_cds_XP_015577887.2_19286_1;lcl|NC_063261.1_cds_XP_048231694.1_19287_lcl|NC_063261.1_cds_XP_048231694.1_19287_1;lcl|NC_063261.1_cds_XP_025014037.2_19288_lcl|NC_063261.1_cds_XP_025014037.2_19288_1	XP_015577887.2;XP_025014037.2;XP_048231307.1;XP_048231694.1;XP_048231695.1
86	lcl|NC_063261.1_cds_XP_002528449.2_19462_lcl|NC_063261.1_cds_XP_002528449.2_19462_1;lcl|NC_063261.1_cds_XP_025014775.2_19463_lcl|NC_063261.1_cds_XP_025014775.2_19463_1;lcl|NC_063261.1_cds_XP_015580419.2_19464_lcl|NC_063261.1_cds_XP_015580419.2_19464_1	XP_002528449.2;XP_015580419.2;XP_025014775.2
87	lcl|NC_063261.1_cds_XP_048231324.1_19883_lcl|NC_063261.1_cds_XP_048231324.1_19883_1;lcl|NC_063261.1_cds_XP_002526797.1_19884_lcl|NC_063261.1_cds_XP_002526797.1_19884_1;lcl|NC_063261.1_cds_XP_002526794.1_19887_lcl|NC_063261.1_cds_XP_002526794.1_19887_1	XP_002526794.1;XP_002526797.1;XP_048231324.1
88	lcl|NC_063261.1_cds_XP_015578323.2_19983_lcl|NC_063261.1_cds_XP_015578323.2_19983_1;lcl|NC_063261.1_cds_XP_048231696.1_19984_lcl|NC_063261.1_cds_XP_048231696.1_19984_1;lcl|NC_063261.1_cds_XP_002524989.1_19985_lcl|NC_063261.1_cds_XP_002524989.1_19985_1;lcl|NC_063261.1_cds_XP_048231697.1_19986_lcl|NC_063261.1_cds_XP_048231697.1_19986_1	XP_002524989.1;XP_015578323.2;XP_048231696.1;XP_048231697.1
89	lcl|NC_063262.1_cds_XP_002517862.1_20259_lcl|NC_063262.1_cds_XP_002517862.1_20259_1;lcl|NC_063262.1_cds_XP_002517861.2_20260_lcl|NC_063262.1_cds_XP_002517861.2_20260_1;lcl|NC_063262.1_cds_XP_002517860.1_20261_lcl|NC_063262.1_cds_XP_002517860.1_20261_1	XP_002517860.1;XP_002517861.2;XP_002517862.1
90	lcl|NC_063262.1_cds_XP_002525110.1_20381_lcl|NC_063262.1_cds_XP_002525110.1_20381_1;lcl|NC_063262.1_cds_XP_015578419.2_20382_lcl|NC_063262.1_cds_XP_015578419.2_20382_1;lcl|NC_063262.1_cds_XP_002525108.1_20383_lcl|NC_063262.1_cds_XP_002525108.1_20383_1;lcl|NC_063262.1_cds_XP_002525107.1_20384_lcl|NC_063262.1_cds_XP_002525107.1_20384_1	XP_002525107.1;XP_002525108.1;XP_002525110.1;XP_015578419.2
91	lcl|NC_063262.1_cds_XP_015576737.2_20469_lcl|NC_063262.1_cds_XP_015576737.2_20469_1;lcl|NC_063262.1_cds_XP_002522372.1_20470_lcl|NC_063262.1_cds_XP_002522372.1_20470_1;lcl|NC_063262.1_cds_XP_002522371.1_20471_lcl|NC_063262.1_cds_XP_002522371.1_20471_1;lcl|NC_063262.1_cds_XP_002522370.1_20472_lcl|NC_063262.1_cds_XP_002522370.1_20472_1	XP_002522370.1;XP_002522371.1;XP_002522372.1;XP_015576737.2
92	lcl|NC_063262.1_cds_NP_001310637.1_20598_lcl|NC_063262.1_cds_NP_001310637.1_20598_1;lcl|NC_063262.1_cds_XP_002523596.1_20599_lcl|NC_063262.1_cds_XP_002523596.1_20599_1;lcl|NC_063262.1_cds_XP_002523598.1_20600_lcl|NC_063262.1_cds_XP_002523598.1_20600_1;lcl|NC_063262.1_cds_XP_002523600.2_20601_lcl|NC_063262.1_cds_XP_002523600.2_20601_1	NP_001310637.1;XP_002523596.1;XP_002523598.1;XP_002523600.2
93	lcl|NC_063262.1_cds_XP_002524931.1_20706_lcl|NC_063262.1_cds_XP_002524931.1_20706_1;lcl|NC_063262.1_cds_XP_002524932.1_20707_lcl|NC_063262.1_cds_XP_002524932.1_20707_1;lcl|NC_063262.1_cds_XP_048232535.1_20708_lcl|NC_063262.1_cds_XP_048232535.1_20708_1;lcl|NC_063262.1_cds_XP_048232987.1_20710_lcl|NC_063262.1_cds_XP_048232987.1_20710_1	XP_002524931.1;XP_002524932.1;XP_048232535.1;XP_048232987.1
94	lcl|NC_063262.1_cds_XP_015581747.1_20886_lcl|NC_063262.1_cds_XP_015581747.1_20886_1;lcl|NC_063262.1_cds_XP_048232562.1_20887_lcl|NC_063262.1_cds_XP_048232562.1_20887_1;lcl|NC_063262.1_cds_XP_048232561.1_20888_lcl|NC_063262.1_cds_XP_048232561.1_20888_1	XP_015581747.1;XP_048232561.1;XP_048232562.1
95	lcl|NC_063262.1_cds_XP_048232871.1_21408_lcl|NC_063262.1_cds_XP_048232871.1_21408_1;lcl|NC_063262.1_cds_XP_025013676.2_21409_lcl|NC_063262.1_cds_XP_025013676.2_21409_1;lcl|NC_063262.1_cds_XP_048232872.1_21410_lcl|NC_063262.1_cds_XP_048232872.1_21410_1	XP_025013676.2;XP_048232871.1;XP_048232872.1
96	lcl|NC_063262.1_cds_XP_002527280.1_22621_lcl|NC_063262.1_cds_XP_002527280.1_22621_1;lcl|NC_063262.1_cds_XP_002527281.1_22622_lcl|NC_063262.1_cds_XP_002527281.1_22622_1;lcl|NC_063262.1_cds_XP_002527282.1_22623_lcl|NC_063262.1_cds_XP_002527282.1_22623_1;lcl|NC_063262.1_cds_XP_015579698.1_22624_lcl|NC_063262.1_cds_XP_015579698.1_22624_1;lcl|NC_063262.1_cds_XP_025014558.1_22625_lcl|NC_063262.1_cds_XP_025014558.1_22625_1;lcl|NC_063262.1_cds_XP_002527284.1_22626_lcl|NC_063262.1_cds_XP_002527284.1_22626_1	XP_002527280.1;XP_002527281.1;XP_002527282.1;XP_002527284.1;XP_015579698.1;XP_025014558.1
97	lcl|NC_063262.1_cds_XP_002515012.2_23080_lcl|NC_063262.1_cds_XP_002515012.2_23080_1;lcl|NC_063262.1_cds_XP_002515010.3_23084_lcl|NC_063262.1_cds_XP_002515010.3_23084_1;lcl|NC_063262.1_cds_XP_025012399.2_23085_lcl|NC_063262.1_cds_XP_025012399.2_23085_1;lcl|NC_063262.1_cds_XP_002515006.1_23086_lcl|NC_063262.1_cds_XP_002515006.1_23086_1	XP_002515006.1;XP_002515010.3;XP_002515012.2;XP_025012399.2
98	lcl|NC_063262.1_cds_XP_002514852.3_23292_lcl|NC_063262.1_cds_XP_002514852.3_23292_2;lcl|NC_063262.1_cds_XP_002514850.1_23293_lcl|NC_063262.1_cds_XP_002514850.1_23293_1;lcl|NC_063262.1_cds_XP_002514849.1_23294_lcl|NC_063262.1_cds_XP_002514849.1_23294_1;lcl|NC_063262.1_cds_XP_002514848.2_23295_lcl|NC_063262.1_cds_XP_002514848.2_23295_1	XP_002514848.2;XP_002514849.1;XP_002514850.1;XP_002514852.3
99	lcl|NC_063262.1_cds_XP_015572107.1_23337_lcl|NC_063262.1_cds_XP_015572107.1_23337_1;lcl|NC_063262.1_cds_XP_048233256.1_23338_lcl|NC_063262.1_cds_XP_048233256.1_23338_1;lcl|NC_063262.1_cds_XP_025012393.2_23339_lcl|NC_063262.1_cds_XP_025012393.2_23339_1	XP_015572107.1;XP_025012393.2;XP_048233256.1
100	lcl|NC_063262.1_cds_XP_015572137.3_23349_lcl|NC_063262.1_cds_XP_015572137.3_23349_1;lcl|NC_063262.1_cds_XP_002514800.1_23350_lcl|NC_063262.1_cds_XP_002514800.1_23350_1;lcl|NC_063262.1_cds_XP_015572121.1_23351_lcl|NC_063262.1_cds_XP_015572121.1_23351_1	XP_002514800.1;XP_015572121.1;XP_015572137.3
101	lcl|NC_063263.1_cds_NP_001310690.1_23496_lcl|NC_063263.1_cds_NP_001310690.1_23496_1;lcl|NC_063263.1_cds_XP_002533764.2_23497_lcl|NC_063263.1_cds_XP_002533764.2_23497_2;lcl|NC_063263.1_cds_XP_002533763.1_23498_lcl|NC_063263.1_cds_XP_002533763.1_23498_1	NP_001310690.1;XP_002533763.1;XP_002533764.2
102	lcl|NC_063263.1_cds_XP_002529795.2_23537_lcl|NC_063263.1_cds_XP_002529795.2_23537_1;lcl|NC_063263.1_cds_XP_015581226.2_23538_lcl|NC_063263.1_cds_XP_015581226.2_23538_1;lcl|NC_063263.1_cds_XP_048234282.1_23539_lcl|NC_063263.1_cds_XP_048234282.1_23539_1;lcl|NC_063263.1_cds_XP_048234581.1_23540_lcl|NC_063263.1_cds_XP_048234581.1_23540_1	XP_002529795.2;XP_015581226.2;XP_048234282.1;XP_048234581.1
103	lcl|NC_063263.1_cds_XP_002529182.1_23928_lcl|NC_063263.1_cds_XP_002529182.1_23928_1;lcl|NC_063263.1_cds_XP_015580877.1_23929_lcl|NC_063263.1_cds_XP_015580877.1_23929_1;lcl|NC_063263.1_cds_XP_002529184.2_23930_lcl|NC_063263.1_cds_XP_002529184.2_23930_1	XP_002529182.1;XP_002529184.2;XP_015580877.1
104	lcl|NC_063263.1_cds_XP_048233935.1_23981_lcl|NC_063263.1_cds_XP_048233935.1_23981_1;lcl|NC_063263.1_cds_XP_002521317.1_23982_lcl|NC_063263.1_cds_XP_002521317.1_23982_1;lcl|NC_063263.1_cds_XP_002521318.1_23983_lcl|NC_063263.1_cds_XP_002521318.1_23983_1	XP_002521317.1;XP_002521318.1;XP_048233935.1
105	lcl|NC_063263.1_cds_XP_002517554.2_24452_lcl|NC_063263.1_cds_XP_002517554.2_24452_1;lcl|NC_063263.1_cds_XP_002517555.1_24453_lcl|NC_063263.1_cds_XP_002517555.1_24453_1;lcl|NC_063263.1_cds_XP_002517556.3_24454_lcl|NC_063263.1_cds_XP_002517556.3_24454_1	XP_002517554.2;XP_002517555.1;XP_002517556.3
106	lcl|NC_063263.1_cds_XP_002512917.1_25042_lcl|NC_063263.1_cds_XP_002512917.1_25042_1;lcl|NC_063263.1_cds_XP_015570872.2_25043_lcl|NC_063263.1_cds_XP_015570872.2_25043_1;lcl|NC_063263.1_cds_XP_048233573.1_25044_lcl|NC_063263.1_cds_XP_048233573.1_25044_1	XP_002512917.1;XP_015570872.2;XP_048233573.1
107	lcl|NC_063263.1_cds_XP_002523863.2_25303_lcl|NC_063263.1_cds_XP_002523863.2_25303_1;lcl|NC_063263.1_cds_XP_002523859.1_25308_lcl|NC_063263.1_cds_XP_002523859.1_25308_1;lcl|NC_063263.1_cds_XP_015577653.1_25309_lcl|NC_063263.1_cds_XP_015577653.1_25309_1	XP_002523859.1;XP_002523863.2;XP_015577653.1
108	lcl|NC_063263.1_cds_XP_002523839.1_25333_lcl|NC_063263.1_cds_XP_002523839.1_25333_1;lcl|NC_063263.1_cds_XP_002523838.1_25334_lcl|NC_063263.1_cds_XP_002523838.1_25334_1;lcl|NC_063263.1_cds_XP_048233871.1_25335_lcl|NC_063263.1_cds_XP_048233871.1_25335_1	XP_002523838.1;XP_002523839.1;XP_048233871.1
109	lcl|NC_063263.1_cds_XP_048233568.1_25418_lcl|NC_063263.1_cds_XP_048233568.1_25418_1;lcl|NC_063263.1_cds_XP_048233569.1_25419_lcl|NC_063263.1_cds_XP_048233569.1_25419_1;lcl|NC_063263.1_cds_XP_002523777.2_25420_lcl|NC_063263.1_cds_XP_002523777.2_25420_1;lcl|NC_063263.1_cds_XP_048234670.1_25421_lcl|NC_063263.1_cds_XP_048234670.1_25421_1;lcl|NC_063263.1_cds_XP_048234671.1_25422_lcl|NC_063263.1_cds_XP_048234671.1_25422_1;lcl|NC_063263.1_cds_XP_002529056.3_25423_lcl|NC_063263.1_cds_XP_002529056.3_25423_1	XP_002523777.2;XP_002529056.3;XP_048233568.1;XP_048233569.1;XP_048234670.1;XP_048234671.1
110	lcl|NC_063263.1_cds_XP_002533606.1_25496_lcl|NC_063263.1_cds_XP_002533606.1_25496_1;lcl|NC_063263.1_cds_XP_002533605.2_25497_lcl|NC_063263.1_cds_XP_002533605.2_25497_1;lcl|NC_063263.1_cds_XP_002533604.1_25498_lcl|NC_063263.1_cds_XP_002533604.1_25498_1	XP_002533604.1;XP_002533605.2;XP_002533606.1
111	lcl|NC_063263.1_cds_XP_002523754.2_25571_lcl|NC_063263.1_cds_XP_002523754.2_25571_1;lcl|NC_063263.1_cds_XP_002523753.2_25572_lcl|NC_063263.1_cds_XP_002523753.2_25572_1;lcl|NC_063263.1_cds_XP_002523752.2_25573_lcl|NC_063263.1_cds_XP_002523752.2_25573_1;lcl|NC_063263.1_cds_XP_002523750.2_25574_lcl|NC_063263.1_cds_XP_002523750.2_25574_1	XP_002523750.2;XP_002523752.2;XP_002523753.2;XP_002523754.2
112	lcl|NC_063263.1_cds_XP_015581059.1_26214_lcl|NC_063263.1_cds_XP_015581059.1_26214_1;lcl|NC_063263.1_cds_XP_002529482.2_26215_lcl|NC_063263.1_cds_XP_002529482.2_26215_1;lcl|NC_063263.1_cds_XP_025014944.1_26216_lcl|NC_063263.1_cds_XP_025014944.1_26216_1	XP_002529482.2;XP_015581059.1;XP_025014944.1
113	lcl|NC_063263.1_cds_XP_002533529.3_26294_lcl|NC_063263.1_cds_XP_002533529.3_26294_1;lcl|NC_063263.1_cds_XP_015581208.2_26295_lcl|NC_063263.1_cds_XP_015581208.2_26295_1;lcl|NC_063263.1_cds_XP_048234221.1_26296_lcl|NC_063263.1_cds_XP_048234221.1_26296_1	XP_002533529.3;XP_015581208.2;XP_048234221.1
114	lcl|NC_063263.1_cds_XP_002529771.1_26327_lcl|NC_063263.1_cds_XP_002529771.1_26327_1;lcl|NC_063263.1_cds_XP_048234069.1_26328_lcl|NC_063263.1_cds_XP_048234069.1_26328_1;lcl|NC_063263.1_cds_XP_015581697.1_26329_lcl|NC_063263.1_cds_XP_015581697.1_26329_1	XP_002529771.1;XP_015581697.1;XP_048234069.1
115	lcl|NC_063264.1_cds_XP_002519227.2_26975_lcl|NC_063264.1_cds_XP_002519227.2_26975_1;lcl|NC_063264.1_cds_XP_002519226.1_26976_lcl|NC_063264.1_cds_XP_002519226.1_26976_1;lcl|NC_063264.1_cds_XP_002519223.1_26978_lcl|NC_063264.1_cds_XP_002519223.1_26978_1	XP_002519223.1;XP_002519226.1;XP_002519227.2
116	lcl|NC_063264.1_cds_XP_015573342.1_27263_lcl|NC_063264.1_cds_XP_015573342.1_27263_1;lcl|NC_063264.1_cds_XP_015573343.1_27264_lcl|NC_063264.1_cds_XP_015573343.1_27264_1;lcl|NC_063264.1_cds_XP_048234970.1_27265_lcl|NC_063264.1_cds_XP_048234970.1_27265_1	XP_015573342.1;XP_015573343.1;XP_048234970.1
117	lcl|NC_063264.1_cds_XP_002516796.1_27345_lcl|NC_063264.1_cds_XP_002516796.1_27345_1;lcl|NC_063264.1_cds_XP_002516793.1_27346_lcl|NC_063264.1_cds_XP_002516793.1_27346_1;lcl|NC_063264.1_cds_XP_002516792.1_27347_lcl|NC_063264.1_cds_XP_002516792.1_27347_1;lcl|NC_063264.1_cds_XP_002516791.1_27348_lcl|NC_063264.1_cds_XP_002516791.1_27348_1	XP_002516791.1;XP_002516792.1;XP_002516793.1;XP_002516796.1
118	lcl|NC_063264.1_cds_XP_002517216.1_27380_lcl|NC_063264.1_cds_XP_002517216.1_27380_1;lcl|NC_063264.1_cds_XP_002517215.1_27381_lcl|NC_063264.1_cds_XP_002517215.1_27381_1;lcl|NC_063264.1_cds_XP_002517214.1_27382_lcl|NC_063264.1_cds_XP_002517214.1_27382_1	XP_002517214.1;XP_002517215.1;XP_002517216.1
119	lcl|NC_063264.1_cds_XP_048234800.1_27557_lcl|NC_063264.1_cds_XP_048234800.1_27557_1;lcl|NC_063264.1_cds_XP_002517071.1_27559_lcl|NC_063264.1_cds_XP_002517071.1_27559_1;lcl|NC_063264.1_cds_XP_048235134.1_27560_lcl|NC_063264.1_cds_XP_048235134.1_27560_1	XP_002517071.1;XP_048234800.1;XP_048235134.1
120	lcl|NC_063264.1_cds_XP_002517004.3_27657_lcl|NC_063264.1_cds_XP_002517004.3_27657_1;lcl|NC_063264.1_cds_XP_015580942.2_27658_lcl|NC_063264.1_cds_XP_015580942.2_27658_1;lcl|NC_063264.1_cds_XP_015580946.2_27659_lcl|NC_063264.1_cds_XP_015580946.2_27659_1;lcl|NC_063264.1_cds_XP_015580949.2_27660_lcl|NC_063264.1_cds_XP_015580949.2_27660_1;lcl|NC_063264.1_cds_XP_002529319.2_27661_lcl|NC_063264.1_cds_XP_002529319.2_27661_1	XP_002517004.3;XP_002529319.2;XP_015580942.2;XP_015580946.2;XP_015580949.2
