potentialBGC	protein_ids	Gene cluster gene accessions
67	lcl|NC_026658.2_cds_XP_004148606.1_16269_lcl|NC_026658.2_cds_XP_004148606.1_16269_1;lcl|NC_026658.2_cds_XP_004148607.1_16270_lcl|NC_026658.2_cds_XP_004148607.1_16270_1;lcl|NC_026658.2_cds_XP_004148626.1_16271_lcl|NC_026658.2_cds_XP_004148626.1_16271_1	XP_004148606.1;XP_004148607.1;XP_004148626.1
68	lcl|NC_026658.2_cds_XP_011654376.1_16280_lcl|NC_026658.2_cds_XP_011654376.1_16280_1;lcl|NC_026658.2_cds_XP_004148602.1_16282_lcl|NC_026658.2_cds_XP_004148602.1_16282_1;lcl|NC_026658.2_cds_XP_031739704.1_16283_lcl|NC_026658.2_cds_XP_031739704.1_16283_1	XP_004148602.1;XP_011654376.1;XP_031739704.1
69	lcl|NC_026658.2_cds_XP_004142734.2_16326_lcl|NC_026658.2_cds_XP_004142734.2_16326_1;lcl|NC_026658.2_cds_XP_004142733.1_16327_lcl|NC_026658.2_cds_XP_004142733.1_16327_1;lcl|NC_026658.2_cds_XP_011653720.1_16328_lcl|NC_026658.2_cds_XP_011653720.1_16328_1	XP_004142733.1;XP_004142734.2;XP_011653720.1
70	lcl|NC_026658.2_cds_XP_011653835.1_16593_lcl|NC_026658.2_cds_XP_011653835.1_16593_1;lcl|NC_026658.2_cds_XP_004144301.1_16594_lcl|NC_026658.2_cds_XP_004144301.1_16594_1;lcl|NC_026658.2_cds_XP_004144302.1_16595_lcl|NC_026658.2_cds_XP_004144302.1_16595_1	XP_004144301.1;XP_004144302.1;XP_011653835.1
71	lcl|NC_026658.2_cds_XP_004144326.1_16642_lcl|NC_026658.2_cds_XP_004144326.1_16642_1;lcl|NC_026658.2_cds_XP_031740575.1_16643_lcl|NC_026658.2_cds_XP_031740575.1_16643_1;lcl|NC_026658.2_cds_XP_011653852.2_16645_lcl|NC_026658.2_cds_XP_011653852.2_16645_1	XP_004144326.1;XP_011653852.2;XP_031740575.1
72	lcl|NC_026658.2_cds_XP_004146026.1_17124_lcl|NC_026658.2_cds_XP_004146026.1_17124_1;lcl|NC_026658.2_cds_XP_004146092.2_17125_lcl|NC_026658.2_cds_XP_004146092.2_17125_2;lcl|NC_026658.2_cds_XP_004146027.1_17126_lcl|NC_026658.2_cds_XP_004146027.1_17126_1	XP_004146026.1;XP_004146027.1;XP_004146092.2
73	lcl|NC_026658.2_cds_XP_004141230.1_17213_lcl|NC_026658.2_cds_XP_004141230.1_17213_1;lcl|NC_026658.2_cds_XP_004141231.2_17214_lcl|NC_026658.2_cds_XP_004141231.2_17214_1;lcl|NC_026658.2_cds_NP_001267713.1_17215_lcl|NC_026658.2_cds_NP_001267713.1_17215_1	NP_001267713.1;XP_004141230.1;XP_004141231.2
74	lcl|NC_026659.2_cds_XP_031741878.1_18095_lcl|NC_026659.2_cds_XP_031741878.1_18095_1;lcl|NC_026659.2_cds_XP_004143973.1_18096_lcl|NC_026659.2_cds_XP_004143973.1_18096_1;lcl|NC_026659.2_cds_XP_011654728.2_18097_lcl|NC_026659.2_cds_XP_011654728.2_18097_1	XP_004143973.1;XP_011654728.2;XP_031741878.1
75	lcl|NC_026659.2_cds_XP_004143989.1_18177_lcl|NC_026659.2_cds_XP_004143989.1_18177_2;lcl|NC_026659.2_cds_XP_004143990.1_18178_lcl|NC_026659.2_cds_XP_004143990.1_18178_1;lcl|NC_026659.2_cds_XP_004143931.1_18179_lcl|NC_026659.2_cds_XP_004143931.1_18179_1;lcl|NC_026659.2_cds_XP_004143991.1_18180_lcl|NC_026659.2_cds_XP_004143991.1_18180_1	XP_004143931.1;XP_004143989.1;XP_004143990.1;XP_004143991.1
76	lcl|NC_026659.2_cds_XP_004152424.2_18332_lcl|NC_026659.2_cds_XP_004152424.2_18332_1;lcl|NC_026659.2_cds_XP_004152392.3_18333_lcl|NC_026659.2_cds_XP_004152392.3_18333_1;lcl|NC_026659.2_cds_XP_004152423.1_18334_lcl|NC_026659.2_cds_XP_004152423.1_18334_1	XP_004152392.3;XP_004152423.1;XP_004152424.2
77	lcl|NC_026659.2_cds_XP_004143681.1_18370_lcl|NC_026659.2_cds_XP_004143681.1_18370_1;lcl|NC_026659.2_cds_XP_031741607.1_18371_lcl|NC_026659.2_cds_XP_031741607.1_18371_1;lcl|NC_026659.2_cds_XP_031741606.1_18372_lcl|NC_026659.2_cds_XP_031741606.1_18372_1;lcl|NC_026659.2_cds_XP_031741614.1_18373_lcl|NC_026659.2_cds_XP_031741614.1_18373_1	XP_004143681.1;XP_031741606.1;XP_031741607.1;XP_031741614.1
78	lcl|NC_026659.2_cds_XP_011654890.1_18505_lcl|NC_026659.2_cds_XP_011654890.1_18505_1;lcl|NC_026659.2_cds_XP_004143636.1_18506_lcl|NC_026659.2_cds_XP_004143636.1_18506_1;lcl|NC_026659.2_cds_XP_031741250.1_18507_lcl|NC_026659.2_cds_XP_031741250.1_18507_1;lcl|NC_026659.2_cds_XP_004143635.1_18508_lcl|NC_026659.2_cds_XP_004143635.1_18508_1	XP_004143635.1;XP_004143636.1;XP_011654890.1;XP_031741250.1
79	lcl|NC_026659.2_cds_XP_031741314.1_19145_lcl|NC_026659.2_cds_XP_031741314.1_19145_1;lcl|NC_026659.2_cds_XP_031741315.1_19146_lcl|NC_026659.2_cds_XP_031741315.1_19146_1;lcl|NC_026659.2_cds_XP_011654432.1_19147_lcl|NC_026659.2_cds_XP_011654432.1_19147_1	XP_011654432.1;XP_031741314.1;XP_031741315.1
80	lcl|NC_026659.2_cds_XP_004151676.1_19416_lcl|NC_026659.2_cds_XP_004151676.1_19416_1;lcl|NC_026659.2_cds_XP_004151229.1_19417_lcl|NC_026659.2_cds_XP_004151229.1_19417_1;lcl|NC_026659.2_cds_XP_011654560.1_19418_lcl|NC_026659.2_cds_XP_011654560.1_19418_1;lcl|NC_026659.2_cds_XP_004149482.1_19419_lcl|NC_026659.2_cds_XP_004149482.1_19419_1	XP_004149482.1;XP_004151229.1;XP_004151676.1;XP_011654560.1
81	lcl|NC_026659.2_cds_XP_031741219.1_19668_lcl|NC_026659.2_cds_XP_031741219.1_19668_1;lcl|NC_026659.2_cds_XP_004140308.1_19669_lcl|NC_026659.2_cds_XP_004140308.1_19669_1;lcl|NC_026659.2_cds_XP_031741734.1_19670_lcl|NC_026659.2_cds_XP_031741734.1_19670_1	XP_004140308.1;XP_031741219.1;XP_031741734.1
82	lcl|NC_026659.2_cds_XP_004135319.1_20502_lcl|NC_026659.2_cds_XP_004135319.1_20502_2;lcl|NC_026659.2_cds_XP_004135318.1_20503_lcl|NC_026659.2_cds_XP_004135318.1_20503_1;lcl|NC_026659.2_cds_XP_004135317.1_20504_lcl|NC_026659.2_cds_XP_004135317.1_20504_1	XP_004135317.1;XP_004135318.1;XP_004135319.1
83	lcl|NC_026659.2_cds_XP_011655678.1_20783_lcl|NC_026659.2_cds_XP_011655678.1_20783_1;lcl|NC_026659.2_cds_XP_004135179.1_20784_lcl|NC_026659.2_cds_XP_004135179.1_20784_1;lcl|NC_026659.2_cds_XP_004135460.1_20785_lcl|NC_026659.2_cds_XP_004135460.1_20785_1	XP_004135179.1;XP_004135460.1;XP_011655678.1
84	lcl|NC_026659.2_cds_XP_031740820.1_21018_lcl|NC_026659.2_cds_XP_031740820.1_21018_1;lcl|NC_026659.2_cds_XP_031740819.1_21019_lcl|NC_026659.2_cds_XP_031740819.1_21019_1;lcl|NC_026659.2_cds_XP_004135096.1_21020_lcl|NC_026659.2_cds_XP_004135096.1_21020_1	XP_004135096.1;XP_031740819.1;XP_031740820.1
85	lcl|NC_026659.2_cds_XP_004135052.2_21139_lcl|NC_026659.2_cds_XP_004135052.2_21139_1;lcl|NC_026659.2_cds_XP_011655823.1_21140_lcl|NC_026659.2_cds_XP_011655823.1_21140_1;lcl|NC_026659.2_cds_XP_004135050.1_21141_lcl|NC_026659.2_cds_XP_004135050.1_21141_1	XP_004135050.1;XP_004135052.2;XP_011655823.1
86	lcl|NC_026659.2_cds_XP_004135043.2_21159_lcl|NC_026659.2_cds_XP_004135043.2_21159_1;lcl|NC_026659.2_cds_XP_004135369.1_21160_lcl|NC_026659.2_cds_XP_004135369.1_21160_1;lcl|NC_026659.2_cds_XP_004135042.1_21161_lcl|NC_026659.2_cds_XP_004135042.1_21161_1	XP_004135042.1;XP_004135043.2;XP_004135369.1
87	lcl|NC_026659.2_cds_XP_011655847.1_21219_lcl|NC_026659.2_cds_XP_011655847.1_21219_1;lcl|NC_026659.2_cds_XP_031740987.1_21220_lcl|NC_026659.2_cds_XP_031740987.1_21220_1;lcl|NC_026659.2_cds_XP_004142451.1_21222_lcl|NC_026659.2_cds_XP_004142451.1_21222_1;lcl|NC_026659.2_cds_XP_004142450.1_21223_lcl|NC_026659.2_cds_XP_004142450.1_21223_1;lcl|NC_026659.2_cds_XP_004142449.1_21224_lcl|NC_026659.2_cds_XP_004142449.1_21224_1	XP_004142449.1;XP_004142450.1;XP_004142451.1;XP_011655847.1;XP_031740987.1
88	lcl|NC_026659.2_cds_XP_004151052.3_21528_lcl|NC_026659.2_cds_XP_004151052.3_21528_2;lcl|NC_026659.2_cds_XP_031741768.1_21529_lcl|NC_026659.2_cds_XP_031741768.1_21529_1;lcl|NC_026659.2_cds_XP_031740887.1_21530_lcl|NC_026659.2_cds_XP_031740887.1_21530_1	XP_004151052.3;XP_031740887.1;XP_031741768.1
89	lcl|NC_026659.2_cds_XP_031741619.1_21594_lcl|NC_026659.2_cds_XP_031741619.1_21594_1;lcl|NC_026659.2_cds_XP_031741618.1_21595_lcl|NC_026659.2_cds_XP_031741618.1_21595_1;lcl|NC_026659.2_cds_NP_001267707.1_21596_lcl|NC_026659.2_cds_NP_001267707.1_21596_1;lcl|NC_026659.2_cds_XP_004141455.1_21597_lcl|NC_026659.2_cds_XP_004141455.1_21597_1	NP_001267707.1;XP_004141455.1;XP_031741618.1;XP_031741619.1
90	lcl|NC_026659.2_cds_XP_004141498.1_21695_lcl|NC_026659.2_cds_XP_004141498.1_21695_1;lcl|NC_026659.2_cds_XP_004141500.1_21698_lcl|NC_026659.2_cds_XP_004141500.1_21698_1;lcl|NC_026659.2_cds_XP_011656282.1_21699_lcl|NC_026659.2_cds_XP_011656282.1_21699_1	XP_004141498.1;XP_004141500.1;XP_011656282.1
91	lcl|NC_026659.2_cds_XP_004141523.1_21747_lcl|NC_026659.2_cds_XP_004141523.1_21747_1;lcl|NC_026659.2_cds_XP_031741187.1_21748_lcl|NC_026659.2_cds_XP_031741187.1_21748_1;lcl|NC_026659.2_cds_XP_004141614.1_21749_lcl|NC_026659.2_cds_XP_004141614.1_21749_1	XP_004141523.1;XP_004141614.1;XP_031741187.1
92	lcl|NC_026659.2_cds_XP_031741684.1_21832_lcl|NC_026659.2_cds_XP_031741684.1_21832_1;lcl|NC_026659.2_cds_XP_004141636.1_21833_lcl|NC_026659.2_cds_XP_004141636.1_21833_1;lcl|NC_026659.2_cds_XP_004141637.1_21834_lcl|NC_026659.2_cds_XP_004141637.1_21834_1	XP_004141636.1;XP_004141637.1;XP_031741684.1
93	lcl|NC_026659.2_cds_XP_004141566.1_21890_lcl|NC_026659.2_cds_XP_004141566.1_21890_1;lcl|NC_026659.2_cds_XP_011656124.2_21891_lcl|NC_026659.2_cds_XP_011656124.2_21891_1;lcl|NC_026659.2_cds_XP_011656125.1_21892_lcl|NC_026659.2_cds_XP_011656125.1_21892_1;lcl|NC_026659.2_cds_XP_031741542.1_21893_lcl|NC_026659.2_cds_XP_031741542.1_21893_1	XP_004141566.1;XP_011656124.2;XP_011656125.1;XP_031741542.1
94	lcl|NC_026660.2_cds_XP_011656370.1_22065_lcl|NC_026660.2_cds_XP_011656370.1_22065_2;lcl|NC_026660.2_cds_XP_011656371.1_22066_lcl|NC_026660.2_cds_XP_011656371.1_22066_1;lcl|NC_026660.2_cds_XP_004138463.1_22067_lcl|NC_026660.2_cds_XP_004138463.1_22067_1;lcl|NC_026660.2_cds_XP_004138459.1_22068_lcl|NC_026660.2_cds_XP_004138459.1_22068_1	XP_004138459.1;XP_004138463.1;XP_011656370.1;XP_011656371.1
95	lcl|NC_026660.2_cds_XP_004138438.2_22130_lcl|NC_026660.2_cds_XP_004138438.2_22130_1;lcl|NC_026660.2_cds_XP_004138437.1_22131_lcl|NC_026660.2_cds_XP_004138437.1_22131_1;lcl|NC_026660.2_cds_XP_004138574.2_22132_lcl|NC_026660.2_cds_XP_004138574.2_22132_1	XP_004138437.1;XP_004138438.2;XP_004138574.2
96	lcl|NC_026660.2_cds_XP_004138348.1_22348_lcl|NC_026660.2_cds_XP_004138348.1_22348_1;lcl|NC_026660.2_cds_XP_004151494.1_22352_lcl|NC_026660.2_cds_XP_004151494.1_22352_1;lcl|NC_026660.2_cds_XP_011658389.1_22353_lcl|NC_026660.2_cds_XP_011658389.1_22353_1	XP_004138348.1;XP_004151494.1;XP_011658389.1
97	lcl|NC_026660.2_cds_XP_004140865.2_22386_lcl|NC_026660.2_cds_XP_004140865.2_22386_1;lcl|NC_026660.2_cds_XP_004140975.1_22387_lcl|NC_026660.2_cds_XP_004140975.1_22387_1;lcl|NC_026660.2_cds_XP_004140976.1_22388_lcl|NC_026660.2_cds_XP_004140976.1_22388_1	XP_004140865.2;XP_004140975.1;XP_004140976.1
98	lcl|NC_026660.2_cds_XP_004144979.1_22699_lcl|NC_026660.2_cds_XP_004144979.1_22699_1;lcl|NC_026660.2_cds_XP_031743676.1_22703_lcl|NC_026660.2_cds_XP_031743676.1_22703_1;lcl|NC_026660.2_cds_XP_004144981.1_22704_lcl|NC_026660.2_cds_XP_004144981.1_22704_1	XP_004144979.1;XP_004144981.1;XP_031743676.1
99	lcl|NC_026660.2_cds_XP_004144997.1_22743_lcl|NC_026660.2_cds_XP_004144997.1_22743_1;lcl|NC_026660.2_cds_XP_004153890.1_22747_lcl|NC_026660.2_cds_XP_004153890.1_22747_2;lcl|NC_026660.2_cds_XP_031742682.1_22748_lcl|NC_026660.2_cds_XP_031742682.1_22748_1	XP_004144997.1;XP_004153890.1;XP_031742682.1
100	lcl|NC_026660.2_cds_XP_004145001.1_22756_lcl|NC_026660.2_cds_XP_004145001.1_22756_1;lcl|NC_026660.2_cds_XP_011656700.1_22757_lcl|NC_026660.2_cds_XP_011656700.1_22757_1;lcl|NC_026660.2_cds_XP_011656701.1_22758_lcl|NC_026660.2_cds_XP_011656701.1_22758_1	XP_004145001.1;XP_011656700.1;XP_011656701.1
101	lcl|NC_026660.2_cds_NP_001292630.1_22951_lcl|NC_026660.2_cds_NP_001292630.1_22951_1;lcl|NC_026660.2_cds_NP_001295806.1_22952_lcl|NC_026660.2_cds_NP_001295806.1_22952_1;lcl|NC_026660.2_cds_NP_001292621.1_22953_lcl|NC_026660.2_cds_NP_001292621.1_22953_1	NP_001292621.1;NP_001292630.1;NP_001295806.1
102	lcl|NC_026660.2_cds_XP_031743554.1_23095_lcl|NC_026660.2_cds_XP_031743554.1_23095_1;lcl|NC_026660.2_cds_XP_011656849.1_23096_lcl|NC_026660.2_cds_XP_011656849.1_23096_1;lcl|NC_026660.2_cds_XP_011656848.1_23097_lcl|NC_026660.2_cds_XP_011656848.1_23097_1	XP_011656848.1;XP_011656849.1;XP_031743554.1
103	lcl|NC_026660.2_cds_XP_004140045.1_23327_lcl|NC_026660.2_cds_XP_004140045.1_23327_4;lcl|NC_026660.2_cds_XP_004139955.1_23328_lcl|NC_026660.2_cds_XP_004139955.1_23328_1;lcl|NC_026660.2_cds_XP_004140044.1_23329_lcl|NC_026660.2_cds_XP_004140044.1_23329_1;lcl|NC_026660.2_cds_XP_004139954.1_23330_lcl|NC_026660.2_cds_XP_004139954.1_23330_1	XP_004139954.1;XP_004139955.1;XP_004140044.1;XP_004140045.1
104	lcl|NC_026660.2_cds_XP_011656972.1_23445_lcl|NC_026660.2_cds_XP_011656972.1_23445_1;lcl|NC_026660.2_cds_XP_004139912.1_23447_lcl|NC_026660.2_cds_XP_004139912.1_23447_1;lcl|NC_026660.2_cds_XP_004139907.1_23448_lcl|NC_026660.2_cds_XP_004139907.1_23448_1	XP_004139907.1;XP_004139912.1;XP_011656972.1
105	lcl|NC_026660.2_cds_XP_031742386.1_23642_lcl|NC_026660.2_cds_XP_031742386.1_23642_1;lcl|NC_026660.2_cds_XP_004145801.1_23644_lcl|NC_026660.2_cds_XP_004145801.1_23644_1;lcl|NC_026660.2_cds_XP_004145802.2_23645_lcl|NC_026660.2_cds_XP_004145802.2_23645_1	XP_004145801.1;XP_004145802.2;XP_031742386.1
106	lcl|NC_026660.2_cds_XP_031742462.1_23975_lcl|NC_026660.2_cds_XP_031742462.1_23975_1;lcl|NC_026660.2_cds_XP_031742461.1_23976_lcl|NC_026660.2_cds_XP_031742461.1_23976_1;lcl|NC_026660.2_cds_XP_031742458.1_23977_lcl|NC_026660.2_cds_XP_031742458.1_23977_1	XP_031742458.1;XP_031742461.1;XP_031742462.1
107	lcl|NC_026660.2_cds_XP_004150502.1_24260_lcl|NC_026660.2_cds_XP_004150502.1_24260_1;lcl|NC_026660.2_cds_XP_031743802.1_24261_lcl|NC_026660.2_cds_XP_031743802.1_24261_2;lcl|NC_026660.2_cds_XP_031742686.1_24265_lcl|NC_026660.2_cds_XP_031742686.1_24265_1	XP_004150502.1;XP_031742686.1;XP_031743802.1
108	lcl|NC_026660.2_cds_XP_011657354.1_24480_lcl|NC_026660.2_cds_XP_011657354.1_24480_1;lcl|NC_026660.2_cds_XP_011657355.1_24481_lcl|NC_026660.2_cds_XP_011657355.1_24481_1;lcl|NC_026660.2_cds_XP_004144219.1_24482_lcl|NC_026660.2_cds_XP_004144219.1_24482_1	XP_004144219.1;XP_011657354.1;XP_011657355.1
109	lcl|NC_026660.2_cds_XP_004144212.3_24510_lcl|NC_026660.2_cds_XP_004144212.3_24510_1;lcl|NC_026660.2_cds_XP_031742554.1_24511_lcl|NC_026660.2_cds_XP_031742554.1_24511_1;lcl|NC_026660.2_cds_XP_031742555.1_24512_lcl|NC_026660.2_cds_XP_031742555.1_24512_1	XP_004144212.3;XP_031742554.1;XP_031742555.1
110	lcl|NC_026660.2_cds_XP_011657480.2_24789_lcl|NC_026660.2_cds_XP_011657480.2_24789_1;lcl|NC_026660.2_cds_XP_011657481.1_24790_lcl|NC_026660.2_cds_XP_011657481.1_24790_1;lcl|NC_026660.2_cds_XP_004146792.2_24791_lcl|NC_026660.2_cds_XP_004146792.2_24791_1;lcl|NC_026660.2_cds_XP_004146750.1_24792_lcl|NC_026660.2_cds_XP_004146750.1_24792_1	XP_004146750.1;XP_004146792.2;XP_011657480.2;XP_011657481.1
111	lcl|NC_026660.2_cds_XP_011658006.1_26116_lcl|NC_026660.2_cds_XP_011658006.1_26116_1;lcl|NC_026660.2_cds_XP_011658007.1_26117_lcl|NC_026660.2_cds_XP_011658007.1_26117_1;lcl|NC_026660.2_cds_XP_004143581.1_26118_lcl|NC_026660.2_cds_XP_004143581.1_26118_2	XP_004143581.1;XP_011658006.1;XP_011658007.1
112	lcl|NC_026660.2_cds_XP_004134978.2_26462_lcl|NC_026660.2_cds_XP_004134978.2_26462_1;lcl|NC_026660.2_cds_XP_004134776.1_26463_lcl|NC_026660.2_cds_XP_004134776.1_26463_1;lcl|NC_026660.2_cds_XP_004134775.1_26464_lcl|NC_026660.2_cds_XP_004134775.1_26464_1	XP_004134775.1;XP_004134776.1;XP_004134978.2
113	lcl|NC_026660.2_cds_XP_004134935.1_26727_lcl|NC_026660.2_cds_XP_004134935.1_26727_1;lcl|NC_026660.2_cds_XP_004134670.1_26730_lcl|NC_026660.2_cds_XP_004134670.1_26730_1;lcl|NC_026660.2_cds_XP_004134669.1_26731_lcl|NC_026660.2_cds_XP_004134669.1_26731_1	XP_004134669.1;XP_004134670.1;XP_004134935.1
114	lcl|NC_026660.2_cds_XP_004134598.1_26782_lcl|NC_026660.2_cds_XP_004134598.1_26782_1;lcl|NC_026660.2_cds_XP_011658263.1_26783_lcl|NC_026660.2_cds_XP_011658263.1_26783_1;lcl|NC_026660.2_cds_XP_011658522.1_26784_lcl|NC_026660.2_cds_XP_011658522.1_26784_1;lcl|NC_026660.2_cds_XP_004134644.1_26785_lcl|NC_026660.2_cds_XP_004134644.1_26785_1	XP_004134598.1;XP_004134644.1;XP_011658263.1;XP_011658522.1
115	lcl|NC_026660.2_cds_XP_004134606.1_26845_lcl|NC_026660.2_cds_XP_004134606.1_26845_1;lcl|NC_026660.2_cds_XP_004134633.1_26847_lcl|NC_026660.2_cds_XP_004134633.1_26847_1;lcl|NC_026660.2_cds_XP_004134602.1_26848_lcl|NC_026660.2_cds_XP_004134602.1_26848_1	XP_004134602.1;XP_004134606.1;XP_004134633.1
116	lcl|NC_026660.2_cds_XP_004134601.1_26850_lcl|NC_026660.2_cds_XP_004134601.1_26850_1;lcl|NC_026660.2_cds_XP_004134582.1_26851_lcl|NC_026660.2_cds_XP_004134582.1_26851_1;lcl|NC_026660.2_cds_XP_004134915.2_26852_lcl|NC_026660.2_cds_XP_004134915.2_26852_1;lcl|NC_026660.2_cds_XP_004134914.1_26853_lcl|NC_026660.2_cds_XP_004134914.1_26853_1	XP_004134582.1;XP_004134601.1;XP_004134914.1;XP_004134915.2
117	lcl|NC_026661.2_cds_XP_004144854.1_27204_lcl|NC_026661.2_cds_XP_004144854.1_27204_1;lcl|NC_026661.2_cds_XP_004144855.1_27205_lcl|NC_026661.2_cds_XP_004144855.1_27205_1;lcl|NC_026661.2_cds_XP_004144856.3_27206_lcl|NC_026661.2_cds_XP_004144856.3_27206_1;lcl|NC_026661.2_cds_XP_004144922.3_27207_lcl|NC_026661.2_cds_XP_004144922.3_27207_1;lcl|NC_026661.2_cds_XP_031744206.1_27208_lcl|NC_026661.2_cds_XP_031744206.1_27208_1	XP_004144854.1;XP_004144855.1;XP_004144856.3;XP_004144922.3;XP_031744206.1
118	lcl|NC_026661.2_cds_XP_004144868.1_27237_lcl|NC_026661.2_cds_XP_004144868.1_27237_1;lcl|NC_026661.2_cds_XP_004144869.1_27238_lcl|NC_026661.2_cds_XP_004144869.1_27238_1;lcl|NC_026661.2_cds_XP_004144926.1_27240_lcl|NC_026661.2_cds_XP_004144926.1_27240_1;lcl|NC_026661.2_cds_XP_004144927.1_27241_lcl|NC_026661.2_cds_XP_004144927.1_27241_1;lcl|NC_026661.2_cds_XP_004144871.1_27242_lcl|NC_026661.2_cds_XP_004144871.1_27242_1;lcl|NC_026661.2_cds_XP_004152955.1_27243_lcl|NC_026661.2_cds_XP_004152955.1_27243_1	XP_004144868.1;XP_004144869.1;XP_004144871.1;XP_004144926.1;XP_004144927.1;XP_004152955.1
119	lcl|NC_026661.2_cds_XP_011658698.2_27492_lcl|NC_026661.2_cds_XP_011658698.2_27492_1;lcl|NC_026661.2_cds_XP_004144594.1_27493_lcl|NC_026661.2_cds_XP_004144594.1_27493_1;lcl|NC_026661.2_cds_XP_004144593.2_27494_lcl|NC_026661.2_cds_XP_004144593.2_27494_1;lcl|NC_026661.2_cds_XP_004144592.1_27495_lcl|NC_026661.2_cds_XP_004144592.1_27495_1	XP_004144592.1;XP_004144593.2;XP_004144594.1;XP_011658698.2
120	lcl|NC_026661.2_cds_XP_031744313.1_27653_lcl|NC_026661.2_cds_XP_031744313.1_27653_1;lcl|NC_026661.2_cds_XP_004136844.1_27654_lcl|NC_026661.2_cds_XP_004136844.1_27654_1;lcl|NC_026661.2_cds_XP_004136845.1_27655_lcl|NC_026661.2_cds_XP_004136845.1_27655_1	XP_004136844.1;XP_004136845.1;XP_031744313.1
121	lcl|NC_026661.2_cds_XP_004136846.2_27657_lcl|NC_026661.2_cds_XP_004136846.2_27657_1;lcl|NC_026661.2_cds_XP_004136848.2_27658_lcl|NC_026661.2_cds_XP_004136848.2_27658_1;lcl|NC_026661.2_cds_XP_011659709.2_27659_lcl|NC_026661.2_cds_XP_011659709.2_27659_1	XP_004136846.2;XP_004136848.2;XP_011659709.2
122	lcl|NC_026661.2_cds_XP_004137111.3_28007_lcl|NC_026661.2_cds_XP_004137111.3_28007_1;lcl|NC_026661.2_cds_XP_004136981.2_28008_lcl|NC_026661.2_cds_XP_004136981.2_28008_1;lcl|NC_026661.2_cds_XP_004137112.1_28009_lcl|NC_026661.2_cds_XP_004137112.1_28009_1;lcl|NC_026661.2_cds_XP_004136982.1_28010_lcl|NC_026661.2_cds_XP_004136982.1_28010_1	XP_004136981.2;XP_004136982.1;XP_004137111.3;XP_004137112.1
123	lcl|NC_026661.2_cds_XP_004136987.2_28022_lcl|NC_026661.2_cds_XP_004136987.2_28022_1;lcl|NC_026661.2_cds_XP_004136989.1_28023_lcl|NC_026661.2_cds_XP_004136989.1_28023_1;lcl|NC_026661.2_cds_XP_031744713.1_28024_lcl|NC_026661.2_cds_XP_031744713.1_28024_1	XP_004136987.2;XP_004136989.1;XP_031744713.1
124	lcl|NC_026661.2_cds_XP_031744873.1_28103_lcl|NC_026661.2_cds_XP_031744873.1_28103_1;lcl|NC_026661.2_cds_XP_031744871.1_28104_lcl|NC_026661.2_cds_XP_031744871.1_28104_1;lcl|NC_026661.2_cds_XP_031744874.1_28105_lcl|NC_026661.2_cds_XP_031744874.1_28105_1	XP_031744871.1;XP_031744873.1;XP_031744874.1
125	lcl|NC_026661.2_cds_XP_004148930.1_28136_lcl|NC_026661.2_cds_XP_004148930.1_28136_1;lcl|NC_026661.2_cds_XP_031745055.1_28137_lcl|NC_026661.2_cds_XP_031745055.1_28137_1;lcl|NC_026661.2_cds_XP_004148922.3_28138_lcl|NC_026661.2_cds_XP_004148922.3_28138_1;lcl|NC_026661.2_cds_XP_004148921.1_28139_lcl|NC_026661.2_cds_XP_004148921.1_28139_1	XP_004148921.1;XP_004148922.3;XP_004148930.1;XP_031745055.1
126	lcl|NC_026661.2_cds_XP_004151329.1_28309_lcl|NC_026661.2_cds_XP_004151329.1_28309_1;lcl|NC_026661.2_cds_XP_031745025.1_28310_lcl|NC_026661.2_cds_XP_031745025.1_28310_1;lcl|NC_026661.2_cds_XP_031745066.1_28311_lcl|NC_026661.2_cds_XP_031745066.1_28311_1	XP_004151329.1;XP_031745025.1;XP_031745066.1
127	lcl|NC_026661.2_cds_XP_011658957.1_28370_lcl|NC_026661.2_cds_XP_011658957.1_28370_1;lcl|NC_026661.2_cds_XP_004139857.1_28371_lcl|NC_026661.2_cds_XP_004139857.1_28371_1;lcl|NC_026661.2_cds_XP_004139775.1_28372_lcl|NC_026661.2_cds_XP_004139775.1_28372_1	XP_004139775.1;XP_004139857.1;XP_011658957.1
128	lcl|NC_026661.2_cds_XP_011659028.1_28501_lcl|NC_026661.2_cds_XP_011659028.1_28501_2;lcl|NC_026661.2_cds_XP_011659029.1_28502_lcl|NC_026661.2_cds_XP_011659029.1_28502_1;lcl|NC_026661.2_cds_XP_031744909.1_28503_lcl|NC_026661.2_cds_XP_031744909.1_28503_1	XP_011659028.1;XP_011659029.1;XP_031744909.1
129	lcl|NC_026661.2_cds_XP_031744706.1_28541_lcl|NC_026661.2_cds_XP_031744706.1_28541_1;lcl|NC_026661.2_cds_XP_011659043.1_28542_lcl|NC_026661.2_cds_XP_011659043.1_28542_1;lcl|NC_026661.2_cds_XP_031744707.1_28543_lcl|NC_026661.2_cds_XP_031744707.1_28543_1	XP_011659043.1;XP_031744706.1;XP_031744707.1
