potentialBGC	protein_ids	Gene cluster gene accessions
67	lcl|NC_089037.1_cds_NP_001389026.1_12013_lcl|NC_089037.1_cds_NP_001389026.1_12013_1;lcl|NC_089037.1_cds_NP_001404351.1_12014_lcl|NC_089037.1_cds_NP_001404351.1_12014_1;lcl|NC_089037.1_cds_NP_001404350.1_12015_lcl|NC_089037.1_cds_NP_001404350.1_12015_1	NP_001389026.1;NP_001404350.1;NP_001404351.1
68	lcl|NC_089037.1_cds_XP_015628100.1_12424_lcl|NC_089037.1_cds_XP_015628100.1_12424_1;lcl|NC_089037.1_cds_XP_015628099.1_12425_lcl|NC_089037.1_cds_XP_015628099.1_12425_1;lcl|NC_089037.1_cds_XP_015629414.1_12426_lcl|NC_089037.1_cds_XP_015629414.1_12426_1	XP_015628099.1;XP_015628100.1;XP_015629414.1
69	lcl|NC_089037.1_cds_XP_015632321.1_12771_lcl|NC_089037.1_cds_XP_015632321.1_12771_1;lcl|NC_089037.1_cds_XP_015632322.2_12772_lcl|NC_089037.1_cds_XP_015632322.2_12772_1;lcl|NC_089037.1_cds_XP_015632688.1_12773_lcl|NC_089037.1_cds_XP_015632688.1_12773_1	XP_015632321.1;XP_015632322.2;XP_015632688.1
70	lcl|NC_089037.1_cds_XP_015629305.1_13281_lcl|NC_089037.1_cds_XP_015629305.1_13281_1;lcl|NC_089037.1_cds_XP_015629531.1_13282_lcl|NC_089037.1_cds_XP_015629531.1_13282_1;lcl|NC_089037.1_cds_XP_015630137.1_13283_lcl|NC_089037.1_cds_XP_015630137.1_13283_1	XP_015629305.1;XP_015629531.1;XP_015630137.1
71	lcl|NC_089037.1_cds_XP_025879583.2_13532_lcl|NC_089037.1_cds_XP_025879583.2_13532_1;lcl|NC_089037.1_cds_XP_015628778.1_13533_lcl|NC_089037.1_cds_XP_015628778.1_13533_1;lcl|NC_089037.1_cds_XP_015629543.1_13535_lcl|NC_089037.1_cds_XP_015629543.1_13535_1	XP_015628778.1;XP_015629543.1;XP_025879583.2
72	lcl|NC_089037.1_cds_XP_015632063.1_14084_lcl|NC_089037.1_cds_XP_015632063.1_14084_1;lcl|NC_089037.1_cds_XP_025879709.1_14085_lcl|NC_089037.1_cds_XP_025879709.1_14085_2;lcl|NC_089037.1_cds_XP_015632754.1_14086_lcl|NC_089037.1_cds_XP_015632754.1_14086_1	XP_015632063.1;XP_015632754.1;XP_025879709.1
73	lcl|NC_089037.1_cds_XP_015632736.1_14455_lcl|NC_089037.1_cds_XP_015632736.1_14455_2;lcl|NC_089037.1_cds_XP_015632544.1_14456_lcl|NC_089037.1_cds_XP_015632544.1_14456_1;lcl|NC_089037.1_cds_XP_015630151.1_14457_lcl|NC_089037.1_cds_XP_015630151.1_14457_1	XP_015630151.1;XP_015632544.1;XP_015632736.1
74	lcl|NC_089037.1_cds_XP_015629811.1_14811_lcl|NC_089037.1_cds_XP_015629811.1_14811_1;lcl|NC_089037.1_cds_NP_001405639.1_14812_lcl|NC_089037.1_cds_NP_001405639.1_14812_1;lcl|NC_089037.1_cds_NP_001405640.1_14813_lcl|NC_089037.1_cds_NP_001405640.1_14813_1;lcl|NC_089037.1_cds_XP_015629810.1_14814_lcl|NC_089037.1_cds_XP_015629810.1_14814_1	NP_001405639.1;NP_001405640.1;XP_015629810.1;XP_015629811.1
75	lcl|NC_089037.1_cds_XP_066164662.1_14946_lcl|NC_089037.1_cds_XP_066164662.1_14946_1;lcl|NC_089037.1_cds_XP_015630493.1_14947_lcl|NC_089037.1_cds_XP_015630493.1_14947_1;lcl|NC_089037.1_cds_XP_015630492.1_14948_lcl|NC_089037.1_cds_XP_015630492.1_14948_1;lcl|NC_089037.1_cds_XP_015630494.1_14949_lcl|NC_089037.1_cds_XP_015630494.1_14949_2;lcl|NC_089037.1_cds_XP_015630494.1_14949_lcl|NC_089037.1_cds_XP_015630494.1_14949_3	XP_015630492.1;XP_015630493.1;XP_015630494.1;XP_066164662.1
76	lcl|NC_089037.1_cds_XP_025879664.1_14961_lcl|NC_089037.1_cds_XP_025879664.1_14961_1;lcl|NC_089037.1_cds_XP_015630873.1_14962_lcl|NC_089037.1_cds_XP_015630873.1_14962_1;lcl|NC_089037.1_cds_XP_015630874.1_14963_lcl|NC_089037.1_cds_XP_015630874.1_14963_1	XP_015630873.1;XP_015630874.1;XP_025879664.1
77	lcl|NC_089037.1_cds_XP_015628928.1_15086_lcl|NC_089037.1_cds_XP_015628928.1_15086_1;lcl|NC_089037.1_cds_NP_001405658.1_15087_lcl|NC_089037.1_cds_NP_001405658.1_15087_2;lcl|NC_089037.1_cds_NP_001405657.1_15088_lcl|NC_089037.1_cds_NP_001405657.1_15088_1	NP_001405657.1;NP_001405658.1;XP_015628928.1
78	lcl|NC_089037.1_cds_XP_015629667.1_15427_lcl|NC_089037.1_cds_XP_015629667.1_15427_1;lcl|NC_089037.1_cds_XP_015630558.1_15428_lcl|NC_089037.1_cds_XP_015630558.1_15428_1;lcl|NC_089037.1_cds_NP_001389238.1_15429_lcl|NC_089037.1_cds_NP_001389238.1_15429_1	NP_001389238.1;XP_015629667.1;XP_015630558.1
79	lcl|NC_089037.1_cds_XP_015628430.1_15483_lcl|NC_089037.1_cds_XP_015628430.1_15483_1;lcl|NC_089037.1_cds_XP_015631935.1_15484_lcl|NC_089037.1_cds_XP_015631935.1_15484_1;lcl|NC_089037.1_cds_XP_015631936.1_15485_lcl|NC_089037.1_cds_XP_015631936.1_15485_1	XP_015628430.1;XP_015631935.1;XP_015631936.1
80	lcl|NC_089038.1_cds_XP_025880469.2_15966_lcl|NC_089038.1_cds_XP_025880469.2_15966_1;lcl|NC_089038.1_cds_XP_015634310.1_15967_lcl|NC_089038.1_cds_XP_015634310.1_15967_1;lcl|NC_089038.1_cds_XP_015634663.2_15968_lcl|NC_089038.1_cds_XP_015634663.2_15968_1;lcl|NC_089038.1_cds_XP_015635257.1_15969_lcl|NC_089038.1_cds_XP_015635257.1_15969_1;lcl|NC_089038.1_cds_XP_015634664.1_15970_lcl|NC_089038.1_cds_XP_015634664.1_15970_1;lcl|NC_089038.1_cds_XP_015635119.1_15971_lcl|NC_089038.1_cds_XP_015635119.1_15971_1	XP_015634310.1;XP_015634663.2;XP_015634664.1;XP_015635119.1;XP_015635257.1;XP_025880469.2
81	lcl|NC_089038.1_cds_XP_015634681.1_16087_lcl|NC_089038.1_cds_XP_015634681.1_16087_1;lcl|NC_089038.1_cds_XP_015636572.2_16088_lcl|NC_089038.1_cds_XP_015636572.2_16088_1;lcl|NC_089038.1_cds_XP_015636570.1_16089_lcl|NC_089038.1_cds_XP_015636570.1_16089_1	XP_015634681.1;XP_015636570.1;XP_015636572.2
82	lcl|NC_089038.1_cds_XP_066165399.1_16269_lcl|NC_089038.1_cds_XP_066165399.1_16269_1;lcl|NC_089038.1_cds_XP_015633945.1_16270_lcl|NC_089038.1_cds_XP_015633945.1_16270_1;lcl|NC_089038.1_cds_XP_066165243.1_16271_lcl|NC_089038.1_cds_XP_066165243.1_16271_1;lcl|NC_089038.1_cds_XP_066165244.1_16272_lcl|NC_089038.1_cds_XP_066165244.1_16272_1;lcl|NC_089038.1_cds_XP_025880812.1_16273_lcl|NC_089038.1_cds_XP_025880812.1_16273_1;lcl|NC_089038.1_cds_XP_066165245.1_16274_lcl|NC_089038.1_cds_XP_066165245.1_16274_1;lcl|NC_089038.1_cds_NP_001406000.1_16275_lcl|NC_089038.1_cds_NP_001406000.1_16275_1;lcl|NC_089038.1_cds_NP_001406001.1_16276_lcl|NC_089038.1_cds_NP_001406001.1_16276_1;lcl|NC_089038.1_cds_XP_066165594.1_16277_lcl|NC_089038.1_cds_XP_066165594.1_16277_1	NP_001406000.1;NP_001406001.1;XP_015633945.1;XP_025880812.1;XP_066165243.1;XP_066165244.1;XP_066165245.1;XP_066165399.1;XP_066165594.1
83	lcl|NC_089038.1_cds_XP_066165978.1_16552_lcl|NC_089038.1_cds_XP_066165978.1_16552_1;lcl|NC_089038.1_cds_XP_015634757.1_16553_lcl|NC_089038.1_cds_XP_015634757.1_16553_1;lcl|NC_089038.1_cds_XP_015635115.1_16554_lcl|NC_089038.1_cds_XP_015635115.1_16554_1	XP_015634757.1;XP_015635115.1;XP_066165978.1
84	lcl|NC_089038.1_cds_NP_001389278.1_16814_lcl|NC_089038.1_cds_NP_001389278.1_16814_1;lcl|NC_089038.1_cds_XP_066165806.1_16815_lcl|NC_089038.1_cds_XP_066165806.1_16815_1;lcl|NC_089038.1_cds_XP_066165806.1_16815_lcl|NC_089038.1_cds_XP_066165806.1_16815_2;lcl|NC_089038.1_cds_NP_001406172.1_16816_lcl|NC_089038.1_cds_NP_001406172.1_16816_1;lcl|NC_089038.1_cds_XP_015634348.2_16817_lcl|NC_089038.1_cds_XP_015634348.2_16817_1;lcl|NC_089038.1_cds_XP_025880471.1_16818_lcl|NC_089038.1_cds_XP_025880471.1_16818_1;lcl|NC_089038.1_cds_NP_001406177.1_16819_lcl|NC_089038.1_cds_NP_001406177.1_16819_1;lcl|NC_089038.1_cds_XP_066165884.1_16820_lcl|NC_089038.1_cds_XP_066165884.1_16820_1;lcl|NC_089038.1_cds_XP_015633721.1_16821_lcl|NC_089038.1_cds_XP_015633721.1_16821_1	NP_001389278.1;NP_001406172.1;NP_001406177.1;XP_015633721.1;XP_015634348.2;XP_025880471.1;XP_066165806.1;XP_066165884.1
85	lcl|NC_089038.1_cds_XP_015636980.1_17022_lcl|NC_089038.1_cds_XP_015636980.1_17022_1;lcl|NC_089038.1_cds_XP_015633643.1_17023_lcl|NC_089038.1_cds_XP_015633643.1_17023_1;lcl|NC_089038.1_cds_XP_066166266.1_17024_lcl|NC_089038.1_cds_XP_066166266.1_17024_1;lcl|NC_089038.1_cds_XP_015635643.1_17025_lcl|NC_089038.1_cds_XP_015635643.1_17025_1;lcl|NC_089038.1_cds_XP_025880914.1_17026_lcl|NC_089038.1_cds_XP_025880914.1_17026_1	XP_015633643.1;XP_015635643.1;XP_015636980.1;XP_025880914.1;XP_066166266.1
86	lcl|NC_089038.1_cds_XP_015637182.1_17504_lcl|NC_089038.1_cds_XP_015637182.1_17504_1;lcl|NC_089038.1_cds_XP_015634458.1_17505_lcl|NC_089038.1_cds_XP_015634458.1_17505_1;lcl|NC_089038.1_cds_XP_015634153.1_17506_lcl|NC_089038.1_cds_XP_015634153.1_17506_1;lcl|NC_089038.1_cds_XP_015633915.1_17507_lcl|NC_089038.1_cds_XP_015633915.1_17507_1;lcl|NC_089038.1_cds_XP_066165628.1_17508_lcl|NC_089038.1_cds_XP_066165628.1_17508_1;lcl|NC_089038.1_cds_XP_015634308.1_17509_lcl|NC_089038.1_cds_XP_015634308.1_17509_1;lcl|NC_089038.1_cds_XP_015634309.1_17510_lcl|NC_089038.1_cds_XP_015634309.1_17510_1	XP_015633915.1;XP_015634153.1;XP_015634308.1;XP_015634309.1;XP_015634458.1;XP_015637182.1;XP_066165628.1
87	lcl|NC_089038.1_cds_XP_015635387.2_17578_lcl|NC_089038.1_cds_XP_015635387.2_17578_1;lcl|NC_089038.1_cds_XP_015636811.1_17579_lcl|NC_089038.1_cds_XP_015636811.1_17579_1;lcl|NC_089038.1_cds_XP_015636812.2_17580_lcl|NC_089038.1_cds_XP_015636812.2_17580_1	XP_015635387.2;XP_015636811.1;XP_015636812.2
88	lcl|NC_089038.1_cds_NP_001389309.1_17825_lcl|NC_089038.1_cds_NP_001389309.1_17825_1;lcl|NC_089038.1_cds_XP_015636613.1_17826_lcl|NC_089038.1_cds_XP_015636613.1_17826_1;lcl|NC_089038.1_cds_XP_015633762.1_17827_lcl|NC_089038.1_cds_XP_015633762.1_17827_1	NP_001389309.1;XP_015633762.1;XP_015636613.1
89	lcl|NC_089038.1_cds_XP_015633586.1_17858_lcl|NC_089038.1_cds_XP_015633586.1_17858_1;lcl|NC_089038.1_cds_XP_066166090.1_17859_lcl|NC_089038.1_cds_XP_066166090.1_17859_1;lcl|NC_089038.1_cds_XP_015636683.1_17860_lcl|NC_089038.1_cds_XP_015636683.1_17860_1	XP_015633586.1;XP_015636683.1;XP_066166090.1
90	lcl|NC_089038.1_cds_XP_015636329.1_18107_lcl|NC_089038.1_cds_XP_015636329.1_18107_1;lcl|NC_089038.1_cds_XP_015636328.2_18108_lcl|NC_089038.1_cds_XP_015636328.2_18108_1;lcl|NC_089038.1_cds_XP_066166231.1_18109_lcl|NC_089038.1_cds_XP_066166231.1_18109_1	XP_015636328.2;XP_015636329.1;XP_066166231.1
91	lcl|NC_089038.1_cds_XP_015633517.1_18149_lcl|NC_089038.1_cds_XP_015633517.1_18149_1;lcl|NC_089038.1_cds_NP_001412608.1_18150_lcl|NC_089038.1_cds_NP_001412608.1_18150_1;lcl|NC_089038.1_cds_XP_015633515.2_18151_lcl|NC_089038.1_cds_XP_015633515.2_18151_1	NP_001412608.1;XP_015633515.2;XP_015633517.1
92	lcl|NC_089038.1_cds_XP_015635778.1_18163_lcl|NC_089038.1_cds_XP_015635778.1_18163_1;lcl|NC_089038.1_cds_XP_015635774.1_18164_lcl|NC_089038.1_cds_XP_015635774.1_18164_1;lcl|NC_089038.1_cds_XP_015635777.1_18165_lcl|NC_089038.1_cds_XP_015635777.1_18165_1;lcl|NC_089038.1_cds_XP_025880446.1_18166_lcl|NC_089038.1_cds_XP_025880446.1_18166_1	XP_015635774.1;XP_015635777.1;XP_015635778.1;XP_025880446.1
93	lcl|NC_089038.1_cds_XP_015634950.1_18193_lcl|NC_089038.1_cds_XP_015634950.1_18193_1;lcl|NC_089038.1_cds_XP_015636744.1_18194_lcl|NC_089038.1_cds_XP_015636744.1_18194_2;lcl|NC_089038.1_cds_XP_025880477.1_18195_lcl|NC_089038.1_cds_XP_025880477.1_18195_1;lcl|NC_089038.1_cds_XP_015636742.1_18196_lcl|NC_089038.1_cds_XP_015636742.1_18196_1	XP_015634950.1;XP_015636742.1;XP_015636744.1;XP_025880477.1
94	lcl|NC_089038.1_cds_XP_015634595.1_18255_lcl|NC_089038.1_cds_XP_015634595.1_18255_1;lcl|NC_089038.1_cds_XP_015634228.1_18256_lcl|NC_089038.1_cds_XP_015634228.1_18256_1;lcl|NC_089038.1_cds_NP_001406645.1_18257_lcl|NC_089038.1_cds_NP_001406645.1_18257_1;lcl|NC_089038.1_cds_NP_001406643.1_18258_lcl|NC_089038.1_cds_NP_001406643.1_18258_1	NP_001406643.1;NP_001406645.1;XP_015634228.1;XP_015634595.1
95	lcl|NC_089038.1_cds_NP_001406653.1_18267_lcl|NC_089038.1_cds_NP_001406653.1_18267_1;lcl|NC_089038.1_cds_NP_001406652.1_18268_lcl|NC_089038.1_cds_NP_001406652.1_18268_1;lcl|NC_089038.1_cds_XP_066165928.1_18270_lcl|NC_089038.1_cds_XP_066165928.1_18270_1	NP_001406652.1;NP_001406653.1;XP_066165928.1
96	lcl|NC_089038.1_cds_XP_066165661.1_18503_lcl|NC_089038.1_cds_XP_066165661.1_18503_1;lcl|NC_089038.1_cds_XP_015633532.1_18504_lcl|NC_089038.1_cds_XP_015633532.1_18504_1;lcl|NC_089038.1_cds_XP_015633937.1_18505_lcl|NC_089038.1_cds_XP_015633937.1_18505_1	XP_015633532.1;XP_015633937.1;XP_066165661.1
97	lcl|NC_089038.1_cds_XP_015635511.1_18589_lcl|NC_089038.1_cds_XP_015635511.1_18589_1;lcl|NC_089038.1_cds_XP_015635512.1_18590_lcl|NC_089038.1_cds_XP_015635512.1_18590_1;lcl|NC_089038.1_cds_XP_015634047.3_18591_lcl|NC_089038.1_cds_XP_015634047.3_18591_1	XP_015634047.3;XP_015635511.1;XP_015635512.1
98	lcl|NC_089038.1_cds_NP_001406750.1_18617_lcl|NC_089038.1_cds_NP_001406750.1_18617_1;lcl|NC_089038.1_cds_XP_015634272.1_18618_lcl|NC_089038.1_cds_XP_015634272.1_18618_1;lcl|NC_089038.1_cds_XP_015634148.1_18620_lcl|NC_089038.1_cds_XP_015634148.1_18620_1	NP_001406750.1;XP_015634148.1;XP_015634272.1
99	lcl|NC_089038.1_cds_XP_015634477.1_18770_lcl|NC_089038.1_cds_XP_015634477.1_18770_1;lcl|NC_089038.1_cds_XP_015634312.1_18771_lcl|NC_089038.1_cds_XP_015634312.1_18771_1;lcl|NC_089038.1_cds_XP_015634046.1_18772_lcl|NC_089038.1_cds_XP_015634046.1_18772_1;lcl|NC_089038.1_cds_XP_015633790.1_18773_lcl|NC_089038.1_cds_XP_015633790.1_18773_1	XP_015633790.1;XP_015634046.1;XP_015634312.1;XP_015634477.1
100	lcl|NC_089038.1_cds_XP_015634407.1_19130_lcl|NC_089038.1_cds_XP_015634407.1_19130_1;lcl|NC_089038.1_cds_XP_025880548.1_19131_lcl|NC_089038.1_cds_XP_025880548.1_19131_1;lcl|NC_089038.1_cds_XP_015635104.1_19132_lcl|NC_089038.1_cds_XP_015635104.1_19132_1;lcl|NC_089038.1_cds_XP_015634145.1_19133_lcl|NC_089038.1_cds_XP_015634145.1_19133_1;lcl|NC_089038.1_cds_XP_015634093.2_19134_lcl|NC_089038.1_cds_XP_015634093.2_19134_1	XP_015634093.2;XP_015634145.1;XP_015634407.1;XP_015635104.1;XP_025880548.1
101	lcl|NC_089038.1_cds_XP_015633953.1_19687_lcl|NC_089038.1_cds_XP_015633953.1_19687_1;lcl|NC_089038.1_cds_NP_001389390.1_19688_lcl|NC_089038.1_cds_NP_001389390.1_19688_1;lcl|NC_089038.1_cds_XP_066165613.1_19689_lcl|NC_089038.1_cds_XP_066165613.1_19689_1;lcl|NC_089038.1_cds_XP_015635310.2_19690_lcl|NC_089038.1_cds_XP_015635310.2_19690_1;lcl|NC_089038.1_cds_XP_015633581.1_19691_lcl|NC_089038.1_cds_XP_015633581.1_19691_1	NP_001389390.1;XP_015633581.1;XP_015633953.1;XP_015635310.2;XP_066165613.1
102	lcl|NC_089039.1_cds_XP_066166981.1_21037_lcl|NC_089039.1_cds_XP_066166981.1_21037_1;lcl|NC_089039.1_cds_XP_015639190.1_21038_lcl|NC_089039.1_cds_XP_015639190.1_21038_1;lcl|NC_089039.1_cds_XP_015639188.1_21039_lcl|NC_089039.1_cds_XP_015639188.1_21039_1	XP_015639188.1;XP_015639190.1;XP_066166981.1
103	lcl|NC_089039.1_cds_XP_015638320.1_21122_lcl|NC_089039.1_cds_XP_015638320.1_21122_2;lcl|NC_089039.1_cds_XP_015638322.1_21123_lcl|NC_089039.1_cds_XP_015638322.1_21123_1;lcl|NC_089039.1_cds_XP_015638342.1_21124_lcl|NC_089039.1_cds_XP_015638342.1_21124_2	XP_015638320.1;XP_015638322.1;XP_015638342.1
104	lcl|NC_089039.1_cds_XP_066167010.1_21490_lcl|NC_089039.1_cds_XP_066167010.1_21490_1;lcl|NC_089039.1_cds_XP_025881073.1_21492_lcl|NC_089039.1_cds_XP_025881073.1_21492_1;lcl|NC_089039.1_cds_XP_015639090.1_21493_lcl|NC_089039.1_cds_XP_015639090.1_21493_1;lcl|NC_089039.1_cds_XP_015640087.1_21494_lcl|NC_089039.1_cds_XP_015640087.1_21494_1	XP_015639090.1;XP_015640087.1;XP_025881073.1;XP_066167010.1
105	lcl|NC_089039.1_cds_XP_015640674.1_21530_lcl|NC_089039.1_cds_XP_015640674.1_21530_1;lcl|NC_089039.1_cds_XP_015637936.1_21531_lcl|NC_089039.1_cds_XP_015637936.1_21531_1;lcl|NC_089039.1_cds_NP_001389451.1_21532_lcl|NC_089039.1_cds_NP_001389451.1_21532_1	NP_001389451.1;XP_015637936.1;XP_015640674.1
106	lcl|NC_089039.1_cds_XP_015637419.1_21642_lcl|NC_089039.1_cds_XP_015637419.1_21642_1;lcl|NC_089039.1_cds_XP_015638108.1_21643_lcl|NC_089039.1_cds_XP_015638108.1_21643_1;lcl|NC_089039.1_cds_XP_066166630.1_21644_lcl|NC_089039.1_cds_XP_066166630.1_21644_1	XP_015637419.1;XP_015638108.1;XP_066166630.1
107	lcl|NC_089039.1_cds_XP_015637711.1_21656_lcl|NC_089039.1_cds_XP_015637711.1_21656_1;lcl|NC_089039.1_cds_XP_015640281.1_21657_lcl|NC_089039.1_cds_XP_015640281.1_21657_1;lcl|NC_089039.1_cds_XP_015640238.1_21658_lcl|NC_089039.1_cds_XP_015640238.1_21658_1	XP_015637711.1;XP_015640238.1;XP_015640281.1
108	lcl|NC_089039.1_cds_XP_015639024.1_21717_lcl|NC_089039.1_cds_XP_015639024.1_21717_1;lcl|NC_089039.1_cds_XP_015640474.1_21718_lcl|NC_089039.1_cds_XP_015640474.1_21718_1;lcl|NC_089039.1_cds_XP_015637488.1_21719_lcl|NC_089039.1_cds_XP_015637488.1_21719_1	XP_015637488.1;XP_015639024.1;XP_015640474.1
109	lcl|NC_089039.1_cds_XP_015640565.1_21721_lcl|NC_089039.1_cds_XP_015640565.1_21721_2;lcl|NC_089039.1_cds_XP_015640567.1_21722_lcl|NC_089039.1_cds_XP_015640567.1_21722_2;lcl|NC_089039.1_cds_XP_015640688.1_21723_lcl|NC_089039.1_cds_XP_015640688.1_21723_1	XP_015640565.1;XP_015640567.1;XP_015640688.1
110	lcl|NC_089039.1_cds_XP_015638089.1_22195_lcl|NC_089039.1_cds_XP_015638089.1_22195_1;lcl|NC_089039.1_cds_XP_015638651.1_22196_lcl|NC_089039.1_cds_XP_015638651.1_22196_1;lcl|NC_089039.1_cds_XP_015637843.1_22197_lcl|NC_089039.1_cds_XP_015637843.1_22197_1	XP_015637843.1;XP_015638089.1;XP_015638651.1
111	lcl|NC_089039.1_cds_XP_015640706.1_22276_lcl|NC_089039.1_cds_XP_015640706.1_22276_1;lcl|NC_089039.1_cds_XP_015640206.1_22277_lcl|NC_089039.1_cds_XP_015640206.1_22277_1;lcl|NC_089039.1_cds_XP_015638390.1_22278_lcl|NC_089039.1_cds_XP_015638390.1_22278_1	XP_015638390.1;XP_015640206.1;XP_015640706.1
112	lcl|NC_089039.1_cds_XP_015638432.1_22397_lcl|NC_089039.1_cds_XP_015638432.1_22397_1;lcl|NC_089039.1_cds_XP_015640822.1_22398_lcl|NC_089039.1_cds_XP_015640822.1_22398_1;lcl|NC_089039.1_cds_NP_001407620.1_22399_lcl|NC_089039.1_cds_NP_001407620.1_22399_1;lcl|NC_089039.1_cds_XP_015637339.1_22400_lcl|NC_089039.1_cds_XP_015637339.1_22400_1	NP_001407620.1;XP_015637339.1;XP_015638432.1;XP_015640822.1
113	lcl|NC_089039.1_cds_XP_015640117.1_22417_lcl|NC_089039.1_cds_XP_015640117.1_22417_1;lcl|NC_089039.1_cds_XP_015637968.1_22418_lcl|NC_089039.1_cds_XP_015637968.1_22418_1;lcl|NC_089039.1_cds_XP_015637558.1_22419_lcl|NC_089039.1_cds_XP_015637558.1_22419_1	XP_015637558.1;XP_015637968.1;XP_015640117.1
114	lcl|NC_089039.1_cds_XP_015640153.1_22681_lcl|NC_089039.1_cds_XP_015640153.1_22681_1;lcl|NC_089039.1_cds_XP_015637863.1_22682_lcl|NC_089039.1_cds_XP_015637863.1_22682_1;lcl|NC_089039.1_cds_XP_015637294.1_22683_lcl|NC_089039.1_cds_XP_015637294.1_22683_1	XP_015637294.1;XP_015637863.1;XP_015640153.1
115	lcl|NC_089039.1_cds_XP_015637556.1_22932_lcl|NC_089039.1_cds_XP_015637556.1_22932_1;lcl|NC_089039.1_cds_XP_066166406.1_22933_lcl|NC_089039.1_cds_XP_066166406.1_22933_1;lcl|NC_089039.1_cds_XP_015640752.1_22934_lcl|NC_089039.1_cds_XP_015640752.1_22934_1	XP_015637556.1;XP_015640752.1;XP_066166406.1
116	lcl|NC_089039.1_cds_XP_015638070.1_22992_lcl|NC_089039.1_cds_XP_015638070.1_22992_1;lcl|NC_089039.1_cds_XP_015640759.1_22993_lcl|NC_089039.1_cds_XP_015640759.1_22993_1;lcl|NC_089039.1_cds_XP_015640758.1_22994_lcl|NC_089039.1_cds_XP_015640758.1_22994_1	XP_015638070.1;XP_015640758.1;XP_015640759.1
117	lcl|NC_089039.1_cds_XP_066166614.1_23196_lcl|NC_089039.1_cds_XP_066166614.1_23196_1;lcl|NC_089039.1_cds_XP_066166612.1_23197_lcl|NC_089039.1_cds_XP_066166612.1_23197_1;lcl|NC_089039.1_cds_XP_015639333.1_23198_lcl|NC_089039.1_cds_XP_015639333.1_23198_1	XP_015639333.1;XP_066166612.1;XP_066166614.1
118	lcl|NC_089040.1_cds_XP_015642151.1_23458_lcl|NC_089040.1_cds_XP_015642151.1_23458_1;lcl|NC_089040.1_cds_XP_015641722.1_23459_lcl|NC_089040.1_cds_XP_015641722.1_23459_1;lcl|NC_089040.1_cds_XP_015643987.1_23462_lcl|NC_089040.1_cds_XP_015643987.1_23462_1	XP_015641722.1;XP_015642151.1;XP_015643987.1
119	lcl|NC_089040.1_cds_XP_015644333.1_23668_lcl|NC_089040.1_cds_XP_015644333.1_23668_1;lcl|NC_089040.1_cds_XP_015641346.1_23669_lcl|NC_089040.1_cds_XP_015641346.1_23669_1;lcl|NC_089040.1_cds_XP_015641569.1_23670_lcl|NC_089040.1_cds_XP_015641569.1_23670_2	XP_015641346.1;XP_015641569.1;XP_015644333.1
120	lcl|NC_089040.1_cds_XP_015643539.1_23681_lcl|NC_089040.1_cds_XP_015643539.1_23681_1;lcl|NC_089040.1_cds_XP_015643538.1_23682_lcl|NC_089040.1_cds_XP_015643538.1_23682_1;lcl|NC_089040.1_cds_NP_001411525.1_23683_lcl|NC_089040.1_cds_NP_001411525.1_23683_1	NP_001411525.1;XP_015643538.1;XP_015643539.1
121	lcl|NC_089040.1_cds_XP_025882007.1_23854_lcl|NC_089040.1_cds_XP_025882007.1_23854_1;lcl|NC_089040.1_cds_XP_015641136.1_23855_lcl|NC_089040.1_cds_XP_015641136.1_23855_2;lcl|NC_089040.1_cds_XP_015644017.1_23856_lcl|NC_089040.1_cds_XP_015644017.1_23856_1	XP_015641136.1;XP_015644017.1;XP_025882007.1
122	lcl|NC_089040.1_cds_XP_015644467.1_24050_lcl|NC_089040.1_cds_XP_015644467.1_24050_1;lcl|NC_089040.1_cds_XP_015641750.1_24051_lcl|NC_089040.1_cds_XP_015641750.1_24051_1;lcl|NC_089040.1_cds_XP_025882417.1_24052_lcl|NC_089040.1_cds_XP_025882417.1_24052_2	XP_015641750.1;XP_015644467.1;XP_025882417.1
123	lcl|NC_089040.1_cds_NP_001408400.1_24251_lcl|NC_089040.1_cds_NP_001408400.1_24251_1;lcl|NC_089040.1_cds_XP_015641757.1_24252_lcl|NC_089040.1_cds_XP_015641757.1_24252_1;lcl|NC_089040.1_cds_XP_015641488.1_24253_lcl|NC_089040.1_cds_XP_015641488.1_24253_1	NP_001408400.1;XP_015641488.1;XP_015641757.1
124	lcl|NC_089040.1_cds_NP_001408406.1_24270_lcl|NC_089040.1_cds_NP_001408406.1_24270_1;lcl|NC_089040.1_cds_XP_025882410.1_24271_lcl|NC_089040.1_cds_XP_025882410.1_24271_1;lcl|NC_089040.1_cds_XP_015643648.1_24272_lcl|NC_089040.1_cds_XP_015643648.1_24272_1	NP_001408406.1;XP_015643648.1;XP_025882410.1
125	lcl|NC_089040.1_cds_XP_015642174.2_24551_lcl|NC_089040.1_cds_XP_015642174.2_24551_1;lcl|NC_089040.1_cds_XP_015642607.1_24552_lcl|NC_089040.1_cds_XP_015642607.1_24552_1;lcl|NC_089040.1_cds_XP_015643360.1_24554_lcl|NC_089040.1_cds_XP_015643360.1_24554_1	XP_015642174.2;XP_015642607.1;XP_015643360.1
